;GO:0060088;GO:0007094;GO:0070849;GO:2000480;GO:0006281;GO:0036498;GO:0071816;GO:0007093;GO:1904456;GO:0007098;GO:0033384;GO:0002480;GO:0002481;GO:0045646;GO:0007413;GO:0050796;GO:0002237;GO:0002479;GO:0001666;GO:0006559;GO:0000460;GO:0045892;GO:0051482;GO:0042780;GO:0019885;GO:0031990;GO:0015701;GO:0035435;GO:0035556;GO:0042307;GO:0042308;GO:0065003;GO:1904983;GO:0051260;GO:0006695;GO:0007268;GO:0007026;GO:0006572;GO:0007265;GO:1900026;GO:1901874;GO:0000226;GO:0009725;GO:0060236;GO:0051016;GO:0048011;GO:0016081;GO:0000470;GO:0045540;GO:0072332;GO:0001956;GO:0031629;GO:0070830;GO:0050848;GO:0010701;GO:0032436;GO:0034614;GO:0051017;GO:0055072;GO:0018009;GO:0035025;GO:0045947;GO:0008286;GO:0006260;GO:0008285;GO:0006662;GO:0006783;GO:0045944;GO:0043401;GO:0000398;GO:0048813;GO:0000045;GO:0000165;GO:0018095;GO:0106074;GO:0048026;GO:0051262;GO:0019221;GO:0097746;GO:0031453;GO:0048260;GO:0010510;GO:0016236;GO:0008050;GO:0033077;GO:0000209;GO:0035493;GO:0008053;GO:0045956;GO:1903955;GO:0010807;GO:0048675;GO:0001933;GO:0018400;GO:0021915;GO:1901386;GO:0007179;GO:0006366;GO:0043149;GO:0006006;GO:0006886;GO:0006644;GO:0006887;GO:0006367;GO:0006885;GO:0006637;GO:0009749;GO:0006999;GO:0010977;GO:0031398;GO:0016055;GO:0035115;GO:0033216;GO:1904781;GO:0046827;GO:0007186;GO:0090267;GO:0031670;GO:1901673;GO:0045454;GO:0043312;GO:0002053;GO:0045736;GO:0006898;GO:0007621;GO:0045337;GO:0045217;GO:0032515;GO:0006404;GO:0031669;GO:0071283;GO:0030218;GO:0050482;GO:0002726;GO:1990613;GO:0072657;GO:0031146;GO:0001916;GO:0010469;GO:0032233;GO:0046718;GO:0043966;GO:0036158;GO:0033320;GO:1904434;GO:0046039;GO:1904437;GO:0046832;GO:0006468;GO:0043687;GO:0006986;GO:0006469;GO:0006620;GO:0000122;GO:0030326;GO:0060509;GO:0032465;GO:0060071;GO:0030047;GO:0031532;GO:0035457;GO:0071514;GO:0060333;GO:0006351;GO:1900121;GO:0044267;GO:0046600;GO:0006355;GO:0007166;GO:0006111;GO:0007288;GO:0002154;GO:0006633;GO:0006357;GO:0006511;GO:0000098;GO:0045087;GO:0070098;GO:2000463;GO:0035725;GO:0070895;GO:0031122;GO:0030433
GO:0060088;1.0;0.11229697722952577;0.0;0.0;0.18053492557095074;0.25234756545645276;0.0;0.23732553476960275;0.0;0.5741329220904233;0.18190317211078788;0.0;0.0;0.0;0.7588052055525529;0.0;0.0;0.0;0.0;0.14039572402090356;0.18916871708572214;0.0;0.1993602105308415;0.17997299013972573;0.0;0.16575762956176038;0.0;0.0;0.32708987540878326;0.0;0.0;0.595086142945494;0.0;0.5413909345609821;0.0;0.3285995419754334;0.0;0.1521255379444967;0.29962777274134067;0.0;0.0;0.5694421334085475;0.0;0.0;0.2181613684185413;0.27641602505338303;0.3003089920882611;0.18915509010157697;0.0;0.27707725476263156;0.0;0.4324560325166694;0.5241633304841323;0.0;0.0;0.0;0.26008716323997794;0.5469701259916989;0.0;0.1770763737117475;0.0;0.0;0.2869068893719854;0.17950364151113107;0.0;0.0;0.15670490073158014;0.0;0.314186275684657;0.1839318062364238;0.5156665960573307;0.5210567196436591;0.1582164810529501;0.2066191377308017;0.18546507679837065;0.0;0.5418515457246914;0.31192234053131546;0.0;0.0;0.0;0.0;0.31447028707317887;0.0;0.2628645186288705;0.19999456428540194;0.5421120767072644;0.5230235912569299;0.0;0.0;0.0;0.31462714488294524;0.0;0.16347678157601414;0.0;0.0;0.2872206084526218;0.14566713895310707;0.4148726263394022;0.0;0.0;0.26594194949460387;0.318577092016344;0.15756799626403428;0.0;0.28416590771615113;0.0;0.5711339719126011;0.0;0.0;0.29914211143100855;0.0;0.0;0.0;0.0;0.32730057533379636;0.0;0.25257379685355047;0.0;0.3005784952236721;0.19373716597903884;0.0;0.0;0.0;0.0;0.18185896311131328;0.5521638381918127;0.0;0.0;0.2961114854989479;0.2646221164006903;0.35705959514246466;0.0;0.0;0.48253193294262364;0.0;0.1679609348990413;0.0;0.0;0.0;0.0;0.2630968947175731;0.5194553754706467;0.15388504623487761;0.0;0.13358411263330736;0.0;0.0;0.1989518642852971;0.21895427060029368;0.0;0.0;0.0;0.0;0.0;0.32589023864429423;0.0;0.2154670865848039;0.30901709822309215;0.5452011067224795;0.2825265920066539;0.20449681166151995;0.2991957483020828;0.14878624123721904;0.0;0.2534253739716321;0.0;0.0;0.3265716607748161;0.0;0.4093532193697604;0.30157787154650206;0.18557267356224835;0.0;0.19047125297952255;0.1760372577094222;0.0;0.2991856425683962;0.0;0.0;0.0;0.5209090891504262;0.1337715672097785
GO:0007094;0.11229697722952577;1.0;0.0;0.17959456828484094;0.08806229155801157;0.24322839159321502;0.0;0.5322752792018335;0.23113332472991396;0.14737579905031387;0.08838658576841965;0.0;0.0;0.19478325616708791;0.1089338189531672;0.1738823399020839;0.0;0.0;0.0;0.07728436450752012;0.09006745076527048;0.19210091576347543;0.135814792938703;0.08792837419831347;0.0;0.08439239754575727;0.0;0.0;0.26804866258911786;0.12290346208864339;0.1529325221205192;0.1153809538821906;0.0;0.11173623287967317;0.0;0.11287036308557762;0.3353062211112484;0.0807101066990909;0.2598434772715819;0.19483997350583754;0.22586481598263158;0.1136969967316909;0.0;0.34511990967323064;0.31194864249587506;0.2521243624474751;0.10933254515182232;0.0900643615139218;0.1453256774078077;0.25235529960634423;0.16043993599172957;0.10268119116524312;0.11046519590675243;0.20335087276859726;0.17921993371621334;0.1409184101542491;0.10350500380883809;0.11213666579087175;0.10610711817706782;0.08723122767584902;0.1703318422057892;0.19197830710577143;0.2557098452971176;0.08781619337881356;0.286733528452817;0.0;0.08198115572732062;0.13884908153443926;0.2643087617543707;0.08886281168603721;0.1034281678979039;0.11023025808803256;0.19598004164196206;0.09384096844154782;0.13126106245742067;0.1533711422328668;0.11176949515100869;0.2636320272312361;0.10454152859836663;0.2575297398627049;0.2168636089082599;0.1778364905136279;0.11115490059653016;0.0;0.10394205591429896;0.09245015364964719;0.11178829269089033;0.11037921109220816;0.17663214047330947;0.19894923735295092;0.18405843049969092;0.11117449193502128;0.20909760001029268;0.08379714769348044;0.0;0.14417222136022095;0.2558145425650782;0.07885521108469754;0.1009578600614109;0.0;0.0;0.10441985341096616;0.1116637046495827;0.08221675973349912;0.10779019407167434;0.10711713263989932;0.0;0.11381117847006311;0.2670195092824219;0.16103756442972067;0.2596897613531308;0.0;0.0;0.15472674147274132;0.12896721181533255;0.26810812635971715;0.5376343341247334;0.10229401831346698;0.3705728774822154;0.26014347423487194;0.09109014491985815;0.20385874538299054;0.21186306288187803;0.0;0.10661750674165055;0.0883761468110595;0.11250467266877988;0.18745789830135412;0.0;0.10877119845812848;0.10421576303811765;0.11604755886096325;0.0;0.11709188616817728;0.10716014259456454;0.0;0.08495982429671219;0.12305241095255506;0.203032632891322;0.23052228826103272;0.0;0.08154098465204691;0.1101084533034392;0.08120270303675686;0.11163807826951955;0.07517426941064828;0.10507661713958742;0.17896206067702156;0.09222671538614201;0.09630508686110761;0.0;0.1867591386517462;0.0;0.18783801480826387;0.0;0.11254896686913343;0.2777259097387983;0.2274523004889166;0.08845094273944548;0.11201027682484718;0.1068833564269433;0.18036016981702402;0.2597067534448781;0.0797603657399879;0.10820573829378881;0.10243342304656976;0.4218916552502783;0.17277092625451057;0.2679021981106614;0.19089105336659554;0.10039908023141127;0.2604575249846981;0.08924405474997407;0.1703063918773552;0.09036166456302516;0.08697830849822391;0.0;0.259703552257269;0.1616106552042228;0.0;0.22663294638750528;0.1102190487996858;0.07523359724103305
GO:0070849;0.0;0.0;1.0;0.0;0.16538901943106704;0.2382623919654883;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5946493299242811;0.0;0.36867487821050376;0.0;0.0;0.0;0.0;0.0;0.0;0.15092787992716228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8080754629537139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33706268193174993;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5675429743593774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32627592747735357;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2849050954934034;0.34360705770329497;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6330926563322887;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4671359690830062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36432332685772356;0.0;0.0;0.0;0.0;0.0;0.20781505354698623
GO:2000480;0.0;0.17959456828484094;0.0;1.0;0.0;0.20147145022840723;0.0;0.26757522354097524;0.24099631772995492;0.0;0.0;0.0;0.0;0.2043976680807453;0.0;0.18150376673365046;0.0;0.0;0.0;0.0;0.0;0.43717054836011465;0.09359975805666637;0.0;0.0;0.0;0.0;0.0;0.2231384647682279;0.12788598424236533;0.15914944043302354;0.0;0.0;0.0;0.0;0.0;0.23946086045483683;0.0;0.21595181077426853;0.17415603307709768;0.6831738490862914;0.0;0.0;0.2025268601833007;0.1950376954513426;0.20921246423012907;0.0;0.0;0.2302350825825351;0.2094137865450697;0.16690661332480553;0.0;0.0;0.21385247305611757;0.18732735381331012;0.3357649211595234;0.0;0.0;0.111639651749081;0.0;0.17763866387262703;0.5312742275522638;0.21234025571533294;0.0;0.3020698650659782;0.0;0.0;0.282548584803346;0.21985986952982858;0.0;0.0;0.0;0.16081472662962784;0.0;0.09032905569113367;0.31323660619862376;0.0;0.2192671344580365;0.10990787525110228;0.18248002538816396;0.19476756399523507;0.32405591410629314;0.0;0.0;0.0;0.0;0.0;0.0;0.18450198099841095;0.15594782233331625;0.16413706140481515;0.0;0.8294082432930419;0.0;0.0;0.20158851404925626;0.2124316558331128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11350436022481217;0.0;0.0;0.0;0.22503351270179653;0.41274093360369335;0.2158174018755469;0.0;0.0;0.1627073251632964;0.13446450816670152;0.22319063367586098;0.15729201338965373;0.0;0.18588143077630884;0.21621415142040698;0.0;0.21441422849533454;0.9234102756662458;0.0;0.11220479400305965;0.0;0.0;0.7444184079930688;0.0;0.0;0.0;0.0;0.0;0.12160569203596865;0.0;0.0;0.0;0.1280472626400367;0.24998617638338386;0.1817830212064922;0.0;0.0;0.0;0.0;0.1567066666221857;0.0;0.14702099437631827;0.18753466384347856;0.0;0.0;0.0;0.9587426477632196;0.0;0.42713555910615436;0.0;0.0;0.2233185880781191;0.1878110925555058;0.0;0.0;0.0;0.21104285669679895;0.2158322593196784;0.0;0.1862235195415543;0.0;0.23012091617172806;0.35458267908931634;0.22300997349584084;0.31666128853215514;0.0;0.21648881563796948;0.0;0.3493077016486645;0.0;0.0;0.0;0.21582946027654704;0.1681739809952442;0.0;0.5190416674885997;0.0;0.0
GO:0006281;0.18053492557095074;0.08806229155801157;0.16538901943106704;0.0;1.0;0.35668336130732703;0.0;0.15005415577198494;0.0;0.18501028713321283;0.33392876063093285;0.0;0.0;0.0;0.17199800666317813;0.0;0.1604101316608655;0.0;0.22761463866368645;0.39028460331144715;0.7076959987695297;0.0;0.13392824119775767;0.683823120068273;0.0;0.2696470824530878;0.0;0.0;0.18155731031009656;0.0;0.0;0.18864091466400862;0.0;0.1790900333156383;0.2687252683751881;0.18202148705685434;0.0;0.4140371334949243;0.17276786774397707;0.0;0.0;0.18418097905094286;0.16972414712887893;0.0;0.09779114337246883;0.16478878125061244;0.17299413980681738;0.7076611658915757;0.0;0.16502356166390994;0.0;0.15691154918459976;0.17584704647060942;0.0;0.0;0.0;0.3633645341706147;0.18012095042533713;0.0;0.4690382495873545;0.0;0.0;0.16846104796089903;0.7639435835467647;0.0;0.26341815288647275;0.4545123750335165;0.0;0.17751066844190327;0.6941914559714046;0.15866263290923036;0.17525244523765332;0.43303999723463404;0.5209867704165957;0.6981700087704716;0.0;0.17917549759281395;0.17678572862448816;0.0;0.0;0.0;0.0;0.3254668554891863;0.0;0.15987516718589162;0.5097770589388128;0.17922380967174978;0.17562925496191756;0.0;0.0;0.0;0.17765131180285412;0.0;0.44331934889422864;0.0;0.0;0.16856915699117297;0.6266611665376534;0.15292254833630595;0.3131630844497542;0.0;0.427330469545318;0.17890378516528047;0.622408259887357;0.0;0.37638075132264237;0.15691545985100283;0.1844807977272392;0.0;0.0;0.1726062855626752;0.0;0.0;0.0;0.0;0.18162220859262218;0.0;0.2601605387182479;0.0;0.1730835371749715;0.1313668376351097;0.0;0.0;0.0;0.0;0.3338726228980961;0.18107233051296254;0.0;0.0;0.2861479292969439;0.26768876086987414;0.19042932902856413;0.0;0.0;0.16761753152645;0.0;0.4519337648223307;0.0;0.0;0.0;0.0;0.4268682795597542;0.1749447591322451;0.5318402482251869;0.0;0.4789823415839925;0.0;0.0;0.507990377149925;0.5412283968841861;0.22693800025314861;0.0;0.0;0.0;0.0;0.18118709675204236;0.0;0.1410095337302504;0.4783768243031516;0.17979507944781845;0.2783908881053952;0.6483635534294417;0.17262414174459462;0.6364942254720125;0.0;0.5937919637932518;0.0;0.0;0.18139753517311877;0.0;0.15164414462491257;0.17341444933112854;0.3385592382860956;0.0;0.49322750862650533;0.3753112036515499;0.22640016042112765;0.17262077766483486;0.0;0.0;0.0;0.17522411315403072;0.5123676755989597
GO:0036498;0.25234756545645276;0.24322839159321502;0.2382623919654883;0.20147145022840723;0.35668336130732703;1.0;0.0;0.467496608346872;0.30579468016729416;0.26117851885435506;0.15694242979858566;0.0;0.0;0.39944550125726397;0.2359762377116363;0.3204538407459261;0.22806457531508875;0.0;0.328069839194081;0.12504600108903424;0.16232134386548078;0.22375894141731206;0.24976669697394702;0.155503527628407;0.0;0.33118345064864735;0.0;0.0;0.6930006260447689;0.21351666331273395;0.2144967534858701;0.26847288933413455;0.0;0.249533521804464;0.0;0.2552615246491618;0.3024386991699695;0.13426691421815953;0.6468954426659711;0.2982382406460817;0.29344399306190955;0.25952884409085913;0.24736455378616842;0.39236252664945387;0.2749965389880705;0.6065355218120831;0.23785531096401216;0.1623113102648025;0.2917064066282769;0.6077034971079827;0.2775910943196859;0.20847617680201547;0.24328211487186732;0.43722201891577994;0.3390640365384808;0.223920846437844;0.48473552375061;0.25153948594660913;0.23057121034276418;0.15333628162586516;0.3085989425033795;0.2235321537879258;0.6249389323191384;0.15515300553554773;0.47036975821684296;0.0;0.13782164556438928;0.21874069061012275;0.6715535417864886;0.15845021621660346;0.21157863246844066;0.24214550028194587;0.37869070126945553;0.1750039818694047;0.23478732809424918;0.25708987547716067;0.24969947327674552;0.6677514448229128;0.22330434991779738;0.32350958181593786;0.36424938279323515;0.33414621888848234;0.24665269884699154;0.0;0.21374033860122288;0.17022815574430405;0.24979331151249137;0.24286545187955044;0.329919468363291;0.24854304770452623;0.2700136872173117;0.24674918654421443;0.2569371066871287;0.14303267270469408;0.0;0.19398006019416314;0.6254851129990255;0.12921066441681392;0.20149298366391827;0.0;0.0;0.21577058250552364;0.24917208755097162;0.1384888215847926;0.23866928040223442;0.22761394407901123;0.22106476569179015;0.26012454698024534;0.2723608848059075;0.27938500245623255;0.6460642893713033;0.0;0.0;0.3322242768461407;0.2325085705621917;0.6933477084821307;0.2519749426874927;0.34500310286538094;0.3343564383138004;0.5661650625201546;0.16567358624896716;0.43957661279675686;0.18991735838873888;0.0;0.23299491341191916;0.15690951998903777;0.25339878148629524;0.21528809201525073;0.0;0.39224298796044854;0.358368238762522;0.2721098883168628;0.0;0.19656756392137315;0.22780823165968542;0.0;0.14645366091503853;0.21396660965979522;0.43575347952526244;0.321325349287584;0.0;0.13658215590697292;0.24155849557869374;0.13563570097657693;0.25838900969648954;0.1196136034247612;0.22576004813134104;0.287210979341228;0.16947215380176628;0.18377296891853537;0.32666599320397716;0.2140337846649292;0.0;0.21597264594689278;0.0;0.2536235983964727;0.4787084154881855;0.4939972636258907;0.1571454545405093;0.2509044210109996;0.3778124690203389;0.3349943251853692;0.6461561101709941;0.13165890361975796;0.24071614657079404;0.20745735528071624;0.28267629320801047;0.31669925428364454;0.6921465566045828;0.3834136608279291;0.19927941389198608;0.6502271873270512;0.15966642756417213;0.3085154133846583;0.163279459942259;0.15255649738273222;0.32555273914271;0.6461388107175441;0.2811144704277062;0.0;0.2952169133130575;0.2420914153421445;0.30738953339456004
GO:0071816;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22305148270949507;0.3224994102151208;0.2711837555426996;0.0;0.0;0.0;0.0;0.17542859168552957;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2906769314668694;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5056612838310841;0.0;0.3124913574513784;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2818336198534762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20331730560657715;0.0;0.0;0.3358945194898387;0.0;0.0;0.0;0.0;0.30988036745386616;0.0;0.0;0.0;0.22205375184734452;0.0;0.0;0.7543867158448023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5520503655029093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2611094088658289;0.0;0.0;0.0
GO:0007093;0.23732553476960275;0.5322752792018335;0.0;0.26757522354097524;0.15005415577198494;0.467496608346872;0.0;1.0;0.4006928940133416;0.316849325678133;0.15099817880737895;0.0;0.0;0.37922241573725124;0.2227891938080526;0.3073066395729901;0.0;0.0;0.0;0.12124312659574808;0.15597089741786543;0.2963167593166159;0.2395651629985299;0.14966574765258867;0.0;0.13970244234302276;0.0;0.0;0.5687128230278962;0.20581521953799375;0.25655856283580286;0.25153410009865407;0.0;0.2348349007017611;0.0;0.23990111883201606;0.39646610571467955;0.12989232229473;0.533003161345784;0.286818243782685;0.38511948507527405;0.2436665291959962;0.0;0.48843977971669456;0.3440489522015618;0.5015076805601835;0.22446337397785537;0.15596163352026587;0.2775190447044218;0.5024222422852689;0.2676712878121994;0.19811613884091955;0.2292900913272496;0.4131084240450002;0.3243804455856361;0.21742116270784437;0.20120598574204962;0.23661066391901345;0.2176156278907202;0.14765711811458607;0.29638795282279035;0.29602513458803503;0.5158965134378679;0.1493410220761349;0.6035992627298057;0.0;0.13321632426705088;0.21253408635242907;0.5521370128758518;0.1523934046111283;0.20091583803905305;0.22828018719742718;0.31946317758034815;0.16764490487906758;0.22575060725726456;0.24855868193126185;0.23498187168089474;0.5491920507979644;0.21113097708556502;0.3101156904530182;0.34735774742343906;0.3198765203640429;0.23228173207862896;0.0;0.20286414700107544;0.16325725434643626;0.2350649721890146;0.2289199411863724;0.3160009742830243;0.2405608504889954;0.26061888700566965;0.2323673018578018;0.3387963877960053;0.13807877277078445;0.0;0.23282545808332095;0.5163228441337895;0.12515437030911242;0.1917992328613801;0.0;0.0;0.20469214605508668;0.23451476518800232;0.133839556941702;0.2248150114868057;0.21532061430494795;0.0;0.2441915654267876;0.3584205660966474;0.2693388899212857;0.5323567860090969;0.0;0.0;0.31394544492151166;0.22340534278027457;0.5689805667374305;0.31936338204484194;0.19667984442603823;0.4193154030828995;0.5342669667586804;0.15906347458975847;0.41520983548014945;0.3098466291867624;0.0;0.2197733374097187;0.15096771448709684;0.23825508954914817;0.28541249583419825;0.0;0.2221100512125089;0.20390935768779408;0.25472391148392876;0.0;0.19002154015473535;0.2154944738388143;0.0;0.1412642557994303;0.20623326079625104;0.41179716013128076;0.30810801517924713;0.0;0.13205793781357344;0.22775840951062276;0.1311729429874639;0.24222829049595382;0.11612936642698946;0.21332491463021222;0.3393637670580339;0.16256177523580645;0.1756749902728298;0.0;0.283795826500683;0.0;0.2862945913679955;0.0;0.23845382771501653;0.5206620414826064;0.41250432251319735;0.1511861063189197;0.23604865979216258;0.2143780797448009;0.3210251379666095;0.5324281982426418;0.1274499422975574;0.22663023815644262;0.19719583669203616;0.45567764980072395;0.30385215032128604;0.5680539147471207;0.3647433786070301;0.18979246707804412;0.5355932718142091;0.15351808291386582;0.29631090244403674;0.1568553075968614;0.14693389019438524;0.0;0.5324147439423695;0.27094586010303845;0.0;0.3873580588677691;0.22823211814745026;0.11627100805735607
GO:1904456;0.0;0.23113332472991396;0.0;0.24099631772995492;0.0;0.30579468016729416;0.0;0.4006928940133416;1.0;0.0;0.0;0.0;0.0;0.419150117118262;0.0;0.3976616627435986;0.0;0.0;0.0;0.0;0.0;0.2640653678382977;0.18004502085820717;0.0;0.0;0.0;0.0;0.0;0.35865330844747684;0.17867851885204855;0.2226015190470124;0.0;0.0;0.0;0.0;0.0;0.34077844484598063;0.0;0.3404431037404399;0.24699511758805096;0.3323616262003266;0.0;0.0;0.3082326798901167;0.2899399008476942;0.3239899388898158;0.0;0.0;0.23034719248454594;0.3244730079136038;0.3530806186686503;0.0;0.0;0.4508856363950176;0.27435336432807766;0.19374202623381667;0.0;0.0;0.23474488883241015;0.0;0.3416853617296858;0.26383374502385354;0.33155308515700216;0.0;0.48334804980698287;0.0;0.0;0.1898519543398687;0.3502581199694813;0.0;0.0;0.0;0.2209934185069973;0.0;0.17111062551192455;0.21808684619124116;0.0;0.34875618458824337;0.22905570384857435;0.2640795667687424;0.29061228185967614;0.27112462196537424;0.0;0.0;0.0;0.0;0.0;0.0;0.2683352348970742;0.21190540328921845;0.3449666386195937;0.0;0.29728287719318425;0.0;0.0;0.20451362726552463;0.3317759764967028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24098561952822353;0.0;0.0;0.0;0.3866716280524314;0.2339220055329814;0.34010917976051924;0.0;0.0;0.2548950505001946;0.19178819800589592;0.35878810358097085;0.2143950156437705;0.0;0.2712630060459682;0.3999881155269312;0.0;0.33663740137485726;0.22878837221975382;0.0;0.23662355779929994;0.0;0.0;0.2553707647221079;0.0;0.0;0.0;0.0;0.0;0.203460886346644;0.0;0.0;0.0;0.17899350580778142;0.44972348368167187;0.2626223197820483;0.0;0.0;0.0;0.0;0.19173511992438794;0.0;0.1731638721656318;0.2823839863298681;0.0;0.0;0.0;0.25407574436274666;0.0;0.2560767095392043;0.0;0.0;0.35911887704596873;0.3217269428110987;0.0;0.0;0.0;0.2024035693826304;0.3401460796540281;0.0;0.1818292402693869;0.0;0.3221699681385474;0.2595239616622447;0.3583214731507553;0.3026828535579995;0.0;0.34177962729706857;0.0;0.25400256640846414;0.0;0.0;0.0;0.34013912773712013;0.5019706547377337;0.0;0.3340275552344624;0.0;0.0
GO:0007098;0.5741329220904233;0.14737579905031387;0.0;0.0;0.18501028713321283;0.26117851885435506;0.0;0.316849325678133;0.0;1.0;0.18644748065612643;0.0;0.0;0.0;0.5252555149450772;0.0;0.0;0.0;0.0;0.1430874221931397;0.19408820015561676;0.0;0.2048317142964011;0.18442019177407057;0.0;0.16952269380920887;0.0;0.0;0.3420821863060461;0.0;0.0;0.6244389342418292;0.0;0.56557799435198;0.0;0.34373376639326825;0.0;0.1552908684615082;0.31216006239341615;0.0;0.0;0.6975058314041156;0.0;0.0;0.22198683725195556;0.28704735980629303;0.31289952943169563;0.19407385522125584;0.0;0.2877604968497865;0.0;0.4477513486484417;0.5468033826462825;0.0;0.0;0.0;0.26947820076594253;0.5716696354088787;0.0;0.18137986281660778;0.0;0.0;0.2983772673210288;0.1839273927472631;0.0;0.0;0.1600657735281083;0.0;0.3279940670849159;0.18857933355617013;0.45622164706981966;0.5434234752215616;0.1616432136527899;0.21250222158450918;0.1901914069333831;0.0;0.5660807002905198;0.3255275505553029;0.0;0.0;0.0;0.0;0.3283036026560007;0.0;0.27246089258110867;0.20550142443760377;0.5663650578502285;0.5455631766569071;0.0;0.0;0.0;0.3284745678638792;0.0;0.16713779883631422;0.0;0.0;0.2987165872989128;0.14856684864920158;0.4289292172576839;0.0;0.0;0.275768533629752;0.3327822379872875;0.1609663943249088;0.0;0.2954138706123638;0.0;0.5981178491056051;0.0;0.0;0.311632960458037;0.0;0.0;0.0;0.0;0.3423126507434738;0.0;0.26142086893800703;0.0;0.31319211527553814;0.19890037325072288;0.0;0.0;0.0;0.0;0.18640103548760076;0.5773454366019899;0.0;0.0;0.30834535027814536;0.27434962279667857;0.37500046663570985;0.0;0.0;0.5016528601144512;0.0;0.17182792488753096;0.0;0.0;0.0;0.0;0.26868072000306475;0.5416819322958625;0.15712480131827905;0.0;0.13601869477512288;0.0;0.0;0.2044006703148071;0.2255720098080106;0.0;0.0;0.0;0.0;0.0;0.3407702780023773;0.0;0.22187262560790094;0.3167488363019793;0.5697375239482794;0.2936426149048895;0.21025797294544082;0.3116911705584091;0.15181275073332665;0.0;0.2623332561682109;0.0;0.0;0.34151541891895654;0.0;0.4948614178821115;0.3142772795395635;0.190304559165385;0.0;0.19545960949314087;0.18028978124014902;0.0;0.3116802031150279;0.0;0.0;0.0;0.6355069446914017;0.13621304933802802
