;GO:0014065;GO:0015031;GO:0009395;GO:0045401;GO:0090330;GO:0007257;GO:0046854;GO:0042531;GO:0043069;GO:0060369;GO:0002762;GO:0045646;GO:0051090;GO:0010812;GO:0045893;GO:0051482;GO:0050715;GO:0034504;GO:0070208;GO:0019886;GO:0070447;GO:0035556;GO:2000010;GO:0002092;GO:0007264;GO:0051260;GO:1902961;GO:0042542;GO:0006974;GO:0048010;GO:0001798;GO:0006606;GO:0045780;GO:0032959;GO:0071364;GO:0048013;GO:0050727;GO:0031623;GO:0010543;GO:0071404;GO:0051897;GO:0043406;GO:0035023;GO:0043407;GO:0038095;GO:0038094;GO:0038096;GO:0006661;GO:0046638;GO:0045425;GO:0002223;GO:0002576;GO:0050850;GO:0007229;GO:0030889;GO:0034605;GO:0046641;GO:0060828;GO:0019221;GO:0001649;GO:0001805;GO:0033630;GO:0050852;GO:0050853;GO:2000670;GO:0031295;GO:0060252;GO:0044344;GO:0038083;GO:0001782;GO:0021884;GO:0045954;GO:0050861;GO:0051279;GO:0071260;GO:1902618;GO:0071300;GO:0001812;GO:0002902;GO:0016064;GO:0010803;GO:0031960;GO:0030593;GO:0050900;GO:0032496;GO:0030199;GO:0071306;GO:0043306;GO:0038110;GO:0002281;GO:0002283;GO:0007213;GO:0023014;GO:0043547;GO:0043304;GO:0007215;GO:0002554;GO:0007207;GO:0007603;GO:0032928;GO:0002316;GO:0016055;GO:0010976;GO:0032760;GO:0051209;GO:0019722;GO:0032765;GO:0060397;GO:0090025;GO:0007186;GO:0034144;GO:0032481;GO:0002292;GO:0090263;GO:0043552;GO:0043551;GO:0007188;GO:0043312;GO:0038063;GO:0007189;GO:0060158;GO:0043434;GO:0042742;GO:0043313;GO:0045579;GO:0030217;GO:0071560;GO:0031668;GO:0030218;GO:0042590;GO:0045860;GO:0032355;GO:0031663;GO:0034136;GO:0032755;GO:0050766;GO:0018105;GO:0016322;GO:0072659;GO:0050764;GO:0030335;GO:0032237;GO:0014003;GO:0090237;GO:0008361;GO:0043200;GO:0045588;GO:0051591;GO:0006469;GO:0010718;GO:0002774;GO:0071230;GO:0032868;GO:0097028;GO:0071356;GO:0050777;GO:0070304;GO:0070667;GO:0050776;GO:0070668;GO:1900086;GO:0050707;GO:0009743;GO:0007202;GO:0007169;GO:0006355;GO:0002431;GO:0045634;GO:0002553;GO:0050663;GO:0030316;GO:0070372;GO:0019370;GO:0045087;GO:0070373;GO:0043065;GO:0071226;GO:0033026;GO:0032733
GO:0014065;1.0;0.0;0.012028726194899171;0.009551712444520317;0.08188788724975765;9.215173240114441E-4;0.015393928619663268;0.006472061783176765;0.13369583929833528;0.027069443345816513;0.011372494075776285;0.10261125791378284;0.031183870751367925;0.15308987191870763;0.006590760104905454;0.011528159063147471;0.01449079720801504;0.0;0.03940633811535304;0.0;0.016382149590159763;0.8767197170166617;0.060589948693957105;0.02023209665877342;0.8767197170166617;0.08011236636927821;0.005904321847937036;0.0;0.11612217906750716;0.6268118944634699;0.003240803148649716;0.0;0.053868825883752545;0.009327605559539065;0.034541580701594334;0.6268118944634699;0.14138620785161593;0.051925829547280054;0.0972414051147806;0.05933604448260999;0.03339691615813532;0.003055782700257283;0.1633014782064568;0.0030505251661797376;0.24762546384942122;0.24762546384942122;0.050521430905414395;0.0050880215655096876;0.006194667947238045;0.009551712444520317;0.03093821378660934;0.08448767247666746;0.03318754980184156;0.7332372093942711;0.01572544280588467;0.06676981471434745;0.008490033138338878;0.1807648942149499;0.7332372093942711;0.12741218007660887;0.00370412346640025;0.1290100330344483;0.08855882975913576;0.08855882975913576;0.061897644231453594;0.02243583701703053;0.017107261434567655;0.034541580701594334;0.00644285964833323;0.12741218007660887;0.09530641670233544;0.010354128708911312;0.02180947799583816;0.05361725212926124;0.059997900517474737;0.04795959223162865;0.016785930066481353;0.004024901330554217;0.3012829260339449;0.0;0.13727748386702762;0.0;0.02584317478281109;0.1249933605260799;0.0;0.062397976723033974;0.01072119486398951;0.007698361597878944;0.6436478635053585;0.04116541576730308;0.04096237192766552;0.387511156676338;0.0952935485559367;0.06825029425055588;0.03542095073601984;0.7332372093942711;0.025576776661212226;0.2411295643201306;0.1494810458333381;0.26941120493952214;0.02247754451120141;0.6798914541159152;0.01614463039089677;0.05198383880526412;0.015226424457993607;0.8330236391498096;0.014321829065682804;0.8767197170166617;0.05789638974141328;0.7352932850914597;0.022447887972257566;0.06845703713218734;0.022324111607862962;0.03366365709627272;0.010867432912906327;0.07001864219685801;0.7022965127512804;0.02535564089323761;0.3379303019338665;0.40741776682950737;0.3401356171929005;0.0;0.0;0.05278535394933131;0.00991331476058534;0.05176585175401968;0.034541580701594334;0.07455780430962491;0.12741218007660887;0.0;0.0072721277237207;0.0;0.7332372093942711;0.022447887972257566;0.06876025766680915;0.04541468016124073;0.009940745085628543;0.08512117279284251;0.0;0.16904422825778764;0.050630917619257816;0.0030984802731318104;0.09875023608223765;0.053715886879365224;0.12017168002964729;0.0;0.006204805502448817;0.0;0.00725795937566638;0.04664495137312971;0.1492961900593176;0.011861000587948936;0.0;0.12741218007660887;0.04124057718599388;0.05665226664241893;0.029681997281428153;0.09518055743765368;0.16898161555990643;0.09532620786575291;0.004455896851979239;0.06958884672523122;0.0;0.040211699544984596;0.6912585729064955;0.032453259350379245;0.08883945860337972;0.20397667477971926;0.01783195479773149;0.02525498236980402;0.07153182450691553;0.050082246440690655;0.010379881526578445;0.0;0.006742652780456316;0.09840791439978333;0.057809840947225626;0.026424095800781065;0.06845703713218734
GO:0015031;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1370166050935565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19621965692051008;0.0;0.0;0.0;0.0;0.0;0.11506320997954247;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1370166050935565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08346093114245663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014268798355800486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.056185937859846775;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1140458693490029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.058188393761355595;0.40843872257662384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0009395;0.012028726194899171;0.0;1.0;0.0;0.0;0.0;0.3558983322290379;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011528159063147471;0.0;0.0;0.012028726194899171;0.0;0.0;0.012028726194899171;0.0;0.0;0.012028726194899171;0.012028726194899171;0.0;0.0;0.012028726194899171;0.012028726194899171;0.0;0.0;0.0;0.0860621724848703;0.012028726194899171;0.012028726194899171;0.0;0.049312607985660575;0.0;0.012028726194899171;0.0;0.0;0.0;0.0;0.012028726194899171;0.012028726194899171;0.008754391999442696;0.15054115956834738;0.0;0.0;0.005360997232196642;0.012028726194899171;0.0;0.012028726194899171;0.0;0.012028726194899171;0.0;0.0;0.012028726194899171;0.012028726194899171;0.0;0.0;0.012028726194899171;0.012028726194899171;0.0;0.0;0.0;0.012028726194899171;0.03989408474216189;0.0;0.012028726194899171;0.0;0.0;0.0;0.012028726194899171;0.012028726194899171;0.012028726194899171;0.0;0.0;0.0;0.0;0.0;0.012028726194899171;0.012028726194899171;0.0;0.012028726194899171;0.01072119486398951;0.0;0.012028726194899171;0.012028726194899171;0.012028726194899171;0.012028726194899171;0.0744816817922945;0.0;0.0;0.012028726194899171;0.012028726194899171;0.012028726194899171;0.012028726194899171;0.0;0.012028726194899171;0.012028726194899171;0.0;0.0;0.006439236237191164;0.012028726194899171;0.0;0.012028726194899171;0.0;0.012028726194899171;0.0;0.0;0.012028726194899171;0.0;0.0;0.0;0.012028726194899171;0.012028726194899171;0.012028726194899171;0.012028726194899171;0.012028726194899171;0.0;0.0;0.0;0.0;0.012028726194899171;0.012028726194899171;0.012028726194899171;0.012028726194899171;0.0;0.0;0.0;0.012028726194899171;0.0;0.0;0.0;0.06155293588443898;0.012028726194899171;0.0;0.0;0.0;0.0;0.012028726194899171;0.0;0.012028726194899171;0.0;0.0;0.0;0.0;0.0;0.012028726194899171;0.011861000587948936;0.0;0.012028726194899171;0.012028726194899171;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012028726194899171;0.0;0.012028726194899171;0.0;0.012028726194899171;0.012028726194899171;0.012028726194899171;0.0;0.042553053445910066;0.0;0.0;0.0;0.012028726194899171;0.0;0.0
GO:0045401;0.009551712444520317;0.0;0.0;1.0;0.009551712444520317;0.014934294763300528;0.0;0.10488753263531038;0.009551712444520317;0.028613474470540988;0.009551712444520317;0.009551712444520317;0.04840446282447417;0.009551712444520317;0.1408267115985219;0.004039407483330441;0.05308884240188492;0.0;0.0;0.0;0.028613474470540988;0.009551712444520317;0.009551712444520317;0.09594971545300517;0.009551712444520317;0.0;0.09568662526130862;0.0;0.0;0.009551712444520317;0.005778135403014067;0.0;0.028314898815988865;0.0;0.0;0.009551712444520317;0.005357302590910357;0.0;0.009551712444520317;0.0;0.028613474470540988;0.04952262794103471;0.009551712444520317;0.015741010450959235;0.009551712444520317;0.009551712444520317;0.009551712444520317;0.0;0.018556983806967593;0.7309609483239274;0.009551712444520317;0.0;0.028613474470540988;0.009551712444520317;0.009551712444520317;0.0;0.025433067407433483;0.009551712444520317;0.009551712444520317;0.0;0.006604204561841414;0.009551712444520317;0.009551712444520317;0.009551712444520317;0.028613474470540988;0.028613474470540988;0.028613474470540988;0.0;0.0;0.004039407483330441;0.0;0.009551712444520317;0.028613474470540988;0.009551712444520317;0.0;0.0;0.0;0.0071761300532565695;0.009551712444520317;0.0;0.009551712444520317;0.0;0.0;0.0;0.0;0.0;0.0;0.02306150591586036;0.009551712444520317;0.0;0.0;0.009551712444520317;0.009551712444520317;0.004039407483330441;0.009551712444520317;0.009551712444520317;0.0;0.009551712444520317;0.009551712444520317;0.02732083502891505;0.0;0.009551712444520317;0.028613474470540988;0.05308884240188492;0.009551712444520317;0.009551712444520317;0.05308884240188492;0.009551712444520317;0.009551712444520317;0.009551712444520317;0.009551712444520317;0.05308884240188492;0.0;0.028613474470540988;0.09594971545300517;0.02732083502891505;0.009551712444520317;0.0;0.009551712444520317;0.009551712444520317;0.009551712444520317;0.0;0.0;0.009551712444520317;0.028613474470540988;0.0;0.0;0.0;0.0;0.0;0.11785356189469302;0.0;0.009551712444520317;0.009551712444520317;0.05308884240188492;0.028613474470540988;0.0;0.0;0.0;0.009551712444520317;0.028613474470540988;0.005524383228639819;0.0;0.005357302590910357;0.004039407483330441;0.0;0.018587352254395416;0.0;0.037451785565197515;0.028613474470540988;0.009551712444520317;0.0;0.0;0.0;0.0;0.005357302590910357;0.028613474470540988;0.009551712444520317;0.005357302590910357;0.028613474470540988;0.07221315898071431;0.014144549988000818;0.0;0.004039407483330441;0.009551712444520317;0.04840446282447417;0.009551712444520317;0.009551712444520317;0.004039407483330441;0.0;0.0;0.04928777742294253;0.0;0.0;0.03479275275649329;0.028613474470540988;0.0;0.009551712444520317;0.05308884240188492
GO:0090330;0.08188788724975765;0.0;0.0;0.009551712444520317;1.0;0.0013484438322122318;0.0;0.006472061783176765;0.08188788724975765;0.027069443345816513;0.011372494075776285;0.08188788724975765;0.031183870751367925;0.08188788724975765;0.006590760104905454;0.015289330594225282;0.01449079720801504;0.0;0.0;0.0;0.016382149590159763;0.08188788724975765;0.04592874765393266;0.02023209665877342;0.08188788724975765;0.0;0.005904321847937036;0.0;0.0;0.08188788724975765;0.008455067357783818;0.0;0.08188788724975765;0.0;0.0;0.08188788724975765;0.11982543747973538;0.0;0.8421092553434398;0.0;0.03339691615813532;0.003055782700257283;0.08188788724975765;0.0030505251661797376;0.08188788724975765;0.08188788724975765;0.02070091600076522;0.0;0.00936694524626131;0.009551712444520317;0.018549769346041835;0.0;0.03318754980184156;0.08188788724975765;0.02377841120630371;0.0;0.01283776244717389;0.08188788724975765;0.08188788724975765;0.0;0.009663843181283854;0.08188788724975765;0.03628655925051139;0.03628655925051139;0.061897644231453594;0.03392518512413042;0.017107261434567655;0.0;0.0;0.04592874765393266;0.0;0.027013320973069282;0.02180947799583816;0.05361725212926124;0.0;0.0;0.0;0.010500734014791548;0.08188788724975765;0.0;0.08188788724975765;0.0;0.0;0.0;0.0;0.0;0.0;0.01164067746446423;0.08188788724975765;0.0;0.0;0.08188788724975765;0.039046078242805204;0.034630287131450804;0.05355995009591228;0.08188788724975765;0.0;0.08188788724975765;0.06124914750130011;0.08188788724975765;0.0;0.08188788724975765;0.01614463039089677;0.08188788724975765;0.015226424457993607;0.08188788724975765;0.025534863971857412;0.08188788724975765;0.08471900377772466;0.08188788724975765;0.032847690752698146;0.08188788724975765;0.0;0.03366365709627272;0.010867432912906327;0.07001864219685801;0.08188788724975765;0.0;0.08188788724975765;0.08188788724975765;0.08188788724975765;0.0;0.0;0.07981663011789994;0.014989903795046573;0.0;0.0;0.0;0.0;0.0;0.0072721277237207;0.0;0.08188788724975765;0.032847690752698146;0.08188788724975765;0.04541468016124073;0.0;0.0;0.0;0.08188788724975765;0.050630917619257816;0.0030984802731318104;0.0;0.04592874765393266;0.04592874765393266;0.0;0.00938227422360102;0.0;0.00725795937566638;0.04664495137312971;0.061173403727189296;0.0;0.0;0.0;0.0;0.08188788724975765;0.043433265028216615;0.08188788724975765;0.08188788724975765;0.08188788724975765;0.004455896851979239;0.06958884672523122;0.0;0.034630287131450804;0.08188788724975765;0.032453259350379245;0.03640154558458736;0.08188788724975765;0.023649799638465543;0.0;0.0;0.050082246440690655;0.0;0.0;0.006742652780456316;0.08188788724975765;0.0;0.026424095800781065;0.08188788724975765
GO:0007257;9.215173240114441E-4;0.0;0.0;0.014934294763300528;0.0013484438322122318;1.0;0.0;0.0767443061170677;9.215173240114441E-4;0.01622950981431135;9.215173240114441E-4;9.215173240114441E-4;0.002635822940843178;9.215173240114441E-4;0.009256908176149896;3.8970854663510616E-4;0.002760532478120146;0.0;0.0;0.0;0.002760532478120146;9.215173240114441E-4;9.215173240114441E-4;0.009256908176149896;9.215173240114441E-4;0.0;0.033388187300593355;0.0;0.0;9.215173240114441E-4;0.00271555177313099;0.0;9.215173240114441E-4;0.0;0.0;9.215173240114441E-4;0.0013484438322122318;0.0;0.0013484438322122318;0.0;0.02192874264821158;0.3015650700338924;0.004843585465500689;0.03734730211313519;9.215173240114441E-4;9.215173240114441E-4;0.00271555177313099;0.0;0.002760532478120146;0.014934294763300528;0.00271555177313099;0.0;0.02192874264821158;9.215173240114441E-4;9.215173240114441E-4;0.0;0.002760532478120146;0.004350251091710436;9.215173240114441E-4;0.0;0.00271555177313099;9.215173240114441E-4;0.00271555177313099;0.00271555177313099;0.002760532478120146;0.002760532478120146;0.002760532478120146;0.0;0.0;3.8970854663510616E-4;0.0;0.00271555177313099;0.01622950981431135;9.215173240114441E-4;0.0;0.0;0.0;0.00271555177313099;9.215173240114441E-4;0.0;0.004350251091710436;0.0;0.0;0.0;0.0;0.0;0.0;0.002760532478120146;9.215173240114441E-4;0.0;0.0;9.215173240114441E-4;9.215173240114441E-4;0.002120753897045174;9.215173240114441E-4;9.215173240114441E-4;0.0;9.215173240114441E-4;9.215173240114441E-4;0.002635822940843178;0.0;9.215173240114441E-4;0.002760532478120146;9.215173240114441E-4;9.215173240114441E-4;9.215173240114441E-4;0.00271555177313099;9.215173240114441E-4;9.215173240114441E-4;9.215173240114441E-4;0.004350251091710436;9.215173240114441E-4;0.0;0.01622950981431135;0.03077325770711474;0.005266483997954394;9.215173240114441E-4;0.0;9.215173240114441E-4;9.215173240114441E-4;9.215173240114441E-4;0.0;0.0;9.215173240114441E-4;0.002760532478120146;0.0;0.0;0.0;0.0;0.0;0.12671907851749895;0.0;9.215173240114441E-4;0.004350251091710436;9.215173240114441E-4;0.002760532478120146;0.0;0.0;0.0;9.215173240114441E-4;0.002760532478120146;9.215173240114441E-4;0.0;5.168546662360515E-4;3.8970854663510616E-4;0.0;0.002760532478120146;0.0;0.01846590083466827;0.002760532478120146;9.215173240114441E-4;0.0;0.0;0.0;0.0;9.215173240114441E-4;0.031046338131296577;9.215173240114441E-4;9.215173240114441E-4;0.002760532478120146;0.0767443061170677;9.215173240114441E-4;0.0;0.002120753897045174;9.215173240114441E-4;0.002635822940843178;0.00271555177313099;9.215173240114441E-4;3.8970854663510616E-4;0.0;0.0;0.01817487288944746;0.0;0.0;0.01817487288944746;0.002760532478120146;0.0;9.215173240114441E-4;9.215173240114441E-4
GO:0046854;0.015393928619663268;0.0;0.3558983322290379;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011528159063147471;0.0;0.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.0;0.0860621724848703;0.015393928619663268;0.015393928619663268;0.0;0.06310849171233121;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.015393928619663268;0.015393928619663268;0.008754391999442696;0.22242648582900584;0.0;0.0;0.005360997232196642;0.015393928619663268;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.015345541423299216;0.015345541423299216;0.0;0.0;0.0;0.015393928619663268;0.0466967565945033;0.0;0.015393928619663268;0.0;0.0;0.0;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.0;0.0;0.0;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.015393928619663268;0.01072119486398951;0.0;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.1115725899712156;0.0;0.0;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.006439236237191164;0.015393928619663268;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.0;0.0;0.0;0.0;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.0;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.07204883839921762;0.015393928619663268;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.0;0.015393928619663268;0.011861000587948936;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.0;0.042553053445910066;0.0;0.0;0.0;0.015393928619663268;0.0;0.0
GO:0042531;0.006472061783176765;0.0;0.0;0.10488753263531038;0.006472061783176765;0.0767443061170677;0.0;1.0;0.006472061783176765;0.11398417315873735;0.006472061783176765;0.006472061783176765;0.018512087052679076;0.006472061783176765;0.06501373341136693;0.0027370269939961628;0.019387955372435046;0.0;0.0;0.0;0.019387955372435046;0.006472061783176765;0.006472061783176765;0.06501373341136693;0.006472061783176765;0.0;0.21392392590490145;0.0;0.0;0.006472061783176765;0.01702716316904633;0.0;0.006472061783176765;0.0;0.0;0.006472061783176765;0.006472061783176765;0.0;0.006472061783176765;0.0;0.1540114043963932;0.2544867219152488;0.034017791709391836;0.0417696805576355;0.006472061783176765;0.006472061783176765;0.019072043892362806;0.0;0.018556983806967593;0.10488753263531038;0.019072043892362806;0.0;0.1540114043963932;0.006472061783176765;0.006472061783176765;0.0;0.019387955372435046;0.030552972911372486;0.006472061783176765;0.0;0.019072043892362806;0.006472061783176765;0.019072043892362806;0.019072043892362806;0.019387955372435046;0.019387955372435046;0.019387955372435046;0.0;0.0;0.0027370269939961628;0.0;0.019072043892362806;0.11398417315873735;0.006472061783176765;0.0;0.0;0.0;0.019072043892362806;0.006472061783176765;0.0;0.030552972911372486;0.0;0.0;0.0;0.0;0.0;0.0;0.019387955372435046;0.006472061783176765;0.0;0.0;0.006472061783176765;0.006472061783176765;0.0027370269939961628;0.006472061783176765;0.006472061783176765;0.0;0.006472061783176765;0.006472061783176765;0.018512087052679076;0.0;0.006472061783176765;0.019387955372435046;0.006472061783176765;0.006472061783176765;0.006472061783176765;0.019072043892362806;0.006472061783176765;0.006472061783176765;0.006472061783176765;0.030552972911372486;0.006472061783176765;0.0;0.11398417315873735;0.14706396429602084;0.025426917472420263;0.006472061783176765;0.0;0.006472061783176765;0.006472061783176765;0.006472061783176765;0.0;0.0;0.006472061783176765;0.019387955372435046;0.0;0.0;0.0;0.0;0.0;0.5389957169058325;0.0;0.006472061783176765;0.030552972911372486;0.006472061783176765;0.019387955372435046;0.0;0.0;0.0;0.006472061783176765;0.019387955372435046;0.005524383228639819;0.0;0.0036300080808479617;0.0027370269939961628;0.0;0.018587352254395416;0.0;0.08861947976358574;0.019387955372435046;0.006472061783176765;0.0;0.0;0.0;0.0;0.006472061783176765;0.1540114043963932;0.006472061783176765;0.006472061783176765;0.019387955372435046;0.4361426980055374;0.006472061783176765;0.0;0.0027370269939961628;0.006472061783176765;0.018512087052679076;0.019072043892362806;0.006472061783176765;0.0027370269939961628;0.0;0.0;0.08861947976358574;0.0;0.0;0.08861947976358574;0.019387955372435046;0.0;0.006472061783176765;0.006472061783176765
GO:0043069;0.13369583929833528;0.0;0.0;0.009551712444520317;0.08188788724975765;9.215173240114441E-4;0.0;0.006472061783176765;1.0;0.027069443345816513;0.03418453587161796;0.10261125791378284;0.031183870751367925;0.40187580524793926;0.006590760104905454;0.011528159063147471;0.01449079720801504;0.0;0.0;0.0;0.016382149590159763;0.13369583929833528;0.060589948693957105;0.02023209665877342;0.13369583929833528;0.0;0.005904321847937036;0.0;0.0;0.13369583929833528;0.003240803148649716;0.0;0.053868825883752545;0.0;0.0;0.13369583929833528;0.07498645613832401;0.0;0.0972414051147806;0.0;0.03339691615813532;0.003055782700257283;0.13369583929833528;0.009169561775606058;0.10146335594481412;0.10146335594481412;0.02070091600076522;0.0;0.006194667947238045;0.009551712444520317;0.012676785936830607;0.0;0.03318754980184156;0.13369583929833528;0.04726904759087745;0.0;0.008490033138338878;0.13369583929833528;0.13369583929833528;0.0;0.00370412346640025;0.07498645613832401;0.03628655925051139;0.03628655925051139;0.10752395499101688;0.02243583701703053;0.017107261434567655;0.0;0.0;0.05653980654135582;0.0;0.010354128708911312;0.02180947799583816;0.05361725212926124;0.0;0.0;0.0;0.004024901330554217;0.2322464059124151;0.0;0.13369583929833528;0.0;0.0;0.0;0.0;0.0;0.0;0.007698361597878944;0.13369583929833528;0.0;0.0;0.13369583929833528;0.039046078242805204;0.05653980654135582;0.03542095073601984;0.13369583929833528;0.0;0.09880169201140317;0.06124914750130011;0.13369583929833528;0.0;0.13369583929833528;0.01614463039089677;0.05198383880526412;0.04576905027275063;0.13369583929833528;0.014321829065682804;0.13369583929833528;0.05789638974141328;0.13369583929833528;0.06747601946561749;0.06845703713218734;0.0;0.03366365709627272;0.010867432912906327;0.07001864219685801;0.13369583929833528;0.0;0.13369583929833528;0.13369583929833528;0.13369583929833528;0.0;0.0;0.05278535394933131;0.00991331476058534;0.0;0.0;0.0;0.0;0.0;0.0072721277237207;0.0;0.13369583929833528;0.06747601946561749;0.06876025766680915;0.04541468016124073;0.0;0.0;0.0;0.13369583929833528;0.050630917619257816;0.0030984802731318104;0.0;0.053715886879365224;0.05653980654135582;0.0;0.006204805502448817;0.0;0.021816671961227406;0.04664495137312971;0.061173403727189296;0.0;0.0;0.0;0.0;0.10100720486029585;0.029681997281428153;0.2861028687575701;0.07498645613832401;0.09532620786575291;0.004455896851979239;0.06958884672523122;0.0;0.040211699544984596;0.13369583929833528;0.032453259350379245;0.03640154558458736;0.13369583929833528;0.01783195479773149;0.0;0.0;0.050082246440690655;0.0;0.0;0.020267713863604715;0.17094686381142196;0.0;0.19764336676040511;0.06845703713218734
GO:0060369;0.027069443345816513;0.0;0.0;0.028613474470540988;0.027069443345816513;0.01622950981431135;0.0;0.11398417315873735;0.027069443345816513;1.0;0.011372494075776285;0.027069443345816513;0.027069443345816513;0.027069443345816513;0.01974353259675029;0.011447634406478602;0.04340918535578336;0.0;0.0;0.0;0.04907499276106614;0.027069443345816513;0.027069443345816513;0.06060804118568746;0.027069443345816513;0.0;0.017687211946871798;0.0;0.0;0.027069443345816513;0.056888704227982756;0.0;0.027069443345816513;0.0;0.0;0.027069443345816513;0.027069443345816513;0.0;0.027069443345816513;0.0;0.4767395956664818;0.05381760497821364;0.12778802134127829;0.014400760667955448;0.07631173329860572;0.07631173329860572;0.2038111268561737;0.0;0.018556983806967593;0.028613474470540988;0.12480945416156633;0.0;0.4767395956664818;0.027069443345816513;0.01572544280588467;0.0;0.025433067407433483;0.12778802134127829;0.027069443345816513;0.0;0.06502177844148663;0.027069443345816513;0.2665125423182373;0.2665125423182373;0.08109025796223852;0.06720964993877188;0.05124716548598469;0.0;0.0;0.011447634406478602;0.0;0.1817552435744645;0.3841025317219832;0.027069443345816513;0.0;0.0;0.0;0.07065267800548586;0.027069443345816513;0.0;0.12778802134127829;0.0;0.0;0.0;0.0;0.0;0.0;0.07579431519610061;0.027069443345816513;0.0;0.0;0.027069443345816513;0.027069443345816513;0.011447634406478602;0.07685998889843772;0.027069443345816513;0.0;0.027069443345816513;0.027069443345816513;0.027069443345816513;0.0;0.027069443345816513;0.04836347117958533;0.027069443345816513;0.015226424457993607;0.027069443345816513;0.25140382193865196;0.027069443345816513;0.027069443345816513;0.027069443345816513;0.10597082291715473;0.027069443345816513;0.0;0.4767395956664818;0.03255489693810376;0.027069443345816513;0.027069443345816513;0.0;0.027069443345816513;0.027069443345816513;0.027069443345816513;0.0;0.0;0.07631173329860572;0.029696704174043086;0.0;0.0;0.0;0.0;0.0;0.021784663449386885;0.0;0.027069443345816513;0.10597082291715473;0.027069443345816513;0.08109025796223852;0.0;0.0;0.0;0.027069443345816513;0.08109025796223852;0.005524383228639819;0.0;0.015182534002501236;0.011447634406478602;0.0;0.018587352254395416;0.0;0.00725795937566638;0.08109025796223852;0.07631173329860572;0.0;0.0;0.0;0.0;0.07631173329860572;0.4767395956664818;0.027069443345816513;0.07631173329860572;0.08109025796223852;0.013348254730031798;0.027069443345816513;0.0;0.011447634406478602;0.027069443345816513;0.027069443345816513;0.2665125423182373;0.027069443345816513;0.011447634406478602;0.0;0.0;0.12778802134127829;0.0;0.0;0.031830364828648865;0.08109025796223852;0.0;0.026424095800781065;0.027069443345816513
