;GO:0014068;GO:0014067;GO:0046854;GO:0002244;GO:0045766;GO:0008589;GO:2000119;GO:0001701;GO:0048642;GO:0010811;GO:0050679;GO:0032720;GO:0043518;GO:0055062;GO:0002092;GO:0035790;GO:1900025;GO:0045930;GO:0009725;GO:0030539;GO:0048015;GO:2000647;GO:0071363;GO:2000802;GO:0010544;GO:0018146;GO:2000249;GO:0034614;GO:0051897;GO:0033128;GO:1902174;GO:2000780;GO:0008285;GO:0038091;GO:0045944;GO:0045668;GO:0002576;GO:0000165;GO:2000778;GO:0048146;GO:0019221;GO:0001649;GO:2000773;GO:0008210;GO:0048701;GO:0007517;GO:0070570;GO:1990830;GO:2000146;GO:2000144;GO:0030199;GO:0035924;GO:0030510;GO:2000147;GO:0007050;GO:0018108;GO:0045606;GO:0023019;GO:0046777;GO:0006366;GO:0048557;GO:0003253;GO:0060326;GO:2000679;GO:0042340;GO:0055003;GO:0032760;GO:2000276;GO:0071456;GO:0035115;GO:0035116;GO:0030500;GO:0035359;GO:0007186;GO:0032000;GO:2000051;GO:0043552;GO:0090263;GO:0002053;GO:0043433;GO:0032914;GO:0072378;GO:0000271;GO:0010628;GO:0010863;GO:0050920;GO:0033327;GO:0030335;GO:0035067;GO:0071639;GO:0000122;GO:0071230;GO:2000739;GO:0030326;GO:0009968;GO:0060628;GO:0010955;GO:0010952;GO:0060070;GO:0006351;GO:0007204;GO:0090090;GO:0043066;GO:0070373;GO:0070374;GO:0045880;GO:0006508;GO:0035567
GO:0014068;1.0;0.8068897743541235;0.0;0.0;0.21831832535066725;0.31468517773984944;0.05348186882875756;0.0;0.06418653619141003;0.2113190125440827;0.24485830292007085;0.07134136680252605;0.35710544426417545;0.05564141643537526;0.20442414331267955;0.06077344669460559;0.07293756035769872;0.09465672149325403;0.0;0.0;0.08306337177143791;0.0709029784267545;0.0;0.16218220115724719;0.2336484899897426;0.0;0.0790467238169611;0.0;0.5509437312118295;0.06544859303304613;0.17465846447847552;0.23996007705774547;0.1052036253797425;0.17465846447847552;0.2997623817166765;0.08044723564099227;0.0;0.09663133170744805;0.20442414331267955;0.21825434461170193;0.10487820903057013;0.0;0.2314656189988649;0.0588022605365395;0.0;0.0;0.24073648908991635;0.0;0.09488828683376074;0.2070397876838042;0.0;0.0;0.3194609428696121;0.27014047121228524;0.09014078347717283;0.0;0.20371358925569996;0.07547471996961866;0.0;0.0;0.0;0.0;0.0;0.058597870858751296;0.0;0.0;0.2011642177226322;0.05600599110815397;0.0;0.0;0.0;0.07360477384302133;0.24465674195144707;0.11387296250129153;0.18921423311139196;0.2537325596522303;0.20823227378892495;0.45160078363269013;0.2070397876838042;0.09025607403464393;0.16566445996527387;0.0;0.0;0.2867645039334959;0.061103498804520394;0.29016597791844756;0.0;0.26912436011604257;0.07449707480205334;0.17213570867101213;0.10796661284663663;0.0;0.06878723786738072;0.0;0.42152759405157453;0.07413883766130161;0.08028463911320344;0.24459002661644683;0.08625331287705318;0.0;0.07338047001788467;0.33163636190635865;0.10898475538704784;0.4049057592697655;0.5751325119231404;0.4100685881383177;0.0;0.08573149372332411
GO:0014067;0.8068897743541235;1.0;0.0;0.0;0.06854293734054198;0.27312555971415076;0.146686345988505;0.0;0.17262646553351113;0.06664625809150158;0.07870147286468851;0.1894097070425666;0.48938628078021673;0.04919579505644232;0.06728590139753303;0.054758207775648764;0.18657827464166457;0.23401996847913067;0.0;0.0;0.07222016321964497;0.18196494885661285;0.0;0.054758207775648764;0.345114753810133;0.0;0.06916445580749518;0.0;0.3773051828659553;0.1694476624384488;0.0585250000880146;0.35330021332645006;0.2559288841962983;0.0585250000880146;0.09337022746264595;0.20334966954983694;0.0;0.08226283237521054;0.06728590139753303;0.07125181014331403;0.08816463060553939;0.0;0.34227152424245005;0.05165058363502477;0.0;0.0;0.21128783292639594;0.0;0.23450865135338125;0.06804095273256552;0.0;0.0;0.2767159816660757;0.08557068659463726;0.22441945532434254;0.0;0.06708038150796272;0.06641421610033017;0.0;0.0;0.0;0.0;0.0;0.05149282068581204;0.0;0.0;0.06386372317206913;0.1528951055815147;0.0;0.0;0.0;0.06393837599610432;0.3363879932960678;0.0944352727052811;0.06284830663696661;0.3475029867997763;0.0683844064831006;0.2787013710845109;0.06804095273256552;0.20786630832273106;0.05383991633304158;0.0;0.0;0.08622630010363651;0.05341768634804152;0.24843090460867012;0.0;0.08529844530974716;0.19009415943507413;0.05570241043814931;0.261552858755413;0.0;0.06118030945748723;0.0;0.5383994305027806;0.06537761647131815;0.2029907531942725;0.07862749949849732;0.07461959654285333;0.0;0.06256913616119779;0.43945227747274307;0.26361342312505454;0.5463311062438115;0.39146250946026123;0.2562459944123276;0.0;0.07422872975836507
GO:0046854;0.0;0.0;1.0;0.027489303276041148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019364880698138413;0.0;0.0;0.0;0.0;0.02683443823927912;0.0;0.030881814117462606;0.0;0.0;0.11751278492924007;0.0;0.02835379369081737;0.0;0.0;0.0;0.0;0.0;0.020914579697882626;0.0;0.0;0.028693255642082867;0.5991828104461956;0.0;0.0;0.03434816872050259;0.028089411596356677;0.0;0.45779807556634083;0.0;0.0;0.0;0.027832610782899586;0.0;0.0;0.026001051635617133;0.024648097165010242;0.0;0.0;0.02924967364522784;0.5704058424576514;0.0;0.024268258678868358;0.572872188658585;0.16241752076938198;0.0;0.021362239030958803;0.030195532111376197;0.0;0.10911112824549284;0.02455837090427665;0.0;0.0;0.02827657966944011;0.0;0.0;0.0;0.0;0.03750680325435487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10249121591018674;0.12216145565428672;0.0;0.0;0.0;0.023100938576977263;0.0;0.0;0.0;0.0;0.026874626862832724;0.0;0.0;0.0;0.0;0.0;0.0;0.02792039816157154;0.19250822240344617;0.03112516135749381;0.0;0.0;0.0;0.0;0.0;0.1771210066085626;0.027742458503495337
GO:0002244;0.0;0.0;0.027489303276041148;1.0;0.0;0.0;0.0;0.25394132196503094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018924080213231;0.0;0.0;0.0;0.20830993163440828;0.02599536310006183;0.0;0.029775755725760637;0.0;0.0;0.0243221252937934;0.0;0.027418668006332005;0.0;0.0;0.0;0.0;0.0;0.020401339940053793;0.0;0.0;0.027735982573042727;0.03033471880467251;0.0;0.0;0.03298535285949195;0.42198966648773134;0.0;0.02393837158402052;0.2181596387164365;0.24303050837521004;0.0;0.02693100042818388;0.0;0.0;0.02521251911030107;0.02393837158402052;0.0;0.0;0.02825555697840355;0.028928527418035255;0.0;0.02357993351109733;0.029049239248283443;0.03305546343668543;0.20830993163440828;0.020827074288089328;0.029137244709379416;0.0;0.022630534039172655;0.21161639824474554;0.0;0.0;0.027346456644570194;0.21699766363847015;0.21513222754433456;0.0;0.0;0.03588772287244107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34907352644033385;0.0;0.0;0.0;0.0;0.026033075967501516;0.0;0.23606351623018743;0.0;0.0;0.0;0.0;0.027013183957999485;0.038893067485860244;0.030001919919855992;0.0;0.0;0.0;0.0;0.0;0.0;0.02684658547880244
GO:0045766;0.21831832535066725;0.06854293734054198;0.0;0.0;1.0;0.08057325829723586;0.0567845705552097;0.0;0.37883691923280227;0.23069093703993418;0.24224918588765867;0.3479254307150787;0.0694348649731992;0.05978898259244246;0.1990811972079406;0.0567845705552097;0.48327320946829155;0.09159759587655031;0.0;0.0;0.07941008658211508;0.0669382380715031;0.0;0.39769844185434367;0.3191255919462056;0.0;0.07525582878780797;0.0;0.2375875418569658;0.06144475937465925;0.16815648441611383;0.0730082989036876;0.10294626066823072;0.16815648441611383;0.3031109330528307;0.371924352871998;0.0;0.0937031058869548;0.4313778481213941;0.21369365005987875;0.10259229916406047;0.0;0.34053192530055276;0.06345413437295394;0.0;0.0;0.4022257422168625;0.0;0.09184405898974404;0.20183277936846172;0.0;0.0;0.0819049825797738;0.2699450819065511;0.08681502465104535;0.0;0.46322221248840184;0.07159036811400396;0.0;0.0;0.0;0.0;0.0;0.06321619223600222;0.0;0.0;0.47376320884589207;0.05963838373511227;0.0;0.0;0.0;0.43926124083748846;0.06144475937465925;0.11246716456894365;0.1831905422312552;0.06388247547797929;0.20308909167730166;0.22617596560778921;0.20183277936846172;0.08693655943875556;0.38426574730136154;0.0;0.0;0.3236451152753972;0.0661422011567401;0.08977487251381652;0.0;0.26882123960689736;0.07059184766059587;0.4003782237986299;0.10596152079101853;0.0;0.31421892211973224;0.0;0.11123900971966821;0.07022646472118338;0.07653246671408742;0.241958248632249;0.0827341164679378;0.0;0.08076977036049934;0.08531620488491977;0.10707711302497341;0.07953294243041228;0.24905098772511985;0.20369167073479322;0.0;0.08218885014957505
GO:0008589;0.31468517773984944;0.27312555971415076;0.0;0.0;0.08057325829723586;1.0;0.05383991633304159;0.0;0.0647029498503783;0.07796502660177497;0.09268469163197245;0.0719798983435128;0.2764568683766849;0.056086279198724456;0.07725002184105359;0.06118030945748724;0.07352438050185192;0.09564743294689708;0.0;0.0;0.0838252876345346;0.07145739224883689;0.0;0.06118030945748724;0.2355776970327071;0.0;0.07973642831759337;0.0;0.34031669711528145;0.06592070451414411;0.06592070451414411;0.24199537383397834;0.10642884077426552;0.06592070451414411;0.11372582157737646;0.08116170680243102;0.0;0.09766403373421526;0.07725002184105359;0.08252352384796391;0.10609581260100434;0.0;0.23335880099021458;0.05929932766056573;0.0;0.0;0.24278503415842517;0.0;0.09588387700128825;0.0782469132280124;0.0;0.0;0.32247659682430674;0.10236178699811879;0.09103877062283729;0.0;0.07697924810649531;0.07610325158856145;0.0;0.0;0.0;0.0;0.0;0.0590914739923754;0.0;0.0;0.0741839091728482;0.056398756957575444;0.0;0.0;0.0;0.07428465782589576;0.24642156608975943;0.11530980533182976;0.07145739224883689;0.2556312567634751;0.07870147286468851;0.32517613342346435;0.0782469132280124;0.09115637118142743;0.060993273216225566;0.0;0.0;0.10616770528017112;0.061640410481774446;0.293147335923982;0.0;0.101972465279783;0.0751093627406264;0.06339459702892575;0.10925742439491319;0.0;0.06930893627529043;0.0;0.4267939449495347;0.07474522712392268;0.08099621230291233;0.09258211388421193;0.08707516273906339;0.0;0.07415617947212888;0.33488743345289806;0.11030017515129661;0.31380190072965874;0.3554135018125002;0.9288487907893421;0.0;0.08654338273610727
GO:2000119;0.05348186882875756;0.146686345988505;0.0;0.0;0.0567845705552097;0.05383991633304159;1.0;0.0;0.14737744231819744;0.055476606987180876;0.05727507838795649;0.15943865183721007;0.14802312871060497;0.042033967468315836;0.28110909377178356;0.042064647228987374;0.14737744231819744;0.17822317433970522;0.0;0.0;0.053318054057187626;0.1442550951961177;0.0;0.042064647228987374;0.15025553684463896;0.0;0.05141250266304422;0.0;0.056557061894760036;0.13566794664846213;0.044568651499123986;0.15327719186571143;0.19173345703411665;0.044568651499123986;0.06582734634276656;0.15854067711916905;0.0;0.05940175553211055;0.28110909377178356;0.05271700259003229;0.06285420405097152;0.0;0.14920095343280554;0.04381312964590267;0.0;0.0;0.05047470214886026;0.0;0.27429696505303375;0.050705289685758395;0.0;0.0;0.054431295632272475;0.2869175006572628;0.17216092921013978;0.0;0.050097794513653704;0.04967494214054717;0.0;0.0;0.0;0.0;0.0;0.04369955943403864;0.0;0.0;0.05353501298181936;0.514269648829789;0.0;0.0;0.0;0.05358746129213542;0.13566794664846213;0.06642753415705416;0.04738963936284801;0.13952995757030906;0.05092186334953819;0.054757227363070544;0.050705289685758395;0.17231786442588953;0.046307867842103195;0.0;0.0;0.06840688282099033;0.04507807308453674;0.0577984942591153;0.0;0.28617341581026956;0.1497419071513296;0.04767906224485228;0.19513082072613047;0.0;0.046307867842103195;0.0;0.20089680122309736;0.27431711858834595;0.15830481290983223;0.05723055184515935;0.05479624209450763;0.0;0.05142534705206728;0.17021286968018656;0.19636850706587392;0.16246982659468065;0.0583054092098877;0.051025442896625695;0.0;0.05455651972183785
GO:0001701;0.0;0.0;0.0;0.25394132196503094;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2896145935034144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25971919052550263;0.0;0.0;0.23334125090906163;0.34165895554005493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22210826597307812;0.0;0.0;0.0;0.0;0.22587123368770431;0.0;0.0;0.0;0.23201241883148319;0.2298811684631572;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2120045594959915;0.0;0.0;0.0;0.0;0.0;0.0;0.25394132196503094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0048642;0.06418653619141003;0.17262646553351113;0.0;0.0;0.37883691923280227;0.0647029498503783;0.14737744231819744;0.0;1.0;0.06708131188205148;0.06972884861224289;0.4268904240654414;0.17448083670789397;0.04946728468493297;0.05955613105889897;0.04841537023134746;0.4141604165780537;0.21802975185451715;0.0;0.0;0.06395072651743533;0.1692691352917327;0.0;0.2658069773017151;0.3978299113032501;0.0;0.06122878520877092;0.0;0.06866752993378997;0.15756653623737865;0.05176261758928467;0.18182759415146735;0.23859735813408992;0.05176261758928467;0.08282999819248116;0.4516142868098471;0.0;0.07290656950257489;0.26791554324079864;0.0630879887172189;0.07817691117302042;0.0;0.42020939807230445;0.05194992542357211;0.0;0.0;0.3288772853440972;0.0;0.21848822386019331;0.060228359405942226;0.0;0.0;0.0655589406128451;0.07585984239526336;0.20902545789885973;0.0;0.3259667915301517;0.05878017127718541;0.0;0.0;0.0;0.0;0.0;0.051790331365126216;0.0;0.0;0.28909001833687814;0.15364609356339146;0.0;0.0;0.0;0.35322816500476695;0.15756653623737865;0.08378251742119282;0.05560707069535957;0.16279997448571099;0.06053416800930507;0.0660323371946414;0.060228359405942226;0.20925684244965376;0.24347656896271286;0.0;0.0;0.08695593334408358;0.053737924558738465;0.07050617664384298;0.0;0.0756167200267244;0.17687392379573844;0.2519451023042632;0.24388135432401664;0.0;0.26244769790656436;0.0;0.25295531045885766;0.05785755914066376;0.18894609590665712;0.06966286453114189;0.06608908156512137;0.0;0.06300895071252056;0.2061607496365062;0.2458177977338379;0.19490987237113297;0.07126195530762337;0.06068059912636079;0.0;0.06574068403383503
GO:0010811;0.2113190125440827;0.06664625809150158;0.0;0.0;0.23069093703993418;0.07796502660177497;0.055476606987180876;0.0;0.06708131188205148;1.0;0.23366150048144257;0.07493553735245437;0.06748920337376436;0.05813453755398553;0.19324454094820112;0.055476606987180876;0.7363323048753141;0.08824166371519408;0.0;0.0;0.07687543275520287;0.06512815517935971;0.0;0.15182338238834525;0.06891015341472216;0.0;0.07297562645732224;0.0;0.2293215463496572;0.059916192425241516;0.16397324003490538;0.07086031645989858;0.09872638904107035;0.16397324003490538;0.2897848088837486;0.07433318843655512;0.0;0.09019407333068337;0.19324454094820112;0.20698317448897674;0.09840080538269896;0.0;0.0682368223951912;0.061593788063064064;0.0;0.0;0.07110055097707466;0.0;0.08847037539510079;0.19583609647606798;0.0;0.0;0.07921126127442672;0.2593245635431048;0.0837946112147026;0.0;0.19254107447164587;0.06952382872775695;0.0;0.0;0.0;0.0;0.0;0.061369568714596;0.0;0.0;0.21162231943325466;0.0581973165286239;0.0;0.0;0.0;0.07743674750982121;0.059916192425241516;0.10744967737846113;0.1782368703682303;0.06223184513242844;0.19701864614597966;0.2186724103653252;0.19583609647606798;0.08390783087552893;0.17269265616851087;0.0;0.0;0.3084973976533019;0.06412340631128977;0.08654882053003106;0.0;0.2582872429792088;0.0685817438654325;0.1797363008341395;0.1014961929925928;0.0;0.06310228678298947;0.0;0.10632811483452008;0.0682368223951912;0.07417545710543169;0.2333908134197174;0.079986496166951;0.0;0.07777949669898376;0.08239742997152166;0.10251928803517243;0.07699056532477525;0.239983312612235;0.19758569044110866;0.0;0.07947673374535882
