;GO:0006284;GO:0006043;GO:0019919;GO:0061614;GO:0006046;GO:0007257;GO:0043985;GO:0045648;GO:0045766;GO:0006048;GO:0000188;GO:0001666;GO:0000185;GO:0000184;GO:0017183;GO:0072344;GO:0045010;GO:0035556;GO:0090502;GO:1901194;GO:0050728;GO:0050729;GO:0045652;GO:0007265;GO:0002098;GO:1904628;GO:1900028;GO:0060754;GO:0048010;GO:1990258;GO:0051496;GO:0032436;GO:0035264;GO:0043405;GO:0034970;GO:0006383;GO:0006384;GO:0008285;GO:0002181;GO:0006382;GO:0008284;GO:0090398;GO:0006388;GO:0002184;GO:1904996;GO:0046632;GO:0045944;GO:0002576;GO:0000165;GO:0051781;GO:0001649;GO:0010633;GO:0030488;GO:0031571;GO:0000209;GO:0038084;GO:0006397;GO:0043536;GO:0001934;GO:0031167;GO:0001938;GO:0050868;GO:0071549;GO:0046777;GO:0000379;GO:1901029;GO:0051289;GO:0097049;GO:0070126;GO:0051607;GO:0033173;GO:0006493;GO:1901796;GO:0006412;GO:0051572;GO:0032355;GO:0031145;GO:0031146;GO:0010469;GO:0018105;GO:0030336;GO:0030578;GO:0030335;GO:0007274;GO:0043687;GO:0006469;GO:0000122;GO:0006614;GO:0019262;GO:0070301;GO:0045070;GO:0050930;GO:0050776;GO:0006351;GO:0006470;GO:0045599;GO:0044387;GO:0007565;GO:0007166;GO:0021965;GO:0000494;GO:0045087;GO:0071346;GO:0045081
GO:0006284;1.0;0.06501482195767329;0.10587402764930422;0.15084348231066635;0.06501482195767329;0.0;0.10587402764930422;0.0;0.0;0.13943261564481066;0.0;0.17988792517482602;0.0;0.15084348231066635;0.10587402764930422;0.10587402764930422;0.01468324974140624;0.01468324974140624;0.15084348231066635;0.0;0.0;0.0;0.0;0.01468324974140624;0.15084348231066635;0.1912422969752877;0.0;0.0;0.01468324974140624;0.10587402764930422;0.0;0.0;0.0;0.0;0.10587402764930422;0.15084348231066635;0.15084348231066635;0.0;0.12826917739045696;0.15084348231066635;0.0;0.24991089615047335;0.15084348231066635;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.10587402764930422;0.0;0.01468324974140624;0.0;0.15084348231066635;0.32330823750762483;0.10587402764930422;0.01468324974140624;0.15084348231066635;0.0;0.0;0.15084348231066635;0.0;0.0;0.1912422969752877;0.10587402764930422;0.15084348231066635;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.17988792517482602;0.01468324974140624;0.10587402764930422;0.0;0.12826917739045696;0.0;0.11807622278079505;0.10587402764930422;0.10587402764930422;0.0;0.10587402764930422;0.0;0.01468324974140624;0.0;0.01468324974140624;0.10587402764930422;0.0;0.0;0.0;0.06886689890529227;0.24991089615047335;0.0;0.0;0.0;0.15084348231066635;0.10587402764930422;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.15084348231066635;0.17988792517482602;0.1912422969752877;0.0
GO:0006043;0.06501482195767329;1.0;0.06501482195767329;0.06501482195767329;0.7547430484711148;0.0;0.06501482195767329;0.0;0.0;0.6153041023394772;0.0;0.0;0.0;0.242130903760124;0.06501482195767329;0.06501482195767329;0.0;0.0;0.06501482195767329;0.0;0.0;0.0;0.0;0.0;0.06501482195767329;0.0;0.0;0.0;0.0;0.06501482195767329;0.0;0.0;0.0;0.0;0.06501482195767329;0.06501482195767329;0.06501482195767329;0.0;0.06501482195767329;0.06501482195767329;0.0;0.0;0.06501482195767329;0.0;0.0;0.0;0.0;0.0;0.06501482195767329;0.0;0.0;0.0;0.06501482195767329;0.0;0.06501482195767329;0.0;0.06501482195767329;0.0;0.0;0.06501482195767329;0.0;0.0;0.0;0.06501482195767329;0.06501482195767329;0.0;0.0;0.0;0.0;0.0;0.0;0.06501482195767329;0.0;0.06501482195767329;0.0;0.0;0.242130903760124;0.242130903760124;0.0;0.06501482195767329;0.0;0.0;0.0;0.0;0.06501482195767329;0.0;0.0;0.0;0.7230203735568398;0.0;0.0;0.0;0.0;0.06501482195767329;0.06501482195767329;0.0;0.0;0.0;0.0;0.0;0.06501482195767329;0.0;0.0;0.0
GO:0019919;0.10587402764930422;0.06501482195767329;1.0;0.10587402764930422;0.06501482195767329;0.0;0.7164193676121927;0.0;0.0;0.07548231845693805;0.0;0.0;0.0;0.10587402764930422;0.30783551572057777;0.10587402764930422;0.01468324974140624;0.01468324974140624;0.08547128021085358;0.0;0.0;0.0;0.0;0.01468324974140624;0.17326797086942267;0.01468324974140624;0.0;0.0;0.01468324974140624;0.5029379352731107;0.0;0.0;0.0;0.0;0.7164193676121927;0.10587402764930422;0.08547128021085358;0.0;0.16963854658900165;0.17326797086942267;0.0;0.01468324974140624;0.08547128021085358;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.18032682375526765;0.0;0.01468324974140624;0.0;0.44202924892446255;0.01468324974140624;0.18032682375526765;0.01468324974140624;0.08547128021085358;0.0;0.0;0.44202924892446255;0.0;0.0;0.01468324974140624;0.18032682375526765;0.08547128021085358;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.18032682375526765;0.0;0.16963854658900165;0.0;0.0;0.1468397877411918;0.1468397877411918;0.0;0.30783551572057777;0.0;0.01468324974140624;0.0;0.01468324974140624;0.18032682375526765;0.0;0.0;0.0;0.06886689890529227;0.01468324974140624;0.0;0.0;0.0;0.10587402764930422;0.18032682375526765;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.08547128021085358;0.0;0.01468324974140624;0.0
GO:0061614;0.15084348231066635;0.06501482195767329;0.10587402764930422;1.0;0.06501482195767329;0.0;0.10587402764930422;0.0;0.0;0.18069967620565253;0.0;0.0;0.0;0.16542914088709912;0.14450116634992752;0.18244634003048496;0.01468324974140624;0.01468324974140624;0.16542914088709912;0.0;0.0;0.0;0.0;0.01468324974140624;0.16542914088709912;0.01468324974140624;0.0;0.0;0.01468324974140624;0.10587402764930422;0.0;0.0;0.0;0.0;0.10587402764930422;0.20325151924801574;0.1960200889472569;0.0;0.18244634003048496;0.16542914088709912;0.0;0.01468324974140624;0.16542914088709912;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.10587402764930422;0.0;0.01468324974140624;0.0;0.16542914088709912;0.01468324974140624;0.10587402764930422;0.01468324974140624;0.16542914088709912;0.0;0.0;0.16542914088709912;0.0;0.0;0.01468324974140624;0.10587402764930422;0.16542914088709912;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.10587402764930422;0.0;0.18244634003048496;0.0;0.0;0.10587402764930422;0.10587402764930422;0.0;0.10587402764930422;0.0;0.01468324974140624;0.0;0.01468324974140624;0.10587402764930422;0.0;0.0;0.0;0.06886689890529227;0.01468324974140624;0.0;0.0;0.0;0.20325151924801574;0.10587402764930422;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.16542914088709912;0.0;0.01468324974140624;0.0
GO:0006046;0.06501482195767329;0.7547430484711148;0.06501482195767329;0.06501482195767329;1.0;0.0;0.06501482195767329;0.0;0.0;0.6153041023394772;0.0;0.0;0.0;0.242130903760124;0.06501482195767329;0.06501482195767329;0.0;0.0;0.06501482195767329;0.0;0.0;0.0;0.0;0.0;0.06501482195767329;0.0;0.0;0.0;0.0;0.06501482195767329;0.0;0.0;0.0;0.0;0.06501482195767329;0.06501482195767329;0.06501482195767329;0.0;0.06501482195767329;0.06501482195767329;0.0;0.0;0.06501482195767329;0.0;0.0;0.0;0.0;0.0;0.06501482195767329;0.0;0.0;0.0;0.06501482195767329;0.0;0.06501482195767329;0.0;0.06501482195767329;0.0;0.0;0.06501482195767329;0.0;0.0;0.0;0.06501482195767329;0.06501482195767329;0.0;0.0;0.0;0.0;0.0;0.0;0.06501482195767329;0.0;0.06501482195767329;0.0;0.0;0.242130903760124;0.242130903760124;0.0;0.06501482195767329;0.0;0.0;0.0;0.0;0.06501482195767329;0.0;0.0;0.0;0.7230203735568398;0.0;0.0;0.0;0.0;0.06501482195767329;0.06501482195767329;0.0;0.0;0.0;0.0;0.0;0.06501482195767329;0.0;0.0;0.0
GO:0007257;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.12755981097713553;0.11511873865597294;0.0;0.4041161671437038;0.0;0.4296914071138928;0.10567815125427765;0.19885971868423638;0.19885971868423638;0.12755981097713553;0.047799631016701725;0.0;0.19885971868423638;0.2611260707055071;0.2611260707055071;0.047799631016701725;0.047799631016701725;0.0;0.0;0.047799631016701725;0.21066859409381297;0.047799631016701725;0.0;0.12755981097713553;0.25118815347651524;0.0;0.4041161671437038;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.12755981097713553;0.0;0.0;0.0;0.11511873865597294;0.0;0.1816892161000484;0.0;0.047799631016701725;0.12755981097713553;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.12755981097713553;0.2970121637671333;0.0;0.12755981097713553;0.047799631016701725;0.0;0.0;0.0;0.1786822519641151;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.2326756683755529;0.0;0.23426849400579874;0.0;0.0;0.0;0.1786822519641151;0.0;0.047799631016701725;0.0;0.12755981097713553;0.0;0.0;0.31680997400557953;0.10900961301269105;0.0;0.0;0.0;0.11511873865597294;0.21066859409381297;0.1492331351584338;0.0;0.0;0.047799631016701725;0.31680997400557953;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.1890450431733396
GO:0043985;0.10587402764930422;0.06501482195767329;0.7164193676121927;0.10587402764930422;0.06501482195767329;0.0;1.0;0.0;0.0;0.07548231845693805;0.0;0.0;0.0;0.10587402764930422;0.30783551572057777;0.10587402764930422;0.12408495164008174;0.01468324974140624;0.08547128021085358;0.0;0.0;0.0;0.0;0.01468324974140624;0.17326797086942267;0.01468324974140624;0.0;0.0;0.01468324974140624;0.5397590483935214;0.0;0.0;0.0;0.0;0.7376567411541474;0.10587402764930422;0.08547128021085358;0.0;0.16963854658900165;0.17326797086942267;0.0;0.01468324974140624;0.08547128021085358;0.12408495164008174;0.0;0.01468324974140624;0.0;0.01468324974140624;0.18032682375526765;0.0;0.01468324974140624;0.0;0.44202924892446255;0.01468324974140624;0.18032682375526765;0.01468324974140624;0.08547128021085358;0.0;0.0;0.44202924892446255;0.0;0.0;0.01468324974140624;0.18032682375526765;0.08547128021085358;0.12408495164008174;0.12408495164008174;0.01468324974140624;0.12408495164008174;0.0;0.01468324974140624;0.18032682375526765;0.0;0.16963854658900165;0.0;0.0;0.1468397877411918;0.1468397877411918;0.0;0.30783551572057777;0.0;0.12408495164008174;0.0;0.01468324974140624;0.18032682375526765;0.0;0.0;0.0;0.06886689890529227;0.01468324974140624;0.0;0.0;0.0;0.10587402764930422;0.18032682375526765;0.0;0.0;0.0;0.01468324974140624;0.12408495164008174;0.08547128021085358;0.0;0.01468324974140624;0.0
GO:0045648;0.0;0.0;0.0;0.0;0.0;0.12755981097713553;0.0;1.0;0.2688665324497557;0.0;0.047799631016701725;0.0;0.12755981097713553;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.16702085169111647;0.047799631016701725;0.0;0.047799631016701725;0.042064647228987374;0.11511873865597294;0.44927334416867676;0.047799631016701725;0.0;0.0;0.047799631016701725;0.28985679281760435;0.047799631016701725;0.0;0.12755981097713553;0.12755981097713553;0.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.12755981097713553;0.0;0.0;0.0;0.11511873865597294;0.0;0.12755981097713553;0.0;0.047799631016701725;0.12755981097713553;0.0;0.18922943134840794;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.24944431948534626;0.12755981097713553;0.0;0.12755981097713553;0.2515269417723919;0.0;0.0;0.0;0.16702085169111647;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.12755981097713553;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.11511873865597294;0.11511873865597294;0.2515269417723919;0.0;0.0;0.2410224993701646;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.18922943134840794
GO:0045766;0.0;0.0;0.0;0.0;0.0;0.11511873865597294;0.0;0.2688665324497557;1.0;0.0;0.042064647228987374;0.0;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.23094064297706635;0.042064647228987374;0.0;0.0;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.0;0.11511873865597294;0.11511873865597294;0.0;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.11511873865597294;0.0;0.0;0.0;0.11511873865597294;0.0;0.11511873865597294;0.0;0.042064647228987374;0.11511873865597294;0.0;0.18922943134840794;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.24944431948534626;0.11511873865597294;0.0;0.11511873865597294;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.11511873865597294;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.11511873865597294;0.11511873865597294;0.042064647228987374;0.0;0.0;0.20397374928165476;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.0;0.0;0.18922943134840794
GO:0006048;0.13943261564481066;0.6153041023394772;0.07548231845693805;0.18069967620565253;0.6153041023394772;0.0;0.07548231845693805;0.0;0.0;1.0;0.0;0.0;0.0;0.13943261564481066;0.14450116634992752;0.14450116634992752;0.01468324974140624;0.01468324974140624;0.13943261564481066;0.0;0.0;0.0;0.0;0.01468324974140624;0.13943261564481066;0.01468324974140624;0.0;0.0;0.01468324974140624;0.07548231845693805;0.0;0.0;0.0;0.0;0.07548231845693805;0.18069967620565253;0.18069967620565253;0.0;0.16878873677315923;0.13943261564481066;0.0;0.01468324974140624;0.13943261564481066;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.21990385799841924;0.0;0.01468324974140624;0.0;0.13943261564481066;0.01468324974140624;0.07548231845693805;0.01468324974140624;0.13943261564481066;0.0;0.0;0.13943261564481066;0.0;0.0;0.01468324974140624;0.21990385799841924;0.13943261564481066;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.07548231845693805;0.0;0.16878873677315923;0.0;0.0;0.07548231845693805;0.07548231845693805;0.0;0.21990385799841924;0.0;0.01468324974140624;0.0;0.01468324974140624;0.07548231845693805;0.0;0.0;0.0;0.6153041023394772;0.01468324974140624;0.0;0.0;0.0;0.18069967620565253;0.21990385799841924;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.13943261564481066;0.0;0.01468324974140624;0.0
