;GO:0033260;GO:0007093;GO:0007131;GO:0008584;GO:0007096;GO:0006283;GO:0008064;GO:0015031;GO:0007019;GO:0007409;GO:0000060;GO:0032201;GO:0071897;GO:0071930;GO:0035556;GO:0051402;GO:0031115;GO:0065003;GO:0006296;GO:0051260;GO:0008631;GO:0006297;GO:0006298;GO:0000226;GO:0042148;GO:0006335;GO:0048012;GO:0051497;GO:0001556;GO:0006606;GO:0070317;GO:0035024;GO:0006260;GO:0008285;GO:0006261;GO:0048812;GO:0042276;GO:0051272;GO:1904117;GO:0006303;GO:0001890;GO:0045944;GO:0070192;GO:0006268;GO:0006269;GO:0048661;GO:0048146;GO:0000281;GO:0060707;GO:1990426;GO:0031297;GO:0070987;GO:0016579;GO:1902065;GO:0006270;GO:0007088;GO:0000209;GO:0006272;GO:0006398;GO:0000724;GO:0007089;GO:0000722;GO:0045835;GO:0010923;GO:0031848;GO:0071548;GO:0072757;GO:0007051;GO:0018108;GO:0030071;GO:1902990;GO:0007052;GO:0036297;GO:0046777;GO:0007057;GO:0006369;GO:0043547;GO:0070365;GO:0033574;GO:0045739;GO:0090305;GO:1904385;GO:0045737;GO:0000707;GO:0046785;GO:1904667;GO:0008156;GO:0006406;GO:0030855;GO:1902916;GO:0006405;GO:0060718;GO:0032355;GO:0031146;GO:0032877;GO:0016567;GO:0032077;GO:0045740;GO:0048699;GO:0006468;GO:0009615;GO:0043687;GO:0061436;GO:0000079;GO:0000122;GO:0051984;GO:0097421;GO:0006977;GO:0000086;GO:0000083;GO:0000082;GO:0034644;GO:0071479;GO:0032466;GO:0010833;GO:0070301;GO:0032467;GO:0033314;GO:0051106;GO:0042769;GO:1905098;GO:0006351;GO:0046604;GO:0034080;GO:0006511;GO:0071460;GO:0043065;GO:0070495;GO:0033148;GO:0010569
GO:0033260;1.0;0.421577473957341;0.4109072379380871;0.0;0.0;0.43575219132384907;0.021693580763703483;0.0;0.018307684229438063;0.021057065768047428;0.0;0.4005228526627243;0.4493300197843804;0.33568971761520294;0.025915491655330004;0.019410420868698968;0.0;0.025814171192790808;0.19869934366611008;0.022545221496724492;0.01837872977948846;0.4029011933415467;0.41001224169846034;0.022970029906513176;0.3738705614878458;0.017774984128329507;0.01797790430867298;0.0;0.018446220176376486;0.0;0.0;0.0;0.7096748855640097;0.0;0.8373822849101662;0.022019239117364506;0.4005228526627243;0.0;0.016542012253947143;0.4261207546107065;0.0;0.0;0.4057143111647062;0.017659794945153594;0.3664031306861906;0.0;0.0;0.4066427679246939;0.01797790430867298;0.34750185475303386;0.41001224169846034;0.39925882775096416;0.1610681785827826;0.0;0.4109072379380871;0.0;0.16021150131012385;0.35561964612187;0.175091931152595;0.44157785097257923;0.0;0.388435193787827;0.0;0.0;0.3738705614878458;0.0;0.016820808509603918;0.43271416050623474;0.15673805652305894;0.0;0.35561964612187;0.41133140885467223;0.4232255459342028;0.1572289967239654;0.32802687018261234;0.22935914897271625;0.0;0.018068461080748513;0.0;0.0;0.23082136141635926;0.01788048761237731;0.0;0.355795507587635;0.01797790430867298;0.0;0.0;0.0;0.02258546390480828;0.0;0.0;0.017043617088630857;0.0;0.14043423804670285;0.0;0.1728317825475442;0.0;0.0;0.017774984128329507;0.17772586904873458;0.0;0.1648521661226108;0.0;0.0;0.0;0.0;0.0;0.4037745301657191;0.426548278857731;0.38526834345168964;0.421577473957341;0.02036470446401519;0.020104716632479723;0.0;0.4090909909763805;0.019992662136233234;0.0;0.36285161353261874;0.0;0.019376394895878803;0.0;0.33449223544089685;0.0;0.01911377124220526;0.16884874386243817;0.016164404869870686;0.0;0.0;0.0;0.0
GO:0007093;0.421577473957341;1.0;0.5072983713606165;0.0;0.5546785581860177;0.027012845974040803;0.0963681829286854;0.0;0.02363731429420187;0.028429997148895537;0.0;0.4906603439859868;0.028146328432699257;0.49059285161816546;0.12391517414427815;0.02550835865259515;0.21763505630557378;0.03784648941495846;0.025389611233179364;0.03121155602736658;0.07733453384262934;0.02436526460821913;0.024927324322536068;0.03203166579390662;0.022131132536977863;0.0227567745144836;0.07516829389172286;0.2269588143658351;0.02386876028871172;0.0;0.6252704971750019;0.225986665270695;0.02895660728552552;0.32124128428687565;0.0252011737427843;0.030212440719292626;0.024178606006770725;0.10687403794345819;0.020774362079759415;0.0262229531707652;0.0;0.11890617454823808;0.5382448777057912;0.0225683113016119;0.021571664268412803;0.08838079053450518;0.08521755552988347;0.6282626264020178;0.023090446691145742;0.4766103904090425;0.024927324322536068;0.024079670312129507;0.030815627348566885;0.0;0.024998489483297467;0.6867700991477361;0.030589979469413713;0.020774362079759415;0.021571664268412803;0.027496283086141576;0.4930313370685451;0.05807517179163688;0.5709834087097582;0.2631276028459484;0.055304077955894794;0.0;0.021215975677512273;0.5868213189172548;0.02968431826113806;0.605050546169633;0.49059285161816546;0.637916537983073;0.025987760828016432;0.029811433813277246;0.4095620304856198;0.02544962776411516;0.08060914579049026;0.02324004615090918;0.0;0.08491391482092393;0.03106446509252926;0.022929992442664027;0.48342807809928173;0.45378123317822155;0.023090446691145742;0.21271375848832952;0.2404246719812959;0.0;0.03128873586785455;0.07408206249159803;0.0;0.021571664268412803;0.0;0.025622199563988073;0.3852093069673911;0.03400891529390139;0.07022407236857017;0.08265295966335919;0.0227567745144836;0.035391714153319015;0.0;0.03182332227448163;0.060173331024482114;0.5307955857771998;0.33015194244989987;0.0806648641560954;0.0;0.7842327861303072;0.6697587863896541;0.5851612612708735;0.6592701473777287;0.027182270727944144;0.026721042284993304;0.5437385714518773;0.06210875172310237;0.02652346168326678;0.48342807809928173;0.8213608906485557;0.07022407236857017;0.02544962776411516;0.18811632072368084;0.04027160751897703;0.5142983773832649;0.024998489483297467;0.032907507611776916;0.020182268837947173;0.10945645322288894;0.19580519690312123;0.07464595353740333;0.0822487899791806
GO:0007131;0.4109072379380871;0.5072983713606165;1.0;0.4402426366763521;0.0;0.5217767468644372;0.026341613269635713;0.0;0.021510911652872108;0.02540898364570496;0.0;0.4720582569767096;0.5413652101483345;0.38787883676766455;0.03283735790357287;0.023049505033517152;0.0;0.03267485489738183;0.23579491331448396;0.02760794389097917;0.021609059926712387;0.47536554109166074;0.48529607807280645;0.028247669483751733;0.4354701478581274;0.020779219834586204;0.021057065768047428;0.0;0.38595459925075465;0.0;0.0;0.0;0.5552666440350545;0.0;0.4901191802881619;0.026823320969286288;0.4720582569767096;0.0;0.01911377124220526;0.5080271350075294;0.40729391493314876;0.0;0.7709098938947301;0.020621975026485204;0.4253725377437813;0.0;0.0;0.48582739959069815;0.374477649119592;0.4001074448055114;0.48529607807280645;0.47030337666907235;0.1968309765955747;0.0;0.48655041794420645;0.0;0.19555314956712816;0.4109072379380871;0.2032714593714191;0.7710855873776572;0.0;0.6622997898759039;0.0;0.0;0.4354701478581274;0.0;0.01948697196488797;0.5235115137590417;0.19040287284416538;0.0;0.4109072379380871;0.4925349055464638;0.503917327209871;0.19112784102607458;0.6009471969906909;0.23629867456307116;0.0;0.021181406480844545;0.0;0.0;0.28243808537157067;0.020923545221878833;0.0;0.6602810344986052;0.021057065768047428;0.0;0.0;0.0;0.027668313336631823;0.0;0.0;0.01978663948571285;0.0;0.1668691125887263;0.0;0.21468796358198936;0.0;0.0;0.020779219834586204;0.22229172311985695;0.0;0.20251150102666818;0.0;0.0;0.0;0.0;0.0;0.4817389659233325;0.5145134543463005;0.4556272074852571;0.5072983713606165;0.024407669327549827;0.02403514890956597;0.0;0.48400599219218976;0.02387517319732646;0.0;0.4246048714759873;0.0;0.023001540398192657;0.0;0.35408312764447897;0.0;0.02263239127412538;0.20857621391383346;0.018611407797757263;0.0;0.0;0.0;0.0
GO:0008584;0.0;0.0;0.4402426366763521;1.0;0.0;0.0;0.0;0.0;0.0;0.2494250188948397;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5537770202759801;0.0;0.0;0.0;0.0;0.0;0.0;0.264879275665994;0.0;0.0;0.0;0.0;0.7312682756134625;0.0;0.4668212698023691;0.0;0.0;0.0;0.0;0.0;0.5358819720316368;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35609333467114224;0.0;0.0;0.2043044758731589;0.0;0.0;0.0;0.0;0.0;0.39420445486744876;0.0;0.0;0.0;0.0;0.27420067295268363;0.0;0.0;0.18976104912036237;0.0;0.0;0.0;0.0;0.0;0.0;0.20009370235227703;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4620628898266527;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0007096;0.0;0.5546785581860177;0.0;0.0;1.0;0.0;0.4627595866540338;0.0;0.0;0.0;0.0;0.052681883593485024;0.0;0.06004954854082531;0.10064112362664952;0.0;0.3734819903048807;0.0;0.0;0.0;0.06758084113176488;0.0;0.0;0.0;0.0;0.0;0.06592070451414411;0.38744040172759986;0.0;0.0;0.496409456102228;0.06812873366039686;0.0;0.09191917291984991;0.0;0.0;0.0;0.08910218958143741;0.0;0.0;0.0;0.09731174760910834;0.0;0.0;0.0;0.0758671504813815;0.07352438050185192;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7981080624346121;0.0;0.0;0.0;0.0;0.5130610783571433;0.05088990368409095;0.6297737845539717;0.07770200430557109;0.04874945430867435;0.0;0.0;0.0;0.0;0.7161107080668314;0.04609575207782078;0.0;0.0;0.0;0.0;0.0;0.06740024597525522;0.0;0.0;0.07329824071132221;0.0;0.0;0.41895906255861054;0.0;0.0;0.06460980428665976;0.0718973575620459;0.0;0.0;0.06508381250634568;0.0;0.0;0.0;0.0;0.4048884887883079;0.0;0.06208715716471687;0.0716073869326104;0.0;0.0;0.0;0.0;0.0524938275779184;0.45407642625056477;0.09402145905649195;0.07011034367544802;0.0;0.6201945010120917;0.0;0.07011034367544802;0.0;0.0;0.0;0.43935199916271556;0.05396074165994504;0.0;0.4943575483447114;0.549442503578661;0.06208715716471687;0.0;0.05463796075480087;0.0;0.621430735007761;0.0;0.0;0.0;0.09088998114159912;0.06004954854082531;0.06551863670048165;0.07130382558988904
GO:0006283;0.43575219132384907;0.027012845974040803;0.5217767468644372;0.0;0.0;1.0;0.028587965422364654;0.0;0.022985841799558752;0.027492795051325465;0.0;0.5051460153244375;0.5853344813389495;0.020269459708345785;0.03640318073032801;0.024751319379670914;0.0;0.03620357622944737;0.25312571092794167;0.03008562446867063;0.02309794596497708;0.5089350405321243;0.6040330665717615;0.030846910286651062;0.46347542778646755;0.022152314799624193;0.022468373465070406;0.0;0.02320464670294497;0.0;0.0;0.0;0.6016197089907352;0.0;0.5258831545061282;0.029156220261684237;0.586401464615448;0.0;0.26400000690179953;0.6344713792184132;0.0;0.0;0.025705936432702227;0.021973691153118542;0.45205432337369605;0.0;0.0;0.02578162350289755;0.022468373465070406;0.42362619587825645;0.5203344723960089;0.5840693218527063;0.21427951594624894;0.1781391519899479;0.5217767468644372;0.0;0.21276596646068946;0.43575219132384907;0.21602180177103827;0.6642966164672437;0.0;0.4860689683109707;0.0;0.0;0.4747050930002641;0.20072873869795596;0.2694727975500944;0.027948145088810203;0.20668322112892687;0.0;0.43575219132384907;0.026165356071097906;0.6289527999341743;0.2075377442316303;0.019705406604306763;0.2537063371087965;0.0;0.022609996151078903;0.19990101381543085;0.0;0.30767038366377675;0.2906606821515869;0.0;0.021777386563907243;0.022468373465070406;0.0;0.0;0.0;0.030157329950248755;0.0;0.0;0.021027770085949665;0.22142418432226696;0.17924290738119056;0.0;0.23561435881720333;0.0;0.0;0.022152314799624193;0.2448044198064361;0.23897566215236446;0.2210290742531816;0.0;0.0;0.0;0.0;0.0;0.5625402920534047;0.02742847204772619;0.024063934073774686;0.027012845974040803;0.34286121214555726;0.3372241577873655;0.0;0.5188516576040987;0.43751851418611504;0.0;0.022316419816850137;0.0;0.5437778778285349;0.0;0.3946597535896536;0.0;0.024270980061372346;0.228273443320911;0.2566534853120814;0.0;0.0;0.0;0.0
GO:0008064;0.021693580763703483;0.0963681829286854;0.026341613269635713;0.0;0.4627595866540338;0.028587965422364654;1.0;0.0;0.20987223196567012;0.25504524103699255;0.0;0.28929688280405885;0.029860602354977256;0.07062095749906758;0.1343456896632309;0.026908364059517794;0.6679093890493428;0.3465870133677192;0.026776257983310903;0.2816951469211647;0.08127252531522038;0.025639471978175645;0.026262607607471563;0.2896143138206295;0.023177363514598714;0.20167349378959473;0.07888345958019238;0.7458062238590677;0.025090264610632896;0.0;0.08738435735011825;0.08206621295321345;0.030774190118305584;0.11924193893542959;0.026566760420384337;0.2720856115001996;0.025432862643271152;0.11454416832679641;0.021693580763703483;0.027704775512092557;0.0;0.12847790353198038;0.23696352428108128;0.19992271669112488;0.022564480563036508;0.09356179506796884;0.09002424545558439;0.028130506037201363;0.024231683652063723;0.021048743913729403;0.026262607607471563;0.025323419437294634;0.03288240872905697;0.0;0.026341613269635713;0.5800303409609985;0.03262560386872081;0.021693580763703483;0.022564480563036508;0.02912999032840021;0.07219009347209274;0.27750821265808856;0.44996373685153973;0.0963681829286854;0.2636407513553702;0.0;0.022175593174261682;0.2596898457166157;0.031597422528272356;0.5071410455432555;0.24676283514856084;0.24159068117727955;0.02744238435435735;0.03174149059216213;0.17787835912470412;0.026843017721533236;0.08628632603866974;0.024396489123918855;0.0;0.0896854531351339;0.03316589807829615;0.024055037329615527;0.08694486808247393;0.19800115376182967;0.20477669092864734;0.07701362625671947;0.08759708483885299;0.0;0.03342166277724963;0.0776880553328744;0.0;0.022564480563036508;0.0;0.027035075058370377;0.06852176528769943;0.036543851292476094;0.07345607164571638;0.08716702869944493;0.023864475396854084;0.03814532675529708;0.0;0.0340323292898045;0.2880519746402715;0.09597623412599944;0.12280399082603978;0.08495874553735545;0.0;0.09067143498609961;0.03010257926183386;0.08495874553735545;0.029602699162531044;0.02877779397429252;0.02826134516335272;0.07545124161537833;0.2978116663445064;0.028040423602010645;0.08694486808247393;0.07830840779110032;0.07345607164571638;0.026843017721533236;0.06464283666802019;0.043875582472570125;0.570067920742793;0.22260724745879343;0.03527519474425816;0.021048743913729403;0.11751570705063204;0.07062095749906758;0.07830840779110032;0.08671762625377641
GO:0015031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5715777654394465;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6555949560617478;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6014045478814285;0.0;0.0;0.6255157796333675;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0007019;0.018307684229438063;0.02363731429420187;0.021510911652872108;0.0;0.0;0.022985841799558752;0.20987223196567012;0.0;1.0;0.20285254017058016;0.0;0.2945977672430564;0.023801459636255753;0.018307684229438063;0.03052811151583636;0.021887368178553204;0.0;0.48270362851270193;0.02179988323303752;0.4123262485161163;0.02058440795226302;0.021040383582903943;0.021458197157809184;0.7059550491738394;0.0193532780096808;0.314997634182022;0.020082913816025467;0.0;0.020669107130772676;0.0;0.0;0.0;0.024378322370658467;0.0;0.021660817699326165;0.21348681140658848;0.020901046312813445;0.0;0.018307684229438063;0.02241140053959446;0.0;0.0;0.3189746914904967;0.2774826861830208;0.018924080213231;0.0;0.0;0.02268917370486198;0.020082913816025467;0.017846288321375487;0.021458197157809184;0.020827074288089328;0.02568272069272882;0.0;0.021510911652872108;0.0;0.025525792375409296;0.018307684229438063;0.018924080213231;0.023334952359942086;0.0;0.28466001366698457;0.0;0.0;0.27278215669953454;0.0;0.01864978894956986;0.6481545995869845;0.024892068995282617;0.0;0.2580446364580767;0.6118334711909064;0.022239386255313888;0.02498139262978561;0.47502965637527816;0.021844113748433133;0.0;0.020195985138444682;0.0;0.0;0.025855333307481455;0.019961425850583678;0.0;0.3102167110817726;0.9015913893823778;0.0;0.0;0.0;0.026010507593517997;0.0;0.0;0.018924080213231;0.0;0.021971129857576585;0.0;0.02786316916443898;0.0;0.0;0.01983002654283323;0.028784583787566174;0.0;0.026378882121240906;0.0;0.0;0.0;0.0;0.0;0.022508135151639904;0.023954946227021073;0.021348120299372372;0.02363731429420187;0.02310840246881013;0.022774214900071033;0.0;0.3016863656096249;0.022630534039172655;0.0;0.019961425850583678;0.0;0.021844113748433133;0.0;0.03193153105353898;0.0;0.34169829602180113;0.02711951208972612;0.017846288321375487;0.0;0.0;0.0;0.0
GO:0007409;0.021057065768047428;0.028429997148895537;0.02540898364570496;0.2494250188948397;0.0;0.027492795051325465;0.25504524103699255;0.0;0.20285254017058016;1.0;0.0;0.20757157731018072;0.02866778949139111;0.021057065768047428;0.03902466682574223;0.025935911651496772;0.0;0.32785123572747527;0.02581315972925072;0.2691918681492582;0.02412627638302942;0.024755063956920023;0.02533546556071346;0.2764146261565083;0.02245225413216976;0.1951830624092364;0.02344023085503357;0.0;0.3121219661508353;0.0;0.0;0.0;0.029508818758399242;0.0;0.025618406897885027;0.9360556079476057;0.024562408806052934;0.0;0.021057065768047428;0.026675009025855553;0.22843662027779976;0.0;0.22805306624800353;0.19354270372634022;0.021876643500360515;0.0;0.0;0.027069454234517936;0.3017901031463679;0.02044898396350942;0.02533546556071346;0.024460313871913754;0.03144178564665276;0.0;0.02540898364570496;0.0;0.031206909442209677;0.021057065768047428;0.021876643500360515;0.02799372293708131;0.0;0.1993912481841366;0.0;0.0;0.1897391188780728;0.0;0.021510911652872108;0.2490267435410528;0.03026491209657957;0.0;0.17794868530649585;0.23233563444570815;0.026431675479201756;0.030397059836462462;0.17280991816446906;0.025875197795232025;0.0;0.30377516873029375;0.0;0.0;0.03170088116360266;0.023274895928415428;0.0;0.19174127468403185;0.19808829539125125;0.0;0.0;0.0;0.4111523906974746;0.0;0.0;0.28165910733990773;0.0;0.0260536095907754;0.0;0.03477317875676971;0.0;0.0;0.2973639427840166;0.03622014782083684;0.0;0.032491545883844744;0.0;0.0;0.0;0.0;0.22727159071183972;0.026812163448350888;0.02889074830546479;0.025182157503934606;0.028429997148895537;0.027668313336631816;0.027190588039905993;0.0;0.2134659309254198;0.026986029182053135;0.0;0.023274895928415428;0.0;0.025875197795232025;0.0;0.04134771691671265;0.0;0.2147257972470454;0.03362254962132057;0.02044898396350942;0.0;0.0;0.0;0.0
