;GO:0016925;GO:0032330;GO:0043928;GO:0008203;GO:0046513;GO:0006366;GO:0045347;GO:0000415;GO:0045861;GO:0051170;GO:0043488;GO:0006364;GO:0006644;GO:0045944;GO:0006468;GO:0043687;GO:0000398;GO:0000122;GO:0030007;GO:0006814;GO:0030502;GO:0098656;GO:0035518;GO:0045893;GO:0010738;GO:0070306;GO:0015701;GO:0035556;GO:0035330;GO:0016579;GO:0007186;GO:0006351;GO:0030163;GO:0051260;GO:0006355;GO:0006198;GO:0048468;GO:0006357;GO:0006511;GO:0051453;GO:0070171;GO:0051572;GO:0072332;GO:0032411;GO:0016567
GO:0016925;1.0;0.0;0.32601703523369524;0.29206463270953054;0.39471310502676865;0.39594739129129347;0.0;0.0;0.0;0.0;0.0;0.4419299409103384;0.42371452350599315;0.0;0.7862874354839081;0.8475046073658381;0.4224289561368013;0.0;0.1482439670224095;0.0;0.0;0.0;0.7242566493015853;0.0;0.0;0.20883223459291725;0.0;0.20806550745224706;0.0;0.8345819149805479;0.20806550745224706;0.4034681817074395;0.5210481876239687;0.1956067673744416;0.0;0.2365684765774503;0.21584610747536306;0.0;0.5682880917968076;0.1518450579862789;0.0;0.0;0.1834658544324104;0.0;0.9032707498550032
GO:0032330;0.0;1.0;0.15489802606305061;0.0;0.0;0.0;0.3144825747094832;0.21989725480724287;0.3108588913907094;0.0;0.31930622580610074;0.0;0.0;0.2155229330587002;0.0;0.0;0.0;0.21124223955698895;0.1952354972879406;0.0;0.5267058838793112;0.0;0.0;0.22463109702210354;0.4619016876719922;0.0;0.0;0.5312681525947275;0.4619016876719922;0.0;0.5312681525947275;0.0;0.0;0.0;0.33044661614534254;0.0;0.0;0.32047657113265704;0.0;0.20152990222694542;0.4915571312961987;0.21989725480724287;0.441807853636453;0.3514183775780899;0.0
GO:0043928;0.32601703523369524;0.15489802606305061;1.0;0.2188477251980279;0.2725279246239942;0.47114310405139437;0.32065305816100864;0.23559447783109227;0.2860025249494952;0.0;0.22682929123637702;0.5135477403211135;0.26235396948307793;0.18206791335505898;0.33077986434245715;0.3473867857256378;0.5280797097816952;0.27958973862980385;0.13380044566122337;0.0;0.1771597296822186;0.0;0.28942183410204136;0.18666310577270448;0.1548766735074522;0.12133953970557101;0.0;0.20797985858240056;0.1548766735074522;0.33107401313964935;0.20797985858240056;0.47747880683044736;0.36327557148891676;0.11675284913580479;0.23080188843693197;0.4252479012959785;0.12367460488981873;0.22725299608397076;0.475684997667392;0.13593273766544928;0.17142201863710652;0.23559447783109227;0.19292632080906563;0.15157990504426763;0.3363584677687946
GO:0008203;0.29206463270953054;0.0;0.2188477251980279;1.0;0.3055668598010736;0.27301467404658364;0.0;0.0;0.0;0.0;0.0;0.3495337421732547;0.4493137049152027;0.0;0.29981673763150807;0.3283339876773208;0.33123009451519464;0.0;0.0;0.0;0.0;0.0;0.23802085577053542;0.0;0.0;0.0;0.0;0.0;0.0;0.30030148496668774;0.0;0.2790160420635268;0.36352106259973155;0.0;0.0;0.20103028739600942;0.0;0.0;0.2834533705484253;0.0;0.0;0.0;0.0;0.0;0.3091317337945225
GO:0046513;0.39471310502676865;0.0;0.2725279246239942;0.3055668598010736;1.0;0.46635518158131256;0.0;0.0;0.0;0.0;0.0;0.3941718187937358;0.47097335049147665;0.0;0.4024902049182665;0.4302289556312095;0.37853646193964174;0.0;0.13229759443790107;0.0;0.0;0.0;0.3374540790340316;0.0;0.0;0.1785200362884332;0.0;0.17795943872622036;0.0;0.4029730740439618;0.17795943872622036;0.474429079571749;0.357331199913341;0.16876563546856635;0.0;0.34199220304881545;0.1836206764155624;0.0;0.3859508521389494;0.1351581513477937;0.0;0.0;0.1596504325774555;0.0;0.41169925057366874
GO:0006366;0.39594739129129347;0.0;0.47114310405139437;0.27301467404658364;0.46635518158131256;1.0;0.0;0.0;0.0;0.0;0.0;0.6236396898515506;0.32868032646591117;0.0;0.40299468620960527;0.4279174430460192;0.6011656421970512;0.0;0.11949111016344076;0.0;0.0;0.0;0.3432382734182659;0.0;0.0;0.15596441182877585;0.0;0.15553635577636976;0.0;0.40343137486419983;0.15553635577636976;0.98409060801846;0.3191838181449665;0.14846743236234916;0.0;0.47885054551500195;0.15984356384947432;0.0;0.38797572522138846;0.12181979033715044;0.0;0.0;0.14136689622636386;0.0;0.41130558484154117
GO:0045347;0.0;0.3144825747094832;0.32065305816100864;0.0;0.0;0.0;1.0;0.36093273585924884;0.4944399467204849;0.0;0.34069919527873865;0.0;0.0;0.31564350362593835;0.0;0.0;0.0;0.49776393316534334;0.17344583339132888;0.0;0.33081848913437606;0.0;0.0;0.3279322905989103;0.3143945733070222;0.0;0.0;0.35366841427890444;0.3143945733070222;0.0;0.35366841427890444;0.0;0.0;0.0;0.46515256664223115;0.0;0.0;0.4526438690477895;0.0;0.1783958308257301;0.31135786883916466;0.36093273585924884;0.30268628405550524;0.301100815063036;0.0
GO:0000415;0.0;0.21989725480724287;0.23559447783109227;0.0;0.0;0.0;0.36093273585924884;1.0;0.6948467599199956;0.0;0.35932366888750455;0.0;0.0;0.28216636694766245;0.0;0.0;0.0;0.44047747417417377;0.10926890964564939;0.0;0.1989827597730372;0.0;0.0;0.2899329443758714;0.21986281634663613;0.0;0.0;0.23443270441191394;0.21986281634663613;0.0;0.23443270441191394;0.0;0.0;0.0;0.36633689084334137;0.0;0.0;0.3600703633771986;0.0;0.11121296410703876;0.1917731731623245;0.9456283784993677;0.21520393316036618;0.1717137713238249;0.0
GO:0045861;0.0;0.3108588913907094;0.2860025249494952;0.0;0.0;0.0;0.4944399467204849;0.6948467599199956;1.0;0.0;0.4735916022650214;0.0;0.0;0.34812563089456805;0.0;0.0;0.0;0.5417705001330618;0.14488929193181982;0.0;0.2706450542520255;0.0;0.0;0.3600241949052054;0.3107900733080417;0.0;0.0;0.34072342606954426;0.3107900733080417;0.0;0.34072342606954426;0.0;0.0;0.0;0.48585068324399133;0.0;0.0;0.4748895774061954;0.0;0.14832735585180853;0.25747919243150613;0.6948467599199954;0.3015617412857622;0.2403316060220068;0.0
GO:0051170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4823005416851741;0.0;0.4823649129741541;0.0;0.0;0.0;0.0;0.4823133443376044;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043488;0.0;0.31930622580610074;0.22682929123637702;0.0;0.0;0.0;0.34069919527873865;0.35932366888750455;0.4735916022650214;0.0;1.0;0.0;0.0;0.45571032786461035;0.0;0.0;0.0;0.44819506602936343;0.20023090038462737;0.0;0.22170441298936314;0.0;0.0;0.4715306214263052;0.3192336171930285;0.0;0.0;0.3508983778981445;0.3192336171930285;0.0;0.3508983778981445;0.0;0.0;0.0;0.6398397074491078;0.0;0.0;0.6251039903084712;0.0;0.2050857788893644;0.21067770664071586;0.35932366888750467;0.30950489133129744;0.24663479118987505;0.0
GO:0006364;0.4419299409103384;0.0;0.5135477403211135;0.3495337421732547;0.3941718187937358;0.6236396898515506;0.0;0.0;0.0;0.0;0.0;1.0;0.42334309855061086;0.0;0.45167797529228143;0.48681619670864207;0.7797234237893196;0.0;0.1481358042422608;0.0;0.0;0.0;0.3715195544408928;0.0;0.0;0.2086176545302963;0.0;0.20785249935408484;0.0;0.4522847015663533;0.20785249935408484;0.6354783970777814;0.4085865934004212;0.19541849339145348;0.0;0.3376779856720684;0.2156168794300415;0.0;0.431000760564765;0.15173157848687072;0.0;0.0;0.18330021680534195;0.0;0.4632792276041827
GO:0006644;0.42371452350599315;0.0;0.26235396948307793;0.4493137049152027;0.47097335049147665;0.32868032646591117;0.0;0.0;0.0;0.0;0.0;0.42334309855061086;1.0;0.0;0.5546144840222476;0.47797184694632133;0.400595490284114;0.0;0.1833863297396094;0.0;0.0;0.0;0.3435544185393198;0.0;0.0;0.2860522475296666;0.0;0.28461560972444766;0.0;0.4360037945731823;0.28461560972444766;0.33606359601559105;0.37610249874905327;0.2618054871343647;0.0;0.2894196488254012;0.2993776672850366;0.0;0.4108870909246498;0.1889290387046663;0.0;0.0;0.2405038492592074;0.0;0.4491997025666282
GO:0045944;0.0;0.2155229330587002;0.18206791335505898;0.0;0.0;0.0;0.31564350362593835;0.28216636694766245;0.34812563089456805;0.0;0.45571032786461035;0.0;0.0;1.0;0.0;0.0;0.0;0.5654260455994443;0.10743685743551279;0.0;0.1563744371526505;0.0;0.0;0.9728419195819074;0.21548985100627913;0.0;0.0;0.2294675036187994;0.21548985100627913;0.0;0.2294675036187994;0.0;0.0;0.0;0.7067032644557248;0.0;0.0;0.728461394408506;0.0;0.10931570813527901;0.15080718759363607;0.28216636694766245;0.2110125636880123;0.21039447627786367;0.0
GO:0006468;0.7862874354839081;0.0;0.33077986434245715;0.29981673763150807;0.4024902049182665;0.40299468620960527;0.0;0.0;0.0;0.0;0.0;0.45167797529228143;0.5546144840222476;0.0;1.0;0.8681603465772809;0.4313270103472032;0.0;0.1515961143851504;0.0;0.0;0.0;0.6586195673804351;0.0;0.0;0.21554646825564094;0.0;0.21472974236078132;0.0;0.8051409361717202;0.21472974236078132;0.4107882124487394;0.5348691255620825;0.20148552745775072;0.0;0.29056394623998116;0.22302667951714555;0.0;0.5805153304502911;0.15536397471021984;0.0;0.0;0.18862786758903555;0.0;0.8251813703048834
GO:0043687;0.8475046073658381;0.0;0.3473867857256378;0.3283339876773208;0.4302289556312095;0.4279174430460192;0.0;0.0;0.0;0.0;0.0;0.48681619670864207;0.47797184694632133;0.0;0.8681603465772809;1.0;0.46325824053671366;0.0;0.16370966697211733;0.0;0.0;0.0;0.701035029926534;0.0;0.0;0.2408901096426168;0.0;0.23987048810805878;0.0;0.8694490711213908;0.23987048810805878;0.4367152629929068;0.5857074854934512;0.22346192632716444;0.0;0.24888227021545756;0.25027103527923905;0.0;0.6244827970429542;0.16811248456949182;0.0;0.0;0.20775580570904587;0.0;0.8928652413635849
GO:0000398;0.4224289561368013;0.0;0.5280797097816952;0.33123009451519464;0.37853646193964174;0.6011656421970512;0.0;0.0;0.0;0.0;0.0;0.7797234237893196;0.400595490284114;0.0;0.4313270103472032;0.46325824053671366;1.0;0.0;0.14145026365062052;0.0;0.0;0.0;0.3576399484458689;0.0;0.0;0.19559831658692464;0.0;0.19492553042760216;0.0;0.4318802610835733;0.19492553042760216;0.6121589425110529;0.3872033575636446;0.18394920917844573;0.0;0.3295184378823225;0.20173833507586908;0.0;0.412432126362444;0.14472521124854498;0.0;0.0;0.17317243202342814;0.0;0.44189416472577087
GO:0000122;0.0;0.21124223955698895;0.27958973862980385;0.0;0.0;0.0;0.49776393316534334;0.44047747417417377;0.5417705001330618;0.0;0.44819506602936343;0.0;0.0;0.5654260455994443;0.0;0.0;0.0;1.0;0.10563266879965652;0.0;0.19186918426521013;0.0;0.0;0.5537595493375639;0.21121045850136919;0.0;0.0;0.2246211869301475;0.21121045850136919;0.0;0.2246211869301475;0.0;0.0;0.0;0.6948289034450922;0.0;0.0;0.7164239624566874;0.0;0.10744841297416546;0.18515717071946292;0.44047747417417377;0.20690745801987248;0.16511292978797418;0.0
GO:0030007;0.1482439670224095;0.1952354972879406;0.13380044566122337;0.0;0.13229759443790107;0.11949111016344076;0.17344583339132888;0.10926890964564939;0.14488929193181982;0.0;0.20023090038462737;0.1481358042422608;0.1833863297396094;0.10743685743551279;0.1515961143851504;0.16370966697211733;0.14145026365062052;0.10563266879965652;1.0;0.0;0.1686286834736274;0.0;0.12413883054192791;0.11123845581560644;0.19518960094229354;0.21609314004104638;0.0;0.29375106208448;0.19518960094229354;0.1518048752423151;0.29375106208448;0.12180525585318551;0.0;0.20196312348278783;0.15198930626142743;0.07862109020505574;0.2236120040141685;0.14839897943325658;0.14448996808668377;0.8257015226770869;0.16000933684266935;0.10926890964564939;0.2579643764491076;0.18820884906274948;0.15559028836367483
GO:0006814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4823005416851741;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.6064480770327113;0.0;0.0;0.0;0.0;0.6063799904259507;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
