;GO:0016925;GO:0032330;GO:0043928;GO:0008203;GO:0046513;GO:0006366;GO:0045347;GO:0000415;GO:0045861;GO:0051170;GO:0043488;GO:0006364;GO:0006644;GO:0045944;GO:0006468;GO:0043687;GO:0000398;GO:0000122;GO:0030007;GO:0006814;GO:0030502;GO:0098656;GO:0035518;GO:0045893;GO:0010738;GO:0070306;GO:0015701;GO:0035556;GO:0035330;GO:0016579;GO:0007186;GO:0006351;GO:0030163;GO:0051260;GO:0006355;GO:0006198;GO:0048468;GO:0006357;GO:0006511;GO:0051453;GO:0070171;GO:0051572;GO:0072332;GO:0032411;GO:0016567
GO:0016925;1.0;0.0;0.1652086989050681;0.11978290507131413;0.1972133993504749;0.21697311755882448;0.0;0.0;0.0;0.0;0.0;0.15576893345017448;0.13550521199492316;0.0;0.38240468144222495;0.34806682992559046;0.1600221682683841;0.0;0.021444785313718844;0.0;0.0;0.0;0.4924258956360422;0.0;0.0;0.02132673965151502;0.0;0.033187976108416506;0.0;0.5610827208223329;0.03242030442350502;0.25131062047778474;0.2882372475581525;0.027855360202980673;0.0;0.18068445274405195;0.03009114268175904;0.0;0.2919979133588952;0.02462773047073349;0.0;0.0;0.023957010024898594;0.0;0.6773457304458292
GO:0032330;0.0;1.0;0.06726129860815731;0.0;0.0;0.0;0.05826964770086708;0.05943726275267549;0.09463992368943512;0.0;0.08545253404615649;0.0;0.0;0.10784680197478617;0.0;0.0;0.0;0.10382026998997923;0.05482678533594993;0.0;0.3502749673754105;0.0;0.0;0.11096758597379712;0.07449169931295294;0.0;0.0;0.11195128488405012;0.0701311774992276;0.0;0.10927022673740028;0.0;0.0;0.0;0.12468628940804154;0.0;0.0;0.11922255260345949;0.0;0.06318107074821606;0.3004084346747647;0.06518357189996392;0.08000724645397597;0.07362742788631446;0.0
GO:0043928;0.1652086989050681;0.06726129860815731;1.0;0.2241332389252056;0.20397728684517194;0.33796509540037073;0.2663647482924662;0.23966732995390033;0.3769957787586729;0.0;0.23539135178885007;0.30065330165008586;0.13510177622316924;0.2948027873102885;0.22379405182214562;0.20375761184789415;0.6286792668362489;0.5033384672445665;0.053469724658358087;0.0;0.18933331904114964;0.0;0.1572289967239654;0.30300993132943294;0.06386372317206913;0.021279553630266138;0.0;0.09475012557502792;0.06021622958699745;0.19800795697476373;0.09256582170928782;0.3912572963713134;0.5825213708205661;0.027774917263730374;0.33888112022309697;0.5638616804178503;0.029997289915375598;0.3246349349886404;0.6270685264240045;0.061385705681220606;0.16296174644604075;0.26231347865558313;0.06846162989456432;0.07150167473866992;0.21608894825863129
GO:0008203;0.11978290507131413;0.0;0.2241332389252056;1.0;0.4815368567509765;0.3043873447615027;0.0;0.0;0.0;0.0;0.0;0.26647689532114643;0.6056533042127071;0.0;0.1687246094473292;0.15155341334077457;0.2746905085993373;0.0;0.0;0.0;0.0;0.0;0.11340544019925354;0.0;0.0;0.0;0.0;0.0;0.0;0.14671089152014205;0.0;0.36070930717654065;0.1544732458810094;0.0;0.0;0.3776249955259455;0.0;0.0;0.15676672386091686;0.0;0.0;0.0;0.0;0.0;0.1620662591372946
GO:0046513;0.1972133993504749;0.0;0.20397728684517194;0.4815368567509765;1.0;0.3546358205216785;0.0;0.0;0.0;0.0;0.0;0.23899789103960872;0.5921869379979807;0.0;0.2692080500392025;0.2444609722818992;0.24567378055528788;0.0;0.021827644276849877;0.0;0.0;0.0;0.18749243257272852;0.0;0.0;0.021705358010939993;0.0;0.03411400322340336;0.0;0.23738357365135868;0.033303417130949434;0.41240627349382364;0.24870723494595237;0.02850479713419054;0.0;0.2509158782359934;0.03085043717677953;0.0;0.25203153855569044;0.02513401720542886;0.0;0.0;0.024435827411797426;0.0;0.25967601917638955
GO:0006366;0.21697311755882448;0.0;0.33796509540037073;0.3043873447615027;0.3546358205216785;1.0;0.0;0.0;0.0;0.0;0.0;0.41634022500247864;0.19249699769958614;0.0;0.3306539497596328;0.2887079427185125;0.43220389273065524;0.0;0.027530959685737516;0.0;0.0;0.0;0.20341468865385692;0.0;0.0;0.027336705055139646;0.0;0.05044707376082644;0.0;0.2772988251955141;0.04869443280532809;0.7529976038822191;0.2386956627240496;0.03907609410483365;0.0;0.33881024898832746;0.04362291584436851;0.0;0.3011932651247042;0.03300766259406457;0.0;0.0;0.031813904622362346;0.0;0.31410588638624615
GO:0045347;0.0;0.05826964770086708;0.2663647482924662;0.0;0.0;0.0;1.0;0.21446385991837688;0.3181785259293388;0.0;0.15705798855813635;0.0;0.0;0.262498434497014;0.0;0.0;0.0;0.4440473030840136;0.046877317196255174;0.0;0.16569005037074003;0.0;0.0;0.2685104279710268;0.05570241043814931;0.0;0.0;0.07783143879474773;0.05290719387587252;0.0;0.07635146163274635;0.0;0.0;0.0;0.29412335561931663;0.0;0.0;0.28407834008403143;0.0;0.05285260286350521;0.14513610475763364;0.23241908328942493;0.05916835975373168;0.06142547964439366;0.0
GO:0000415;0.0;0.05943726275267549;0.23966732995390033;0.0;0.0;0.0;0.21446385991837688;1.0;0.41655844011483084;0.0;0.14435157800520826;0.0;0.0;0.17059012789087188;0.0;0.0;0.0;0.312997677682781;0.04241703162520308;0.0;0.1497419071513296;0.0;0.0;0.173983902609788;0.05707594597774237;0.0;0.0;0.07675387763987655;0.054480490529196214;0.0;0.07548409011423858;0.0;0.0;0.0;0.18822148458793048;0.0;0.0;0.18267991990044588;0.0;0.0472507150313933;0.1327514195058678;0.7644117688585379;0.06025886400317226;0.05483489871940072;0.0
GO:0045861;0.0;0.09463992368943512;0.3769957787586729;0.0;0.0;0.0;0.3181785259293388;0.41655844011483084;1.0;0.0;0.2390390228882889;0.0;0.0;0.32072967120658635;0.0;0.0;0.0;0.5752111621707557;0.06483852628987945;0.0;0.2303085498179038;0.0;0.0;0.33293993587510007;0.08879087734967804;0.0;0.0;0.14769826087846366;0.0826644593091815;0.0;0.14306709386344893;0.0;0.0;0.0;0.38929040957086586;0.0;0.0;0.36630815195286937;0.0;0.07685689469385287;0.19242906670291138;0.46343681805496795;0.09674013217361833;0.0898856078453094;0.0
GO:0051170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2961198286157636;0.0;0.3075882311401779;0.0;0.0;0.0;0.0;0.2591118972877514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043488;0.0;0.08545253404615649;0.23539135178885007;0.0;0.0;0.0;0.15705798855813635;0.14435157800520826;0.2390390228882889;0.0;1.0;0.0;0.0;0.38539084091284004;0.0;0.0;0.0;0.3692868657441554;0.26929902190128363;0.0;0.06892716238488776;0.0;0.0;0.3979755803571062;0.0806552032145233;0.0;0.0;0.12647664177729653;0.0755678827572689;0.0;0.1230653304662834;0.0;0.0;0.0;0.4543928784213052;0.0;0.0;0.43170681270492417;0.0;0.31411802432430697;0.05844586060243804;0.15930736106234628;0.08716108896974564;0.0805401092774919;0.0
GO:0006364;0.15576893345017448;0.0;0.30065330165008586;0.26647689532114643;0.23899789103960872;0.41634022500247864;0.0;0.0;0.0;0.0;0.0;1.0;0.16469732938071968;0.0;0.22436808709712724;0.19995008720436977;0.6994690444917616;0.0;0.024715851684930373;0.0;0.0;0.0;0.14705240915901732;0.0;0.0;0.02455917899945468;0.0;0.04173644401928842;0.0;0.1931330947182196;0.040529561453954886;0.5002853583962213;0.2040750638941945;0.0336380784219916;0.0;0.23470252900493094;0.03695375233361558;0.0;0.20732291170405237;0.02904180989315888;0.0;0.0;0.028113644512074324;0.0;0.21485391572959692
GO:0006644;0.13550521199492316;0.0;0.13510177622316924;0.6056533042127071;0.5921869379979807;0.19249699769958614;0.0;0.0;0.0;0.0;0.0;0.16469732938071968;1.0;0.0;0.6544665399524592;0.17762976940498798;0.17061274665543635;0.0;0.026378882121240906;0.0;0.0;0.0;0.12740034400845077;0.0;0.0;0.026200492450459037;0.0;0.04670905846378;0.0;0.17101384503847378;0.04520265024522522;0.23626707564864766;0.18165415928364287;0.03679519419609167;0.0;0.5455766806237904;0.0407995081096647;0.0;0.18483406900612748;0.031365303041592636;0.0;0.0;0.030285441832700523;0.0;0.1922459869805789
