;GO:0016925;GO:0032330;GO:0043928;GO:0008203;GO:0046513;GO:0006366;GO:0045347;GO:0000415;GO:0045861;GO:0051170;GO:0043488;GO:0006364;GO:0006644;GO:0045944;GO:0006468;GO:0043687;GO:0000398;GO:0000122;GO:0030007;GO:0006814;GO:0030502;GO:0098656;GO:0035518;GO:0045893;GO:0010738;GO:0070306;GO:0015701;GO:0035556;GO:0035330;GO:0016579;GO:0007186;GO:0006351;GO:0030163;GO:0051260;GO:0006355;GO:0006198;GO:0048468;GO:0006357;GO:0006511;GO:0051453;GO:0070171;GO:0051572;GO:0072332;GO:0032411;GO:0016567
GO:0016925;1.0;0.0;0.38579162155539687;0.3102280805022824;0.3398634714340214;0.4483348119515774;0.0;0.0;0.0;0.0;0.0;0.42503373737519334;0.40607928616744976;0.0;0.5569263888126752;0.5379574728338548;0.3772155723198048;0.0;0.19278038132884656;0.0;0.0;0.0;0.59901746220609;0.0;0.0;0.22541450789500678;0.0;0.36239943435731153;0.0;0.6538439448308219;0.35319792983052506;0.4566216781001715;0.4792732887871944;0.2520888957958;0.0;0.2658140740403737;0.36457987958921095;0.0;0.45370273070290956;0.2359867184911859;0.0;0.0;0.2675776345890683;0.0;0.7612487036219701
GO:0032330;0.0;1.0;0.38422422043199783;0.0;0.0;0.0;0.2809857706950961;0.2847826171864365;0.4312507814318562;0.0;0.39847446056146363;0.0;0.0;0.4109095904316608;0.0;0.0;0.0;0.39561854437591193;0.2388065761182528;0.0;0.4558432682680287;0.0;0.0;0.43577023500532597;0.35122761772947664;0.0;0.0;0.5053579319646733;0.3610723406453529;0.0;0.4961564274378868;0.0;0.0;0.0;0.4833173124098359;0.0;0.0;0.4556437611290757;0.0;0.28126095741141083;0.4558432682680287;0.2847826171864365;0.3610723406453529;0.4092529818371024;0.0
GO:0043928;0.38579162155539687;0.38422422043199783;1.0;0.45014630136934536;0.4563556787815031;0.6488993013082124;0.4997221630078654;0.4146543044475293;0.5637713160664984;0.0;0.5171017648204721;0.6412186075027011;0.525291746548098;0.5664818878915769;0.5257155260167611;0.5067466100379407;0.6946494664469895;0.6469155909013211;0.2750478485085872;0.0;0.40100712811654626;0.0;0.5103503820900666;0.6068312712585104;0.3160302556753596;0.4024070004238523;0.0;0.5239031880928888;0.3258749785912359;0.4589418534995642;0.5147016835661022;0.6571861674568065;0.6872235849677159;0.42908138832464554;0.6770395856524368;0.49195650824992926;0.5260836333247882;0.6267047973822601;0.6937125837617267;0.3110816874747784;0.40100712811654626;0.4146543044475293;0.42908138832464554;0.4173253631932019;0.44612533942602384
GO:0008203;0.3102280805022824;0.0;0.45014630136934536;1.0;0.47677913713789394;0.5323195481310383;0.0;0.0;0.0;0.0;0.0;0.5246388543255271;0.5886637809386215;0.0;0.43018820075470193;0.4112192847758816;0.4768206892701385;0.0;0.0;0.0;0.0;0.0;0.37667308104532254;0.0;0.0;0.0;0.0;0.0;0.0;0.3902170827991656;0.0;0.5406064142796323;0.4511656340015043;0.0;0.0;0.33583123877123633;0.0;0.0;0.4750588674682966;0.0;0.0;0.0;0.0;0.0;0.37056179837290937
GO:0046513;0.3398634714340214;0.0;0.4563556787815031;0.47677913713789394;1.0;0.5617667832400336;0.0;0.0;0.0;0.0;0.0;0.5040456771760242;0.5930545840823103;0.0;0.463127259972972;0.44415834399415155;0.4562275121206358;0.0;0.24585879616533307;0.0;0.0;0.0;0.3922972034281973;0.0;0.0;0.28863536137074036;0.0;0.42976160540528924;0.0;0.4231561420174357;0.4205601008785027;0.5700536493886277;0.4894509933737956;0.31530974927153355;0.0;0.40315764130309956;0.43194205063718866;0.0;0.4906829898511714;0.2874407294859313;0.0;0.0;0.33493980563704595;0.0;0.4001971893046484
GO:0006366;0.4483348119515774;0.0;0.6488993013082124;0.5323195481310383;0.5617667832400336;1.0;0.0;0.0;0.0;0.0;0.0;0.7233918542643941;0.6074649933097909;0.0;0.5810862182167934;0.5621173022379731;0.6755736892090055;0.0;0.339906158434885;0.0;0.0;0.0;0.5925236288517595;0.0;0.0;0.48458024718554527;0.0;0.6060764348545817;0.0;0.5411151002612571;0.5968749303277952;0.8898156103061527;0.6091045076821393;0.5112546350863385;0.0;0.4931073804516047;0.6082568800864812;0.0;0.6414456237236563;0.37776619544320306;0.0;0.0;0.5112546350863385;0.0;0.5086685298222045
GO:0045347;0.0;0.2809857706950961;0.4997221630078654;0.0;0.0;0.0;1.0;0.3805097026272172;0.520139096519921;0.0;0.4064513767758029;0.0;0.0;0.4936825560065273;0.0;0.0;0.0;0.5954262225201272;0.15954866779068283;0.0;0.31508361521503975;0.0;0.0;0.5238895007342139;0.22410562170685017;0.0;0.0;0.34426088318423803;0.23395034462272646;0.0;0.3350593786574515;0.0;0.0;0.0;0.5786090763348719;0.0;0.0;0.5437630268579635;0.0;0.2034098258660037;0.31508361521503975;0.3805097026272172;0.24943908341599474;0.3140869134563002;0.0
GO:0000415;0.0;0.2847826171864365;0.4146543044475293;0.0;0.0;0.0;0.3805097026272172;1.0;0.5872745769641277;0.0;0.37084730976654395;0.0;0.0;0.39342487827598804;0.0;0.0;0.0;0.4631865486662088;0.1495757782139392;0.0;0.2723070500096325;0.0;0.0;0.4137618720270545;0.21883307849767425;0.0;0.0;0.34805772967557835;0.22867780141355054;0.0;0.3388562251487919;0.0;0.0;0.0;0.4556901616149162;0.0;0.0;0.4336353981508042;0.0;0.194976291212287;0.2723070500096325;0.7476012547278668;0.24044464389453868;0.2768584426053;0.0
GO:0045861;0.0;0.4312507814318562;0.5637713160664984;0.0;0.0;0.0;0.520139096519921;0.5872745769641277;1.0;0.0;0.5033042054630994;0.0;0.0;0.5330542721686918;0.0;0.0;0.0;0.5956434443627643;0.25640149647797933;0.0;0.41193644390233625;0.0;0.0;0.5602300362724743;0.3529143780359709;0.0;0.0;0.4945258939209981;0.3627591009518472;0.0;0.4853243893942116;0.0;0.0;0.0;0.6108082943008882;0.0;0.0;0.5801035623962238;0.0;0.3002626545533002;0.41193644390233625;0.5872745769641277;0.3627591009518472;0.4109397421435967;0.0
GO:0051170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44782311118437884;0.0;0.5472180301543387;0.0;0.0;0.0;0.0;0.42020632471790426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
