;GO:0021915;GO:0033260;GO:0006281;GO:0031081;GO:0006361;GO:0034198;GO:0006283;GO:0006360;GO:0006366;GO:0022008;GO:0006363;GO:0008585;GO:0051292;GO:0006369;GO:0000973;GO:0000972;GO:0006367;GO:0006368;GO:0034629;GO:0006999;GO:0045893;GO:0048246;GO:0072423;GO:0050830;GO:1904263;GO:0045737;GO:0006296;GO:0006370;GO:0006293;GO:1901673;GO:0006294;GO:0007064;GO:0006406;GO:0006606;GO:0000070;GO:0070911;GO:0032876;GO:0048339;GO:0006468;GO:0045944;GO:0000079;GO:0002534;GO:0070816;GO:0006398;GO:0006355;GO:1901409;GO:0030032;GO:0007080;GO:0051315
GO:0021915;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.16985210689062205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3493653909321984;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0033260;0.0;1.0;0.31566002955365785;0.01468324974140624;0.1738062050727032;0.01468324974140624;0.31566002955365785;0.18244634003048496;0.18244634003048496;0.01468324974140624;0.1738062050727032;0.0;0.01468324974140624;0.1738062050727032;0.01468324974140624;0.01468324974140624;0.1738062050727032;0.1738062050727032;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.15084348231066635;0.15084348231066635;0.0;0.0;0.01468324974140624;0.29796955072319165;0.0;0.0;0.29796955072319165;0.31566002955365785;0.0;0.0;0.10587402764930422;0.0;0.0;0.0;0.10587402764930422;0.15084348231066635;0.0;0.0;0.01468324974140624;0.29796955072319165;0.29796955072319165
GO:0006281;0.0;0.31566002955365785;1.0;0.01468324974140624;0.15084348231066635;0.24991089615047335;0.36643564045919497;0.15084348231066635;0.15084348231066635;0.01468324974140624;0.15084348231066635;0.0;0.01468324974140624;0.15084348231066635;0.01468324974140624;0.01468324974140624;0.15084348231066635;0.15084348231066635;0.0;0.01468324974140624;0.0;0.01468324974140624;0.1912422969752877;0.17988792517482602;0.0;0.0;0.15084348231066635;0.15084348231066635;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.36643564045919497;0.0;0.0;0.10587402764930422;0.0;0.0;0.0;0.10587402764930422;0.15084348231066635;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0031081;0.0;0.01468324974140624;0.01468324974140624;1.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.5654635114927247;0.01468324974140624;0.20695866249713105;0.20695866249713105;0.01468324974140624;0.01468324974140624;0.674948358642778;0.5654635114927247;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.12408495164008174;0.20695866249713105;0.2147074070362994;0.29429567884702784;0.20695866249713105;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.12408495164008174;0.2147074070362994;0.01468324974140624
GO:0006361;0.0;0.1738062050727032;0.15084348231066635;0.01468324974140624;1.0;0.01468324974140624;0.15084348231066635;0.1960200889472569;0.1960200889472569;0.01468324974140624;0.1960200889472569;0.0;0.01468324974140624;0.1960200889472569;0.01468324974140624;0.01468324974140624;0.45506432991304213;0.1960200889472569;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.15084348231066635;0.16542914088709912;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.15084348231066635;0.0;0.0;0.08547128021085358;0.0;0.0;0.0;0.08547128021085358;0.16542914088709912;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0034198;0.0;0.01468324974140624;0.24991089615047335;0.01468324974140624;0.01468324974140624;1.0;0.24991089615047335;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.1912422969752877;0.25275595634260717;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.24991089615047335;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0006283;0.0;0.31566002955365785;0.36643564045919497;0.01468324974140624;0.15084348231066635;0.24991089615047335;1.0;0.15084348231066635;0.15084348231066635;0.01468324974140624;0.15084348231066635;0.0;0.01468324974140624;0.15084348231066635;0.01468324974140624;0.01468324974140624;0.15084348231066635;0.15084348231066635;0.0;0.01468324974140624;0.0;0.01468324974140624;0.1912422969752877;0.17988792517482602;0.0;0.0;0.15084348231066635;0.15084348231066635;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.5249712668632919;0.0;0.0;0.10587402764930422;0.0;0.0;0.0;0.10587402764930422;0.15084348231066635;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0006360;0.0;0.18244634003048496;0.15084348231066635;0.01468324974140624;0.1960200889472569;0.01468324974140624;0.15084348231066635;1.0;0.20325151924801574;0.01468324974140624;0.1960200889472569;0.0;0.01468324974140624;0.1960200889472569;0.01468324974140624;0.01468324974140624;0.1960200889472569;0.1960200889472569;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.15084348231066635;0.16542914088709912;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.15084348231066635;0.0;0.0;0.10587402764930422;0.0;0.0;0.0;0.10587402764930422;0.16542914088709912;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0006366;0.0;0.18244634003048496;0.15084348231066635;0.01468324974140624;0.1960200889472569;0.01468324974140624;0.15084348231066635;0.20325151924801574;1.0;0.01468324974140624;0.1960200889472569;0.0;0.01468324974140624;0.1960200889472569;0.01468324974140624;0.01468324974140624;0.1960200889472569;0.1960200889472569;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.15084348231066635;0.16542914088709912;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.15084348231066635;0.0;0.0;0.10587402764930422;0.0;0.0;0.0;0.10587402764930422;0.16542914088709912;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0022008;0.1302612429746404;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;1.0;0.01468324974140624;0.1302612429746404;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.1302612429746404;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624
