;GO:0021915;GO:0033260;GO:0006281;GO:0031081;GO:0006361;GO:0034198;GO:0006283;GO:0006360;GO:0006366;GO:0022008;GO:0006363;GO:0008585;GO:0051292;GO:0006369;GO:0000973;GO:0000972;GO:0006367;GO:0006368;GO:0034629;GO:0006999;GO:0045893;GO:0048246;GO:0072423;GO:0050830;GO:1904263;GO:0045737;GO:0006296;GO:0006370;GO:0006293;GO:1901673;GO:0006294;GO:0007064;GO:0006406;GO:0006606;GO:0000070;GO:0070911;GO:0032876;GO:0048339;GO:0006468;GO:0045944;GO:0000079;GO:0002534;GO:0070816;GO:0006398;GO:0006355;GO:1901409;GO:0030032;GO:0007080;GO:0051315
GO:0021915;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48003430265244385;0.0;0.5013371908646149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5759231824713615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0033260;0.0;1.0;0.5872222728335073;0.3173391418635162;0.5861907885083899;0.35099847183335003;0.45197128223470634;0.6251228942148472;0.7072961409765401;0.4528959953786031;0.5861907885083899;0.0;0.4360663303936862;0.612865176409183;0.2946779048740996;0.33416880684843314;0.5861907885083899;0.5861907885083899;0.0;0.37081608432596996;0.0;0.41923666540876925;0.3337551768301203;0.0;0.0;0.0;0.5455869443932289;0.5455869443932289;0.0;0.0;0.41923666540876925;0.6057123802206201;0.0;0.0;0.5720530502507863;0.45197128223470634;0.0;0.0;0.4930813994506008;0.0;0.0;0.0;0.41340840802187145;0.5455869443932289;0.0;0.0;0.44591105330956243;0.5720530502507863;0.5987274381515795
GO:0006281;0.0;0.5872222728335073;1.0;0.31703327894723005;0.562596018312338;0.611923727852158;0.7455365490205509;0.5466220076685914;0.6287952544302844;0.3876376021179715;0.562596018312338;0.0;0.37080793713305454;0.5892704062131311;0.30154454015396176;0.33386294393214694;0.562596018312338;0.562596018312338;0.0;0.36102260368341843;0.0;0.37663950913755423;0.49902377798574876;0.4845232164115714;0.0;0.0;0.562596018312338;0.5297923426836745;0.0;0.0;0.37663950913755423;0.41029883910738807;0.0;0.0;0.37663950913755423;0.7455365490205509;0.0;0.0;0.5750430037140555;0.0;0.0;0.0;0.4923388316614219;0.5297923426836745;0.0;0.0;0.38065266004893084;0.37663950913755423;0.4033138970383474
GO:0031081;0.0;0.3173391418635162;0.31703327894723005;1.0;0.28367981189368235;0.257732911673192;0.19457357436122563;0.27784823988918267;0.36002148665087563;0.2946779048740996;0.28367981189368235;0.0;0.656725530070328;0.31035419979447554;0.43001189249017197;0.47364411203674944;0.28367981189368235;0.28367981189368235;0.7645750155316426;0.7088615463411332;0.0;0.28367981189368235;0.24766211486611056;0.0;0.0;0.0;0.28367981189368235;0.2610185749042658;0.0;0.0;0.37530409558661176;0.5232774526503299;0.47495891054243766;0.5164494456961066;0.48961812268049604;0.19457357436122563;0.0;0.0;0.3158746208052939;0.0;0.0;0.0;0.24182041719321262;0.2610185749042658;0.0;0.0;0.40197848348740495;0.4482845226416445;0.31035419979447554
GO:0006361;0.0;0.5861907885083899;0.562596018312338;0.28367981189368235;1.0;0.3173391418635162;0.410030090878142;0.6197106014605029;0.7018838482221958;0.41923666540876925;0.602880936475586;0.0;0.4024070004238523;0.6295553243763792;0.2610185749042658;0.30050947687859925;0.7514881404930025;0.602880936475586;0.0;0.3371567543561361;0.0;0.3855773354389354;0.30009584686028645;0.0;0.0;0.0;0.5119276144233951;0.5330667245766856;0.0;0.0;0.3855773354389354;0.41923666540876925;0.0;0.0;0.3855773354389354;0.410030090878142;0.0;0.0;0.46646292569931075;0.0;0.0;0.0;0.38375875364667716;0.5330667245766856;0.0;0.0;0.4122517233397286;0.3855773354389354;0.4122517233397286
GO:0034198;0.0;0.35099847183335003;0.611923727852158;0.257732911673192;0.3173391418635162;1.0;0.46950023905720895;0.31150756985901656;0.3936808166207095;0.32833723484393346;0.3173391418635162;0.0;0.31150756985901656;0.3440135297643094;0.24224417287992372;0.27456257665810896;0.3173391418635162;0.3173391418635162;0.0;0.3017222364093804;0.0;0.3173391418635162;0.4397234107117107;0.4252228491375334;0.0;0.0;0.3173391418635162;0.2946779048740996;0.0;0.0;0.3173391418635162;0.35099847183335003;0.0;0.0;0.3173391418635162;0.46950023905720895;0.0;0.0;0.34953395077512767;0.0;0.0;0.0;0.27547974716304646;0.2946779048740996;0.0;0.0;0.3213522927748928;0.3173391418635162;0.3440135297643094
GO:0006283;0.0;0.45197128223470634;0.7455365490205509;0.19457357436122563;0.410030090878142;0.46950023905720895;1.0;0.40419851887364233;0.4863717656353353;0.257732911673192;0.410030090878142;0.0;0.24090324668827506;0.4367044787789352;0.1817822883484292;0.21140323934614252;0.410030090878142;0.410030090878142;0.0;0.23525923081088307;0.0;0.24138851853875337;0.3732604051132134;0.35875984353903606;0.0;0.0;0.410030090878142;0.38736885388872544;0.0;0.0;0.24138851853875337;0.2750478485085872;0.0;0.0;0.24138851853875337;0.7603417023523814;0.0;0.0;0.4397920131152546;0.0;0.0;0.0;0.3624341412166424;0.38736885388872544;0.0;0.0;0.25074796960415136;0.24138851853875337;0.26806290643954656
GO:0006360;0.0;0.6251228942148472;0.5466220076685914;0.27784823988918267;0.6197106014605029;0.31150756985901656;0.40419851887364233;1.0;0.7397492672055417;0.4360663303936862;0.6197106014605029;0.0;0.41923666540876925;0.6463849893612961;0.25821818352367026;0.2946779048740996;0.6197106014605029;0.6197106014605029;0.0;0.3271838647793925;0.0;0.4024070004238523;0.297295455479691;0.0;0.0;0.0;0.528757279408312;0.5498963895616025;0.0;0.0;0.4024070004238523;0.4360663303936862;0.0;0.0;0.4024070004238523;0.40419851887364233;0.0;0.0;0.4989129714551005;0.0;0.0;0.0;0.4162087994024669;0.5498963895616025;0.0;0.0;0.42908138832464554;0.4024070004238523;0.42908138832464554
GO:0006366;0.0;0.7072961409765401;0.6287952544302844;0.36002148665087563;0.7018838482221958;0.3936808166207095;0.4863717656353353;0.7397492672055417;1.0;0.5182395771553792;0.7018838482221958;0.0;0.5014099121704623;0.728558236122989;0.34039143028536323;0.3768511516357926;0.7018838482221958;0.7018838482221958;0.0;0.4093571115410854;0.0;0.48458024718554527;0.3794687022413839;0.0;0.0;0.0;0.6109305261700049;0.6320696363232954;0.0;0.0;0.48458024718554527;0.5182395771553792;0.0;0.0;0.48458024718554527;0.4863717656353353;0.0;0.0;0.5810862182167934;0.0;0.0;0.0;0.4983820461641599;0.6320696363232954;0.0;0.0;0.5112546350863385;0.48458024718554527;0.5112546350863385
GO:0022008;0.48003430265244385;0.4528959953786031;0.3876376021179715;0.2946779048740996;0.41923666540876925;0.32833723484393346;0.257732911673192;0.4360663303936862;0.5182395771553792;1.0;0.41923666540876925;0.48003430265244385;0.4360663303936862;0.44591105330956243;0.2750478485085872;0.31150756985901656;0.41923666540876925;0.41923666540876925;0.0;0.3440135297643094;0.0;0.41923666540876925;0.3141251204646079;0.0;0.0;0.0;0.41923666540876925;0.41923666540876925;0.0;0.0;0.41923666540876925;0.4528959953786031;0.0;0.0;0.41923666540876925;0.257732911673192;0.0;0.48003430265244385;0.38233762640379115;0.0;0.0;0.0;0.304979754505179;0.41923666540876925;0.0;0.0;0.44591105330956243;0.41923666540876925;0.44591105330956243
