;GO:0046718;GO:0014068;GO:0045727;GO:0015031;GO:0045589;GO:0046854;GO:0097190;GO:0038096;GO:0045840;GO:0045944;GO:0043029;GO:0006814;GO:0098656;GO:0001766;GO:0097400;GO:0046641;GO:0002317;GO:0045070;GO:0015701;GO:0050852;GO:0070228;GO:1902043;GO:0045638;GO:0007186;GO:0031295;GO:0050729;GO:0051260;GO:0042089;GO:0048304;GO:0042985;GO:0060117;GO:0030217;GO:0002863;GO:0010629;GO:0045086;GO:0051453;GO:0001558;GO:0043066;GO:0045066;GO:2000664;GO:0072678;GO:2000667;GO:0032733;GO:0050863;GO:0035589;GO:0032753;GO:0051897
GO:0046718;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0014068;0.0;1.0;0.29569073414721403;0.0;0.3086789445509716;0.0;0.40654062681619485;0.38717075857192546;0.40237188945100544;0.27757328066941783;0.21046728642942522;0.0;0.0;0.0;0.38234181069765705;0.29896679138151233;0.0;0.34005792741284807;0.0;0.41873678935611497;0.39278250284933514;0.6909624239846922;0.29818301818149207;0.4057767743171799;0.36275646900561603;0.45532820398635554;0.0;0.0;0.25488354949601727;0.22592759539504093;0.0;0.0;0.39232730250180814;0.2856827949874877;0.2987620536695062;0.16170854470241636;0.4175494034031385;0.3550981206459164;0.0;0.31212936111419254;0.0;0.31211801423393953;0.3662488378222692;0.39325358984517866;0.3529471894620288;0.36634151173910895;0.911846813896294
GO:0045727;0.0;0.29569073414721403;1.0;0.0;0.21925689331727063;0.0;0.2644784194923526;0.2253667842643265;0.2900277242059388;0.7283941949542144;0.13686103667561306;0.0;0.0;0.0;0.254019295244932;0.23215126676198755;0.0;0.23090339659212175;0.0;0.23886247157422724;0.25858593732897067;0.2616582841681628;0.21390863428078788;0.26415492468152485;0.26886393006296083;0.22850360497856392;0.0;0.0;0.37543706394934706;0.49567030430190595;0.0;0.0;0.20593829679708542;0.3341996282969425;0.7391453902847793;0.11442545245887431;0.26909394769648737;0.24169937224252067;0.0;0.24001057919814497;0.0;0.24000386998417395;0.24268757473712235;0.2587900306214384;0.24070093284386818;0.24272826242571122;0.2955619838559966
GO:0015031;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43964956312017234;0.43871448942740077;0.2129933809729193;0.0;0.0;0.0;0.0;0.5285139550869881;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045589;0.0;0.3086789445509716;0.21925689331727063;0.0;1.0;0.0;0.42032945187573245;0.29951185254810236;0.3002784988890204;0.20559978706873458;0.2176150965776299;0.0;0.0;0.0;0.39451339275637676;0.3914574329561694;0.0;0.2806616766293452;0.0;0.3244823226729934;0.40563908151968064;0.2601921760641494;0.6010896442180144;0.41951295680708983;0.4768017846439741;0.27626173583245167;0.0;0.0;0.31786235587372963;0.23012289121748472;0.0;0.0;0.28681622970745113;0.29459764095208507;0.2588550116341115;0.16589518981821924;0.43210849088205844;0.3655731724434734;0.0;0.2706532994914683;0.0;0.27064327646704733;0.36988675539937793;0.7170316349252374;0.3632938760208432;0.36998335429487067;0.30848641120124964
GO:0046854;0.0;0.0;0.0;0.0;0.0;1.0;0.2126457477112184;0.13318574664669014;0.0;0.0;0.0;0.0;0.0;0.1926920680654275;0.20019386516735047;0.0;0.15549591265837373;0.0;0.0;0.1439175899544366;0.0;0.0;0.0;0.212253086270185;0.0;0.0;0.20880288912266573;0.31349033180176183;0.0;0.0;0.1995042159977853;0.1877717558103967;0.0;0.0;0.0;0.16424177923263705;0.0;0.0;0.18321337214937575;0.0;0.20590725578869762;0.0;0.0;0.0;0.18503391982261205;0.0;0.0
GO:0097190;0.0;0.40654062681619485;0.2644784194923526;0.0;0.42032945187573245;0.2126457477112184;1.0;0.4689184097814946;0.3920940391750746;0.2448588774289513;0.32393497754089473;0.0;0.0;0.28639291549176266;0.8263278210109695;0.26808465429822553;0.2112772851149089;0.3938065107959982;0.0;0.5189217822585819;0.5933265592132869;0.32642616555371273;0.4011039526600869;0.9041502687076656;0.3421253500362902;0.38519835153675486;0.32349006597433627;0.0;0.17049209671352314;0.28045211880728854;0.30170420575899065;0.27565721957412265;0.31305328890830436;0.4218039410166957;0.2678587480520675;0.33507927080386163;0.6517203590676015;0.5113527237589992;0.2659435727312378;0.28275948994580513;0.3165924825752256;0.28274670971335536;0.43918437329252547;0.59440215837198;0.735087958629935;0.439350655628001;0.40620672868561086
GO:0038096;0.0;0.38717075857192546;0.2253667842643265;0.0;0.29951185254810236;0.13318574664669014;0.4689184097814946;1.0;0.29395258228302734;0.21312483980216274;0.2208798117279762;0.0;0.0;0.15879668949314615;0.49743220461410637;0.2880946405347996;0.2128151671342686;0.2772820704724425;0.0;0.8617225528312216;0.314593502226151;0.33587668463688125;0.2909441832193231;0.46821735856062685;0.3781976968470091;0.3723199309471703;0.16957950408726127;0.0;0.2931274351005579;0.19766893995334187;0.16339445603979766;0.2037287224411183;0.4886580305476982;0.23089239199581685;0.2274242526897634;0.20444072886555903;0.3302844635920621;0.28994836162323895;0.19961736975914915;0.2363196454079261;0.21975088814358873;0.2363121351732135;0.29445154743913105;0.3652233148181292;0.4661710386316479;0.2945114452773153;0.3869728298909038
GO:0045840;0.0;0.40237188945100544;0.2900277242059388;0.0;0.3002784988890204;0.0;0.3920940391750746;0.29395258228302734;1.0;0.27257711147725133;0.2029791622059131;0.0;0.0;0.0;0.3695367821938164;0.2931788296504026;0.0;0.32937741755482364;0.0;0.31733866304021435;0.37928093418727293;0.34186518282725126;0.2903368757141253;0.391383462288633;0.35427014107487764;0.3245158107096642;0.0;0.0;0.2013435096010489;0.22139437384697822;0.0;0.0;0.2808169359806583;0.2762922483125667;0.2929819399871054;0.15725132276686152;0.4690371859870094;0.3440264960915586;0.0;0.3058259014000665;0.0;0.30581500818513807;0.3538896652406074;0.37972017326327545;0.342007220565925;0.3539761893344871;0.4021335149297468
GO:0045944;0.0;0.27757328066941783;0.7283941949542144;0.0;0.20559978706873458;0.0;0.2448588774289513;0.21312483980216274;0.27257711147725133;1.0;0.12670071276087083;0.0;0.0;0.0;0.235867577695167;0.220834564553975;0.0;0.21507363258269044;0.0;0.22515504192718402;0.23979984019066558;0.24737052190323547;0.20088988800881064;0.24458157226789073;0.2538010591738438;0.21299011688910138;0.0;0.0;0.40255239815609983;0.44303744222028374;0.0;0.0;0.19325246065037882;0.31060270421432934;0.6502470353329057;0.10723575024092509;0.2488099114479869;0.22520851965056157;0.0;0.22793459828969834;0.0;0.22792854722234002;0.2252618020578591;0.23997534612389262;0.22434143256298866;0.2252968560766958;0.277459821475841
GO:0043029;0.0;0.21046728642942522;0.13686103667561306;0.0;0.2176150965776299;0.0;0.32393497754089473;0.2208798117279762;0.2029791622059131;0.12670071276087083;1.0;0.0;0.0;0.0;0.29514764406609967;0.13872872290862376;0.1715340346283294;0.2677189420853136;0.0;0.2444595551570107;0.3073447379504496;0.1689498666931945;0.20764920726786049;0.32299797254698964;0.23371287892618592;0.261857744019751;0.0;0.0;0.08819977485913016;0.14513420865371993;0.0;0.2238873782910438;0.212751118446968;0.2867849136745924;0.13861172376006536;0.36379632194636286;0.3376539905648597;0.2648147934148937;0.21598579014332311;0.1463293205938674;0.257196082214219;0.1463227009752629;0.29862300024902627;0.30790292760895605;0.26250741865770366;0.29873626585544205;0.21029420888064068
GO:0006814;0.0;0.0;0.0;0.43964956312017234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.6121114558924069;0.24311477105096324;0.0;0.0;0.0;0.0;0.6127223333894786;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0098656;0.0;0.0;0.0;0.43871448942740077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6121114558924069;1.0;0.2426016003998373;0.0;0.0;0.0;0.0;0.7077320017571231;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001766;0.0;0.0;0.0;0.2129933809729193;0.0;0.1926920680654275;0.28639291549176266;0.15879668949314615;0.0;0.0;0.0;0.24311477105096324;0.2426016003998373;1.0;0.26425611435387497;0.0;0.19156769731792053;0.0;0.24280768874048875;0.1742928345397227;0.0;0.0;0.0;0.28568112634805903;0.0;0.0;0.4740455770928562;0.0;0.0;0.0;0.2630557909148241;0.24303320247705326;0.0;0.0;0.0;0.20501741807166843;0.0;0.0;0.23545109791552435;0.0;0.2743028954317317;0.0;0.0;0.0;0.23846633408337065;0.0;0.0
GO:0097400;0.0;0.38234181069765705;0.254019295244932;0.0;0.39451339275637676;0.20019386516735047;0.8263278210109695;0.49743220461410637;0.3695367821938164;0.235867577695167;0.29514764406609967;0.0;0.0;0.26425611435387497;1.0;0.25734415103850167;0.1989805189371337;0.36447365086548034;0.0;0.5476770608986713;0.5431551747761203;0.31063985947477285;0.37752926544714777;0.8241532913885263;0.32482431216839425;0.3570880733025541;0.29552694855727496;0.0;0.16608380908852036;0.26871946578029465;0.27723825645663974;0.25508935275843925;0.29422938512526836;0.3883292826812112;0.25713597650715236;0.31415088984583034;0.5916871197536728;0.4736464806929314;0.2467492460759007;0.2708370895669168;0.28975967633994987;0.27082536433402005;0.4030125172691871;0.5440564224355017;0.7591344253930852;0.4031525326950047;0.38204646482918136
