;GO:0046718;GO:0014068;GO:0045727;GO:0015031;GO:0045589;GO:0046854;GO:0097190;GO:0038096;GO:0045840;GO:0045944;GO:0043029;GO:0006814;GO:0098656;GO:0001766;GO:0097400;GO:0046641;GO:0002317;GO:0045070;GO:0015701;GO:0050852;GO:0070228;GO:1902043;GO:0045638;GO:0007186;GO:0031295;GO:0050729;GO:0051260;GO:0042089;GO:0048304;GO:0042985;GO:0060117;GO:0030217;GO:0002863;GO:0010629;GO:0045086;GO:0051453;GO:0001558;GO:0043066;GO:0045066;GO:2000664;GO:0072678;GO:2000667;GO:0032733;GO:0050863;GO:0035589;GO:0032753;GO:0051897
GO:0046718;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0014068;0.0;1.0;0.23296342271512227;0.0;0.07710831336845987;0.0;0.09587899696727424;0.39272412598325906;0.21967884745439256;0.2997623817166765;0.05955464623467375;0.0;0.0;0.0;0.07027508608932823;0.19971541297810994;0.0;0.19037299968939214;0.0;0.38921547670695456;0.08231877869728456;0.39043302659476053;0.08439028275377906;0.11387296250129153;0.21788413969334997;0.38951838108677217;0.0;0.0;0.31249259595767914;0.06878723786738072;0.0;0.0;0.3150102942617914;0.10343764071661321;0.19343557175727277;0.06516508302913347;0.09947834836206909;0.10898475538704784;0.0;0.18356809191553047;0.0;0.18356809191553047;0.1879231124789219;0.09666447796730399;0.07376123976623118;0.18318012124934474;0.5509437312118295
GO:0045727;0.0;0.23296342271512227;1.0;0.0;0.08041496867829778;0.0;0.10104543224441151;0.22530834612615383;0.229765196385717;0.5950930494472332;0.06212493095745565;0.0;0.0;0.0;0.07301124924656446;0.2080172148049791;0.0;0.1987510735148741;0.0;0.2231959293913345;0.08609836847191531;0.2070303430957914;0.0883670830881198;0.12123502591594296;0.2278026367035693;0.22337822170995494;0.0;0.0;0.28009708301980746;0.2824094093434408;0.0;0.0;0.1789567127984597;0.355922323290251;0.3857926944840339;0.0682550169974678;0.10505123967062173;0.11570966111225806;0.0;0.19055824087904016;0.0;0.19055824087904016;0.19608232002403533;0.10191823046703259;0.07678143673302747;0.1909241796992342;0.2527001723862301
GO:0015031;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.39872406069290156;0.419799676183127;0.25366839500077015;0.0;0.0;0.0;0.0;0.49626330046183115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045589;0.0;0.07710831336845987;0.08041496867829778;0.0;1.0;0.0;0.08764136329707237;0.43122247410020254;0.07617178301138394;0.10118560358390433;0.055345295898913155;0.0;0.0;0.0;0.06574570715869288;0.6067050572535087;0.0;0.06455988561845538;0.0;0.42767683379832855;0.07617178301138394;0.06942674844363503;0.640350571279959;0.10243760127548233;0.6578085698821107;0.07157467650132612;0.0;0.0;0.5102633280683991;0.06444168885358036;0.0;0.0;0.35147796765592304;0.09275026832464327;0.26791554324079864;0.06015861452356514;0.09063912443895836;0.09846474031834439;0.0;0.2551120976777673;0.0;0.2551120976777673;0.2869532571880647;0.7683338697027752;0.06878723786738072;0.2802133926510253;0.0828220307891772
GO:0046854;0.0;0.0;0.0;0.0;0.0;1.0;0.0312236354383933;0.028895588921806038;0.0;0.0;0.0;0.0;0.0;0.022523830502730362;0.022523830502730362;0.0;0.020914579697882626;0.0;0.0;0.028623199887183627;0.0;0.0;0.0;0.03750680325435487;0.0;0.0;0.0315291360966763;0.11178247846059076;0.0;0.0;0.021722890458909478;0.028197607125796317;0.0;0.0;0.0;0.027456237228793333;0.0;0.0;0.021362239030958803;0.0;0.024465350352220243;0.0;0.0;0.0;0.023692162428365488;0.0;0.0
GO:0097190;0.0;0.09587899696727424;0.10104543224441151;0.0;0.08764136329707237;0.0312236354383933;1.0;0.2740583005364115;0.0944352727052811;0.13616796011229623;0.06774677846179404;0.0;0.0;0.024242713280608143;0.20901393435826135;0.08472020173581149;0.022388583279732414;0.07933748455348447;0.0;0.2712190156713267;0.0944352727052811;0.08428353864408758;0.09717159985473386;0.36666465588166436;0.09355127093430454;0.09020134058524128;0.035003242650041635;0.0;0.07971209864598848;0.077047849550638;0.023317373979722562;0.030944338880790505;0.070784294726388;0.1266379376384899;0.08171696697525338;0.07510219647335006;0.11773285283792609;0.131285930938821;0.022902340830851273;0.077047849550638;0.02650676360039359;0.077047849550638;0.07817513598779023;0.11381187960310558;0.22072943263450787;0.07593670881238683;0.10487539746567265
GO:0038096;0.0;0.39272412598325906;0.22530834612615383;0.0;0.43122247410020254;0.028895588921806038;0.2740583005364115;1.0;0.21159562921023617;0.29599433731347746;0.35736164441108076;0.0;0.0;0.02281550317498554;0.3189436678614953;0.48141486020832047;0.41868347109601495;0.202642920859962;0.0;0.7739452778275641;0.08785878927341206;0.3482029660005346;0.4747607725022386;0.3304069107455432;0.528132401818191;0.4178030270421769;0.0321036356938842;0.0;0.5060471975125007;0.07261328593649387;0.02199406350893194;0.40416332389811105;0.5103604791888086;0.11367213473263285;0.18483199162391192;0.06969724996523473;0.10768385951149285;0.11891173002925162;0.30498782000876223;0.17487896263788924;0.3499146653489638;0.17487896263788924;0.1998693568565244;0.549334412458797;0.3357130705559972;0.19451277042254184;0.42674559439620724
GO:0045840;0.0;0.21967884745439256;0.229765196385717;0.0;0.07617178301138394;0.0;0.0944352727052811;0.21159562921023617;1.0;0.29448787606858895;0.05882692148325283;0.0;0.0;0.0;0.06949635068404353;0.1973603169079323;0.0;0.18800339392147974;0.0;0.20973145577956184;0.08125227835239397;0.1964717556372936;0.08326979663629515;0.11184222884455569;0.2150840557800722;0.2098924097056786;0.0;0.0;0.18709897956445065;0.06804095273256552;0.0;0.0;0.17019604915243647;0.10153469284002972;0.1912254346842491;0.06429478880219523;0.4178723447912076;0.10712320057715119;0.0;0.1815765286187592;0.0;0.1815765286187592;0.18561373270863227;0.09519718262299375;0.07290379748994728;0.18098516246403545;0.23714444955755923
GO:0045944;0.0;0.2997623817166765;0.5950930494472332;0.0;0.10118560358390433;0.0;0.13616796011229623;0.29599433731347746;0.29448787606858895;1.0;0.07830115142476617;0.0;0.0;0.0;0.08973557308771546;0.2596896224269035;0.0;0.25179400822858683;0.0;0.29235923805560066;0.11035146342051154;0.25815337973383107;0.1141062205026606;0.17556875035788871;0.29127165769445273;0.2926720903906065;0.0;0.0;0.4453739177180105;0.27049830633056576;0.0;0.0;0.22084686072206977;0.5234961419503599;0.46502766139657115;0.08829597485588211;0.14354415968004416;0.16421294760523844;0.0;0.23303527990912684;0.0;0.23303527990912684;0.24752598543614124;0.13775773716620776;0.09549899446991962;0.2393625896014613;0.3332538907022259
