;GO:0046718;GO:0014068;GO:0045727;GO:0015031;GO:0045589;GO:0046854;GO:0097190;GO:0038096;GO:0045840;GO:0045944;GO:0043029;GO:0006814;GO:0098656;GO:0001766;GO:0097400;GO:0046641;GO:0002317;GO:0045070;GO:0015701;GO:0050852;GO:0070228;GO:1902043;GO:0045638;GO:0007186;GO:0031295;GO:0050729;GO:0051260;GO:0042089;GO:0048304;GO:0042985;GO:0060117;GO:0030217;GO:0002863;GO:0010629;GO:0045086;GO:0051453;GO:0001558;GO:0043066;GO:0045066;GO:2000664;GO:0072678;GO:2000667;GO:0032733;GO:0050863;GO:0035589;GO:0032753;GO:0051897
GO:0046718;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0014068;0.0;1.0;0.023097546611374684;0.0;0.03339691615813532;0.0;0.03339691615813532;0.06100201014844465;0.0864023077716102;0.016294308724158792;0.01412351490195075;0.0;0.0;0.0;0.03339691615813532;0.025433067407433483;0.0;0.03339691615813532;0.0;0.09841492126870216;0.03339691615813532;0.33013961613033765;0.028530662496452513;0.03339691615813532;0.06720964993877188;0.09841492126870216;0.0;0.0;0.016941891261251833;0.008226308904547598;0.0;0.0;0.08667712931741565;0.01873144595815766;0.028569999332218883;0.01412351490195075;0.03339691615813532;0.03339691615813532;0.0;0.03165550628683551;0.0;0.03165550628683551;0.03339691615813532;0.03339691615813532;0.03339691615813532;0.03339691615813532;0.7947244838411236
GO:0045727;0.0;0.023097546611374684;1.0;0.0;0.007710392655491601;0.0;0.007710392655491601;0.007710392655491601;0.023097546611374684;0.11622408017155371;0.003260715601826616;0.0;0.0;0.0;0.007710392655491601;0.023097546611374684;0.0;0.007710392655491601;0.0;0.007710392655491601;0.007710392655491601;0.023097546611374684;0.007710392655491601;0.007710392655491601;0.023097546611374684;0.007710392655491601;0.0;0.0;0.056811333675205154;0.07245514181338727;0.0;0.0;0.007710392655491601;0.013296137186706178;0.16475022994663427;0.003260715601826616;0.007710392655491601;0.007710392655491601;0.0;0.023097546611374684;0.0;0.023097546611374684;0.007710392655491601;0.007710392655491601;0.007710392655491601;0.007710392655491601;0.023097546611374684
GO:0015031;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1370166050935565;0.1370166050935565;0.06183297756511355;0.0;0.0;0.0;0.0;0.20177045572443983;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045589;0.0;0.03339691615813532;0.007710392655491601;0.0;1.0;0.0;0.059657614159254344;0.02070091600076522;0.0288427048321951;0.005439344724655555;0.025229131893598794;0.0;0.0;0.0;0.059657614159254344;0.03112603307818154;0.0;0.033460376111537564;0.0;0.03628655925051139;0.059657614159254344;0.018745444507407213;0.1367757987967074;0.059657614159254344;0.08225393161014398;0.033460376111537564;0.0;0.0;0.01925720348224924;0.008226308904547598;0.0;0.0;0.02941371880731433;0.033460376111537564;0.00953719963097976;0.023535544484739396;0.059657614159254344;0.059657614159254344;0.0;0.01056719950766053;0.0;0.01056719950766053;0.059657614159254344;0.21871585674984254;0.059657614159254344;0.059657614159254344;0.03339691615813532
GO:0046854;0.0;0.0;0.0;0.0;0.0;1.0;0.015393928619663268;0.008754391999442696;0.0;0.0;0.0;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.015345541423299216;0.0;0.0;0.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.029312266494784082;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.0;0.015393928619663268;0.0;0.0
GO:0097190;0.0;0.03339691615813532;0.007710392655491601;0.0;0.059657614159254344;0.015393928619663268;1.0;0.050521430905414395;0.0288427048321951;0.005439344724655555;0.14532829318607357;0.0;0.0;0.10897386151546537;0.6436478635053585;0.008490033138338878;0.02247754451120141;0.05234787527989835;0.0;0.08855882975913576;0.34364794150993083;0.018745444507407213;0.028530662496452513;0.8386868355071861;0.02243583701703053;0.0354853858423917;0.08011236636927821;0.0;0.005655519876148392;0.008226308904547598;0.047653208351170456;0.05176585175401968;0.01649737603492598;0.07563384408059995;0.00953719963097976;0.023535544484739396;0.30332536409687677;0.0982116173552396;0.050262270246028425;0.01056719950766053;0.11136845291850223;0.01056719950766053;0.06845703713218734;0.2727630956702333;0.23680583903845911;0.06876025766680915;0.03339691615813532
GO:0038096;0.0;0.06100201014844465;0.007710392655491601;0.0;0.02070091600076522;0.008754391999442696;0.050521430905414395;1.0;0.02070091600076522;0.005439344724655555;0.008754391999442696;0.0;0.0;0.008754391999442696;0.060238731271920046;0.024106290049032093;0.016409428664920383;0.02070091600076522;0.0;0.5650782089249732;0.02070091600076522;0.055239574714263384;0.02070091600076522;0.050521430905414395;0.05877742492448413;0.06100201014844465;0.008754391999442696;0.0;0.05568149152784752;0.008226308904547598;0.008754391999442696;0.008754391999442696;0.2038111268561737;0.011610595646515674;0.00953719963097976;0.008754391999442696;0.02070091600076522;0.02070091600076522;0.008754391999442696;0.01056719950766053;0.008754391999442696;0.01056719950766053;0.02070091600076522;0.02070091600076522;0.060238731271920046;0.02070091600076522;0.06100201014844465
GO:0045840;0.0;0.0864023077716102;0.023097546611374684;0.0;0.0288427048321951;0.0;0.0288427048321951;0.02070091600076522;1.0;0.016294308724158792;0.012197544515224453;0.0;0.0;0.0;0.0288427048321951;0.025433067407433483;0.0;0.0288427048321951;0.0;0.0288427048321951;0.0288427048321951;0.05615456924264385;0.028530662496452513;0.0288427048321951;0.06720964993877188;0.0288427048321951;0.0;0.0;0.016941891261251833;0.008226308904547598;0.0;0.0;0.0288427048321951;0.016177109416126417;0.028569999332218883;0.012197544515224453;0.04361299737425073;0.0288427048321951;0.0;0.03165550628683551;0.0;0.03165550628683551;0.0288427048321951;0.0288427048321951;0.0288427048321951;0.0288427048321951;0.0864023077716102
GO:0045944;0.0;0.016294308724158792;0.11622408017155371;0.0;0.005439344724655555;0.0;0.005439344724655555;0.005439344724655555;0.016294308724158792;1.0;0.0023002922159567813;0.0;0.0;0.0;0.005439344724655555;0.016294308724158792;0.0;0.005439344724655555;0.0;0.005439344724655555;0.005439344724655555;0.016294308724158792;0.005439344724655555;0.005439344724655555;0.016294308724158792;0.005439344724655555;0.0;0.0;0.12545216285448932;0.051113932974103576;0.0;0.0;0.005439344724655555;0.00937984314110079;0.11622408017155371;0.0023002922159567813;0.005439344724655555;0.005439344724655555;0.0;0.016294308724158792;0.0;0.016294308724158792;0.005439344724655555;0.005439344724655555;0.005439344724655555;0.005439344724655555;0.016294308724158792
GO:0043029;0.0;0.01412351490195075;0.003260715601826616;0.0;0.025229131893598794;0.0;0.14532829318607357;0.008754391999442696;0.012197544515224453;0.0023002922159567813;1.0;0.0;0.0;0.0;0.11153179167231024;0.0035904246062604074;0.02247754451120141;0.03947031095477807;0.0;0.015345541423299216;0.15304996158288792;0.00792742550211674;0.012065582193972035;0.14532829318607357;0.009488087970379274;0.026755989733308606;0.0;0.0;0.002391712422513692;0.00347889595108997;0.0;0.05176585175401968;0.01243902562529557;0.057027937210525834;0.004033270032275416;0.060390909128780514;0.1282759246295952;0.041533572581776305;0.050262270246028425;0.004468855717445473;0.11136845291850223;0.004468855717445473;0.05161662299000323;0.11535117877829386;0.04103389602287427;0.051845251348373166;0.01412351490195075
GO:0006814;0.0;0.0;0.0;0.1370166050935565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.26531416207290165;0.09854584732473781;0.0;0.0;0.0;0.0;0.32157016057531507;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0098656;0.0;0.0;0.0;0.1370166050935565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26531416207290165;1.0;0.08130607909001972;0.0;0.0;0.0;0.0;0.29184104362465757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001766;0.0;0.0;0.0;0.06183297756511355;0.0;0.015393928619663268;0.10897386151546537;0.008754391999442696;0.0;0.0;0.0;0.09854584732473781;0.08130607909001972;1.0;0.10897386151546537;0.0;0.02247754451120141;0.0;0.10559938258139256;0.015345541423299216;0.0;0.0;0.0;0.10897386151546537;0.0;0.0;0.27248398448703315;0.0;0.0;0.0;0.047653208351170456;0.05176585175401968;0.0;0.0;0.0;0.023535544484739396;0.0;0.0;0.050262270246028425;0.0;0.10897386151546537;0.0;0.0;0.0;0.04103389602287427;0.0;0.0
GO:0097400;0.0;0.03339691615813532;0.007710392655491601;0.0;0.059657614159254344;0.015393928619663268;0.6436478635053585;0.060238731271920046;0.0288427048321951;0.005439344724655555;0.11153179167231024;0.0;0.0;0.10897386151546537;1.0;0.008490033138338878;0.02247754451120141;0.05234787527989835;0.0;0.10559224970495792;0.26373165046416924;0.018745444507407213;0.028530662496452513;0.6436478635053585;0.02243583701703053;0.0354853858423917;0.08011236636927821;0.0;0.005655519876148392;0.008226308904547598;0.047653208351170456;0.05176585175401968;0.01649737603492598;0.07563384408059995;0.00953719963097976;0.023535544484739396;0.26373165046416924;0.0982116173552396;0.050262270246028425;0.01056719950766053;0.11136845291850223;0.01056719950766053;0.06845703713218734;0.26373165046416924;0.28235311323952467;0.06876025766680915;0.03339691615813532
