;GO:0046718;GO:0014068;GO:0045727;GO:0015031;GO:0045589;GO:0046854;GO:0097190;GO:0038096;GO:0045840;GO:0045944;GO:0043029;GO:0006814;GO:0098656;GO:0001766;GO:0097400;GO:0046641;GO:0002317;GO:0045070;GO:0015701;GO:0050852;GO:0070228;GO:1902043;GO:0045638;GO:0007186;GO:0031295;GO:0050729;GO:0051260;GO:0042089;GO:0048304;GO:0042985;GO:0060117;GO:0030217;GO:0002863;GO:0010629;GO:0045086;GO:0051453;GO:0001558;GO:0043066;GO:0045066;GO:2000664;GO:0072678;GO:2000667;GO:0032733;GO:0050863;GO:0035589;GO:0032753;GO:0051897
GO:0046718;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0014068;0.0;1.0;0.5555555555555556;0.0;0.42105263157894735;0.0;0.5333333333333333;0.1;0.5555555555555556;0.38095238095238093;0.11764705882352941;0.0;0.0;0.0;0.11764705882352941;0.4;0.0;0.4444444444444444;0.0;0.1;0.4444444444444444;0.7;0.47058823529411764;0.5333333333333333;0.42105263157894735;0.5882352941176471;0.0;0.0;0.38095238095238093;0.42105263157894735;0.0;0.0;0.5555555555555556;0.375;0.4444444444444444;0.2;0.5333333333333333;0.47058823529411764;0.0;0.4;0.0;0.4;0.5;0.47058823529411764;0.1111111111111111;0.5;0.8888888888888888
GO:0045727;0.0;0.5555555555555556;1.0;0.0;0.42105263157894735;0.0;0.5333333333333333;0.1;0.5555555555555556;0.6666666666666666;0.11764705882352941;0.0;0.0;0.0;0.47058823529411764;0.5;0.0;0.4444444444444444;0.0;0.1;0.4444444444444444;0.5;0.47058823529411764;0.5333333333333333;0.5263157894736842;0.47058823529411764;0.0;0.0;0.5714285714285714;0.7368421052631579;0.0;0.0;0.4444444444444444;0.75;0.7777777777777778;0.2;0.5333333333333333;0.47058823529411764;0.0;0.5;0.0;0.5;0.5;0.47058823529411764;0.4444444444444444;0.5;0.5555555555555556
GO:0015031;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.4;0.26666666666666666;0.0;0.0;0.0;0.0;0.625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045589;0.0;0.42105263157894735;0.42105263157894735;0.0;1.0;0.0;0.5;0.09523809523809523;0.42105263157894735;0.36363636363636365;0.1111111111111111;0.0;0.0;0.0;0.1111111111111111;0.7619047619047619;0.0;0.3157894736842105;0.0;0.09523809523809523;0.42105263157894735;0.38095238095238093;0.6666666666666666;0.5;0.8;0.3333333333333333;0.0;0.0;0.6363636363636364;0.4;0.0;0.0;0.42105263157894735;0.35294117647058826;0.42105263157894735;0.19047619047619047;0.5;0.4444444444444444;0.0;0.38095238095238093;0.0;0.38095238095238093;0.47058823529411764;0.8888888888888888;0.10526315789473684;0.47058823529411764;0.42105263157894735
GO:0046854;0.0;0.0;0.0;0.0;0.0;1.0;0.26666666666666666;0.2;0.0;0.0;0.0;0.0;0.0;0.25;0.23529411764705882;0.0;0.10526315789473684;0.0;0.0;0.2;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.125;0.125;0.0;0.0;0.25;0.125;0.0;0.0;0.0;0.2;0.0;0.0;0.11764705882352941;0.0;0.11764705882352941;0.0;0.0;0.0;0.2222222222222222;0.0;0.0
GO:0097190;0.0;0.5333333333333333;0.5333333333333333;0.0;0.5;0.26666666666666666;1.0;0.11764705882352941;0.5333333333333333;0.4444444444444444;0.14285714285714285;0.0;0.0;0.3076923076923077;0.14285714285714285;0.47058823529411764;0.125;0.13333333333333333;0.0;0.11764705882352941;0.5333333333333333;0.47058823529411764;0.5714285714285714;0.16666666666666666;0.125;0.14285714285714285;0.15384615384615385;0.0;0.1111111111111111;0.5;0.15384615384615385;0.15384615384615385;0.13333333333333333;0.15384615384615385;0.5333333333333333;0.23529411764705882;0.6666666666666666;0.5714285714285714;0.14285714285714285;0.47058823529411764;0.14285714285714285;0.47058823529411764;0.15384615384615385;0.5714285714285714;0.13333333333333333;0.15384615384615385;0.5333333333333333
GO:0038096;0.0;0.1;0.1;0.0;0.09523809523809523;0.2;0.11764705882352941;1.0;0.1;0.08695652173913043;0.10526315789473684;0.0;0.0;0.2222222222222222;0.10526315789473684;0.09090909090909091;0.09523809523809523;0.1;0.0;0.09090909090909091;0.1;0.09090909090909091;0.10526315789473684;0.11764705882352941;0.09523809523809523;0.10526315789473684;0.1111111111111111;0.0;0.08695652173913043;0.09523809523809523;0.1111111111111111;0.1111111111111111;0.6;0.1111111111111111;0.1;0.18181818181818182;0.11764705882352941;0.10526315789473684;0.10526315789473684;0.09090909090909091;0.10526315789473684;0.09090909090909091;0.1111111111111111;0.10526315789473684;0.1;0.1111111111111111;0.1
GO:0045840;0.0;0.5555555555555556;0.5555555555555556;0.0;0.42105263157894735;0.0;0.5333333333333333;0.1;1.0;0.38095238095238093;0.11764705882352941;0.0;0.0;0.0;0.11764705882352941;0.5;0.0;0.4444444444444444;0.0;0.1;0.4444444444444444;0.5;0.47058823529411764;0.5333333333333333;0.5263157894736842;0.47058823529411764;0.0;0.0;0.38095238095238093;0.42105263157894735;0.0;0.0;0.4444444444444444;0.375;0.5555555555555556;0.2;0.6666666666666666;0.47058823529411764;0.0;0.5;0.0;0.5;0.5;0.47058823529411764;0.1111111111111111;0.5;0.5555555555555556
GO:0045944;0.0;0.38095238095238093;0.6666666666666666;0.0;0.36363636363636365;0.0;0.4444444444444444;0.08695652173913043;0.38095238095238093;1.0;0.1;0.0;0.0;0.0;0.1;0.34782608695652173;0.0;0.38095238095238093;0.0;0.08695652173913043;0.38095238095238093;0.34782608695652173;0.4;0.4444444444444444;0.36363636363636365;0.4;0.0;0.0;0.5;0.6363636363636364;0.0;0.0;0.38095238095238093;0.631578947368421;0.6666666666666666;0.17391304347826086;0.4444444444444444;0.4;0.0;0.34782608695652173;0.0;0.34782608695652173;0.42105263157894735;0.4;0.09523809523809523;0.42105263157894735;0.38095238095238093
