;GO:0046718;GO:0014068;GO:0045727;GO:0015031;GO:0045589;GO:0046854;GO:0097190;GO:0038096;GO:0045840;GO:0045944;GO:0043029;GO:0006814;GO:0098656;GO:0001766;GO:0097400;GO:0046641;GO:0002317;GO:0045070;GO:0015701;GO:0050852;GO:0070228;GO:1902043;GO:0045638;GO:0007186;GO:0031295;GO:0050729;GO:0051260;GO:0042089;GO:0048304;GO:0042985;GO:0060117;GO:0030217;GO:0002863;GO:0010629;GO:0045086;GO:0051453;GO:0001558;GO:0043066;GO:0045066;GO:2000664;GO:0072678;GO:2000667;GO:0032733;GO:0050863;GO:0035589;GO:0032753;GO:0051897
GO:0046718;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0014068;0.0;1.0;0.4007039974694184;0.0;0.26308065282321136;0.0;0.3326768534581077;0.3506576043325218;0.3880468694763005;0.3972086278041791;0.17552267843442942;0.0;0.0;0.0;0.23923188436375753;0.30340005833713996;0.0;0.3063477393804779;0.0;0.3506576043325218;0.2986834256756131;0.4740826065248985;0.3065505443034252;0.36884150434140267;0.30058166190108726;0.49588412976430274;0.0;0.0;0.367972541167917;0.209731877021625;0.0;0.0;0.46848490970274054;0.339418262634608;0.29924073570943865;0.2034098258660037;0.3607194948405145;0.3327275697452803;0.0;0.29924073570943865;0.0;0.29924073570943865;0.3236626762158731;0.34284358122888947;0.23923188436375753;0.3138179532999968;0.6158495449666409
GO:0045727;0.0;0.4007039974694184;1.0;0.0;0.3612402462966602;0.0;0.4364552347482047;0.36382167640426927;0.4918252507663975;0.7291066723349733;0.259671003359014;0.0;0.0;0.0;0.3233802092883421;0.4015596518105888;0.0;0.39049606430506245;0.0;0.36382167640426927;0.39684301914906195;0.4002187256189401;0.408013806063405;0.47261988563149965;0.4002187256189401;0.4667569084811212;0.0;0.0;0.4843159569534596;0.49934010020376285;0.0;0.0;0.439357688419559;0.6852898984845741;0.6070751612616412;0.2875581507905883;0.4644978761306115;0.43236463346313314;0.0;0.4007039974694184;0.0;0.4007039974694184;0.40781100114045765;0.44248064494674233;0.3233802092883421;0.39796627822458136;0.4007039974694184
GO:0015031;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5139191750314898;0.6133140940014495;0.4521788946571852;0.0;0.0;0.0;0.0;0.55726591822698;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045589;0.0;0.26308065282321136;0.3612402462966602;0.0;1.0;0.0;0.3860256292596941;0.3735620248206978;0.34858311830354227;0.36374599769842364;0.21710461175502765;0.0;0.0;0.0;0.2770919213720756;0.5854059571737895;0.0;0.26049656586265213;0.0;0.3735620248206978;0.3520322014771995;0.2671190317953318;0.5860743822909447;0.42219028014298904;0.5953788467505331;0.33223375921611215;0.0;0.0;0.4889337476080655;0.26308065282321136;0.0;0.0;0.4472718387938606;0.3787557698873301;0.31794677560131007;0.247846354741949;0.4140682706421009;0.38607634554686665;0.0;0.31794677560131007;0.0;0.31794677560131007;0.3586324320509675;0.7727445864076089;0.2770919213720756;0.3487877091350912;0.26308065282321136
GO:0046854;0.0;0.0;0.0;0.0;0.0;1.0;0.33714860716322076;0.2610185749042658;0.0;0.0;0.0;0.0;0.0;0.21140323934614252;0.2610185749042658;0.0;0.24138851853875337;0.0;0.0;0.2610185749042658;0.0;0.0;0.0;0.3733132580465157;0.0;0.0;0.26806290643954656;0.38160476988987085;0.0;0.0;0.2610185749042658;0.32700881378021013;0.0;0.0;0.0;0.2401938866539443;0.0;0.0;0.2750478485085872;0.0;0.31287971547022003;0.0;0.0;0.0;0.2610185749042658;0.0;0.0
GO:0097190;0.0;0.3326768534581077;0.4364552347482047;0.0;0.3860256292596941;0.33714860716322076;1.0;0.5946670307989392;0.4237981067550868;0.42881854751072124;0.3535502342386376;0.0;0.0;0.35397827214813765;0.5946670307989392;0.33353250779927807;0.4617073676978904;0.3255691156749497;0.0;0.5946670307989392;0.42162840211209585;0.3321915816076294;0.4422868067527044;0.7069617139411892;0.4186003663596142;0.4018299598510085;0.4883817555986836;0.0;0.3326768534581077;0.3326768534581077;0.4617073676978904;0.5473276629393471;0.3744307397894463;0.4483519705222265;0.3326768534581077;0.3703820547488164;0.5059433750160591;0.46129133399841116;0.49536669766772423;0.3326768534581077;0.5331985646293571;0.3326768534581077;0.3428840525103449;0.47140734548202035;0.5946670307989392;0.33303932959446864;0.3326768534581077
GO:0038096;0.0;0.3506576043325218;0.36382167640426927;0.0;0.3735620248206978;0.2610185749042658;0.5946670307989392;1.0;0.35116454841115136;0.37764124357442513;0.4281987696717968;0.0;0.0;0.27784823988918267;0.5552991675579886;0.385247162672116;0.5988774596618195;0.3063477393804779;0.0;0.710343230630615;0.3126946942244774;0.3519985305241704;0.4203355845874426;0.6308316816822342;0.48432628978131637;0.45359283640937376;0.4122517233397286;0.0;0.4246548877106232;0.22374314557048924;0.3855773354389354;0.6157165884585066;0.5025060192560302;0.3722219382632715;0.2796733514796847;0.29425202248986143;0.4030107881954435;0.34821630853854857;0.5637556231868837;0.2796733514796847;0.6015874901485165;0.2796733514796847;0.3236626762158731;0.4721173603061751;0.5552991675579886;0.3138179532999968;0.3506576043325218
GO:0045840;0.0;0.3880468694763005;0.4918252507663975;0.0;0.34858311830354227;0.0;0.4237981067550868;0.35116454841115136;1.0;0.46869982473564575;0.24701387536589609;0.0;0.0;0.0;0.3107230812952242;0.38890252381747087;0.0;0.37783893631194454;0.0;0.35116454841115136;0.38418589115594404;0.3875615976258222;0.39535667807028707;0.45996275763838174;0.3875615976258222;0.4540997804880033;0.0;0.0;0.3880468694763005;0.2952343425019559;0.0;0.0;0.4267005604264411;0.41090945956607466;0.3880468694763005;0.27490102279747036;0.5617112664080065;0.41970750547001523;0.0;0.3880468694763005;0.0;0.3880468694763005;0.39515387314733974;0.4298235169536244;0.3107230812952242;0.38530915023146345;0.3880468694763005
GO:0045944;0.0;0.3972086278041791;0.7291066723349733;0.0;0.36374599769842364;0.0;0.42881854751072124;0.37764124357442513;0.46869982473564575;1.0;0.27721246684145;0.0;0.0;0.0;0.33719977645849797;0.40406540321235224;0.0;0.4043156314752183;0.0;0.37764124357442513;0.3993487705508254;0.40002702424023173;0.40451843639816565;0.4649831983940162;0.40002702424023173;0.4787502776091502;0.0;0.0;0.5299848713307651;0.5059871691777704;0.0;0.0;0.451351057547588;0.6817945288193348;0.5541160000453247;0.30795420982837135;0.45686118889312805;0.43217293208442475;0.0;0.3972086278041791;0.0;0.3972086278041791;0.4198043702684866;0.44228894356803394;0.33719977645849797;0.4099596473526103;0.3972086278041791
