;GO:0046718;GO:0014068;GO:0045727;GO:0015031;GO:0045589;GO:0046854;GO:0097190;GO:0038096;GO:0045840;GO:0045944;GO:0043029;GO:0006814;GO:0098656;GO:0001766;GO:0097400;GO:0046641;GO:0002317;GO:0045070;GO:0015701;GO:0050852;GO:0070228;GO:1902043;GO:0045638;GO:0007186;GO:0031295;GO:0050729;GO:0051260;GO:0042089;GO:0048304;GO:0042985;GO:0060117;GO:0030217;GO:0002863;GO:0010629;GO:0045086;GO:0051453;GO:0001558;GO:0043066;GO:0045066;GO:2000664;GO:0072678;GO:2000667;GO:0032733;GO:0050863;GO:0035589;GO:0032753;GO:0051897
GO:0046718;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0014068;0.0;1.0;0.13953488372093026;0.0;0.1333333333333333;0.0;0.21052631578947367;0.19999999999999996;0.19999999999999996;0.13043478260869568;0.08695652173913049;0.0;0.0;0.0;0.19047619047619047;0.13043478260869568;0.0;0.16000000000000003;0.0;0.22580645161290325;0.19047619047619047;0.5;0.12903225806451613;0.21052631578947367;0.17142857142857137;0.26086956521739135;0.0;0.0;0.11428571428571432;0.09302325581395354;0.0;0.0;0.2068965517241379;0.13043478260869568;0.13953488372093026;0.0625;0.21052631578947367;0.16666666666666663;0.0;0.13953488372093026;0.0;0.13953488372093026;0.18181818181818177;0.19047619047619047;0.16666666666666663;0.18181818181818177;0.8888888888888888
GO:0045727;0.0;0.13953488372093026;1.0;0.0;0.0888888888888889;0.0;0.11764705882352944;0.09615384615384615;0.1333333333333333;0.5581395348837209;0.052631578947368474;0.0;0.0;0.0;0.11111111111111116;0.09836065573770492;0.0;0.09999999999999998;0.0;0.10416666666666663;0.11111111111111116;0.11764705882352944;0.08695652173913049;0.11764705882352944;0.12;0.09999999999999998;0.0;0.0;0.1923076923076923;0.29166666666666663;0.0;0.0;0.08695652173913049;0.17142857142857137;0.5609756097560976;0.04255319148936165;0.11764705882352944;0.10256410256410253;0.0;0.10344827586206895;0.0;0.10344827586206895;0.10810810810810811;0.11111111111111116;0.10256410256410253;0.10810810810810811;0.13953488372093026
GO:0015031;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2666666666666667;0.2666666666666667;0.09999999999999998;0.0;0.0;0.0;0.0;0.3571428571428571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045589;0.0;0.1333333333333333;0.0888888888888889;0.0;1.0;0.0;0.21052631578947367;0.1351351351351351;0.125;0.08333333333333337;0.08695652173913049;0.0;0.0;0.0;0.19047619047619047;0.2093023255813954;0.0;0.11538461538461542;0.0;0.1515151515151515;0.19047619047619047;0.10526315789473684;0.4;0.21052631578947367;0.28125;0.11538461538461542;0.0;0.0;0.16417910447761197;0.09302325581395354;0.0;0.0;0.12903225806451613;0.13043478260869568;0.11363636363636365;0.0625;0.21052631578947367;0.16666666666666663;0.0;0.11363636363636365;0.0;0.11363636363636365;0.18181818181818177;0.47058823529411764;0.16666666666666663;0.18181818181818177;0.1333333333333333
GO:0046854;0.0;0.0;0.0;0.0;0.0;1.0;0.09090909090909094;0.04878048780487809;0.0;0.0;0.0;0.0;0.0;0.07407407407407407;0.08333333333333337;0.0;0.05555555555555558;0.0;0.0;0.05405405405405406;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.08333333333333337;0.15384615384615385;0.0;0.0;0.07692307692307687;0.0714285714285714;0.0;0.0;0.0;0.06060606060606055;0.0;0.0;0.06896551724137934;0.0;0.07999999999999996;0.0;0.0;0.0;0.07407407407407407;0.0;0.0
GO:0097190;0.0;0.21052631578947367;0.11764705882352944;0.0;0.21052631578947367;0.09090909090909094;1.0;0.24;0.19047619047619047;0.10810810810810811;0.16666666666666663;0.0;0.0;0.1333333333333333;0.75;0.10810810810810811;0.08333333333333337;0.19999999999999996;0.0;0.2857142857142857;0.4;0.14814814814814814;0.19999999999999996;1.0;0.15384615384615385;0.19999999999999996;0.16666666666666663;0.0;0.06349206349206349;0.125;0.1428571428571429;0.125;0.1428571428571429;0.25;0.11764705882352944;0.15000000000000002;0.5;0.3076923076923077;0.11764705882352944;0.11764705882352944;0.15384615384615385;0.11764705882352944;0.25;0.4;0.5454545454545454;0.25;0.21052631578947367
GO:0038096;0.0;0.19999999999999996;0.09615384615384615;0.0;0.1351351351351351;0.04878048780487809;0.24;1.0;0.1282051282051282;0.09090909090909094;0.09999999999999998;0.0;0.0;0.05882352941176472;0.2692307692307693;0.13207547169811318;0.09756097560975607;0.12121212121212122;0.0;0.7692307692307692;0.13793103448275867;0.16279069767441856;0.13157894736842102;0.24;0.19512195121951215;0.19354838709677424;0.06451612903225812;0.0;0.1466666666666666;0.07843137254901966;0.06060606060606055;0.08823529411764708;0.303030303030303;0.09677419354838712;0.09615384615384615;0.07692307692307687;0.14814814814814814;0.125;0.08571428571428574;0.09615384615384615;0.09677419354838712;0.09615384615384615;0.1333333333333333;0.1785714285714286;0.24137931034482762;0.1333333333333333;0.19999999999999996
GO:0045840;0.0;0.19999999999999996;0.1333333333333333;0.0;0.125;0.0;0.19047619047619047;0.1282051282051282;1.0;0.125;0.07999999999999996;0.0;0.0;0.0;0.17391304347826086;0.125;0.0;0.14814814814814814;0.0;0.1428571428571429;0.17391304347826086;0.1578947368421053;0.12121212121212122;0.19047619047619047;0.16216216216216217;0.14814814814814814;0.0;0.0;0.08108108108108103;0.0888888888888889;0.0;0.0;0.12121212121212122;0.12;0.1333333333333333;0.05882352941176472;0.25;0.15384615384615385;0.0;0.1333333333333333;0.0;0.1333333333333333;0.16666666666666663;0.17391304347826086;0.15384615384615385;0.16666666666666663;0.19999999999999996
GO:0045944;0.0;0.13043478260869568;0.5581395348837209;0.0;0.08333333333333337;0.0;0.10810810810810811;0.09090909090909094;0.125;1.0;0.04878048780487809;0.0;0.0;0.0;0.10256410256410253;0.09375;0.0;0.09302325581395354;0.0;0.0980392156862745;0.10256410256410253;0.11111111111111116;0.08163265306122447;0.10810810810810811;0.1132075471698113;0.09302325581395354;0.0;0.0;0.21518987341772156;0.25;0.0;0.0;0.08163265306122447;0.1578947368421053;0.4565217391304348;0.040000000000000036;0.10810810810810811;0.09523809523809523;0.0;0.09836065573770492;0.0;0.09836065573770492;0.09999999999999998;0.10256410256410253;0.09523809523809523;0.09999999999999998;0.13043478260869568
