;GO:0008584;GO:0035162;GO:1902036;GO:0006366;GO:0008344;GO:0045648;GO:0009635;GO:0006367;GO:0020027;GO:0006879;GO:0030502;GO:0001666;GO:0001701;GO:0030220;GO:0071733;GO:0030222;GO:0030221;GO:2000678;GO:0035556;GO:0033690;GO:0051260;GO:0046501;GO:0043312;GO:0042541;GO:0045652;GO:1901799;GO:0071284;GO:0030219;GO:0030218;GO:0051694;GO:0072332;GO:0019353;GO:0010266;GO:0031346;GO:0008285;GO:0006783;GO:0043200;GO:0006782;GO:0045944;GO:0045667;GO:0000122;GO:0097067;GO:0045471;GO:0010559;GO:0051384;GO:0071353;GO:0097028;GO:0070542;GO:0070307;GO:0050731;GO:0030049;GO:1903671;GO:2001240;GO:0033197;GO:0048821;GO:0030239;GO:0018160;GO:0010725;GO:0010724;GO:0048873;GO:0032496;GO:0071549;GO:0030036
GO:0008584;1.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923073;0.15384615384615385;0.0;0.1875;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.25;0.09523809523809523;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0035162;0.36363636363636365;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.16666666666666663;0.0;0.19999999999999996;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.09999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1902036;0.0;0.0;1.0;0.0;0.0;0.4347826086956522;0.0;0.0;0.0;0.0714285714285714;0.30000000000000004;0.0;0.0;0.0;0.07692307692307687;0.0;0.0;0.10526315789473684;0.2857142857142857;0.23529411764705888;0.0;0.0;0.0;0.0;0.7692307692307692;0.09999999999999998;0.0;0.0;0.0;0.08510638297872342;0.2222222222222222;0.0;0.0;0.23529411764705888;0.2666666666666667;0.0;0.0;0.0;0.09302325581395354;0.5384615384615384;0.09090909090909094;0.0;0.0;0.17391304347826086;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.2727272727272727;0.11764705882352944;0.0;0.0;0.0;0.0;0.625;0.6666666666666667;0.11764705882352944;0.0;0.0;0.0
GO:0006366;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8333333333333334;0.29032258064516125;0.0444444444444444;0.0;0.0;0.0;0.05882352941176472;0.028169014084507005;0.052631578947368474;0.05555555555555558;0.0;0.06060606060606055;0.0;0.05714285714285716;0.2727272727272727;0.04081632653061229;0.4242424242424242;0.0;0.0;0.052631578947368474;0.06060606060606055;0.06060606060606055;0.030303030303030276;0.05405405405405406;0.36734693877551017;0.0;0.0;0.0;0.42500000000000004;0.0;0.4473684210526315;0.0;0.0;0.0;0.050000000000000044;0.0;0.0;0.0;0.052631578947368474;0.06060606060606055;0.0;0.05882352941176472;0.0;0.05882352941176472;0.0;0.0;0.0;0.05882352941176472;0.04761904761904767;0.23684210526315785;0.0;0.0;0.0;0.0;0.03389830508474578;0.05882352941176472
GO:0008344;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045648;0.0;0.0;0.4347826086956522;0.0;0.0;1.0;0.0;0.0;0.0;0.08333333333333337;0.2068965517241379;0.0;0.0;0.0;0.10169491525423724;0.0;0.0;0.0714285714285714;0.17391304347826086;0.25;0.0;0.0;0.0;0.0;0.5238095238095238;0.08163265306122447;0.0;0.0;0.0;0.09090909090909094;0.14814814814814814;0.0;0.0;0.25;0.16666666666666663;0.0;0.0;0.0;0.12;0.31818181818181823;0.07547169811320753;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.19354838709677424;0.09302325581395354;0.0;0.0;0.0;0.0;0.5909090909090908;0.6190476190476191;0.12;0.0;0.0;0.0
GO:0009635;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923073;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;0.0;0.19999999999999996;0.4;0.0;0.25;0.23076923076923073;0.0;0.33333333333333337;0.0;0.0;0.0;0.0;0.0;0.23076923076923073;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.08823529411764708;0.0
GO:0006367;0.0;0.0;0.0;0.8333333333333334;0.0;0.0;0.0;1.0;0.27586206896551724;0.04761904761904767;0.0;0.0;0.0;0.06451612903225812;0.02941176470588236;0.05714285714285716;0.06060606060606055;0.0;0.06666666666666665;0.0;0.0625;0.30000000000000004;0.04347826086956519;0.375;0.0;0.0;0.05714285714285716;0.06666666666666665;0.06666666666666665;0.031746031746031744;0.05882352941176472;0.3913043478260869;0.0;0.0;0.0;0.45945945945945943;0.0;0.48571428571428577;0.0;0.0;0.0;0.05405405405405406;0.0;0.0;0.0;0.05714285714285716;0.06666666666666665;0.0;0.06451612903225812;0.0;0.06451612903225812;0.0;0.0;0.0;0.06451612903225812;0.05128205128205132;0.2222222222222222;0.0;0.0;0.0;0.0;0.0357142857142857;0.06451612903225812
GO:0020027;0.0;0.0;0.0;0.29032258064516125;0.0;0.0;0.0;0.27586206896551724;1.0;0.07407407407407407;0.0;0.0;0.0;0.125;0.037735849056603765;0.09999999999999998;0.11111111111111116;0.0;0.1333333333333333;0.0;0.11764705882352944;0.4117647058823529;0.06451612903225812;0.6111111111111112;0.0;0.0;0.09999999999999998;0.1333333333333333;0.1333333333333333;0.04166666666666663;0.10526315789473684;0.19512195121951215;0.0;0.0;0.0;0.21875;0.0;0.23333333333333328;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.09999999999999998;0.1333333333333333;0.0;0.125;0.0;0.125;0.0;0.0;0.0;0.125;0.08333333333333337;0.6111111111111112;0.0;0.0;0.0;0.0;0.04878048780487809;0.125
GO:0006879;0.0;0.0;0.0714285714285714;0.0444444444444444;0.0;0.08333333333333337;0.0;0.04761904761904767;0.07407407407407407;1.0;0.06666666666666665;0.0;0.0;0.08695652173913049;0.05084745762711862;0.07407407407407407;0.07999999999999996;0.07999999999999996;0.1428571428571429;0.07999999999999996;0.08333333333333337;0.06896551724137934;0.052631578947368474;0.05882352941176472;0.07407407407407407;0.04166666666666663;0.07407407407407407;0.09090909090909094;0.09090909090909094;0.07547169811320753;0.12;0.03703703703703709;0.0;0.07999999999999996;0.08695652173913049;0.045454545454545414;0.0;0.04761904761904767;0.039215686274509776;0.08333333333333337;0.038461538461538436;0.06896551724137934;0.0;0.06451612903225812;0.0;0.07407407407407407;0.09090909090909094;0.0;0.08695652173913049;0.04347826086956519;0.08695652173913049;0.0625;0.04761904761904767;0.0;0.08695652173913049;0.06451612903225812;0.05882352941176472;0.10344827586206895;0.1071428571428571;0.19047619047619047;0.0;0.04166666666666663;0.08695652173913049
