;GO:1904874;GO:1904851;GO:1904871;GO:0006189;GO:0009116;GO:0046931;GO:0051096;GO:0006264;GO:0046654;GO:0006105;GO:0009615;GO:0006986;GO:0043687;GO:0006104;GO:0032727;GO:0050870;GO:0002755;GO:0070584;GO:0051086;GO:0032729;GO:0043032;GO:0001649;GO:0051604;GO:0006919;GO:0000209;GO:0009142;GO:0051085;GO:0042100;GO:0043312;GO:0006099;GO:0006357;GO:0045041;GO:0000154;GO:0051973;GO:0002368;GO:0002842;GO:0032735;GO:0043066;GO:0051131;GO:0006508;GO:0046452;GO:0032212;GO:0031100;GO:0032733;GO:0032755;GO:0048291
GO:1904874;1.0;0.2645122883256281;0.26260981077046314;0.0;0.0;0.0;0.04765987877387211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16310086566741333;0.19467867636225292;0.16862307030082832;0.0;0.0;0.17720660027402074;0.1641830628509812;0.0;0.0;0.18165705501566487;0.0;0.0;0.0;0.0;0.0;0.0;0.09179713756882767;0.0;0.0;0.16972935034766265;0.0;0.1336243499179673;0.1682352772133397;0.0819049825797738;0.0;0.0;0.0;0.16900099806934488;0.0;0.16742771030998463;0.18060302066275427;0.0
GO:1904851;0.2645122883256281;1.0;0.5380809161766941;0.0;0.0;0.0;0.04640990047317579;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1584460106510188;0.18808333490458223;0.16365247778681674;0.0;0.0;0.17172531018880466;0.15946712470297858;0.0;0.0;0.17590145911287394;0.0;0.0;0.0;0.0;0.0;0.0;0.08782307121078552;0.0;0.0;0.16469429680997327;0.0;0.13048376409881393;0.16328718534140169;0.07872643819405362;0.0;0.0;0.0;0.1640084296713622;0.0;0.1625263163224621;0.17491297667164749;0.0
GO:1904871;0.26260981077046314;0.5380809161766941;1.0;0.0;0.0;0.0;0.04609575207782078;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15727961276486202;0.18644203803197604;0.1624084667450622;0.0;0.0;0.17035605352302352;0.15828570059119135;0.0;0.0;0.1744650739038187;0.0;0.0;0.0;0.0;0.0;0.0;0.08684610238098828;0.0;0.0;0.16343445745828478;0.0;0.12969169761759194;0.16204870065854013;0.0779404692710408;0.0;0.0;0.0;0.16275902183596586;0.0;0.16129930331295803;0.17349262452733769;0.0
GO:0006189;0.0;0.0;0.0;1.0;0.5445033904449431;0.019154254597201287;0.0;0.18017004211675364;0.3728603655105316;0.3014723174104737;0.0;0.0;0.20388432806286372;0.26924628987649213;0.0;0.0;0.020126232879360377;0.019443700530977902;0.016164404869870686;0.0;0.0;0.02182212351854227;0.19529457364686983;0.0;0.19781957491109928;0.6579174539663875;0.019945577875110712;0.020288947381260032;0.02477593375833625;0.3235268911586777;0.0;0.0;0.193731785578702;0.0;0.0;0.0;0.0;0.0;0.019305952003115197;0.22856871594163533;0.2812476408649357;0.0;0.0;0.0;0.0;0.15349771277076504
GO:0009116;0.0;0.0;0.0;0.5445033904449431;1.0;0.024020124454502058;0.0;0.21559397364966695;0.364193807290758;0.3762572631903465;0.0;0.0;0.2740087239053557;0.10411518266635361;0.0;0.0;0.02556862528887102;0.024477063040287746;0.01949760108849512;0.0;0.0;0.02836952660216172;0.25871568224834557;0.0;0.2631656213584052;0.6998977455200974;0.025277763345558733;0.025831813557885577;0.033573063118828614;0.4112459260418275;0.0;0.0;0.24703245865864384;0.0;0.0;0.0;0.0;0.0;0.02425916567084211;0.3205303989709569;0.34526962199986877;0.0;0.0;0.0;0.0;0.18514985214081203
GO:0046931;0.0;0.0;0.0;0.019154254597201287;0.024020124454502058;1.0;0.0;0.019529053387198653;0.019529053387198653;0.020082913816025467;0.0;0.0;0.026378882121240906;0.019154254597201287;0.0;0.0;0.02161214347188439;0.1760050773061665;0.017109163434613224;0.0;0.0;0.02357993351109733;0.0;0.0;0.025525792375409296;0.023693315540895175;0.0214039663591502;0.02179988323303752;0.027066797439943873;0.021660817699326165;0.0;0.0;0.02192969260898353;0.0;0.0;0.0;0.0;0.0;0.3518850696979996;0.0;0.01864978894956986;0.0;0.0;0.0;0.0;0.017109163434613224
GO:0051096;0.04765987877387211;0.04640990047317579;0.04609575207782078;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04874945430867435;0.05749477698410423;0.05029398067445827;0.0;0.0;0.052681883593485024;0.049052650918654;0.0;0.0;0.4750524233754121;0.0;0.0;0.0;0.0;0.0;0.0;0.07264462656961941;0.0;0.0;0.35626659241186215;0.0;0.04039366288825493;0.050185729510553875;0.06547090019953958;0.0;0.0;0.0;0.05039944720133013;0.0;0.04996019717837248;0.05362246177079258;0.0
GO:0006264;0.0;0.0;0.0;0.18017004211675364;0.21559397364966695;0.019529053387198653;0.0;1.0;0.18353677168571658;0.08983666001620148;0.0;0.0;0.17881814348168867;0.08586610329614787;0.0;0.0;0.020540446236642355;0.01983002654283323;0.016430515760039975;0.0;0.0;0.022309929290988698;0.13813199229015402;0.0;0.17337086533613658;0.22055563819597884;0.02035231342945171;0.02070995544300125;0.025406642781729216;0.09711971819815848;0.0;0.0;0.21396002024667993;0.0;0.0;0.0;0.0;0.0;0.01968676996160056;0.16232439686504915;0.16468238902927293;0.0;0.0;0.0;0.0;0.35322269809049406
GO:0046654;0.0;0.0;0.0;0.3728603655105316;0.364193807290758;0.019529053387198653;0.0;0.18353677168571658;1.0;0.3967455944402561;0.0;0.0;0.20895049980776534;0.51568529123958;0.0;0.0;0.020540446236642355;0.01983002654283323;0.016430515760039975;0.0;0.0;0.022309929290988698;0.19993799570846382;0.0;0.2025853096265935;0.35950681373951643;0.02035231342945171;0.02070995544300125;0.025406642781729216;0.42636862362759914;0.0;0.0;0.19218855419614453;0.0;0.0;0.0;0.0;0.0;0.01968676996160056;0.23495508915566793;0.7885286227698955;0.0;0.0;0.0;0.0;0.15161789048906024
GO:0006105;0.0;0.0;0.0;0.3014723174104737;0.3762572631903465;0.020082913816025467;0.0;0.08983666001620148;0.3967455944402561;1.0;0.0;0.0;0.12053553770232377;0.08814499394213098;0.0;0.0;0.021154061359467343;0.020401339940053793;0.016820808509603918;0.0;0.0;0.02303568721655709;0.10871502582511676;0.0;0.1167346447673632;0.371256757422224;0.02095457486752342;0.021333893842622458;0.026352129467078544;0.500909586204224;0.0;0.0;0.10064253624927771;0.0;0.0;0.0;0.0;0.0;0.020249741408514595;0.12853590032697973;0.653335565609677;0.0;0.0;0.0;0.0;0.0788924073033734
GO:0009615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.2325934355691686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1654870371326274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2325934355691686;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14868376868016997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
