;GO:1904874;GO:1904851;GO:1904871;GO:0006189;GO:0009116;GO:0046931;GO:0051096;GO:0006264;GO:0046654;GO:0006105;GO:0009615;GO:0006986;GO:0043687;GO:0006104;GO:0032727;GO:0050870;GO:0002755;GO:0070584;GO:0051086;GO:0032729;GO:0043032;GO:0001649;GO:0051604;GO:0006919;GO:0000209;GO:0009142;GO:0051085;GO:0042100;GO:0043312;GO:0006099;GO:0006357;GO:0045041;GO:0000154;GO:0051973;GO:0002368;GO:0002842;GO:0032735;GO:0043066;GO:0051131;GO:0006508;GO:0046452;GO:0032212;GO:0031100;GO:0032733;GO:0032755;GO:0048291
GO:1904874;1.0;0.5333333333333333;0.5333333333333333;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.5333333333333333;0.10526315789473684;0.0;0.0;0.6153846153846154;0.5714285714285714;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.35294117647058826;0.0;0.0;0.5;0.0;0.5;0.6153846153846154;0.42857142857142855;0.0;0.0;0.0;0.47058823529411764;0.0;0.6153846153846154;0.6153846153846154;0.0
GO:1904851;0.5333333333333333;1.0;0.7777777777777778;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.4444444444444444;0.09090909090909091;0.0;0.0;0.5;0.47058823529411764;0.0;0.0;0.34782608695652173;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.42105263157894735;0.0;0.42105263157894735;0.5;0.35294117647058826;0.0;0.0;0.0;0.4;0.0;0.5;0.5;0.0
GO:1904871;0.5333333333333333;0.7777777777777778;1.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.4444444444444444;0.09090909090909091;0.0;0.0;0.5;0.47058823529411764;0.0;0.0;0.34782608695652173;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.42105263157894735;0.0;0.42105263157894735;0.5;0.35294117647058826;0.0;0.0;0.0;0.4;0.0;0.5;0.5;0.0
GO:0006189;0.0;0.0;0.0;1.0;0.4;0.10526315789473684;0.0;0.08695652173913043;0.45454545454545453;0.2857142857142857;0.0;0.0;0.38095238095238093;0.4;0.0;0.0;0.07692307692307693;0.10526315789473684;0.21052631578947367;0.0;0.0;0.1111111111111111;0.42105263157894735;0.0;0.3333333333333333;0.7272727272727273;0.21052631578947367;0.1;0.08695652173913043;0.2727272727272727;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.1;0.42105263157894735;0.38095238095238093;0.0;0.0;0.0;0.0;0.07407407407407407
GO:0009116;0.0;0.0;0.0;0.4;1.0;0.15384615384615385;0.0;0.11764705882352941;0.5;0.26666666666666666;0.0;0.0;0.5333333333333333;0.42857142857142855;0.0;0.0;0.1;0.15384615384615385;0.15384615384615385;0.0;0.0;0.16666666666666666;0.6153846153846154;0.0;0.4444444444444444;0.75;0.15384615384615385;0.14285714285714285;0.11764705882352941;0.25;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.6153846153846154;0.5333333333333333;0.0;0.0;0.0;0.0;0.09523809523809523
GO:0046931;0.0;0.0;0.0;0.10526315789473684;0.15384615384615385;1.0;0.0;0.125;0.13333333333333333;0.14285714285714285;0.0;0.0;0.14285714285714285;0.15384615384615385;0.0;0.0;0.10526315789473684;0.16666666666666666;0.16666666666666666;0.0;0.0;0.18181818181818182;0.0;0.0;0.11764705882352941;0.13333333333333333;0.16666666666666666;0.15384615384615385;0.125;0.13333333333333333;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.1
GO:0051096;0.3076923076923077;0.25;0.25;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.25;0.1;0.0;0.0;0.2857142857142857;0.26666666666666666;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.5882352941176471;0.0;0.23529411764705882;0.2857142857142857;0.26666666666666666;0.0;0.0;0.0;0.2222222222222222;0.0;0.2857142857142857;0.2857142857142857;0.0
GO:0006264;0.0;0.0;0.0;0.08695652173913043;0.11764705882352941;0.125;0.0;1.0;0.21052631578947367;0.2222222222222222;0.0;0.0;0.5555555555555556;0.23529411764705882;0.0;0.0;0.08695652173913043;0.125;0.25;0.0;0.0;0.13333333333333333;0.125;0.0;0.47619047619047616;0.10526315789473684;0.25;0.11764705882352941;0.1;0.10526315789473684;0.0;0.0;0.09523809523809523;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.125;0.2222222222222222;0.0;0.0;0.0;0.0;0.08333333333333333
GO:0046654;0.0;0.0;0.0;0.45454545454545453;0.5;0.13333333333333333;0.0;0.21052631578947367;1.0;0.7058823529411765;0.0;0.0;0.47058823529411764;0.625;0.0;0.0;0.18181818181818182;0.13333333333333333;0.26666666666666666;0.0;0.0;0.14285714285714285;0.5333333333333333;0.0;0.4;0.5555555555555556;0.26666666666666666;0.25;0.10526315789473684;0.3333333333333333;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.125;0.5333333333333333;0.8235294117647058;0.0;0.0;0.0;0.0;0.08695652173913043
GO:0006105;0.0;0.0;0.0;0.2857142857142857;0.26666666666666666;0.14285714285714285;0.0;0.2222222222222222;0.7058823529411765;1.0;0.0;0.0;0.375;0.4;0.0;0.0;0.19047619047619047;0.14285714285714285;0.2857142857142857;0.0;0.0;0.15384615384615385;0.2857142857142857;0.0;0.3157894736842105;0.35294117647058826;0.2857142857142857;0.26666666666666666;0.1111111111111111;0.35294117647058826;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.2857142857142857;0.875;0.0;0.0;0.0;0.0;0.09090909090909091
