;GO:1904874;GO:1904851;GO:1904871;GO:0006189;GO:0009116;GO:0046931;GO:0051096;GO:0006264;GO:0046654;GO:0006105;GO:0009615;GO:0006986;GO:0043687;GO:0006104;GO:0032727;GO:0050870;GO:0002755;GO:0070584;GO:0051086;GO:0032729;GO:0043032;GO:0001649;GO:0051604;GO:0006919;GO:0000209;GO:0009142;GO:0051085;GO:0042100;GO:0043312;GO:0006099;GO:0006357;GO:0045041;GO:0000154;GO:0051973;GO:0002368;GO:0002842;GO:0032735;GO:0043066;GO:0051131;GO:0006508;GO:0046452;GO:0032212;GO:0031100;GO:0032733;GO:0032755;GO:0048291
GO:1904874;1.0;0.3125;0.3846153846153846;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.17391304347826086;0.1428571428571429;0.0;0.0;0.36363636363636365;0.2666666666666667;0.0;0.0;0.09302325581395354;0.0;0.0;0.0;0.0;0.0;0.0;0.13636363636363635;0.0;0.0;0.10810810810810811;0.0;0.12903225806451613;0.36363636363636365;0.2142857142857143;0.0;0.0;0.0;0.09523809523809523;0.0;0.36363636363636365;0.36363636363636365;0.0
GO:1904851;0.3125;1.0;0.5;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.125;0.10810810810810811;0.0;0.0;0.19999999999999996;0.16666666666666663;0.0;0.0;0.07692307692307687;0.0;0.0;0.0;0.0;0.0;0.0;0.09677419354838712;0.0;0.0;0.08695652173913049;0.0;0.09999999999999998;0.19999999999999996;0.13043478260869568;0.0;0.0;0.0;0.07843137254901966;0.0;0.19999999999999996;0.19999999999999996;0.0
GO:1904871;0.3846153846153846;0.5;1.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21052631578947367;0.13793103448275867;0.11764705882352944;0.0;0.0;0.23529411764705888;0.19047619047619047;0.0;0.0;0.08163265306122447;0.0;0.0;0.0;0.0;0.0;0.0;0.1071428571428571;0.0;0.0;0.09302325581395354;0.0;0.10810810810810811;0.23529411764705888;0.15000000000000002;0.0;0.0;0.0;0.08333333333333337;0.0;0.23529411764705888;0.23529411764705888;0.0
GO:0006189;0.0;0.0;0.0;1.0;0.2909090909090909;0.03389830508474578;0.0;0.23809523809523814;0.273972602739726;0.10169491525423724;0.0;0.0;0.1311475409836066;0.10169491525423724;0.0;0.0;0.02564102564102566;0.031746031746031744;0.03448275862068961;0.0;0.0;0.03508771929824561;0.1071428571428571;0.0;0.125;0.509090909090909;0.03448275862068961;0.031746031746031744;0.027027027027026973;0.11475409836065575;0.0;0.0;0.1875;0.0;0.0;0.0;0.0;0.0;0.033333333333333326;0.1071428571428571;0.1875;0.0;0.0;0.0;0.0;0.1558441558441559
GO:0009116;0.0;0.0;0.0;0.2909090909090909;1.0;0.09090909090909094;0.0;0.4137931034482759;0.2727272727272727;0.2727272727272727;0.0;0.0;0.33333333333333337;0.21739130434782605;0.0;0.0;0.04878048780487809;0.07692307692307687;0.09523809523809523;0.0;0.0;0.09999999999999998;0.3157894736842105;0.0;0.2962962962962963;0.4375;0.09523809523809523;0.07692307692307687;0.05405405405405406;0.29166666666666663;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.08695652173913049;0.3157894736842105;0.4444444444444444;0.0;0.0;0.0;0.0;0.30000000000000004
GO:0046931;0.0;0.0;0.0;0.03389830508474578;0.09090909090909094;1.0;0.0;0.06896551724137934;0.045454545454545414;0.125;0.0;0.0;0.09999999999999998;0.125;0.0;0.0;0.06451612903225812;0.2857142857142857;0.18181818181818177;0.0;0.0;0.19999999999999996;0.0;0.0;0.08695652173913049;0.05882352941176472;0.18181818181818177;0.125;0.07407407407407407;0.10526315789473684;0.0;0.0;0.07407407407407407;0.0;0.0;0.0;0.0;0.0;0.875;0.0;0.07407407407407407;0.0;0.0;0.0;0.0;0.050000000000000044
GO:0051096;0.15384615384615385;0.09090909090909094;0.10526315789473684;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0714285714285714;0.06060606060606055;0.0;0.0;0.125;0.09999999999999998;0.0;0.0;0.19047619047619047;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307687;0.0;0.0;0.1578947368421053;0.0;0.05555555555555558;0.125;0.11111111111111116;0.0;0.0;0.0;0.04255319148936165;0.0;0.125;0.125;0.0
GO:0006264;0.0;0.0;0.0;0.23809523809523814;0.4137931034482759;0.06896551724137934;0.0;1.0;0.26;0.16666666666666663;0.0;0.0;0.30000000000000004;0.16666666666666663;0.0;0.0;0.04166666666666663;0.06060606060606055;0.0714285714285714;0.0;0.0;0.07407407407407407;0.23076923076923073;0.0;0.2727272727272727;0.39473684210526316;0.0714285714285714;0.06060606060606055;0.045454545454545414;0.1875;0.0;0.0;0.4375;0.0;0.0;0.0;0.0;0.0;0.06666666666666665;0.23076923076923073;0.2777777777777778;0.0;0.0;0.0;0.0;0.37209302325581395
GO:0046654;0.0;0.0;0.0;0.273972602739726;0.2727272727272727;0.045454545454545414;0.0;0.26;1.0;0.2195121951219512;0.0;0.0;0.14893617021276595;0.16279069767441856;0.0;0.0;0.031746031746031744;0.04166666666666663;0.046511627906976716;0.0;0.0;0.04761904761904767;0.11904761904761907;0.0;0.14;0.36;0.046511627906976716;0.04166666666666663;0.03389830508474578;0.20454545454545459;0.0;0.0;0.196078431372549;0.0;0.0;0.0;0.0;0.0;0.0444444444444444;0.11904761904761907;0.525;0.0;0.0;0.0;0.0;0.15625
GO:0006105;0.0;0.0;0.0;0.10169491525423724;0.2727272727272727;0.125;0.0;0.16666666666666663;0.2195121951219512;1.0;0.0;0.0;0.23809523809523814;0.2941176470588235;0.0;0.0;0.05714285714285716;0.09999999999999998;0.1333333333333333;0.0;0.0;0.1428571428571429;0.1875;0.0;0.20833333333333337;0.17647058823529416;0.1333333333333333;0.09999999999999998;0.06451612903225812;0.6666666666666667;0.0;0.0;0.1785714285714286;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.1875;0.4347826086956522;0.0;0.0;0.0;0.0;0.12195121951219512
