;GO:0008360;GO:0015695;GO:0006783;GO:0043200;GO:0006782;GO:0045944;GO:0009635;GO:0000165;GO:0045471;GO:0001666;GO:0072488;GO:0051384;GO:0071353;GO:0070542;GO:0006351;GO:0033197;GO:1901653;GO:0051260;GO:0043312;GO:0042167;GO:1901799;GO:0071284;GO:0006888;GO:0030218;GO:0018160;GO:0051693;GO:0046597;GO:0019353;GO:0045087;GO:0032496;GO:0010266
GO:0008360;1.0;0.0;0.0;0.0;0.0;0.09999999999999998;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10810810810810811;0.0;0.0;0.0;0.0;0.14634146341463417;0.16666666666666663;0.0;0.0;0.0;0.0
GO:0015695;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16000000000000003;0.0;0.0;0.0;0.33333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006783;0.0;0.0;1.0;0.0;0.8620689655172413;0.0;0.0;0.15217391304347827;0.0;0.0;0.0;0.0;0.05405405405405406;0.0;0.4358974358974359;0.0;0.046511627906976716;0.05882352941176472;0.04166666666666663;0.4;0.0;0.05405405405405406;0.0;0.0625;0.17948717948717952;0.03125;0.0;0.6097560975609756;0.0;0.0;0.0
GO:0043200;0.0;0.0;0.0;1.0;0.0;0.0;0.30000000000000004;0.0;0.41666666666666663;0.16666666666666663;0.0;0.2857142857142857;0.2666666666666667;0.6666666666666667;0.0;0.3571428571428571;0.38888888888888884;0.0;0.0;0.0;0.0;0.1875;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.3846153846153846;0.4
GO:0006782;0.0;0.0;0.8620689655172413;0.0;1.0;0.0;0.0;0.15909090909090906;0.0;0.0;0.0;0.0;0.05714285714285716;0.0;0.45945945945945943;0.0;0.04878048780487809;0.0625;0.04347826086956519;0.35;0.0;0.05714285714285716;0.0;0.06666666666666665;0.18918918918918914;0.032258064516129004;0.0;0.6842105263157895;0.0;0.0;0.0
GO:0045944;0.09999999999999998;0.0;0.0;0.0;0.0;1.0;0.0;0.0714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15517241379310343;0.0;0.0;0.0;0.0;0.05797101449275366;0.06818181818181823;0.0;0.0;0.0;0.0
GO:0009635;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;1.0;0.0;0.4;0.375;0.0;0.25;0.23076923076923073;0.33333333333333337;0.0;0.23076923076923073;0.1578947368421053;0.0;0.0;0.0;0.0;0.23076923076923073;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.25;0.19999999999999996
GO:0000165;0.1333333333333333;0.0;0.15217391304347827;0.0;0.15909090909090906;0.0714285714285714;0.0;1.0;0.0;0.0;0.0;0.0;0.05882352941176472;0.0;0.20454545454545459;0.0;0.050000000000000044;0.06451612903225812;0.0444444444444444;0.15217391304347827;0.07547169811320753;0.05882352941176472;0.0;0.06896551724137934;0.5357142857142857;0.08620689655172409;0.08823529411764708;0.1454545454545455;0.0;0.0;0.0
GO:0045471;0.0;0.0;0.0;0.41666666666666663;0.0;0.0;0.4;0.0;1.0;0.15384615384615385;0.0;0.2666666666666667;0.25;0.4545454545454546;0.0;0.33333333333333337;0.23809523809523814;0.0;0.0;0.0;0.0;0.17647058823529416;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.3571428571428571;0.2941176470588235
GO:0001666;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.375;0.0;0.15384615384615385;1.0;0.0;0.1428571428571429;0.1333333333333333;0.18181818181818177;0.0;0.1333333333333333;0.09523809523809523;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.1428571428571429;0.11764705882352944
GO:0072488;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13793103448275867;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051384;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.25;0.0;0.2666666666666667;0.1428571428571429;0.0;1.0;0.23529411764705888;0.41666666666666663;0.0;0.3125;0.2272727272727273;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.33333333333333337;0.2777777777777778
GO:0071353;0.0;0.0;0.05405405405405406;0.2666666666666667;0.05714285714285716;0.0;0.23076923076923073;0.05882352941176472;0.25;0.1333333333333333;0.0;0.23529411764705888;1.0;0.2857142857142857;0.05405405405405406;0.2222222222222222;0.4;0.11764705882352944;0.06451612903225812;0.05405405405405406;0.0;0.375;0.0;0.1333333333333333;0.07407407407407407;0.04255319148936165;0.0;0.04255319148936165;0.1333333333333333;0.23529411764705888;0.19999999999999996
GO:0070542;0.0;0.0;0.0;0.6666666666666667;0.0;0.0;0.33333333333333337;0.0;0.4545454545454546;0.18181818181818177;0.0;0.41666666666666663;0.2857142857142857;1.0;0.0;0.3846153846153846;0.26315789473684215;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.5454545454545454;0.25
GO:0006351;0.0;0.0;0.4358974358974359;0.0;0.45945945945945943;0.0;0.0;0.20454545454545459;0.0;0.0;0.0;0.0;0.05405405405405406;0.0;1.0;0.0;0.046511627906976716;0.05882352941176472;0.04166666666666663;0.21739130434782605;0.0;0.05405405405405406;0.0;0.0625;0.2432432432432432;0.03125;0.0;0.375;0.0;0.0;0.0
GO:0033197;0.0;0.0;0.0;0.3571428571428571;0.0;0.0;0.23076923076923073;0.0;0.33333333333333337;0.1333333333333333;0.0;0.3125;0.2222222222222222;0.3846153846153846;0.0;1.0;0.21739130434782605;0.0;0.0;0.0;0.0;0.1578947368421053;0.0;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.4;0.7142857142857143
GO:1901653;0.0;0.0;0.046511627906976716;0.38888888888888884;0.04878048780487809;0.0;0.1578947368421053;0.050000000000000044;0.23809523809523814;0.09523809523809523;0.0;0.2272727272727273;0.4;0.26315789473684215;0.046511627906976716;0.21739130434782605;1.0;0.08695652173913049;0.05405405405405406;0.046511627906976716;0.0;0.2727272727272727;0.0;0.09523809523809523;0.06060606060606055;0.037735849056603765;0.0;0.037735849056603765;0.09523809523809523;0.2272727272727273;0.25
GO:0051260;0.0;0.0;0.05882352941176472;0.0;0.0625;0.0;0.0;0.06451612903225812;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;0.05882352941176472;0.0;0.08695652173913049;1.0;0.0714285714285714;0.05882352941176472;0.0;0.11764705882352944;0.0;0.16666666666666663;0.08333333333333337;0.09523809523809523;0.0;0.045454545454545414;0.0;0.0;0.0
GO:0043312;0.0;0.16000000000000003;0.04166666666666663;0.0;0.04347826086956519;0.0;0.0;0.0444444444444444;0.0;0.0;0.13793103448275867;0.0;0.06451612903225812;0.0;0.04166666666666663;0.0;0.05405405405405406;0.0714285714285714;1.0;0.04166666666666663;0.0;0.06451612903225812;0.1923076923076923;0.07692307692307687;0.052631578947368474;0.03448275862068961;0.0;0.03448275862068961;0.07692307692307687;0.0;0.0
GO:0042167;0.0;0.0;0.4;0.0;0.35;0.0;0.0;0.15217391304347827;0.0;0.0;0.0;0.0;0.05405405405405406;0.0;0.21739130434782605;0.0;0.046511627906976716;0.05882352941176472;0.04166666666666663;1.0;0.0;0.05405405405405406;0.0;0.0625;0.17948717948717952;0.03125;0.0;0.2692307692307693;0.0;0.0;0.0
GO:1901799;0.10810810810810811;0.0;0.0;0.0;0.0;0.15517241379310343;0.0;0.07547169811320753;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.09375;0.09999999999999998;0.0;0.0;0.0;0.0
GO:0071284;0.0;0.0;0.05405405405405406;0.1875;0.05714285714285716;0.0;0.23076923076923073;0.05882352941176472;0.17647058823529416;0.1333333333333333;0.0;0.16666666666666663;0.375;0.19999999999999996;0.05405405405405406;0.1578947368421053;0.2727272727272727;0.11764705882352944;0.06451612903225812;0.05405405405405406;0.0;1.0;0.0;0.1333333333333333;0.07407407407407407;0.04255319148936165;0.0;0.04255319148936165;0.1333333333333333;0.16666666666666663;0.1428571428571429
GO:0006888;0.0;0.33333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1923076923076923;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
