;GO:0008360;GO:0015695;GO:0006783;GO:0043200;GO:0006782;GO:0045944;GO:0009635;GO:0000165;GO:0045471;GO:0001666;GO:0072488;GO:0051384;GO:0071353;GO:0070542;GO:0006351;GO:0033197;GO:1901653;GO:0051260;GO:0043312;GO:0042167;GO:1901799;GO:0071284;GO:0006888;GO:0030218;GO:0018160;GO:0051693;GO:0046597;GO:0019353;GO:0045087;GO:0032496;GO:0010266
GO:0008360;1.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.20397374928165476;0.042064647228987374;0.0;0.0;0.0;0.0
GO:0015695;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31265525748836853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006783;0.0;0.0;1.0;0.0;0.6793013599639813;0.0;0.0;0.1237146889194086;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.1784162437699358;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.6555926693184434;0.0;0.01468324974140624;0.0;0.01468324974140624;0.1237146889194086;0.01468324974140624;0.0;0.6793013599639813;0.0;0.0;0.0
GO:0043200;0.0;0.0;0.0;1.0;0.0;0.0;0.19673256925640645;0.0;0.26593385309172635;0.11807622278079505;0.0;0.21955571243929653;0.21955571243929653;0.40811559759731486;0.0;0.26593385309172635;0.32007381485369474;0.0;0.0;0.0;0.0;0.19673256925640645;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.26593385309172635;0.32007381485369474
GO:0006782;0.0;0.0;0.6793013599639813;0.0;1.0;0.0;0.0;0.1237146889194086;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.1784162437699358;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.6363586695896766;0.0;0.01468324974140624;0.0;0.01468324974140624;0.1237146889194086;0.01468324974140624;0.0;0.7873145257091445;0.0;0.0;0.0
GO:0045944;0.047799631016701725;0.0;0.0;0.0;0.0;1.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10900961301269105;0.0;0.0;0.0;0.0;0.047799631016701725;0.042064647228987374;0.0;0.0;0.0;0.0
GO:0009635;0.0;0.0;0.0;0.19673256925640645;0.0;0.0;1.0;0.0;0.3940665660283042;0.17988792517482602;0.0;0.19673256925640645;0.19673256925640645;0.19673256925640645;0.0;0.19673256925640645;0.19673256925640645;0.0;0.0;0.0;0.0;0.19673256925640645;0.0;0.0;0.0;0.0;0.0;0.0;0.17988792517482602;0.19673256925640645;0.19673256925640645
GO:0000165;0.047799631016701725;0.0;0.1237146889194086;0.0;0.1237146889194086;0.047799631016701725;0.0;1.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.10587402764930422;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.1237146889194086;0.047799631016701725;0.01468324974140624;0.0;0.01468324974140624;0.18032682375526765;0.047799631016701725;0.042064647228987374;0.1237146889194086;0.0;0.0;0.0
GO:0045471;0.0;0.0;0.0;0.26593385309172635;0.0;0.0;0.3940665660283042;0.0;1.0;0.11807622278079505;0.0;0.21955571243929653;0.21955571243929653;0.26593385309172635;0.0;0.26593385309172635;0.26593385309172635;0.0;0.0;0.0;0.0;0.19673256925640645;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.26593385309172635;0.3265069239385585
GO:0001666;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.17988792517482602;0.0;0.11807622278079505;1.0;0.0;0.11807622278079505;0.11807622278079505;0.11807622278079505;0.0;0.11807622278079505;0.11807622278079505;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.17988792517482602;0.11807622278079505;0.11807622278079505
