;GO:0008360;GO:0015695;GO:0006783;GO:0043200;GO:0006782;GO:0045944;GO:0009635;GO:0000165;GO:0045471;GO:0001666;GO:0072488;GO:0051384;GO:0071353;GO:0070542;GO:0006351;GO:0033197;GO:1901653;GO:0051260;GO:0043312;GO:0042167;GO:1901799;GO:0071284;GO:0006888;GO:0030218;GO:0018160;GO:0051693;GO:0046597;GO:0019353;GO:0045087;GO:0032496;GO:0010266
GO:0008360;1.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.48300749985576874;0.4;0.0;0.0;0.0;0.0
GO:0015695;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006783;0.0;0.0;1.0;0.0;0.8;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.6000000000000001;0.0;0.3660149997115376;0.5356143810225276;0.5356143810225276;0.8;0.0;0.3356143810225276;0.0;0.5356143810225276;0.3660149997115376;0.2830074998557688;0.0;0.8;0.0;0.0;0.0
GO:0043200;0.0;0.0;0.0;1.0;0.0;0.0;0.6000000000000001;0.0;0.6830074998557688;0.5356143810225276;0.0;0.48300749985576874;0.5356143810225276;0.8;0.0;0.8;0.6830074998557688;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.8;0.8
GO:0006782;0.0;0.0;0.8;0.0;1.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.8;0.0;0.5356143810225276;0.8;0.8;0.6830074998557688;0.0;0.48300749985576874;0.0;0.8;0.48300749985576874;0.4;0.0;1.0;0.0;0.0;0.0
GO:0045944;0.3660149997115376;0.0;0.0;0.0;0.0;1.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.3081136762725405;0.3081136762725405;0.0;0.0;0.0;0.0
GO:0009635;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;1.0;0.0;0.8;0.8;0.0;0.43852901558847923;0.48300749985576874;0.6000000000000001;0.0;0.6000000000000001;0.5356143810225276;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.6830074998557688;0.6000000000000001
GO:0000165;0.6000000000000001;0.0;0.5356143810225276;0.0;0.8;0.3660149997115376;0.0;1.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.8;0.0;0.5356143810225276;0.8;0.8;0.5356143810225276;0.3660149997115376;0.48300749985576874;0.0;0.8;0.5356143810225276;0.4;0.4;0.8;0.0;0.0;0.0
GO:0045471;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.8;0.0;1.0;0.5356143810225276;0.0;0.48300749985576874;0.5356143810225276;0.6830074998557688;0.0;0.6830074998557688;0.6000000000000001;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.6830074998557688;0.8
GO:0001666;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.8;0.0;0.5356143810225276;1.0;0.0;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.0;0.5356143810225276;0.48300749985576874;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.6830074998557688;0.5356143810225276
GO:0072488;0.0;0.6830074998557688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051384;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.0;0.48300749985576874;0.43852901558847923;0.0;1.0;0.43852901558847923;0.6000000000000001;0.0;0.6000000000000001;0.43852901558847923;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.6000000000000001;0.6000000000000001
GO:0071353;0.0;0.0;0.3356143810225276;0.5356143810225276;0.48300749985576874;0.0;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.0;0.43852901558847923;1.0;0.5356143810225276;0.43852901558847923;0.5356143810225276;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.3356143810225276;0.0;0.48300749985576874;0.0;0.43852901558847923;0.3081136762725405;0.2830074998557688;0.0;0.48300749985576874;0.43852901558847923;0.5356143810225276;0.5356143810225276
