;GO:0008360;GO:0015695;GO:0006783;GO:0043200;GO:0006782;GO:0045944;GO:0009635;GO:0000165;GO:0045471;GO:0001666;GO:0072488;GO:0051384;GO:0071353;GO:0070542;GO:0006351;GO:0033197;GO:1901653;GO:0051260;GO:0043312;GO:0042167;GO:1901799;GO:0071284;GO:0006888;GO:0030218;GO:0018160;GO:0051693;GO:0046597;GO:0019353;GO:0045087;GO:0032496;GO:0010266
GO:0008360;1.0;0.0;0.0;0.0;0.0;0.4181059492603188;0.0;0.47062334973446707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3551383133270608;0.0;0.0;0.0;0.0;0.4709667195483755;0.32050053330193934;0.0;0.0;0.0;0.0
GO:0015695;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6697637343675644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44961168640368937;0.0;0.0;0.0;0.49907547795476653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006783;0.0;0.0;1.0;0.0;0.7608322255853657;0.0;0.0;0.458462493303324;0.0;0.0;0.0;0.0;0.23807762724693576;0.0;0.5957969778829524;0.0;0.32925227865134393;0.3538582526801856;0.3271838647793925;0.7825219581729097;0.0;0.23807762724693576;0.0;0.3662611367354131;0.31929101650282765;0.2401938866539443;0.0;0.7341578376845725;0.0;0.0;0.0
GO:0043200;0.0;0.0;0.0;1.0;0.0;0.0;0.5613743333775534;0.0;0.5971914270818237;0.49733341071908227;0.0;0.5365651100451783;0.5010052718547002;0.7651196475014552;0.0;0.6394827204367528;0.6885205447914086;0.0;0.0;0.0;0.0;0.4646636989944892;0.0;0.0;0.0;0.0;0.0;0.0;0.5301097315894748;0.649327443352629;0.6704781202757105
GO:0006782;0.0;0.0;0.7608322255853657;0.0;1.0;0.0;0.0;0.5435303518636602;0.0;0.0;0.0;0.0;0.28769296280505896;0.0;0.6540622818816278;0.0;0.38751758265001945;0.4389261112405218;0.4122517233397286;0.6783972980150754;0.0;0.28769296280505896;0.0;0.45132899529574927;0.3548950835120866;0.27742235750494454;0.0;0.8714280885539538;0.0;0.0;0.0
GO:0045944;0.4181059492603188;0.0;0.0;0.0;0.0;1.0;0.0;0.40127628427540185;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4538867628074826;0.0;0.0;0.0;0.0;0.33707160979763046;0.3107596980331982;0.0;0.0;0.0;0.0
GO:0009635;0.0;0.0;0.0;0.5613743333775534;0.0;0.0;1.0;0.0;0.6903917178209475;0.6302460217318555;0.0;0.46155001198687023;0.4229589931724881;0.555004109565296;0.0;0.48925244970848214;0.5227836130174486;0.0;0.0;0.0;0.0;0.4229589931724881;0.0;0.0;0.0;0.0;0.0;0.0;0.6207310492473191;0.5319008482530219;0.48925244970848214
GO:0000165;0.47062334973446707;0.0;0.458462493303324;0.0;0.5435303518636602;0.40127628427540185;0.0;1.0;0.0;0.0;0.0;0.0;0.32509508272116966;0.0;0.6480573378323405;0.0;0.42491970256613015;0.47632823115663253;0.4496538432558393;0.458462493303324;0.3383086483421439;0.32509508272116966;0.0;0.48873111521186;0.4700808991877976;0.32998278008145465;0.3036708683170224;0.5168559639628669;0.0;0.0;0.0
GO:0045471;0.0;0.0;0.0;0.5971914270818237;0.0;0.0;0.6903917178209475;0.0;1.0;0.42521152705001103;0.0;0.464443226376107;0.428883388185629;0.5908212032695664;0.0;0.5250695434127526;0.5525995856547161;0.0;0.0;0.0;0.0;0.392541815325418;0.0;0.0;0.0;0.0;0.0;0.0;0.45798784792040365;0.5349142663286288;0.6082932292299303
GO:0001666;0.0;0.0;0.0;0.49733341071908227;0.0;0.0;0.6302460217318555;0.0;0.42521152705001103;1.0;0.0;0.4243116438900597;0.36609056871016515;0.4909631869068249;0.0;0.42521152705001103;0.4628840079312215;0.0;0.0;0.0;0.0;0.36609056871016515;0.0;0.0;0.0;0.0;0.0;0.0;0.6207310492473191;0.4946624801562114;0.42521152705001103
GO:0072488;0.0;0.6697637343675644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3924066974764256;0.0;0.0;0.0;0.4346979908313546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051384;0.0;0.0;0.0;0.5365651100451783;0.0;0.0;0.46155001198687023;0.0;0.464443226376107;0.4243116438900597;0.0;1.0;0.42798350502567767;0.6678354819141906;0.0;0.5626219924600859;0.5506554075746328;0.0;0.0;0.0;0.0;0.38149949352621976;0.0;0.0;0.0;0.0;0.0;0.0;0.45708796476045227;0.611928544973253;0.5626219924600859
GO:0071353;0.0;0.0;0.23807762724693576;0.5010052718547002;0.28769296280505896;0.0;0.4229589931724881;0.32509508272116966;0.428883388185629;0.36609056871016515;0.0;0.42798350502567767;1.0;0.49463504804244285;0.34867829643395737;0.428883388185629;0.5616835729188965;0.26806290643954656;0.24138851853875337;0.23807762724693576;0.0;0.4147483436979539;0.0;0.28046579049477405;0.1817822883484292;0.19668983376823423;0.0;0.2610185749042658;0.3988668895805577;0.4387281111015053;0.428883388185629
