;GO:0008360;GO:0015695;GO:0006783;GO:0043200;GO:0006782;GO:0045944;GO:0009635;GO:0000165;GO:0045471;GO:0001666;GO:0072488;GO:0051384;GO:0071353;GO:0070542;GO:0006351;GO:0033197;GO:1901653;GO:0051260;GO:0043312;GO:0042167;GO:1901799;GO:0071284;GO:0006888;GO:0030218;GO:0018160;GO:0051693;GO:0046597;GO:0019353;GO:0045087;GO:0032496;GO:0010266
GO:0008360;1.0;0.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.0;0.0
GO:0015695;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006783;0.0;0.0;1.0;0.0;0.875;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.2222222222222222;0.0;0.13333333333333333;0.13333333333333333;0.1111111111111111;0.875;0.0;0.13333333333333333;0.0;0.14285714285714285;0.4444444444444444;0.09523809523809523;0.0;0.7;0.0;0.0;0.0
GO:0043200;0.0;0.0;0.0;1.0;0.0;0.0;0.5454545454545454;0.0;0.6666666666666666;0.3333333333333333;0.0;0.5714285714285714;0.6153846153846154;0.6666666666666666;0.0;0.5714285714285714;0.6153846153846154;0.0;0.0;0.0;0.0;0.46153846153846156;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.6666666666666666;0.7142857142857143
GO:0006782;0.0;0.0;0.875;0.0;1.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.1111111111111111;0.0;0.26666666666666666;0.13333333333333333;0.1111111111111111;0.75;0.0;0.26666666666666666;0.0;0.14285714285714285;0.4444444444444444;0.19047619047619047;0.0;0.8;0.0;0.0;0.0
GO:0045944;0.21052631578947367;0.0;0.0;0.0;0.0;1.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43478260869565216;0.0;0.0;0.0;0.0;0.32;0.2857142857142857;0.0;0.0;0.0;0.0
GO:0009635;0.0;0.0;0.0;0.5454545454545454;0.0;0.0;1.0;0.0;0.7272727272727273;0.5454545454545454;0.0;0.46153846153846156;0.5;0.5454545454545454;0.0;0.46153846153846156;0.5;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.36363636363636365;0.46153846153846156
GO:0000165;0.11764705882352941;0.0;0.1111111111111111;0.0;0.1111111111111111;0.36363636363636365;0.0;1.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.0;0.1;0.0;0.23529411764705882;0.11764705882352941;0.1;0.1111111111111111;0.38095238095238093;0.23529411764705882;0.0;0.125;0.7;0.34782608695652173;0.10526315789473684;0.09090909090909091;0.0;0.0;0.0
GO:0045471;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.7272727272727273;0.0;1.0;0.3333333333333333;0.0;0.5714285714285714;0.6153846153846154;0.6666666666666666;0.0;0.5714285714285714;0.6153846153846154;0.0;0.0;0.0;0.0;0.46153846153846156;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.6666666666666666;0.5714285714285714
GO:0001666;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.5454545454545454;0.0;0.3333333333333333;1.0;0.0;0.2857142857142857;0.3076923076923077;0.3333333333333333;0.0;0.2857142857142857;0.3076923076923077;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.5454545454545454;0.3333333333333333;0.2857142857142857
GO:0072488;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.5333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051384;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.46153846153846156;0.0;0.5714285714285714;0.2857142857142857;0.0;1.0;0.5333333333333333;0.7142857142857143;0.0;0.625;0.5333333333333333;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.7142857142857143;0.625
GO:0071353;0.0;0.0;0.13333333333333333;0.6153846153846154;0.26666666666666666;0.0;0.5;0.23529411764705882;0.6153846153846154;0.3076923076923077;0.0;0.5333333333333333;1.0;0.6153846153846154;0.11764705882352941;0.5333333333333333;0.7142857142857143;0.14285714285714285;0.11764705882352941;0.13333333333333333;0.0;0.5714285714285714;0.0;0.15384615384615385;0.23529411764705882;0.2;0.0;0.21052631578947367;0.3333333333333333;0.6153846153846154;0.5333333333333333
GO:0070542;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.5454545454545454;0.0;0.6666666666666666;0.3333333333333333;0.0;0.7142857142857143;0.6153846153846154;1.0;0.0;0.5714285714285714;0.6153846153846154;0.0;0.0;0.0;0.0;0.46153846153846156;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.8333333333333334;0.5714285714285714
GO:0006351;0.0;0.0;0.2222222222222222;0.0;0.1111111111111111;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;1.0;0.0;0.11764705882352941;0.11764705882352941;0.1;0.2222222222222222;0.0;0.11764705882352941;0.0;0.125;0.4;0.08695652173913043;0.0;0.09090909090909091;0.0;0.0;0.0
GO:0033197;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.46153846153846156;0.0;0.5714285714285714;0.2857142857142857;0.0;0.625;0.5333333333333333;0.5714285714285714;0.0;1.0;0.5333333333333333;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.5714285714285714;0.875
GO:1901653;0.0;0.0;0.13333333333333333;0.6153846153846154;0.26666666666666666;0.0;0.5;0.23529411764705882;0.6153846153846154;0.3076923076923077;0.0;0.5333333333333333;0.7142857142857143;0.6153846153846154;0.11764705882352941;0.5333333333333333;1.0;0.14285714285714285;0.11764705882352941;0.13333333333333333;0.0;0.5714285714285714;0.0;0.15384615384615385;0.23529411764705882;0.2;0.0;0.21052631578947367;0.3333333333333333;0.6153846153846154;0.6666666666666666
GO:0051260;0.0;0.0;0.13333333333333333;0.0;0.13333333333333333;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.11764705882352941;0.0;0.14285714285714285;1.0;0.11764705882352941;0.13333333333333333;0.0;0.14285714285714285;0.0;0.15384615384615385;0.11764705882352941;0.2;0.0;0.10526315789473684;0.0;0.0;0.0
GO:0043312;0.0;0.11764705882352941;0.1111111111111111;0.0;0.1111111111111111;0.0;0.0;0.1;0.0;0.0;0.1111111111111111;0.0;0.11764705882352941;0.0;0.1;0.0;0.11764705882352941;0.11764705882352941;1.0;0.1111111111111111;0.0;0.11764705882352941;0.11764705882352941;0.125;0.1;0.08695652173913043;0.0;0.09090909090909091;0.26666666666666666;0.0;0.0
GO:0042167;0.0;0.0;0.875;0.0;0.75;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.2222222222222222;0.0;0.13333333333333333;0.13333333333333333;0.1111111111111111;1.0;0.0;0.13333333333333333;0.0;0.14285714285714285;0.4444444444444444;0.09523809523809523;0.0;0.6;0.0;0.0;0.0
GO:1901799;0.4444444444444444;0.0;0.0;0.0;0.0;0.43478260869565216;0.0;0.38095238095238093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.4166666666666667;0.4;0.0;0.0;0.0;0.0
GO:0071284;0.0;0.0;0.13333333333333333;0.46153846153846156;0.26666666666666666;0.0;0.5;0.23529411764705882;0.46153846153846156;0.3076923076923077;0.0;0.4;0.5714285714285714;0.46153846153846156;0.11764705882352941;0.4;0.5714285714285714;0.14285714285714285;0.11764705882352941;0.13333333333333333;0.0;1.0;0.0;0.15384615384615385;0.23529411764705882;0.2;0.0;0.21052631578947367;0.3333333333333333;0.46153846153846156;0.4
GO:0006888;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0030218;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.125;0.0;0.15384615384615385;0.15384615384615385;0.125;0.14285714285714285;0.0;0.15384615384615385;0.0;1.0;0.125;0.10526315789473684;0.0;0.1111111111111111;0.0;0.0;0.0
GO:0018160;0.0;0.0;0.4444444444444444;0.0;0.4444444444444444;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.23529411764705882;0.0;0.4;0.0;0.23529411764705882;0.11764705882352941;0.1;0.4444444444444444;0.0;0.23529411764705882;0.0;0.125;1.0;0.17391304347826086;0.0;0.36363636363636365;0.0;0.0;0.0
GO:0051693;0.5;0.0;0.09523809523809523;0.0;0.19047619047619047;0.32;0.0;0.34782608695652173;0.0;0.0;0.0;0.0;0.2;0.0;0.08695652173913043;0.0;0.2;0.2;0.08695652173913043;0.09523809523809523;0.4166666666666667;0.2;0.0;0.10526315789473684;0.17391304347826086;1.0;0.36363636363636365;0.16;0.0;0.0;0.0
