;GO:0042416;GO:0036499;GO:0008584;GO:0016925;GO:0034198;GO:0021952;GO:0008344;GO:0061737;GO:0045648;GO:0002244;GO:0000188;GO:0071372;GO:0001666;GO:0071376;GO:0001942;GO:0045650;GO:0030308;GO:0035556;GO:0042701;GO:0042541;GO:0042542;GO:0006611;GO:0032713;GO:0007193;GO:0043408;GO:0033089;GO:0008285;GO:0008284;GO:0045786;GO:0097191;GO:0042551;GO:0045944;GO:0043401;GO:0021773;GO:0043524;GO:0071310;GO:0043372;GO:0046882;GO:0051384;GO:0046881;GO:0071397;GO:0030522;GO:2001241;GO:0044344;GO:0001541;GO:0042326;GO:1990440;GO:0007517;GO:0042053;GO:0035767;GO:0001938;GO:0035924;GO:2001234;GO:0007050;GO:1902237;GO:0006366;GO:0002042;GO:0045444;GO:0006367;GO:0043547;GO:0032924;GO:0032526;GO:0035914;GO:0071850;GO:0048168;GO:0033574;GO:0051447;GO:2000279;GO:0014037;GO:0006094;GO:0090266;GO:0060395;GO:0045578;GO:0008277;GO:1904948;GO:0060279;GO:0031668;GO:0030218;GO:0048333;GO:0032355;GO:0035987;GO:0032870;GO:0010469;GO:0010862;GO:0007274;GO:0061394;GO:0051591;GO:0045586;GO:1903984;GO:0000122;GO:0070262;GO:0032868;GO:0009968;GO:0000082;GO:0045077;GO:0060070;GO:0035335;GO:0032743;GO:0035970;GO:0006351;GO:0048468;GO:0097154;GO:0001975;GO:0043066;GO:0070373;GO:0043065;GO:0034599;GO:0032733
GO:0042416;1.0;0.05405405405405406;0.0;0.1842105263157895;0.05128205128205132;0.05128205128205132;0.0;0.06451612903225812;0.0;0.06896551724137934;0.0;0.05128205128205132;0.0;0.04255319148936165;0.0;0.0;0.0;0.06666666666666665;0.04347826086956519;0.33333333333333337;0.0;0.0;0.0;0.06060606060606055;0.0;0.0;0.0;0.0;0.0;0.0625;0.06451612903225812;0.0;0.06451612903225812;0.0625;0.0;0.06451612903225812;0.0;0.0;0.0;0.0;0.046511627906976716;0.06666666666666665;0.0;0.05405405405405406;0.0;0.0;0.02898550724637683;0.0;0.0;0.05555555555555558;0.0;0.05882352941176472;0.0;0.05882352941176472;0.0;0.30952380952380953;0.05882352941176472;0.06896551724137934;0.33333333333333337;0.0;0.06060606060606055;0.0;0.06896551724137934;0.05405405405405406;0.0;0.0;0.0;0.0;0.06666666666666665;0.13888888888888884;0.0;0.06666666666666665;0.0;0.0;0.0625;0.0;0.0625;0.06666666666666665;0.06896551724137934;0.0;0.06896551724137934;0.05714285714285716;0.0;0.0;0.06060606060606055;0.039215686274509776;0.0;0.0;0.0;0.0;0.1842105263157895;0.0;0.0;0.06451612903225812;0.0;0.06060606060606055;0.1842105263157895;0.0;0.1842105263157895;0.31707317073170727;0.06896551724137934;0.06666666666666665;0.0;0.0;0.0;0.0;0.06060606060606055;0.0
GO:0036499;0.05405405405405406;1.0;0.0;0.06666666666666665;0.2727272727272727;0.07692307692307687;0.0;0.4285714285714286;0.1333333333333333;0.125;0.0625;0.16666666666666663;0.1875;0.125;0.0;0.12121212121212122;0.21052631578947367;0.46153846153846156;0.09375;0.06896551724137934;0.1428571428571429;0.0;0.1578947368421053;0.375;0.1333333333333333;0.08510638297872342;0.25;0.25;0.25;0.4;0.11111111111111116;0.09090909090909094;0.4285714285714286;0.10526315789473684;0.16666666666666663;0.25;0.07547169811320753;0.10810810810810811;0.09523809523809523;0.10810810810810811;0.1428571428571429;0.46153846153846156;0.11764705882352944;0.18181818181818177;0.0;0.16666666666666663;0.20833333333333337;0.0;0.21052631578947367;0.08695652173913049;0.19999999999999996;0.21052631578947367;0.1333333333333333;0.2777777777777778;0.09999999999999998;0.050000000000000044;0.09523809523809523;0.125;0.05405405405405406;0.09999999999999998;0.375;0.11111111111111116;0.125;0.23809523809523814;0.21052631578947367;0.09523809523809523;0.19999999999999996;0.10810810810810811;0.11764705882352944;0.0;0.12121212121212122;0.46153846153846156;0.10256410256410253;0.23529411764705888;0.10526315789473684;0.1428571428571429;0.23529411764705888;0.11764705882352944;0.125;0.09999999999999998;0.125;0.19999999999999996;0.2222222222222222;0.08163265306122447;0.09999999999999998;0.29032258064516125;0.09523809523809523;0.14814814814814814;0.11111111111111116;0.0888888888888889;0.06666666666666665;0.09090909090909094;0.18181818181818177;0.11111111111111116;0.09756097560975607;0.375;0.06666666666666665;0.1578947368421053;0.06666666666666665;0.05128205128205132;0.125;0.11764705882352944;0.09090909090909094;0.19999999999999996;0.07843137254901966;0.19999999999999996;0.375;0.1578947368421053
GO:0008584;0.0;0.0;1.0;0.0;0.0;0.09523809523809523;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.16666666666666663;0.18181818181818177;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0
GO:0016925;0.1842105263157895;0.06666666666666665;0.0;1.0;0.0625;0.0625;0.0;0.08333333333333337;0.0;0.09090909090909094;0.0;0.0625;0.0;0.050000000000000044;0.0;0.0;0.0;0.08695652173913049;0.05128205128205132;0.42307692307692313;0.0;0.0;0.0;0.07692307692307687;0.0;0.0;0.0;0.0;0.0;0.07999999999999996;0.08333333333333337;0.0;0.08333333333333337;0.07999999999999996;0.0;0.08333333333333337;0.0;0.0;0.0;0.0;0.05555555555555558;0.08695652173913049;0.0;0.06666666666666665;0.0;0.0;0.032258064516129004;0.0;0.0;0.06896551724137934;0.0;0.07407407407407407;0.0;0.07407407407407407;0.0;0.23076923076923073;0.07407407407407407;0.09090909090909094;0.21621621621621623;0.0;0.07692307692307687;0.0;0.09090909090909094;0.06666666666666665;0.0;0.0;0.0;0.0;0.08695652173913049;0.1333333333333333;0.0;0.08695652173913049;0.0;0.0;0.07999999999999996;0.0;0.07999999999999996;0.08695652173913049;0.09090909090909094;0.0;0.09090909090909094;0.0714285714285714;0.0;0.0;0.07692307692307687;0.045454545454545414;0.0;0.0;0.0;0.0;0.6521739130434783;0.0;0.0;0.08333333333333337;0.0;0.07692307692307687;0.6521739130434783;0.0;0.6521739130434783;0.23684210526315785;0.09090909090909094;0.08695652173913049;0.0;0.0;0.0;0.0;0.07692307692307687;0.0
GO:0034198;0.05128205128205132;0.2727272727272727;0.0;0.0625;1.0;0.0714285714285714;0.0;0.09999999999999998;0.0;0.11111111111111116;0.0;0.15384615384615385;0.16666666666666663;0.11764705882352944;0.0;0.0;0.0;0.10526315789473684;0.05714285714285716;0.06451612903225812;0.13043478260869568;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;0.09999999999999998;0.0;0.09999999999999998;0.09523809523809523;0.0;0.2222222222222222;0.0;0.0;0.08695652173913049;0.0;0.1333333333333333;0.10526315789473684;0.0;0.16666666666666663;0.0;0.0;0.11111111111111116;0.0;0.0;0.07999999999999996;0.0;0.19047619047619047;0.0;0.08695652173913049;0.0;0.04761904761904767;0.08695652173913049;0.11111111111111116;0.05128205128205132;0.0;0.09090909090909094;0.09999999999999998;0.11111111111111116;0.07692307692307687;0.0;0.08695652173913049;0.0;0.0;0.10526315789473684;0.0;0.0;0.10526315789473684;0.0;0.0;0.09523809523809523;0.0;0.5333333333333333;0.10526315789473684;0.11111111111111116;0.09090909090909094;0.11111111111111116;0.18181818181818177;0.0;0.0;0.1428571428571429;0.16666666666666663;0.08695652173913049;0.0;0.0;0.0;0.0625;0.08333333333333337;0.0;0.09999999999999998;0.0;0.09090909090909094;0.0625;0.0;0.0625;0.04878048780487809;0.11111111111111116;0.10526315789473684;0.08333333333333337;0.0;0.0;0.0;0.33333333333333337;0.0
GO:0021952;0.05128205128205132;0.07692307692307687;0.09523809523809523;0.0625;0.0714285714285714;1.0;0.0;0.09999999999999998;0.0;0.25;0.0;0.0714285714285714;0.0;0.05555555555555558;0.10526315789473684;0.0;0.0;0.10526315789473684;0.05714285714285716;0.06451612903225812;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;0.2222222222222222;0.0;0.09999999999999998;0.21052631578947367;0.0;0.09999999999999998;0.0;0.0;0.0;0.0;0.0625;0.10526315789473684;0.0;0.07692307692307687;0.10526315789473684;0.0;0.03448275862068961;0.11111111111111116;0.0;0.07999999999999996;0.0;0.08695652173913049;0.0;0.08695652173913049;0.0;0.04761904761904767;0.08695652173913049;0.25;0.05128205128205132;0.0;0.09090909090909094;0.0;0.25;0.07692307692307687;0.0;0.0;0.0;0.0;0.23529411764705888;0.0;0.0;0.10526315789473684;0.0;0.0;0.21052631578947367;0.0;0.09523809523809523;0.23529411764705888;0.25;0.0;0.25;0.08333333333333337;0.0;0.0;0.09090909090909094;0.050000000000000044;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;0.09999999999999998;0.0;0.09090909090909094;0.0625;0.0;0.0625;0.04878048780487809;0.25;0.23529411764705888;0.0;0.0;0.0;0.0;0.09090909090909094;0.0
GO:0008344;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0061737;0.06451612903225812;0.4285714285714286;0.0;0.08333333333333337;0.09999999999999998;0.09999999999999998;0.0;1.0;0.16666666666666663;0.19999999999999996;0.06896551724137934;0.09999999999999998;0.0;0.0714285714285714;0.0;0.14814814814814814;0.3076923076923077;0.8571428571428572;0.11538461538461542;0.08695652173913049;0.0;0.0;0.23076923076923073;0.7777777777777778;0.16666666666666663;0.09756097560975607;0.4;0.4;0.4;0.6666666666666667;0.16666666666666663;0.10526315789473684;0.75;0.15384615384615385;0.2222222222222222;0.16666666666666663;0.08510638297872342;0.12903225806451613;0.0;0.12903225806451613;0.08333333333333337;0.8571428571428572;0.1428571428571429;0.11111111111111116;0.0;0.2222222222222222;0.1063829787234043;0.0;0.3076923076923077;0.11764705882352944;0.2857142857142857;0.1333333333333333;0.16666666666666663;0.41666666666666663;0.11764705882352944;0.05882352941176472;0.1333333333333333;0.19999999999999996;0.06451612903225812;0.1428571428571429;0.6;0.0;0.19999999999999996;0.33333333333333337;0.3076923076923077;0.0;0.2857142857142857;0.12903225806451613;0.18181818181818177;0.0;0.14814814814814814;0.8571428571428572;0.12121212121212122;0.36363636363636365;0.15384615384615385;0.19999999999999996;0.15384615384615385;0.18181818181818177;0.19999999999999996;0.0;0.19999999999999996;0.125;0.33333333333333337;0.09302325581395354;0.1428571428571429;0.1724137931034483;0.0;0.19047619047619047;0.1333333333333333;0.10256410256410253;0.08333333333333337;0.0;0.25;0.16666666666666663;0.11428571428571432;0.6;0.08333333333333337;0.23076923076923073;0.08333333333333337;0.06060606060606055;0.19999999999999996;0.18181818181818177;0.0;0.2857142857142857;0.0888888888888889;0.2857142857142857;0.1428571428571429;0.23076923076923073
GO:0045648;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;1.0;0.0;0.05555555555555558;0.0;0.0;0.0;0.0;0.32352941176470584;0.14814814814814814;0.17391304347826086;0.07499999999999996;0.0;0.0;0.0;0.15384615384615385;0.15384615384615385;0.10526315789473684;0.40476190476190477;0.16666666666666663;0.2727272727272727;0.16666666666666663;0.16000000000000003;0.0;0.12;0.16666666666666663;0.0;0.125;0.0;0.35416666666666663;0.13953488372093026;0.0;0.22499999999999998;0.0;0.17391304347826086;0.15000000000000002;0.0;0.0;0.125;0.09999999999999998;0.0;0.14814814814814814;0.0;0.23076923076923073;0.0;0.10526315789473684;0.14814814814814814;0.13043478260869568;0.0;0.0;0.0;0.0;0.0714285714285714;0.15384615384615385;0.0;0.0;0.1333333333333333;0.1923076923076923;0.0;0.1428571428571429;0.0888888888888889;0.0;0.0;0.09756097560975607;0.17391304347826086;0.24390243902439024;0.16000000000000003;0.0;0.23076923076923073;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.10909090909090913;0.0;0.09090909090909094;0.0;0.3448275862068966;0.1428571428571429;0.07547169811320753;0.0;0.0;0.1333333333333333;0.0;0.10416666666666663;0.15384615384615385;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.06779661016949157;0.23076923076923073;0.0;0.25
GO:0002244;0.06896551724137934;0.125;0.18181818181818177;0.09090909090909094;0.11111111111111116;0.25;0.0;0.19999999999999996;0.0;1.0;0.0;0.11111111111111116;0.0;0.07692307692307687;0.2222222222222222;0.0;0.0;0.2222222222222222;0.07999999999999996;0.09523809523809523;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.5;0.0;0.19999999999999996;0.625;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.09090909090909094;0.2222222222222222;0.0;0.125;0.2222222222222222;0.0;0.04166666666666663;0.25;0.0;0.1333333333333333;0.0;0.15384615384615385;0.0;0.15384615384615385;0.0;0.0625;0.15384615384615385;1.0;0.06896551724137934;0.0;0.16666666666666663;0.0;1.0;0.125;0.0;0.0;0.0;0.0;0.8333333333333334;0.0;0.0;0.2222222222222222;0.0;0.0;0.625;0.0;0.18181818181818177;0.8333333333333334;1.0;0.0;1.0;0.1428571428571429;0.0;0.0;0.16666666666666663;0.06666666666666665;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.19999999999999996;0.0;0.16666666666666663;0.09090909090909094;0.0;0.09090909090909094;0.06451612903225812;0.6666666666666667;0.8333333333333334;0.0;0.0;0.0;0.0;0.16666666666666663;0.0
