;GO:0045638;GO:0008584;GO:0006351;GO:0060065;GO:0008284;GO:0045665;GO:0006366;GO:0002076;GO:0045944;GO:0048704;GO:0002244;GO:0006357;GO:0060326;GO:0048538;GO:0045668;GO:0000122;GO:0030326;GO:0071300;GO:0060070;GO:0050767
GO:0045638;1.0;0.0;0.0;0.0;0.047799631016701725;0.3347408006500065;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.3347408006500065;0.13839445927415203;0.0;0.0;0.047799631016701725;0.2410224993701646
GO:0008584;0.0;1.0;0.0;0.428153331618382;0.0;0.0;0.0;0.16985210689062205;0.0;0.1302612429746404;0.1302612429746404;0.0;0.0;0.27188578912737915;0.0;0.0;0.1302612429746404;0.0;0.0;0.0
GO:0006351;0.0;0.0;1.0;0.0;0.0;0.0;0.20325151924801574;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0
GO:0060065;0.0;0.428153331618382;0.0;1.0;0.0;0.0;0.0;0.16985210689062205;0.0;0.1302612429746404;0.1302612429746404;0.0;0.0;0.27188578912737915;0.0;0.0;0.1302612429746404;0.0;0.0;0.0
GO:0008284;0.047799631016701725;0.0;0.0;0.0;1.0;0.047799631016701725;0.0;0.0;0.12755981097713553;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725
GO:0045665;0.3347408006500065;0.0;0.0;0.0;0.047799631016701725;1.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.3347408006500065;0.13839445927415203;0.0;0.0;0.047799631016701725;0.32289829670630044
GO:0006366;0.0;0.0;0.20325151924801574;0.0;0.0;0.0;1.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0
GO:0002076;0.0;0.16985210689062205;0.01468324974140624;0.16985210689062205;0.0;0.0;0.01468324974140624;1.0;0.0;0.1302612429746404;0.1890450431733396;0.0;0.01468324974140624;0.16985210689062205;0.0;0.0;0.1302612429746404;0.01468324974140624;0.01468324974140624;0.0
GO:0045944;0.047799631016701725;0.0;0.0;0.0;0.12755981097713553;0.047799631016701725;0.0;0.0;1.0;0.0;0.0;0.193449319138058;0.0;0.0;0.047799631016701725;0.193449319138058;0.0;0.0;0.047799631016701725;0.047799631016701725
GO:0048704;0.0;0.1302612429746404;0.0;0.1302612429746404;0.0;0.0;0.0;0.1302612429746404;0.0;1.0;0.1302612429746404;0.0;0.0;0.1302612429746404;0.0;0.0;0.3859218723577402;0.0;0.0;0.0
GO:0002244;0.0;0.1302612429746404;0.01468324974140624;0.1302612429746404;0.0;0.0;0.01468324974140624;0.1890450431733396;0.0;0.1302612429746404;1.0;0.0;0.01468324974140624;0.1302612429746404;0.0;0.0;0.1302612429746404;0.01468324974140624;0.01468324974140624;0.0
GO:0006357;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.193449319138058;0.0;0.0;1.0;0.0;0.0;0.047799631016701725;0.193449319138058;0.0;0.0;0.047799631016701725;0.047799631016701725
GO:0060326;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;1.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0
GO:0048538;0.0;0.27188578912737915;0.0;0.27188578912737915;0.0;0.0;0.0;0.16985210689062205;0.0;0.1302612429746404;0.1302612429746404;0.0;0.0;1.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0
GO:0045668;0.3347408006500065;0.0;0.0;0.0;0.047799631016701725;0.3347408006500065;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;1.0;0.13839445927415203;0.0;0.0;0.047799631016701725;0.2410224993701646
GO:0000122;0.13839445927415203;0.0;0.0;0.0;0.047799631016701725;0.13839445927415203;0.0;0.0;0.193449319138058;0.0;0.0;0.193449319138058;0.0;0.0;0.13839445927415203;1.0;0.0;0.0;0.047799631016701725;0.047799631016701725
GO:0030326;0.0;0.1302612429746404;0.0;0.1302612429746404;0.0;0.0;0.0;0.1302612429746404;0.0;0.3859218723577402;0.1302612429746404;0.0;0.0;0.1302612429746404;0.0;0.0;1.0;0.0;0.0;0.0
GO:0071300;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;1.0;0.01468324974140624;0.0
GO:0060070;0.047799631016701725;0.0;0.01468324974140624;0.0;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.0;0.047799631016701725;0.047799631016701725;0.0;0.01468324974140624;1.0;0.047799631016701725
GO:0050767;0.2410224993701646;0.0;0.0;0.0;0.047799631016701725;0.32289829670630044;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.0;0.0;0.2410224993701646;0.047799631016701725;0.0;0.0;0.047799631016701725;1.0
