;GO:0008584;GO:0032693;GO:1902311;GO:0035162;GO:0038156;GO:0015031;GO:1905146;GO:0046854;GO:0097490;GO:0042531;GO:0051092;GO:0001550;GO:0045766;GO:0000187;GO:0045892;GO:0045893;GO:0002636;GO:0051482;GO:2000353;GO:1990408;GO:0019367;GO:0032689;GO:0034626;GO:0050679;GO:0035434;GO:0034625;GO:0035556;GO:0050710;GO:0030148;GO:1902285;GO:0061684;GO:2001186;GO:0060355;GO:0065003;GO:2001181;GO:0007143;GO:0050728;GO:0051260;GO:0045410;GO:0042700;GO:0048010;GO:1990410;GO:0071360;GO:0001556;GO:0002768;GO:0001954;GO:0050680;GO:0001836;GO:0070830;GO:0030890;GO:2000249;GO:2000484;GO:0032436;GO:0031623;GO:0051897;GO:0043406;GO:0090557;GO:0090037;GO:0008284;GO:0043123;GO:0097190;GO:0051151;GO:0045944;GO:0045425;GO:0042832;GO:0048661;GO:0002576;GO:0000165;GO:0043491;GO:0007229;GO:0051781;GO:0051023;GO:0019221;GO:0048146;GO:0006816;GO:0043252;GO:0015804;GO:0010595;GO:0038128;GO:0050731;GO:0033590;GO:2001240;GO:0061740;GO:0031295;GO:0031296;GO:0006670;GO:0000209;GO:0038084;GO:0060019;GO:0046007;GO:1901652;GO:0048305;GO:0048304;GO:1903830;GO:1903556;GO:0009267;GO:0043536;GO:0001782;GO:0097352;GO:0071260;GO:2000145;GO:0032496;GO:0050900;GO:0001938;GO:0017038;GO:0018108;GO:1902475;GO:1902476;GO:0007173;GO:0007179;GO:0045840;GO:0009756;GO:0043547;GO:0006878;GO:0043154;GO:0051607;GO:0006919;GO:0034260;GO:0060674;GO:0007186;GO:0031032;GO:0042100;GO:0043312;GO:0042102;GO:0007189;GO:0006897;GO:0006898;GO:0043434;GO:0046825;GO:0048846;GO:0048208;GO:0010629;GO:0030216;GO:0033209;GO:0006888;GO:0002845;GO:0010628;GO:0034138;GO:0010469;GO:0071329;GO:0072659;GO:0030335;GO:0046718;GO:0045627;GO:0046716;GO:0009299;GO:1905404;GO:0045740;GO:0045741;GO:0045986;GO:0001573;GO:0000122;GO:0050892;GO:0035338;GO:0071356;GO:0051902;GO:0016311;GO:0038043;GO:0061549;GO:0007166;GO:0042761;GO:0042246;GO:0006874;GO:0060337;GO:0006357;GO:0006511;GO:0045086;GO:0032735;GO:0071222;GO:0045089;GO:0045087;GO:0042130;GO:0043066;GO:0071347;GO:0071346;GO:0036016;GO:0036018
GO:0008584;1.0;0.0;0.0;0.604523137761283;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.0;0.5114057690003564;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5380801569011496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5522631697432582;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5013371908646149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4730493605834032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5690928347281751;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.0;0.4730493605834032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5876934727763661;0.0;0.0;0.561670908735242;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032693;0.0;1.0;0.26062473252351964;0.0;0.26675402025138994;0.0;0.0;0.0;0.0;0.20714779006106576;0.2835836852363069;0.0;0.404964231075544;0.23173339590363629;0.4357510509562938;0.35495268324900514;0.26675402025138994;0.2814333528910592;0.20714779006106576;0.26675402025138994;0.0;0.6485278284705063;0.0;0.31961752420249806;0.0;0.0;0.3882502079204264;0.697983472828668;0.0;0.29342840815218313;0.0;0.3047877818541815;0.26675402025138994;0.0;0.7161817892071143;0.0;0.42631658714751874;0.0;0.4650148625596901;0.2835836852363069;0.3102580731371;0.26675402025138994;0.0;0.0;0.3458608459895018;0.2830984133858286;0.41187705443609607;0.0;0.0;0.2199390760738622;0.27611347131678793;0.4650148625596901;0.2388850004657877;0.0;0.23395034462272646;0.2938603068066424;0.0;0.23395034462272646;0.37706555473899583;0.26062473252351964;0.3428840525103449;0.37217518096290303;0.33339570696187093;0.4650148625596901;0.0;0.2662687484009117;0.0;0.3308305280682939;0.26675402025138994;0.26675402025138994;0.3476601930532108;0.26062473252351964;0.3657569319979998;0.27611347131678793;0.0;0.0;0.0;0.4012214411292671;0.3004133502212238;0.26049656586265213;0.0;0.32492833813091604;0.0;0.2507800096076434;0.23395034462272646;0.0;0.0;0.3226609571923275;0.0;0.2781133939533883;0.0;0.0;0.35771738824355703;0.0;0.6752022163712994;0.0;0.3549169968629616;0.231818017332936;0.0;0.0;0.4193530180856682;0.0;0.0;0.26062473252351964;0.0;0.0;0.0;0.0;0.3226609571923275;0.32708773812201697;0.3054415415541931;0.31400086308337694;0.231818017332936;0.20305272067639296;0.3412727312653547;0.0;0.2239774550459827;0.3940221860475056;0.0;0.3790487033936399;0.0;0.0;0.0;0.2758460130147998;0.3226609571923275;0.0;0.0;0.0;0.306686946548581;0.0;0.0;0.47670070040910323;0.0;0.29342840815218313;0.0;0.3376020600275664;0.3817907016095516;0.26675402025138994;0.36884426909542006;0.0;0.0;0.35327685417233184;0.0;0.27848110168772044;0.2289996208968833;0.0;0.1844865530716493;0.292171419802621;0.2507800096076434;0.5271438488465978;0.0;0.4057789861277807;0.0;0.0;0.0;0.367219631485845;0.0;0.26675402025138994;0.0;0.4083525596046071;0.0;0.0;0.27141623449553454;0.26675402025138994;0.37482620937275485;0.0;0.4650148625596901;0.5184918050221439;0.0;0.3642204104906206;0.0;0.3480315994431901;0.4339127623057071;0.0;0.0;0.0;0.0
GO:1902311;0.0;0.26062473252351964;1.0;0.0;0.24943908341599474;0.0;0.0;0.0;0.0;0.19538094758007762;0.2662687484009117;0.0;0.28119718745471345;0.22159095726438927;0.33076178889923996;0.3409414147001409;0.24943908341599474;0.2618032965255468;0.19538094758007762;0.24943908341599474;0.0;0.26062473252351964;0.0;0.3041287854092298;0.0;0.0;0.3709352710850312;0.4326340211376;0.0;0.27611347131678793;0.0;0.2220553354808708;0.24943908341599474;0.0;0.34101525008537675;0.0;0.31570853727381676;0.0;0.2199390760738622;0.2662687484009117;0.2929431363017048;0.24943908341599474;0.0;0.0;0.3285459091541066;0.2676096745925603;0.3012690045623941;0.0;0.0;0.20714779006106576;0.26062473252351964;0.34101525008537675;0.22799060595735937;0.0;0.2199390760738622;0.28106902079384594;0.0;0.2199390760738622;0.35975061790360063;0.2466134639746554;0.3255691156749497;0.2671859189058492;0.3206044209490745;0.2199390760738622;0.0;0.2507800096076434;0.0;0.3135155912328987;0.24943908341599474;0.24943908341599474;0.3303452562178156;0.4004933136148334;0.3484419951626046;0.26062473252351964;0.0;0.0;0.0;0.3680767316839354;0.2830984133858286;0.248729723381664;0.0;0.2199390760738622;0.0;0.23676874105877915;0.2199390760738622;0.0;0.0;0.3053460203569323;0.0;0.19538094758007762;0.0;0.0;0.23395034462272646;0.0;0.2872991204243128;0.0;0.327391075234278;0.21902673132013956;0.0;0.0;0.5099753522611671;0.0;0.0;0.2466134639746554;0.0;0.0;0.0;0.0;0.3053460203569323;0.30977280128662177;0.29143027300532887;0.29668592624798173;0.21902673132013956;0.19356510295012747;0.2408071200308996;0.0;0.21221061256499457;0.26675402025138994;0.0;0.3617337665582447;0.0;0.0;0.0;0.26305472700200333;0.3053460203569323;0.0;0.0;0.0;0.46618558400540716;0.0;0.0;0.36609265053540124;0.0;0.27611347131678793;0.0;0.23676874105877915;0.3663019628162833;0.24943908341599474;0.35152933226002486;0.0;0.0;0.4438991883478307;0.0;0.19538094758007762;0.21498835234801905;0.0;0.17434411443240228;0.27816015125375676;0.23676874105877915;0.2962275053759214;0.0;0.3053133748933256;0.0;0.0;0.0;0.24943908341599474;0.0;0.24943908341599474;0.0;0.3910376227692119;0.0;0.0;0.2612737958562875;0.24943908341599474;0.3608149408238906;0.0;0.2199390760738622;0.26062473252351964;0.0;0.3487316716973523;0.0;0.26305472700200333;0.32892350024865324;0.0;0.0;0.0;0.0
GO:0035162;0.604523137761283;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.4632046376675269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4632046376675269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5181668558495318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48987902556832014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5349965208344487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4632046376675269;0.0;0.0;0.48987902556832014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.604523137761283;0.0;0.0;0.5785005737201588;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0038156;0.0;0.26675402025138994;0.24943908341599474;0.0;1.0;0.0;0.24138851853875337;0.2610185749042658;0.3855773354389354;0.209731877021625;0.293006542549582;0.0;0.28732647518258375;0.256978719853612;0.3500545971891353;0.36023422299003627;0.25970968871610917;0.3855773354389354;0.209731877021625;0.5185369985399844;0.24138851853875337;0.26675402025138994;0.22407358170335817;0.326725261985656;0.0;0.22407358170335817;0.6400331862090207;0.3326768534581077;0.36084319474922627;0.5819735554587817;0.31048236645534294;0.23640626492241817;0.27617687756466514;0.5218645024322699;0.23923188436375753;0.4122517233397286;0.32183782500168706;0.4122517233397286;0.23923188436375753;0.5353666635249013;0.5988032204436986;0.5185369985399844;0.2610185749042658;0.3855773354389354;0.6344059932961004;0.2737389623204306;0.3238654811388204;0.3855773354389354;0.3855773354389354;0.22374314557048924;0.2832212090999459;0.23923188436375753;0.24044464389453868;0.3524704421502222;0.23923188436375753;0.2976643763032695;0.3855773354389354;0.23923188436375753;0.386488412052271;0.2659062722645507;0.5946670307989392;0.2864787271957445;0.33719977645849797;0.23923188436375753;0.0;0.2733764861840696;0.28367981189368235;0.5826135063568882;0.5185369985399844;0.5552991675579886;0.35708305036648597;0.2832212090999459;0.7990995647081371;0.2832212090999459;0.0;0.0;0.0;0.30005087408486286;0.5889584975278224;0.26308065282321136;0.0;0.23923188436375753;0.0;0.3424703341006592;0.3256406691157423;0.26806290643954656;0.26680591808998444;0.6112061044989261;0.4122517233397286;0.209731877021625;0.0;0.4024070004238523;0.25654682119915273;0.0;0.29342840815218313;0.40123326217304006;0.2560615493486744;0.2942498669645995;0.3855773354389354;0.28367981189368235;0.4318070560228476;0.0;0.4849883252655831;0.2659062722645507;0.0;0.28863536137074036;0.0;0.0;0.6112061044989261;0.6156328854286155;0.3107230812952242;0.5657838413719714;0.2519585736096705;0.257732911673192;0.2574024755403231;0.0;0.22656154200654188;0.28237092570552574;0.0;0.6308316816822342;0.3806608072418462;0.2946779048740996;0.3855773354389354;0.27965008251142687;0.5744439354809219;0.0;0.0;0.0;0.2955012974410561;0.3855773354389354;0.3855773354389354;0.3722219382632715;0.4122517233397286;0.6671648106719963;0.0;0.23959436050011845;0.37243125054415366;0.5185369985399844;0.42773091795977247;0.24138851853875337;0.0;0.36038459195548983;0.0;0.209731877021625;0.3432860420840064;0.4024070004238523;0.1851737485278404;0.2974529595436521;0.293006542549582;0.3023567931037917;0.2946779048740996;0.32190873040274914;0.0;0.24138851853875337;0.2610185749042658;0.27617687756466514;0.3627866376317942;0.640490422771203;0.0;0.6968977069112057;0.2610185749042658;0.0;0.33326892368848177;0.640490422771203;0.3801077491137859;0.45132899529574927;0.23923188436375753;0.26675402025138994;0.3855773354389354;0.3548609594252226;0.0;0.27965008251142687;0.34821630853854857;0.2610185749042658;0.3855773354389354;0.2610185749042658;0.2610185749042658
GO:0015031;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.49286144824981765;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5354629624560425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4666723321995027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5319387202058383;0.55726591822698;0.643013704657541;0.0;0.0;0.0;0.0;0.0;0.6660323812454789;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7251533395853249;0.0;0.47603178326490075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8320064126076361;0.0;0.6208332769284992;0.4493573953641075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5089636255544316;0.0;0.0;0.60084403070416;0.5663255522673947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5357661801160922;0.0;0.0;0.0;0.0;0.0;0.6210334839427845;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5830130229480792;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1905146;0.0;0.0;0.0;0.0;0.24138851853875337;0.0;1.0;0.256920689111479;0.24138851853875337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24138851853875337;0.0;0.24138851853875337;0.24290942056261472;0.0;0.23011813454981828;0.0;0.0;0.23011813454981828;0.36288470620778984;0.0;0.3857540221013249;0.26806290643954656;0.580756841398633;0.0;0.0;0.3603607486966927;0.0;0.26806290643954656;0.0;0.25074796960415136;0.0;0.25821818352367026;0.2848925714244635;0.24138851853875337;0.1817822883484292;0.24138851853875337;0.3204953442768652;0.0;0.0;0.24138851853875337;0.24138851853875337;0.0;0.0;0.0;0.0;0.4209229218421029;0.0;0.0;0.24138851853875337;0.0;0.0;0.0;0.31751855079770835;0.0;0.0;0.0;0.0;0.0;0.19457357436122563;0.4263099656231773;0.24138851853875337;0.24138851853875337;0.0;0.0;0.34039143028536323;0.0;0.0;0.0;0.0;0.0;0.2750478485085872;0.0;0.0;0.0;0.0;0.0;0.0;0.317950090311179;0.40313959615077277;0.297295455479691;0.26806290643954656;0.0;0.0;0.24090324668827506;0.0;0.0;0.0;0.299335738627787;0.0;0.0;0.24138851853875337;0.19457357436122563;0.0;0.0;0.32348457153000587;0.0;0.0;0.4291103570037728;0.0;0.0;0.297295455479691;0.3017222364093804;0.0;0.28863536137074036;0.0;0.19278038132884656;0.0;0.0;0.0;0.0;0.0;0.3536832016810033;0.27876328369659314;0.21544161831826303;0.22407358170335817;0.0;0.297295455479691;0.0;0.0;0.0;0.0;0.24138851853875337;0.24138851853875337;0.0;0.25074796960415136;0.26806290643954656;0.0;0.0;0.0;0.24138851853875337;0.0;0.17001544586744105;0.0;0.0;0.0;0.0;0.22407358170335817;0.3689619565704799;0.0;0.0;0.0;0.0;0.32493503238021965;0.0;0.0;0.22768715823469893;0.1817822883484292;0.0;0.3362939913149433;0.24138851853875337;0.0;0.38298705789197046;0.256920689111479;0.0;0.26189585101716945;0.24138851853875337;0.0;0.6017879497932174;0.0;0.0;0.22407358170335817;0.0;0.0;0.0;0.0;0.1817822883484292;0.22407358170335817;0.1817822883484292;0.1817822883484292
GO:0046854;0.0;0.0;0.0;0.0;0.2610185749042658;0.0;0.256920689111479;1.0;0.2610185749042658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2610185749042658;0.0;0.2610185749042658;0.38667625461760874;0.0;0.36936131778221354;0.0;0.0;0.36936131778221354;0.38251476257330225;0.0;0.48346969383866506;0.28769296280505896;0.28972436474014246;0.0;0.0;0.3776756855320879;0.0;0.28769296280505896;0.0;0.26806290643954656;0.0;0.27784823988918267;0.3045226277899759;0.2610185749042658;0.19457357436122563;0.2610185749042658;0.3401254006423776;0.0;0.0;0.2610185749042658;0.2610185749042658;0.0;0.0;0.0;0.0;0.34329273266876653;0.0;0.0;0.2610185749042658;0.0;0.0;0.0;0.33714860716322076;0.0;0.0;0.0;0.0;0.0;0.20858484291008988;0.5662115987999495;0.2610185749042658;0.2610185749042658;0.0;0.0;0.36002148665087563;0.0;0.0;0.0;0.0;0.0;0.2946779048740996;0.0;0.0;0.0;0.0;0.0;0.0;0.4133506425184019;0.28833920972971283;0.3169255118452034;0.28769296280505896;0.0;0.0;0.25821818352367026;0.0;0.0;0.0;0.3148244774210553;0.0;0.0;0.2610185749042658;0.20858484291008988;0.0;0.0;0.34079950836540107;0.0;0.0;0.5761844883766932;0.0;0.0;0.3169255118452034;0.3213522927748928;0.0;0.30826541773625277;0.0;0.2036747758372749;0.0;0.0;0.0;0.0;0.0;0.3733132580465157;0.29425202248986143;0.22823290433105947;0.24138851853875337;0.0;0.3169255118452034;0.0;0.0;0.0;0.0;0.2610185749042658;0.2610185749042658;0.0;0.26806290643954656;0.28769296280505896;0.0;0.0;0.0;0.2610185749042658;0.0;0.1817822883484292;0.0;0.0;0.0;0.0;0.24138851853875337;0.32618408609057176;0.0;0.0;0.0;0.0;0.4203355845874426;0.0;0.0;0.3471007687961167;0.19457357436122563;0.0;0.520138265833488;0.2610185749042658;0.0;0.40261711425748287;0.40630631098312114;0.0;0.2736626934981576;0.2610185749042658;0.0;0.3977673179518853;0.0;0.0;0.24138851853875337;0.0;0.0;0.0;0.0;0.19457357436122563;0.24138851853875337;0.19457357436122563;0.19457357436122563
GO:0097490;0.44637497268261;0.0;0.0;0.4632046376675269;0.3855773354389354;0.0;0.24138851853875337;0.2610185749042658;1.0;0.0;0.0;0.5926558800342099;0.0;0.0;0.0;0.0;0.0;0.3855773354389354;0.0;0.3855773354389354;0.24138851853875337;0.0;0.22407358170335817;0.0;0.0;0.22407358170335817;0.5070735231079719;0.0;0.36084319474922627;0.4122517233397286;0.31048236645534294;0.0;0.0;0.5218645024322699;0.0;0.4122517233397286;0.0;0.4122517233397286;0.0;0.4024070004238523;0.42908138832464554;0.3855773354389354;0.2610185749042658;0.44637497268261;0.46468416117704725;0.0;0.0;0.3855773354389354;0.3855773354389354;0.0;0.0;0.0;0.0;0.3524704421502222;0.0;0.0;0.44637497268261;0.0;0.0;0.0;0.4617073676978904;0.0;0.0;0.0;0.0;0.0;0.28367981189368235;0.4496538432558393;0.3855773354389354;0.3855773354389354;0.0;0.0;0.48458024718554527;0.0;0.0;0.0;0.0;0.0;0.41923666540876925;0.0;0.0;0.0;0.0;0.0;0.0;0.26806290643954656;0.26680591808998444;0.44148427237987303;0.4730493605834032;0.0;0.0;0.4024070004238523;0.0;0.0;0.0;0.40123326217304006;0.0;0.0;0.3855773354389354;0.28367981189368235;0.0;0.0;0.4849883252655831;0.0;0.0;0.28863536137074036;0.0;0.0;0.44148427237987303;0.44591105330956243;0.0;0.4328241782709224;0.0;0.257732911673192;0.0;0.0;0.0;0.0;0.4632046376675269;0.49787201858118535;0.3806608072418462;0.2946779048740996;0.3855773354389354;0.0;0.44148427237987303;0.0;0.0;0.0;0.0;0.7440025606004488;0.3855773354389354;0.0;0.4730493605834032;0.4122517233397286;0.0;0.0;0.0;0.3855773354389354;0.0;0.24138851853875337;0.0;0.0;0.0;0.0;0.3432860420840064;0.4024070004238523;0.0;0.0;0.0;0.0;0.2946779048740996;0.0;0.0;0.24138851853875337;0.2610185749042658;0.0;0.3627866376317942;0.3855773354389354;0.44637497268261;0.5271758747921524;0.2610185749042658;0.6719167023590323;0.33326892368848177;0.3855773354389354;0.0;0.45132899529574927;0.0;0.0;0.3855773354389354;0.0;0.0;0.0;0.0;0.2610185749042658;0.3855773354389354;0.2610185749042658;0.2610185749042658
GO:0042531;0.0;0.20714779006106576;0.19538094758007762;0.0;0.209731877021625;0.0;0.0;0.0;0.0;1.0;0.3222595407429083;0.0;0.3114314555184034;0.5755002182684331;0.3867525812412366;0.48422497745424614;0.3506576043325218;0.20232523299609012;0.25694944235450967;0.209731877021625;0.0;0.20714779006106576;0.0;0.3694191764959419;0.0;0.0;0.3452393332395257;0.27307062326778353;0.0;0.23640626492241817;0.0;0.19081130328095824;0.31655567254483385;0.0;0.2697407283673061;0.0;0.3660413534071591;0.0;0.41589552597472657;0.22656154200654188;0.2532359299073351;0.209731877021625;0.0;0.0;0.36338998649418064;0.29784394265625025;0.27705053696129267;0.0;0.0;0.25694944235450967;0.23640626492241817;0.2697407283673061;0.4555853423351592;0.0;0.5407545759830484;0.6289771607308869;0.0;0.5407545759830484;0.42686720703243974;0.5674289638838417;0.2998731778294442;0.24418743384081554;0.46119053092270784;0.41589552597472657;0.0;0.31607040069435555;0.0;0.2738083848385289;0.209731877021625;0.209731877021625;0.3974618453466547;0.23640626492241817;0.30873478876823485;0.32591512361023184;0.0;0.0;0.0;0.3272560498018805;0.24339120699145883;0.8447537006531606;0.0;0.3415023349986925;0.0;0.27377910733942656;0.25694944235450967;0.0;0.0;0.2656388139625626;0.0;0.16413691538016506;0.0;0.0;0.3477339000346991;0.0;0.23382217796185895;0.0;0.286570393352223;0.16969110642992985;0.0;0.0;0.3567120870392551;0.0;0.0;0.31042638481696355;0.0;0.0;0.0;0.0;0.2656388139625626;0.270065594892252;0.35524319384763703;0.27098998840247623;0.16969110642992985;0.1495757782139392;0.35193322619130296;0.0;0.3994109470922334;0.20727595672193327;0.0;0.3360378287127392;0.0;0.0;0.0;0.3128563792954473;0.2656388139625626;0.0;0.0;0.0;0.24144316160513896;0.0;0.0;0.42208344287739785;0.0;0.23640626492241817;0.0;0.3674872693174387;0.5128891938569196;0.32115759699038926;0.48053757704363026;0.0;0.0;0.38758976767250747;0.0;0.32115759699038926;0.1637558359534413;0.0;0.2342882053650932;0.42144371400786196;0.7063370662912379;0.24275056291346753;0.0;0.3613041672353223;0.0;0.0;0.0;0.209731877021625;0.0;0.209731877021625;0.0;0.36534168492370633;0.0;0.0;0.21619954330358776;0.209731877021625;0.41680573316588726;0.0;0.41589552597472657;0.2908590005872096;0.0;0.48275386824254285;0.0;0.2301862909603497;0.3059250151836196;0.0;0.0;0.0;0.0
