;GO:0016525;GO:0032570;GO:1902430;GO:0015031;GO:0090051;GO:0051092;GO:0045766;GO:0001300;GO:0042535;GO:1902949;GO:0000187;GO:0001666;GO:0030823;GO:0010812;GO:0045893;GO:0006958;GO:2000353;GO:2000352;GO:0034504;GO:0070208;GO:2001202;GO:1902042;GO:1902043;GO:2000098;GO:0032286;GO:0000902;GO:0061044;GO:0051260;GO:0045773;GO:0045652;GO:0042542;GO:0007266;GO:1902847;GO:0051895;GO:0071363;GO:0051131;GO:0071364;GO:0001836;GO:0018149;GO:0032436;GO:0051897;GO:0034976;GO:0045429;GO:0090399;GO:1905049;GO:0008284;GO:0007597;GO:0007598;GO:0002581;GO:1904237;GO:0045944;GO:0002576;GO:0048661;GO:0097187;GO:0034605;GO:0071277;GO:0010757;GO:0019221;GO:0048146;GO:0051384;GO:0010759;GO:0034446;GO:0010754;GO:0001649;GO:0010595;GO:0048260;GO:2000379;GO:0010751;GO:0051788;GO:0033591;GO:0061740;GO:0061741;GO:0035491;GO:0090201;GO:0022617;GO:0044344;GO:0043536;GO:0033629;GO:0001774;GO:0071260;GO:1902618;GO:0071300;GO:2001237;GO:0031960;GO:0001937;GO:0032496;GO:0050900;GO:0001938;GO:0019730;GO:0030199;GO:0017038;GO:0010763;GO:0033622;GO:0010641;GO:0030511;GO:0071306;GO:0007050;GO:0040037;GO:1902230;GO:0045727;GO:0022604;GO:0007179;GO:0042730;GO:1902998;GO:0009749;GO:0051045;GO:0043154;GO:0043032;GO:0032760;GO:0006919;GO:0033574;GO:0051965;GO:0090026;GO:1903573;GO:0050927;GO:0090263;GO:0043312;GO:1902004;GO:0038063;GO:0006898;GO:0043434;GO:0048208;GO:0032914;GO:1905908;GO:0071560;GO:0006888;GO:0032757;GO:1905907;GO:0010628;GO:0002605;GO:0010748;GO:0035987;GO:0032355;GO:0010469;GO:0030335;GO:0008360;GO:1901164;GO:0051591;GO:1903588;GO:0009615;GO:0043687;GO:0006986;GO:0002541;GO:0010718;GO:0045471;GO:0071230;GO:0030449;GO:0043691;GO:0010952;GO:2001027;GO:0010951;GO:0014912;GO:0071356;GO:0032463;GO:0032464;GO:0050776;GO:1905892;GO:2001044;GO:0050829;GO:0051918;GO:0007044;GO:1905895;GO:1901331;GO:1901216;GO:0002543;GO:0070372;GO:0071222;GO:0045087;GO:0043066;GO:0032695
GO:0016525;1.0;0.0;0.2766039794212074;0.0;0.6196296348415795;0.20718951883245215;0.6637408451857729;0.0;0.21118072529229706;0.15590759568741155;0.12337672969020379;0.0;0.2693461855188447;0.4107112778619893;0.17138477871810515;0.2053721416285801;0.27532540365222996;0.34163781812751404;0.0;0.0;0.3258824592317952;0.2639207233341669;0.21238536564604446;0.36539401871653815;0.0;0.0;0.7607305381997482;0.0;0.2922327445381552;0.5128406913068289;0.0;0.324138836450047;0.3402349957785508;0.2965911488680485;0.0;0.0;0.0;0.0;0.0;0.16922726169993785;0.2551934907093432;0.0;0.2136818741569475;0.0;0.23238521369630943;0.3515444251798031;0.0;0.0;0.4231852941310005;0.24231777557592474;0.16534270828927214;0.0;0.3293650234360208;0.0;0.0;0.0;0.24225250546510074;0.3451077441282085;0.3294963314834682;0.0;0.18782010959468853;0.0;0.3188436914084155;0.0;0.29403961111255894;0.2739188916798918;0.30210565180476484;0.3187435104047227;0.0;0.0;0.0;0.0;0.3315580383926498;0.24277525313129886;0.0;0.0;0.28114438286374144;0.4112822721713024;0.0;0.0;0.0;0.0;0.27499630728380636;0.0;0.38513181921526357;0.0;0.0;0.3094682863580692;0.0;0.0;0.0;0.26749134284448967;0.0;0.2700714987915678;0.23884538609638717;0.0;0.38686924677447526;0.31951642152789195;0.23396833234879966;0.17698020344544685;0.5057627172532538;0.323594820956285;0.38289570773836434;0.2922923162521146;0.0;0.24291612448765862;0.1951562220449362;0.29146048410754016;0.38665085629672236;0.1544085974969078;0.0;0.40534335662795545;0.19469148377060205;0.3821354409654054;0.2969900755579402;0.2561817735456564;0.0;0.22200007652230255;0.3140647815540689;0.0;0.0;0.0;0.38770915747155277;0.23309547321558344;0.0;0.0;0.411772188292623;0.29055711225348;0.3261333140883689;0.42315800469085274;0.27112311428949226;0.0;0.0;0.32686712448603683;0.28160702276994914;0.4706164461227471;0.4958568977944612;0.0;0.7368587385481595;0.0;0.0;0.0;0.0;0.46260753214289074;0.0;0.0;0.22313459749410952;0.0;0.193004714587023;0.3379246923146107;0.23194395704453322;0.33292189761451974;0.0;0.3531969407383106;0.27598591385338883;0.3905763539086952;0.4086902255211787;0.34005180364415855;0.0;0.31961291709290557;0.0;0.4086902255211787;0.44127201375457886;0.32926540164625706;0.28651608703440534;0.2205343739104739;0.0;0.0;0.3813828131637915;0.5639876599918803
GO:0032570;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2683864436538602;0.0;0.0;0.0;0.131006468319059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4494597957094925;0.0;0.0;0.0;0.3933143218923071;0.0;0.41010512767914936;0.0;0.0;0.0;0.0;0.2578146968496771;0.0;0.0;0.0;0.0;0.20907015090357056;0.2091494660845299;0.0;0.0;0.0;0.0;0.0;0.0;0.2288064465554151;0.29156412148455774;0.0;0.0;0.0;0.7753627806759301;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4621201662260703;0.4249293704137056;0.0;0.0;0.0;0.0;0.0;0.4101952083055971;0.0;0.0;0.0;0.22141199724277907;0.30286246516650595;0.44799754420858745;0.0;0.8049539771483003;0.0;0.5457237213403413;0.0;0.0;0.22638050878621904;0.0;0.0;0.0;0.0;0.0;0.0;0.35180049900910015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5118545704581529;0.0;0.0;0.0;0.0;0.0;0.8526747075540457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6239037287715155;0.0;0.0;0.0;0.4099949684401841;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.808256603164019;0.0;0.0;0.0;0.0;0.5484893850406235;0.0;0.25645526530991236;0.0;0.46170453306897585;0.0;0.0;0.5705928980751163;0.3987209453409041;0.0;0.0;0.0;0.0;0.0;0.0;0.36598075723363105;0.0;0.0;0.0;0.0;0.0;0.21036575411168432;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.39749552657064496;0.2660729152697663;0.0;0.0
GO:1902430;0.2766039794212074;0.0;1.0;0.0;0.2704827940822154;0.4420742684690804;0.22726375363238085;0.0;0.41247558200009;0.3773268700063524;0.307346065663505;0.0;0.49266551050729646;0.44367218942883924;0.37698435262565905;0.1699907274923012;0.2825736930709647;0.385331574471438;0.0;0.0;0.29203932134334026;0.3132170593977884;0.2294181436115512;0.40596835505021356;0.0;0.0;0.22244322130106067;0.0;0.17823373899366354;0.31007594774027814;0.0;0.3202841866337923;0.3321108932664108;0.3444300287068923;0.0;0.0;0.0;0.0;0.0;0.40484376078602546;0.26615749477651207;0.0;0.36457512549076443;0.0;0.6865340660190691;0.3402503648626746;0.0;0.0;0.3145005807535442;0.2553762550549789;0.3656014155788869;0.0;0.3241558605014643;0.0;0.0;0.0;0.7108705375741483;0.33563479172113947;0.324252740430056;0.0;0.2071260852912466;0.0;0.3649333263412193;0.0;0.25412931761787755;0.2814438149613587;0.4219750160469688;0.36484234538003757;0.0;0.0;0.0;0.0;0.21296248257321074;0.29227397918538245;0.0;0.0;0.24509324618105333;0.44413392876810426;0.0;0.0;0.0;0.0;0.3239509330491947;0.0;0.4226511061083637;0.0;0.0;0.30924909094705716;0.0;0.0;0.0;0.27624818977717047;0.0;0.27834020989563196;0.25242993000668096;0.0;0.42410004136180923;0.3655439710084525;0.28337222525215944;0.4501693943123537;0.3431044824765464;0.3198793932614332;0.23117649338637822;0.29600774220621795;0.0;0.7124955274750197;0.5916673476133398;0.2953574289864906;0.23975086535585088;0.37418989837777433;0.0;0.2580281201984591;0.21345499151862005;0.42014490116905745;0.22828026789174932;0.2669757843146498;0.0;0.6116647238143007;0.3127333224865937;0.0;0.0;0.0;0.24024730873262282;0.48069353296932477;0.0;0.0;0.25135971813696184;0.7361337468796019;0.3705654663643727;0.3144855083127195;0.22197683498176163;0.0;0.0;0.32230920566486243;0.28758925047828243;0.3252486860028831;0.3165650740099819;0.0;0.3126004888925585;0.0;0.0;0.0;0.0;0.2864199138551832;0.0;0.0;0.4070340951204619;0.0;0.452420571020268;0.30099220129476756;0.6854380577735463;0.377602282285373;0.0;0.39545049716426683;0.2831034250295677;0.2798155288551609;0.4420352547333613;0.3319779066134245;0.0;0.2221133215095432;0.0;0.4420352547333613;0.2760252265643258;0.3240823460010393;0.18959052363975643;0.5051641962006986;0.0;0.0;0.4195139251452749;0.31260162447378326
GO:0015031;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4248773368781771;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.39350708553037483;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6076569535332678;0.8771965611443957;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9660636544603635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2707442606343554;0.0;0.0;0.45848430503352905;0.0;0.0;0.0;0.0;0.0;0.41903027686025035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5114177681901395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0090051;0.6196296348415795;0.0;0.2704827940822154;0.0;1.0;0.1886436759925946;0.40731215781275903;0.0;0.19379679545077894;0.15360091634477246;0.12822632321158853;0.0;0.2245919986177857;0.3473701802326417;0.16476833923242526;0.1428294588860038;0.2277335309840311;0.31055664242374437;0.0;0.0;0.33603521638224826;0.2619494066253106;0.19189989762423554;0.32382338169483255;0.0;0.0;0.5185664426178787;0.0;0.25564769717859104;0.36696597790087415;0.0;0.2516087711354419;0.2588501179918122;0.28343030137188574;0.0;0.0;0.0;0.0;0.0;0.16324409035960794;0.2169493422613784;0.0;0.19270468863915272;0.0;0.2395801440153431;0.26376807916429335;0.0;0.0;0.24503562899613351;0.3746324249248919;0.16047358031757697;0.0;0.253991941596474;0.0;0.0;0.0;0.24676334860058124;0.2609858096582912;0.2540514170601776;0.0;0.31446973490019436;0.0;0.2971694433640519;0.0;0.4698865564371416;0.2649011121538019;0.24120634008628833;0.2971091107869727;0.0;0.0;0.0;0.0;0.20997418811595508;0.24713910561172434;0.0;0.0;0.48558384940367877;0.3476531626403147;0.0;0.0;0.0;0.0;0.2694151183701401;0.0;0.33435035370505906;0.0;0.0;0.2447479359067376;0.0;0.0;0.0;0.39941655451147634;0.0;0.22497579343699023;0.207740734896586;0.0;0.3352564567549147;0.2975742381397287;0.2407443245454703;0.16867396781432095;0.35091721795689607;0.251358891041165;0.2570479784702963;0.23637940182918887;0.0;0.2472402841029422;0.21083587493059103;0.2359645166289085;0.23080085509703144;0.15248987513754275;0.0;0.31647202475211567;0.32259972256840785;0.33278001081403213;0.2188940120101514;0.21749271704993284;0.0;0.19779626229323036;0.24692518866451188;0.0;0.0;0.0;0.23117753051314055;0.2043999689269177;0.0;0.0;0.23952358392068193;0.279584007997735;0.1923676978421787;0.2450264793614408;0.21763389155380028;0.0;0.0;0.25285679043126225;0.412586442867563;0.33661818145696826;0.6886731831781252;0.0;0.642842795275319;0.0;0.0;0.0;0.0;0.34446252390994725;0.0;0.0;0.15120021656950397;0.0;0.17949385739692003;0.6789455223110961;0.23925484942552083;0.6151023230424183;0.0;0.3170960623582686;0.22807747574697396;0.21310756244323323;0.34636593461522025;0.2587693244006584;0.0;0.21799594598947453;0.0;0.34636593461522025;0.33434199727055486;0.25394680524505503;0.19096242254277318;0.19690802105991967;0.0;0.0;0.33238403854678383;0.3276823931007621
GO:0051092;0.20718951883245215;0.0;0.4420742684690804;0.0;0.1886436759925946;1.0;0.2632225908626729;0.0;0.4952970461639636;0.42041696478615403;0.3452451102620252;0.0;0.5058698365461847;0.30005199825693624;0.717578265614057;0.2005093017064026;0.31299355061005957;0.26328514266133746;0.0;0.0;0.20288849407477516;0.2167758841238166;0.25741554720289134;0.27637704964891574;0.0;0.0;0.16894909019293786;0.0;0.20251709549108513;0.2870413083189137;0.0;0.29576785923690013;0.3058248716600345;0.23705291440221743;0.0;0.0;0.0;0.0;0.0;0.3895880196605104;0.2959819034971995;0.0;0.4631201094043773;0.0;0.41920349745434676;0.37170893520730847;0.0;0.0;0.23332574012038568;0.2847358422975815;0.6969057523896641;0.0;0.3554872555101744;0.0;0.0;0.0;0.4353440058374282;0.3088105167124015;0.3555852739387031;0.0;0.23367561689894636;0.0;0.25025031916199936;0.0;0.28343134539243514;0.31182700713429945;0.4443394368147606;0.25019196938821175;0.0;0.0;0.0;0.0;0.24777605732281277;0.20304295133985323;0.0;0.0;0.27395450593382353;0.30033999649342064;0.0;0.0;0.0;0.0;0.22377451089111394;0.0;0.28689114754402273;0.0;0.0;0.34035108340923664;0.0;0.0;0.0;0.30645458452105767;0.0;0.30861941296185474;0.28165224041375847;0.0;0.2878014131619686;0.25064190154894295;0.19717446424285948;0.5717246353844166;0.31512272116734164;0.29542263095072213;0.1751873688142497;0.3268149857964576;0.0;0.3995079682863043;0.3638287068302959;0.3261479764493756;0.2765961855546504;0.41707341727621666;0.0;0.2875074952416095;0.2404419735695139;0.2853155782018692;0.2643152064895571;0.29683307590105956;0.0;0.4830135058551099;0.2893170818488379;0.0;0.0;0.0;0.27712570409974197;0.456494500443994;0.0;0.0;0.288935401215819;0.41398841199452324;0.45189492438283513;0.2333154443318216;0.16861515406245997;0.0;0.0;0.3483333592623949;0.3181642011435305;0.2999964090055018;0.2189617198258257;0.0;0.21637305464713238;0.0;0.0;0.0;0.0;0.31695982296786324;0.0;0.0;0.3862080844393974;0.0;0.4997361813523705;0.20877226594860748;0.4185681801623467;0.25835707520427204;0.0;0.26971647265019955;0.31354025388279194;0.2555247864091636;0.2990306264920173;0.3057120996858943;0.0;0.21049466187670654;0.0;0.2990306264920173;0.30622373253122404;0.35541287406620364;0.22222890779715412;0.438494721912387;0.0;0.0;0.2849186854114812;0.23202797153760313
GO:0045766;0.6637408451857729;0.0;0.22726375363238085;0.0;0.40731215781275903;0.2632225908626729;1.0;0.0;0.2947736315249706;0.1971801891754725;0.15559329966656918;0.0;0.2757783476632348;0.3406999219126813;0.21704944126284814;0.26087191139140736;0.35189957318896875;0.2820017634107079;0.0;0.0;0.24270223536439953;0.21664742092088088;0.26994729656268834;0.30212411845874254;0.0;0.0;0.5018576652822192;0.0;0.4024698408996747;0.5270132299595075;0.0;0.3334996243953089;0.35056335876003725;0.24403266211061575;0.0;0.0;0.0;0.0;0.0;0.2142764283101466;0.3255870664832007;0.0;0.27162625910374705;0.0;0.19033387053073247;0.45237545153236847;0.0;0.0;0.3513624064514886;0.30880757644169093;0.20928634060833315;0.0;0.42299657479110586;0.0;0.0;0.0;0.19855457738290072;0.3557386871867551;0.4231701638484039;0.0;0.23820801176306972;0.0;0.2627584570339049;0.0;0.4128945322845196;0.35005820204423344;0.38704749358775875;0.26267402018845953;0.0;0.0;0.0;0.0;0.46684722875218915;0.19899041372937146;0.0;0.0;0.39441843930080245;0.3411875765760795;0.0;0.0;0.0;0.0;0.22591701507849224;0.0;0.3188948822838966;0.0;0.0;0.39673999012398986;0.0;0.0;0.0;0.34164925577306443;0.0;0.34502363562249716;0.3042889380704835;0.0;0.32037340869195413;0.26332549409912565;0.19165203434439945;0.22424603072952295;0.5218292542078521;0.33292376191936185;0.2860244872536756;0.37414849960905233;0.0;0.19910786953672724;0.15942072392222734;0.37305614411938526;0.5466075455530969;0.19525867695958019;0.0;0.5810050816648076;0.24707226356920892;0.3163458718382088;0.38032059240724764;0.3268765670516776;0.0;0.28240737287376255;0.32284487470969087;0.0;0.0;0.0;0.548145969760364;0.2968126452079748;0.0;0.0;0.5831899587506887;0.2389651733878753;0.41872553982265487;0.3513390592300624;0.22267372624826398;0.0;0.0;0.336388470177919;0.36012892736473434;0.4844969486415172;0.3625110223439046;0.0;0.4858145984166888;0.0;0.0;0.0;0.0;0.6651261768445029;0.0;0.0;0.22753095903741122;0.0;0.2448952938351649;0.25183093021486536;0.18996651648477564;0.27463619058826005;0.0;0.2917842123235567;0.3527644555902183;0.4042486193461912;0.3389741742092575;0.35036887882419776;0.0;0.3740658777157499;0.0;0.3389741742092575;0.5762556601642185;0.4228648776335884;0.40211074558650894;0.22482788365130668;0.0;0.0;0.3157057855698553;0.425382341742552
GO:0001300;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32334744045502956;0.0;0.0;0.0;0.0;0.37985613081104563;0.5831631934159212;0.0;0.3538087449515842;0.0;0.0;0.0;0.3157101727014213;0.0;0.0;0.3377453146911231;0.35419445792843357;0.28390111524000594;0.37710408148789554;0.23499994161462937;0.0;0.0;0.39670202281541717;0.0;0.8927408165441808;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32114082327669213;0.0;0.3373298431761038;0.3401426086693556;0.31113518709549504;0.0;0.3449266263568633;0.0;0.0;0.0;0.4677381560271874;0.0;0.7041457784169732;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3781976167350267;0.28397738315200416;0.0;0.0;0.3660772683214042;0.3263326664788587;0.3262815794251838;0.26221148473767925;0.0;0.0;0.0;0.0;0.3812027843792972;0.0;0.0;0.35761614855917756;0.0;0.0;0.37355590569389435;0.0;0.0;0.19721512330097696;0.29910576986593956;0.0;0.0;0.0;0.0;0.3149719943189886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20597859659150594;0.0;0.3021970723114664;0.0;0.0;0.3213300042916393;0.0;0.0;0.2838078576679637;0.0;0.0;0.0;0.0;0.0;0.0;0.7048544649475393;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23471947801510337;0.0;0.0;0.0;0.0;0.2276963254037598;0.0;0.0;0.0;0.0;0.0;0.0;0.30858491018421325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37679302265528153;0.0;0.0;0.0;0.0;0.0;0.22737428269014023;0.0;0.0;0.0
GO:0042535;0.21118072529229706;0.0;0.41247558200009;0.0;0.19379679545077894;0.4952970461639636;0.2947736315249706;0.0;1.0;0.5042049501968799;0.42231643269265273;0.0;0.38674668009973356;0.24630677088897968;0.6518287001632348;0.17383926521380352;0.30331203109252286;0.22097565121227086;0.0;0.0;0.2335771993741451;0.18725605340697177;0.2567811832993924;0.23012483814391174;0.0;0.0;0.17761693507297546;0.0;0.2578214971909072;0.2774254484459283;0.0;0.24341252565272178;0.25018342988734593;0.20219627730027345;0.0;0.0;0.0;0.0;0.0;0.5351825383121361;0.2893541184277411;0.0;0.5914336350941074;0.0;0.366432691772338;0.34966907521615936;0.0;0.0;0.19082216141574151;0.2799909640880222;0.6351957068621651;0.0;0.33713519731325536;0.0;0.0;0.0;0.37715950938468507;0.2521779524225171;0.33721154604349235;0.0;0.23606185669793897;0.0;0.21171992873847514;0.0;0.34560945876267785;0.30236268406114936;0.49171928685427413;0.21167816215354995;0.0;0.0;0.0;0.0;0.2802323872226523;0.17691949489224518;0.0;0.0;0.3357124259882694;0.24650080354279036;0.0;0.0;0.0;0.0;0.19245550396173727;0.0;0.23736817837698018;0.0;0.0;0.32525434914087203;0.0;0.0;0.0;0.2979758129164886;0.0;0.2997464294154186;0.27740444470210474;0.0;0.23799096753135943;0.21200014460912214;0.17244731068331953;0.7211813300145004;0.25637154457909284;0.2431786526974989;0.1832356060081576;0.3144741257098191;0.0;0.3778712036793677;0.3233600616426457;0.31393906765631063;0.5199590614698315;0.500630824071172;0.0;0.34983632386095875;0.2420207411432999;0.23628858520765164;0.21985259617105735;0.2900583418495865;0.0;0.6455378622070738;0.2390264523129255;0.0;0.0;0.0;0.38059789885884976;0.5942492400363314;0.0;0.0;0.39388057472010807;0.3874956236385949;0.4109522698657873;0.1908152749653468;0.14523710699951248;0.0;0.0;0.2445803712422146;0.3075063119709906;0.246269311137441;0.2206647426650916;0.0;0.2184106308882149;0.0;0.0;0.0;0.0;0.37985291553139067;0.0;0.0;0.3294356995059506;0.0;0.5872064053682075;0.21174957294975058;0.3659465734061773;0.2174937129838858;0.0;0.22548834103804816;0.30375655346818203;0.2054171637929053;0.24561810530238776;0.25010795511692285;0.0;0.24391645190847555;0.0;0.24561810530238776;0.33429236064783685;0.33707725493562;0.2555377820999624;0.40960167857670665;0.0;0.0;0.23601630783739355;0.2700257061734885
GO:1902949;0.15590759568741155;0.0;0.3773268700063524;0.0;0.15360091634477246;0.42041696478615403;0.1971801891754725;0.0;0.5042049501968799;1.0;0.8132386252860669;0.0;0.4136980196748568;0.22016082353299476;0.4519293060625593;0.15975111589248758;0.2741046242734669;0.1996987773431532;0.0;0.0;0.16291436272365944;0.1717493670784781;0.23553389054346577;0.2071412381494435;0.0;0.0;0.1332178866645244;0.0;0.19388396062845953;0.21307434294335692;0.0;0.21784553691411382;0.22325296954685178;0.18423514821242182;0.0;0.0;0.0;0.0;0.0;0.5453341842860605;0.2626546975812147;0.0;0.42468116605982764;0.0;0.4181116256729087;0.31141452576984635;0.0;0.0;0.17025883101721098;0.2549166417445366;0.4412092406437114;0.0;0.3014339594812354;0.0;0.0;0.0;0.3746807858067889;0.22483984857141442;0.3014949928819086;0.0;0.21798436527183332;0.0;0.19210902951552575;0.0;0.2540101629045999;0.27332907506025167;0.44193033696297057;0.19207464135226082;0.0;0.0;0.0;0.0;0.18838281439334373;0.16301393698988803;0.0;0.0;0.24736833304325248;0.22031583573620894;0.0;0.0;0.0;0.0;0.1761133049929395;0.0;0.2129915890255355;0.0;0.0;0.2919005695142332;0.0;0.0;0.0;0.2697392307057635;0.0;0.27118935835461766;0.2527708700192937;0.0;0.21349289623672751;0.1923397103790093;0.15920957797289514;0.5617659922294189;0.22816748831853936;0.21765819484063062;0.13706646082291854;0.2831883257256013;0.0;0.3753322120441489;0.37230914289041117;0.28275436015120237;0.20459034294566403;0.6040157085600912;0.0;0.2568364494834816;0.2230557352839867;0.21212194215667107;0.19779267434892284;0.2632348257521535;0.0;0.5906600094439852;0.21432580065128176;0.0;0.0;0.0;0.2048799056836771;0.5422334893348523;0.0;0.0;0.2112637993577816;0.3534890650177225;0.3676520646015035;0.17025334876785225;0.13301017620909092;0.0;0.0;0.25616839663290364;0.27752546648267745;0.22013089404517877;0.17311859967388307;0.0;0.1714964039271925;0.0;0.0;0.0;0.0;0.2767310952543896;0.0;0.0;0.30134360757075707;0.0;0.7003300379377049;0.16668648146684212;0.4175992902283718;0.19685076126418297;0.0;0.2033770534563275;0.2744676068599169;0.18178277126836004;0.2196104409540675;0.2231928669401534;0.0;0.1660260363288655;0.0;0.2196104409540675;0.2695843052698579;0.3013876382193946;0.17324110886971042;0.545315447091781;0.0;0.0;0.21190248566138664;0.16956676957322422
