;GO:0036353;GO:0006281;GO:0035520;GO:0006282;GO:0008284;GO:0006342;GO:0008625;GO:1903507;GO:0051290;GO:0006268;GO:0000122;GO:0006999;GO:0051443;GO:0045892;GO:0043154;GO:0048146;GO:0000060;GO:0006919;GO:0030488;GO:0017148;GO:0070208;GO:0036228;GO:0006270;GO:0042306;GO:0042769;GO:0006351;GO:0051260;GO:0006355;GO:0006298;GO:0006357;GO:0006511;GO:0006610;GO:0006406;GO:0006605;GO:0071260;GO:0043065;GO:0006607;GO:0070317;GO:0036337
GO:0000122;0.0;0.0;0.0;0.5;0.4444444444444444;0.9166666666666666;0.1;0.9090909090909091;0.0;0.0;1.0;0.0;0.4166666666666667;0.9565217391304348;0.4;0.42105263157894735;0.0;0.3076923076923077;0.0;0.7619047619047619;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.9090909090909091;0.0;0.9565217391304348;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.5;0.42105263157894735
GO:0006999;0.3;0.2857142857142857;0.11764705882352941;0.0;0.0;0.3333333333333333;0.2857142857142857;0.0;0.2857142857142857;0.26666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.2857142857142857;0.0;0.2857142857142857;0.0;0.16666666666666666;0.125;0.6153846153846154;0.0;0.26666666666666666;0.0;0.26666666666666666;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.3076923076923077
GO:0051443;0.0;0.0;0.0;0.5;0.5555555555555556;0.08333333333333333;0.1;0.45454545454545453;0.0;0.0;0.4166666666666667;0.0;1.0;0.43478260869565216;0.32;0.5263157894736842;0.0;0.38461538461538464;0.0;0.6666666666666666;0.0;0.0;0.0;0.19047619047619047;0.0;0.0;0.0;0.45454545454545453;0.0;0.43478260869565216;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.4;0.10526315789473684
GO:0045892;0.0;0.0;0.0;0.5263157894736842;0.47058823529411764;0.9565217391304348;0.10526315789473684;0.9523809523809523;0.0;0.0;0.9565217391304348;0.0;0.43478260869565216;1.0;0.4166666666666667;0.4444444444444444;0.0;0.32;0.0;0.8;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.9523809523809523;0.0;0.9090909090909091;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.0;0.5263157894736842;0.4444444444444444
GO:0043154;0.0;0.0;0.0;0.38095238095238093;0.42105263157894735;0.08;0.09523809523809523;0.43478260869565216;0.0;0.0;0.4;0.0;0.32;0.4166666666666667;1.0;0.4;0.0;0.8148148148148148;0.0;0.7272727272727273;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.34782608695652173;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.47619047619047616;0.4
GO:0048146;0.0;0.0;0.0;0.5333333333333333;0.9230769230769231;0.10526315789473684;0.13333333333333333;0.47058823529411764;0.0;0.0;0.42105263157894735;0.0;0.5263157894736842;0.4444444444444444;0.4;1.0;0.0;0.47619047619047616;0.0;0.5;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.47058823529411764;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.5333333333333333;0.5714285714285714
GO:0000060;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;0.1;0.1;0.0;0.0;0.09523809523809523;0.0;0.0
GO:0006919;0.0;0.0;0.0;0.36363636363636365;0.5;0.07692307692307693;0.09090909090909091;0.3333333333333333;0.0;0.0;0.3076923076923077;0.0;0.38461538461538464;0.32;0.8148148148148148;0.47619047619047616;0.0;1.0;0.0;0.6086956521739131;0.0;0.0;0.0;0.2608695652173913;0.0;0.0;0.0;0.3333333333333333;0.0;0.32;0.0;0.0;0.0;0.0;0.0;0.7272727272727273;0.0;0.36363636363636365;0.38095238095238093
GO:0030488;0.07692307692307693;0.4;0.34782608695652173;0.0;0.0;0.08333333333333333;0.1;0.0;0.1;0.09523809523809523;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1;0.0;0.4;0.0;0.1111111111111111;0.36363636363636365;0.10526315789473684;0.0;0.38095238095238093;0.0;0.38095238095238093;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.10526315789473684
GO:0017148;0.0;0.0;0.0;0.5882352941176471;0.5333333333333333;0.7619047619047619;0.11764705882352941;0.7368421052631579;0.0;0.0;0.7619047619047619;0.0;0.6666666666666666;0.8;0.7272727272727273;0.5;0.0;0.6086956521739131;0.0;1.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.7368421052631579;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.5882352941176471;0.5
GO:0070208;0.09090909090909091;0.125;0.10526315789473684;0.0;0.0;0.1;0.125;0.0;0.125;0.11764705882352941;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;1.0;0.0;0.125;0.0;0.14285714285714285;0.1111111111111111;0.13333333333333333;0.0;0.11764705882352941;0.0;0.11764705882352941;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.13333333333333333
GO:0036228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.3157894736842105;0.42105263157894735;0.0;0.0;0.7;0.0;0.0
GO:0006270;0.09090909090909091;0.875;0.3157894736842105;0.0;0.0;0.1;0.125;0.0;0.125;0.11764705882352941;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.125;0.0;1.0;0.0;0.14285714285714285;0.1111111111111111;0.13333333333333333;0.0;0.8235294117647058;0.0;0.11764705882352941;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.13333333333333333
GO:0042306;0.0;0.0;0.0;0.35294117647058826;0.4;0.09523809523809523;0.11764705882352941;0.3157894736842105;0.0;0.0;0.2857142857142857;0.0;0.19047619047619047;0.3;0.2727272727272727;0.375;0.0;0.2608695652173913;0.0;0.3333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.3157894736842105;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.35294117647058826;0.0;0.35294117647058826;0.125
GO:0042769;0.1;0.7142857142857143;0.11764705882352941;0.0;0.0;0.1111111111111111;0.14285714285714285;0.0;0.14285714285714285;0.13333333333333333;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;1.0;0.125;0.15384615384615385;0.0;0.6666666666666666;0.0;0.13333333333333333;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.15384615384615385
GO:0006351;0.08333333333333333;0.4444444444444444;0.38095238095238093;0.0;0.0;0.09090909090909091;0.1111111111111111;0.0;0.1111111111111111;0.10526315789473684;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.1111111111111111;0.0;0.1111111111111111;0.0;0.125;1.0;0.11764705882352941;0.0;0.42105263157894735;0.0;0.42105263157894735;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.11764705882352941
GO:0051260;0.09523809523809523;0.13333333333333333;0.1111111111111111;0.0;0.0;0.10526315789473684;0.13333333333333333;0.0;0.13333333333333333;0.125;0.0;0.6153846153846154;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.13333333333333333;0.0;0.13333333333333333;0.0;0.15384615384615385;0.11764705882352941;1.0;0.0;0.125;0.0;0.125;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.14285714285714285
GO:0006355;0.0;0.0;0.0;0.5555555555555556;0.5;0.9090909090909091;0.1111111111111111;0.9;0.0;0.0;0.9090909090909091;0.0;0.45454545454545453;0.9523809523809523;0.34782608695652173;0.47058823529411764;0.0;0.3333333333333333;0.0;0.7368421052631579;0.0;0.0;0.0;0.3157894736842105;0.0;0.0;0.0;1.0;0.0;0.9523809523809523;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.4444444444444444;0.11764705882352941
GO:0006298;0.17391304347826086;0.9411764705882353;0.4;0.0;0.0;0.19047619047619047;0.23529411764705882;0.0;0.11764705882352941;0.2222222222222222;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.38095238095238093;0.0;0.11764705882352941;0.0;0.8235294117647058;0.0;0.6666666666666666;0.42105263157894735;0.125;0.0;1.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.25
GO:0006357;0.0;0.0;0.0;0.5263157894736842;0.47058823529411764;0.8695652173913043;0.10526315789473684;0.8571428571428571;0.0;0.0;0.9565217391304348;0.0;0.43478260869565216;0.9090909090909091;0.3333333333333333;0.4444444444444444;0.0;0.32;0.0;0.7;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.9523809523809523;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.0;0.42105263157894735;0.1111111111111111
GO:0006511;0.08695652173913043;0.5882352941176471;0.5;0.0;0.0;0.09523809523809523;0.11764705882352941;0.0;0.11764705882352941;0.1111111111111111;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.38095238095238093;0.0;0.11764705882352941;0.0;0.11764705882352941;0.0;0.13333333333333333;0.42105263157894735;0.125;0.0;0.5555555555555556;0.0;1.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.125
GO:0006610;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.2857142857142857;0.38095238095238093;0.0;0.0;0.36363636363636365;0.0;0.0
GO:0006406;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.3157894736842105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;1.0;0.1;0.0;0.0;0.09523809523809523;0.0;0.0
GO:0006605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.42105263157894735;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38095238095238093;0.1;1.0;0.0;0.0;0.09523809523809523;0.0;0.0
GO:0071260;0.1;0.42857142857142855;0.11764705882352941;0.0;0.0;0.1111111111111111;0.14285714285714285;0.0;0.14285714285714285;0.13333333333333333;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.3333333333333333;0.125;0.15384615384615385;0.0;0.4;0.0;0.13333333333333333;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.15384615384615385
GO:0043065;0.0;0.0;0.0;0.5;0.7142857142857143;0.1;0.125;0.4444444444444444;0.0;0.0;0.4;0.0;0.5;0.42105263157894735;0.6666666666666666;0.6666666666666666;0.0;0.7272727272727273;0.0;0.47058823529411764;0.0;0.0;0.0;0.35294117647058826;0.0;0.0;0.0;0.4444444444444444;0.0;0.42105263157894735;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5333333333333333
GO:0006607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0.0;0.0;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.09523809523809523;0.09523809523809523;0.0;0.0;1.0;0.0;0.0
GO:0070317;0.0;0.0;0.0;0.5;0.5714285714285714;0.1;0.125;0.5555555555555556;0.0;0.0;0.5;0.0;0.4;0.5263157894736842;0.47619047619047616;0.5333333333333333;0.0;0.36363636363636365;0.0;0.5882352941176471;0.0;0.0;0.0;0.35294117647058826;0.0;0.0;0.0;0.4444444444444444;0.0;0.42105263157894735;0.0;0.0;0.0;0.0;0.0;0.5;0.0;1.0;0.5333333333333333
GO:0036337;0.09523809523809523;0.26666666666666666;0.1111111111111111;0.5333333333333333;0.6153846153846154;0.10526315789473684;0.13333333333333333;0.47058823529411764;0.13333333333333333;0.125;0.42105263157894735;0.3076923076923077;0.10526315789473684;0.4444444444444444;0.4;0.5714285714285714;0.0;0.38095238095238093;0.10526315789473684;0.5;0.13333333333333333;0.0;0.13333333333333333;0.125;0.15384615384615385;0.11764705882352941;0.14285714285714285;0.11764705882352941;0.25;0.1111111111111111;0.125;0.0;0.0;0.0;0.15384615384615385;0.5333333333333333;0.0;0.5333333333333333;1.0
