;GO:0036353;GO:0006281;GO:0035520;GO:0006282;GO:0008284;GO:0006342;GO:0008625;GO:1903507;GO:0051290;GO:0006268;GO:0000122;GO:0006999;GO:0051443;GO:0045892;GO:0043154;GO:0048146;GO:0000060;GO:0006919;GO:0030488;GO:0017148;GO:0070208;GO:0036228;GO:0006270;GO:0042306;GO:0042769;GO:0006351;GO:0051260;GO:0006355;GO:0006298;GO:0006357;GO:0006511;GO:0006610;GO:0006406;GO:0006605;GO:0071260;GO:0043065;GO:0006607;GO:0070317;GO:0036337
GO:0000122;0.0;0.0;0.0;0.43939824020540713;0.23883654346799066;0.8822913409998127;0.22882968964496955;0.8892741199233707;0.0;0.0;1.0;0.0;0.3140695237042164;0.9753063251973928;0.4367645582513521;0.2308420857656255;0.0;0.2828333996786478;0.0;0.7349454555757204;0.0;0.0;0.0;0.15906184147267044;0.0;0.0;0.0;0.7175189537733038;0.0;0.7377982528375002;0.0;0.0;0.0;0.0;0.0;0.22227012692002437;0.0;0.30478752750762894;0.23690732422769392
GO:0006999;0.2681921990580542;0.1844807977272392;0.1993582670804214;0.0;0.0;0.19505512093393074;0.29801588324142275;0.0;0.6091215239314027;0.6446829705979373;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16129008135492046;0.0;0.6096903087811386;0.0;0.2162322766355343;0.0;0.33405615576539727;0.15145604909580174;0.6635396289621756;0.0;0.18000295166916924;0.0;0.19486871576557702;0.0;0.0;0.0;0.30744252674290823;0.0;0.0;0.0;0.3251425025394554
GO:0051443;0.0;0.0;0.0;0.44114899848668676;0.3647208421303695;0.2897003386101068;0.2534114261229127;0.351479724940854;0.0;0.0;0.3140695237042164;0.0;1.0;0.3223639363197117;0.40954518033912896;0.3511884954888515;0.0;0.6636008666423485;0.0;0.38609071551143465;0.0;0.0;0.0;0.1745080725118165;0.0;0.0;0.0;0.4106408001825356;0.0;0.4035826720649009;0.0;0.0;0.0;0.0;0.0;0.3367911015316682;0.0;0.24686651343300975;0.2633554425822056
GO:0045892;0.0;0.0;0.0;0.45439450684613614;0.24839517372962028;0.9024508646575936;0.23758942970616295;0.91373191804532;0.0;0.0;0.9753063251973928;0.0;0.3223639363197117;1.0;0.44726264865871057;0.23975957688595176;0.0;0.2895423753452445;0.0;0.7539706977638762;0.0;0.0;0.0;0.16459932956235082;0.0;0.0;0.0;0.7404018026238525;0.0;0.7283268735815236;0.0;0.0;0.0;0.0;0.0;0.23052579765105918;0.0;0.31617200007245694;0.24630911773555572
GO:0043154;0.0;0.0;0.0;0.3886327744259708;0.22906965573275595;0.4056374657772183;0.21984870132704745;0.4837327390651102;0.0;0.0;0.4367645582513521;0.0;0.40954518033912896;0.44726264865871057;1.0;0.22170559341088397;0.0;0.565030159004754;0.0;0.5554625731932776;0.0;0.0;0.0;0.1533458332361291;0.0;0.0;0.0;0.3647593343893112;0.0;0.3591796065842038;0.0;0.0;0.0;0.0;0.0;0.3166971651740466;0.0;0.29309433613727315;0.2272944093495022
GO:0048146;0.0;0.0;0.0;0.395552970576604;0.9208949102034818;0.20581570483977157;0.49600095803400535;0.2728168759738333;0.0;0.0;0.2308420857656255;0.0;0.3511884954888515;0.23975957688595176;0.22170559341088397;1.0;0.0;0.29838576491703633;0.0;0.24805986741376887;0.0;0.0;0.0;0.31280901252291476;0.0;0.0;0.0;0.3497335629058616;0.0;0.3397802264594451;0.0;0.0;0.0;0.0;0.0;0.6398156659659208;0.0;0.47153233791279364;0.535583437693735
GO:0000060;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.38605931455900094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7537637275936175;0.541376958375304;0.949059955971571;0.0;0.0;0.7535957349175564;0.0;0.0
GO:0006919;0.0;0.0;0.0;0.3819053627154559;0.3080984628791169;0.26291679806929774;0.21562289158687978;0.312817093995327;0.0;0.0;0.2828333996786478;0.0;0.6636008666423485;0.2895423753452445;0.565030159004754;0.29838576491703633;0.0;1.0;0.0;0.3459561792317238;0.0;0.0;0.0;0.1506426340079075;0.0;0.0;0.0;0.35882674827249533;0.0;0.35342570237807014;0.0;0.0;0.0;0.0;0.0;0.48506517037534214;0.0;0.21086606798609694;0.22278045655739115
GO:0030488;0.4259259696093551;0.6657139140954371;0.49256418331875157;0.0;0.0;0.08302339976026712;0.1491639695603969;0.0;0.15077268669114385;0.15476072178766961;0.0;0.16129008135492046;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1508423633350435;0.0;0.7321722236697339;0.0;0.15767860125745448;0.6193089634860949;0.15715426171588362;0.0;0.6556320163268782;0.0;0.44789619842305395;0.0;0.0;0.0;0.15148883754333498;0.0;0.0;0.0;0.15566430059884664
GO:0017148;0.0;0.0;0.0;0.4292829700911725;0.25731526988205533;0.6789364729503753;0.2457375893968717;0.7019683433389619;0.0;0.0;0.7349454555757204;0.0;0.38609071551143465;0.7539706977638762;0.5554625731932776;0.24805986741376887;0.0;0.3459561792317238;0.0;1.0;0.0;0.0;0.0;0.16971710839422444;0.0;0.0;0.0;0.582507131462194;0.0;0.5727418908452961;0.0;0.0;0.0;0.0;0.0;0.23818884984968944;0.0;0.32674337825741295;0.25507737431061966
GO:0070208;0.25114071080321093;0.17093881341355974;0.18363708846597254;0.0;0.0;0.18587643075146318;0.2642040074184848;0.0;0.8540745162205042;0.4788288872044368;0.0;0.6096903087811386;0.0;0.0;0.0;0.0;0.0;0.0;0.1508423633350435;0.0;1.0;0.0;0.19785976762280874;0.0;0.2921467931308688;0.14220698066426543;0.8411621714940306;0.0;0.16708737735853982;0.0;0.1798209230793098;0.0;0.0;0.0;0.2715864701371218;0.0;0.0;0.0;0.2853064909606791
GO:0036228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38605931455900094;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4876744454266781;0.24136683054926497;0.3855680954220395;0.0;0.0;0.4875505107811017;0.0;0.0
GO:0006270;0.46903759195089323;0.8518503365275001;0.5594484146953491;0.0;0.0;0.09551605373889607;0.194981981109425;0.0;0.19773990244547365;0.20465654784549953;0.0;0.2162322766355343;0.0;0.0;0.0;0.0;0.0;0.0;0.7321722236697339;0.0;0.19785976762280874;0.0;1.0;0.0;0.20979042109173915;0.6969815167044995;0.20886324682781557;0.0;0.8361763452861143;0.0;0.5500849909247755;0.0;0.0;0.0;0.1989735493372299;0.0;0.0;0.0;0.20623966886003015
GO:0042306;0.0;0.0;0.0;0.2551717851910825;0.3326132948320633;0.1433007586652162;0.3079909729794242;0.1847765893348544;0.0;0.0;0.15906184147267044;0.0;0.1745080725118165;0.16459932956235082;0.1533458332361291;0.31280901252291476;0.0;0.1506426340079075;0.0;0.16971710839422444;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.22968897526287058;0.0;0.22403115885014277;0.0;0.0;0.0;0.0;0.0;0.2927276144272467;0.0;0.2954922244304085;0.3277342948316159
GO:0042769;0.154636385624729;0.46325567924439165;0.1938698226788573;0.0;0.0;0.11314397589795279;0.2859159599839023;0.0;0.29188554395330263;0.30721142686218494;0.0;0.33405615576539727;0.0;0.0;0.0;0.0;0.0;0.0;0.15767860125745448;0.0;0.2921467931308688;0.0;0.20979042109173915;0.0;1.0;0.14826718168540814;0.3167891307295675;0.0;0.45229147588848395;0.0;0.1896214343473956;0.0;0.0;0.0;0.4912433780946293;0.0;0.0;0.0;0.31079259152302574
GO:0006351;0.37696413302134973;0.6364942254720125;0.43323391017226304;0.0;0.0;0.08033829958498506;0.14071430393629064;0.0;0.142145051690494;0.1456843752996844;0.0;0.15145604909580174;0.0;0.0;0.0;0.0;0.0;0.0;0.6193089634860949;0.0;0.14220698066426543;0.0;0.6969815167044995;0.0;0.14826718168540814;1.0;0.14780347499091417;0.0;0.6272718088092317;0.0;0.4275975019714931;0.0;0.0;0.0;0.14278141426675145;0.0;0.0;0.0;0.14648480245241643
GO:0051260;0.26144743335802867;0.1790900333156383;0.19307776616998007;0.0;0.0;0.1914627758277831;0.2841965836679853;0.0;0.8404145884004007;0.5177436325835472;0.0;0.6635396289621756;0.0;0.0;0.0;0.0;0.0;0.0;0.15715426171588362;0.0;0.8411621714940306;0.0;0.20886324682781557;0.0;0.3167891307295675;0.14780347499091417;1.0;0.0;0.1748670651939763;0.0;0.18886364328433938;0.0;0.0;0.0;0.2927566951379961;0.0;0.0;0.0;0.3087620667811651
GO:0006355;0.0;0.0;0.0;0.6291907688538778;0.3684167028052182;0.6516735401458685;0.3451351014221388;0.7054497744859306;0.0;0.0;0.7175189537733038;0.0;0.4106408001825356;0.7404018026238525;0.3647593343893112;0.3497335629058616;0.0;0.35882674827249533;0.0;0.582507131462194;0.0;0.0;0.0;0.22968897526287058;0.0;0.0;0.0;1.0;0.0;0.9780985237735494;0.0;0.0;0.0;0.0;0.0;0.33042734166047893;0.0;0.3331072328353685;0.36384624682398625
GO:0006298;0.4206826749378596;0.9834026989964236;0.49199566097354697;0.0;0.0;0.08771735748188889;0.1650304716535703;0.0;0.1670018891437027;0.17190864736032002;0.0;0.18000295166916924;0.0;0.0;0.0;0.0;0.0;0.0;0.6556320163268782;0.0;0.16708737735853982;0.0;0.8361763452861143;0.0;0.45229147588848395;0.6272718088092317;0.1748670651939763;0.0;1.0;0.0;0.48473937471497625;0.0;0.0;0.0;0.27995783421291975;0.0;0.0;0.0;0.17302427955791488
GO:0006357;0.0;0.0;0.0;0.6141039546224131;0.3573882927857679;0.6423009540184013;0.33543815790438586;0.6926891981571077;0.0;0.0;0.7377982528375002;0.0;0.4035826720649009;0.7283268735815236;0.3591796065842038;0.3397802264594451;0.0;0.35342570237807014;0.0;0.5727418908452961;0.0;0.0;0.0;0.22403115885014277;0.0;0.0;0.0;0.9780985237735494;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.32152859486076973;0.0;0.3240655311583722;0.35308577315497575
GO:0006511;0.5206429566787378;0.49322750862650533;0.6548236384636351;0.0;0.0;0.09110415482536509;0.17744079516783742;0.0;0.17972191230071805;0.18541734792287168;0.0;0.19486871576557702;0.0;0.0;0.0;0.0;0.0;0.0;0.44789619842305395;0.0;0.1798209230793098;0.0;0.5500849909247755;0.0;0.1896214343473956;0.4275975019714931;0.18886364328433938;0.0;0.48473937471497625;0.0;1.0;0.0;0.0;0.0;0.18074040398128607;0.0;0.0;0.0;0.18671586556400305
GO:0006610;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7537637275936175;0.0;0.0;0.0;0.0;0.4876744454266781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5125411823275787;0.7531205596703059;0.0;0.0;0.9673823081813646;0.0;0.0
GO:0006406;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.541376958375304;0.0;0.0;0.0;0.0;0.24136683054926497;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5125411823275787;1.0;0.5408161204538202;0.0;0.0;0.5124302937624721;0.0;0.0
GO:0006605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.949059955971571;0.0;0.0;0.0;0.0;0.3855680954220395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7531205596703059;0.5408161204538202;1.0;0.0;0.0;0.7529528535280209;0.0;0.0
GO:0071260;0.14867865328678415;0.2864423421387184;0.18459611405369583;0.0;0.0;0.10992117499297556;0.2661936927742144;0.0;0.2713606845172206;0.2845582446840606;0.0;0.30744252674290823;0.0;0.0;0.0;0.0;0.0;0.0;0.15148883754333498;0.0;0.2715864701371218;0.0;0.1989735493372299;0.0;0.4912433780946293;0.14278141426675145;0.2927566951379961;0.0;0.27995783421291975;0.0;0.18074040398128607;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.28762810603882133
GO:0043065;0.0;0.0;0.0;0.3710339938367808;0.6862007456323638;0.19897408380540893;0.45804542820503075;0.26092446200682257;0.0;0.0;0.22227012692002437;0.0;0.3367911015316682;0.23052579765105918;0.3166971651740466;0.6398156659659208;0.0;0.48506517037534214;0.0;0.23818884984968944;0.0;0.0;0.0;0.2927276144272467;0.0;0.0;0.0;0.33042734166047893;0.0;0.32152859486076973;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.43709928217379285;0.49159685487462734
GO:0006607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7535957349175564;0.0;0.0;0.0;0.0;0.4875505107811017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9673823081813646;0.5124302937624721;0.7529528535280209;0.0;0.0;1.0;0.0;0.0
GO:0070317;0.0;0.0;0.0;0.374416399424667;0.5061385564830263;0.27268735769101426;0.4632113143601776;0.3581311040364678;0.0;0.0;0.30478752750762894;0.0;0.24686651343300975;0.31617200007245694;0.29309433613727315;0.47153233791279364;0.0;0.21086606798609694;0.0;0.32674337825741295;0.0;0.0;0.0;0.2954922244304085;0.0;0.0;0.0;0.3331072328353685;0.0;0.3240655311583722;0.0;0.0;0.0;0.0;0.0;0.43709928217379285;0.0;1.0;0.49755217128618007
GO:0036337;0.15269858446000156;0.17715765969911998;0.19083364164985522;0.4137017058172457;0.5806793033124376;0.2666485308502275;0.8480772063013885;0.28132904434706857;0.2850573270819725;0.29965661343078026;0.23690732422769392;0.3251425025394554;0.2633554425822056;0.24630911773555572;0.2272944093495022;0.535583437693735;0.0;0.22278045655739115;0.15566430059884664;0.25507737431061966;0.2853064909606791;0.0;0.20623966886003015;0.3277342948316159;0.31079259152302574;0.14648480245241643;0.3087620667811651;0.36384624682398625;0.17302427955791488;0.35308577315497575;0.18671586556400305;0.0;0.0;0.0;0.28762810603882133;0.49159685487462734;0.0;0.49755217128618007;1.0
