;GO:0036353;GO:0006281;GO:0035520;GO:0006282;GO:0008284;GO:0006342;GO:0008625;GO:1903507;GO:0051290;GO:0006268;GO:0000122;GO:0006999;GO:0051443;GO:0045892;GO:0043154;GO:0048146;GO:0000060;GO:0006919;GO:0030488;GO:0017148;GO:0070208;GO:0036228;GO:0006270;GO:0042306;GO:0042769;GO:0006351;GO:0051260;GO:0006355;GO:0006298;GO:0006357;GO:0006511;GO:0006610;GO:0006406;GO:0006605;GO:0071260;GO:0043065;GO:0006607;GO:0070317;GO:0036337
GO:0036353;1.0;0.18546679695614424;0.38586930151277293;0.0;0.0;0.49668713556139094;0.020669107130772676;0.0;0.1730070713368601;0.16005433620306078;0.0;0.1656356433143202;0.0;0.0;0.0;0.0;0.0;0.0;0.2454870194998676;0.0;0.1640332472187097;0.0;0.14869539050203842;0.0;0.020928011150375257;0.2163964268862666;0.20851220661240577;0.0;0.14834602166554892;0.0;0.25722932906914786;0.0;0.0;0.0;0.02208566958313619;0.0;0.0;0.0;0.017230094564966998
GO:0006281;0.18546679695614424;1.0;0.18546679695614424;0.0;0.0;0.031845657904192824;0.02901943143648865;0.0;0.028632995070703476;0.025721655810301506;0.0;0.026955195166218297;0.0;0.0;0.0;0.0;0.0;0.0;0.3008463067631785;0.0;0.02659786442860969;0.0;0.6218633153951182;0.0;0.6502690429191196;0.5295660249326735;0.03758374961699045;0.0;0.7195164399451565;0.0;0.28892939430408376;0.0;0.0;0.0;0.4153689118882731;0.0;0.0;0.0;0.022667373102279776
GO:0035520;0.38586930151277293;0.18546679695614424;1.0;0.0;0.0;0.022063770115845354;0.020669107130772676;0.0;0.020472313539169208;0.018939587432658576;0.0;0.019600035981132177;0.0;0.0;0.0;0.0;0.0;0.0;0.2454870194998676;0.0;0.019410420868698968;0.0;0.14869539050203842;0.0;0.020928011150375257;0.2163964268862666;0.02467371557432824;0.0;0.14834602166554892;0.0;0.4655810292830021;0.0;0.0;0.0;0.02208566958313619;0.0;0.0;0.0;0.017230094564966998
GO:0006282;0.0;0.0;0.0;1.0;0.11523316851549217;0.2670500707163465;0.08174253608293218;0.36281214296392;0.0;0.0;0.34473405487685066;0.0;0.18692125241760418;0.36110683259345866;0.20495314515638036;0.08536723661097698;0.0;0.20406114825597574;0.0;0.21060929452861712;0.0;0.0;0.0;0.07657713810195911;0.0;0.0;0.0;0.42259132446589215;0.0;0.4018946255723489;0.0;0.0;0.0;0.0;0.0;0.10970351669286732;0.0;0.08298980357870396;0.06578999156532307
GO:0008284;0.0;0.0;0.0;0.11523316851549217;1.0;0.11098918746074664;0.1005093922746404;0.16586836759824738;0.0;0.0;0.15468331848007125;0.0;0.2691134627894504;0.16479527159272941;0.11308404752014961;0.6780406190105798;0.0;0.30012933282344256;0.0;0.11703918549474157;0.0;0.0;0.0;0.0955740596714925;0.0;0.0;0.0;0.20606155692100436;0.0;0.19155379589389968;0.0;0.0;0.0;0.0;0.0;0.3906503731912574;0.0;0.10240173911657396;0.07742535040194483
GO:0006342;0.49668713556139094;0.031845657904192824;0.022063770115845354;0.2670500707163465;0.11098918746074664;1.0;0.07958385570082689;0.655172130743979;0.20427238299210476;0.18645612490687977;0.6323657045834411;0.1940744535390222;0.18197201493518372;0.6612516354780276;0.37497998279601513;0.08301562115471992;0.0;0.19817693451937307;0.024634798889385322;0.48727855245282975;0.19187822134748322;0.0;0.024380925734277067;0.07442803024980256;0.024809858232917762;0.03869273791729684;0.25567626256150505;0.4434343538097786;0.024313228515537185;0.4226364607022279;0.031845657904192824;0.0;0.0;0.0;0.026453670162824353;0.10585026172697677;0.0;0.23384107573479074;0.06438441076236054
GO:0008625;0.020669107130772676;0.02901943143648865;0.020669107130772676;0.08174253608293218;0.1005093922746404;0.07958385570082689;1.0;0.104336725016446;0.022508135151639904;0.020669107130772676;0.0997974400634497;0.021458197157809184;0.07422872975836507;0.10391109779594299;0.0806552032145233;0.07700981413783284;0.0;0.08034002727926726;0.022908878776287125;0.08264720425093025;0.021231133546627146;0.0;0.022689173704861985;0.06894977635318376;0.02306019265260653;0.0345986560261356;0.027692483615473464;0.11892876576928846;0.022630534039172655;0.11394788842367554;0.02901943143648865;0.0;0.0;0.0;0.024473722121535486;0.09627659842017398;0.0;0.07506980534835488;0.2607100990409064
GO:1903507;0.0;0.0;0.0;0.36281214296392;0.16586836759824738;0.655172130743979;0.104336725016446;1.0;0.0;0.0;0.9285320516144532;0.0;0.2387656333611212;0.9931164258136275;0.506829126218958;0.11031541746944062;0.0;0.26746171594324725;0.0;0.6518224827549499;0.0;0.0;0.0;0.0995186714713427;0.0;0.0;0.0;0.7370850539316253;0.0;0.6812899187067215;0.0;0.0;0.0;0.0;0.0;0.15464798732377313;0.0;0.30799489665340213;0.07967682777827191
GO:0051290;0.1730070713368601;0.028632995070703476;0.020472313539169208;0.0;0.0;0.20427238299210476;0.022508135151639904;0.0;1.0;0.1730070713368601;0.0;0.3374928699593028;0.0;0.0;0.0;0.0;0.0;0.0;0.022667373102279776;0.0;0.7488668096105066;0.0;0.022452254132169763;0.0;0.02281550317498554;0.03405074733604062;0.6858375367311593;0.0;0.022394831149800485;0.0;0.028632995070703476;0.0;0.0;0.0;0.024198294749429496;0.0;0.0;0.0;0.018489420279622117
GO:0006268;0.16005433620306078;0.025721655810301506;0.018939587432658576;0.0;0.0;0.18645612490687977;0.020669107130772676;0.0;0.1730070713368601;1.0;0.0;0.27626018102190714;0.0;0.0;0.0;0.0;0.0;0.0;0.020803309448960187;0.0;0.1640332472187097;0.0;0.020621975026485204;0.0;0.020928011150375257;0.03001116373548947;0.20851220661240577;0.0;0.020573522445697098;0.0;0.025721655810301506;0.0;0.0;0.0;0.02208566958313619;0.0;0.0;0.0;0.017230094564966998
