;GO:0036353;GO:0006281;GO:0035520;GO:0006282;GO:0008284;GO:0006342;GO:0008625;GO:1903507;GO:0051290;GO:0006268;GO:0000122;GO:0006999;GO:0051443;GO:0045892;GO:0043154;GO:0048146;GO:0000060;GO:0006919;GO:0030488;GO:0017148;GO:0070208;GO:0036228;GO:0006270;GO:0042306;GO:0042769;GO:0006351;GO:0051260;GO:0006355;GO:0006298;GO:0006357;GO:0006511;GO:0006610;GO:0006406;GO:0006605;GO:0071260;GO:0043065;GO:0006607;GO:0070317;GO:0036337
GO:0000122;0.0;0.0;0.0;0.5641409506690975;0.4477090036836233;0.7709233423868647;0.33873839538766604;0.8253384804477917;0.0;0.0;1.0;0.0;0.3781338322202392;0.885445348461629;0.4800162136511257;0.34858311830354227;0.0;0.3663669897392511;0.0;0.7301436679594507;0.0;0.0;0.0;0.32214303987824255;0.0;0.0;0.0;0.7877424714314065;0.0;0.8553921965369784;0.0;0.0;0.0;0.0;0.0;0.4182089963414908;0.0;0.3970621362685169;0.32190873040274914
GO:0006999;0.461584713677729;0.36102260368341843;0.23513106415001556;0.0;0.0;0.5174916506186666;0.35398641934105307;0.0;0.5026533010937244;0.5269928878383359;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3761058596512894;0.0;0.5026533010937244;0.0;0.38764574931088686;0.0;0.3214116822411329;0.4176439776896795;0.5293276889945175;0.0;0.29425202248986143;0.0;0.40290841421295;0.0;0.0;0.0;0.26806290643954656;0.0;0.0;0.0;0.3371567543561361
GO:0051443;0.0;0.0;0.0;0.39444415684772316;0.44369687201735664;0.3954814145192411;0.29020615116898657;0.40408288404966675;0.0;0.0;0.3781338322202392;0.0;1.0;0.4035822462261536;0.39921942866601917;0.3427447885951488;0.0;0.44851624047920985;0.0;0.48238314629479334;0.0;0.0;0.0;0.2408071200308996;0.0;0.0;0.0;0.4556901616149162;0.0;0.4336353981508042;0.0;0.0;0.0;0.0;0.0;0.41089319638869315;0.0;0.21377025599374544;0.2733764861840696
GO:0045892;0.0;0.0;0.0;0.5994593156516321;0.4776810685121364;0.8431867005703068;0.36688426217405223;0.8976018386312338;0.0;0.0;0.885445348461629;0.0;0.4035822462261536;1.0;0.5081620804375119;0.37672898508992847;0.0;0.39079096021335713;0.0;0.7850920893074976;0.0;0.0;0.0;0.34759145388415685;0.0;0.0;0.0;0.8600058296148485;0.0;0.7923561045092766;0.0;0.0;0.0;0.0;0.0;0.4448773928834729;0.0;0.42703420109702994;0.3500545971891353
GO:0043154;0.0;0.0;0.0;0.42676256062590834;0.40051768565659246;0.4377575657598034;0.27423214052524003;0.508662718261025;0.0;0.0;0.4800162136511257;0.0;0.39921942866601917;0.5081620804375119;1.0;0.29956560223438455;0.0;0.7185409322304368;0.0;0.5722635311704146;0.0;0.0;0.0;0.2576367850158165;0.0;0.0;0.0;0.47251982659983316;0.0;0.4504650631357211;0.0;0.0;0.0;0.0;0.0;0.6667233374171156;0.0;0.349870818241486;0.27289121433359137
GO:0048146;0.0;0.0;0.0;0.3905246203635414;0.8144653298679343;0.3391281460408835;0.30005087408486286;0.37722962291344164;0.0;0.0;0.34858311830354227;0.0;0.3427447885951488;0.37672898508992847;0.29956560223438455;1.0;0.0;0.360059725430544;0.0;0.370894563998029;0.0;0.0;0.0;0.27745439750843653;0.0;0.0;0.0;0.4321405687652221;0.0;0.4067821370145791;0.0;0.0;0.0;0.0;0.0;0.4958328882881619;0.0;0.2832212090999459;0.3028512654654583
GO:0000060;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.4643146910388439;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6153565443014609;0.5945860073038634;0.6855349850879642;0.0;0.0;0.6153565443014609;0.0;0.0
GO:0006919;0.0;0.0;0.0;0.39444415684772316;0.46332692838286904;0.3486664703417134;0.24339120699145883;0.3912915980368703;0.0;0.0;0.3663669897392511;0.0;0.44851624047920985;0.39079096021335713;0.7185409322304368;0.360059725430544;0.0;1.0;0.0;0.44957947066612985;0.0;0.0;0.0;0.22904027754991146;0.0;0.0;0.0;0.44167889306605196;0.0;0.42084411213800776;0.0;0.0;0.0;0.0;0.0;0.7450143767617338;0.0;0.22656154200654188;0.24057281055540614
GO:0030488;0.5664832966589022;0.5955440025404883;0.4685989240250258;0.0;0.0;0.5072359322366868;0.46815866028066616;0.0;0.45132899529574927;0.4948330481814594;0.0;0.3761058596512894;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.45132899529574927;0.0;0.6281682692349597;0.0;0.42958280211374317;0.7061081623287034;0.47800338319654245;0.0;0.519285803620666;0.0;0.6081943718338604;0.0;0.0;0.0;0.3494314717504962;0.0;0.0;0.0;0.45132899529574927
GO:0017148;0.0;0.0;0.0;0.5403828157444818;0.4741617669503541;0.6878850200681285;0.34373490424675757;0.6962573432348413;0.0;0.0;0.7301436679594507;0.0;0.48238314629479334;0.7850920893074976;0.5722635311704146;0.370894563998029;0.0;0.44957947066612985;0.0;1.0;0.0;0.0;0.0;0.3244420959568622;0.0;0.0;0.0;0.7113907200328616;0.0;0.6705435494889503;0.0;0.0;0.0;0.0;0.0;0.4372167737494465;0.0;0.4235148995352477;0.3442201760972358
GO:0070208;0.4772016191318648;0.35397827214813765;0.25074796960415136;0.0;0.0;0.5331085560728024;0.4024070004238523;0.0;0.7851474704628364;0.5207056720175749;0.0;0.5026533010937244;0.0;0.0;0.0;0.0;0.0;0.0;0.45132899529574927;0.0;1.0;0.0;0.43606633039368614;0.0;0.3638311422569293;0.4928671133341394;0.7533567602833408;0.0;0.2848925714244635;0.0;0.45132899529574927;0.0;0.0;0.0;0.28367981189368235;0.0;0.0;0.0;0.3855773354389354
GO:0036228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4643146910388439;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6558480713364871;0.4481563559807771;0.5344931318253472;0.0;0.0;0.6558480713364871;0.0;0.0
GO:0006270;0.5271800470749834;0.7059494613636772;0.42929567444110694;0.0;0.0;0.4919732673346237;0.4528959953786031;0.0;0.43606633039368614;0.4795703832793962;0.0;0.38764574931088686;0.0;0.0;0.0;0.0;0.0;0.0;0.6281682692349597;0.0;0.43606633039368614;0.0;1.0;0.0;0.41432013721168004;0.6697063872733497;0.4627407182944793;0.0;0.6142025236505864;0.0;0.5929317069317972;0.0;0.0;0.0;0.3341688068484331;0.0;0.0;0.0;0.43606633039368614
GO:0042306;0.0;0.0;0.0;0.33845336450572644;0.3765802828885176;0.32217568534184926;0.2830984133858286;0.3353008056948736;0.0;0.0;0.32214303987824255;0.0;0.2408071200308996;0.34759145388415685;0.2576367850158165;0.27745439750843653;0.0;0.22904027754991146;0.0;0.3244420959568622;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.39969936927291955;0.0;0.3776446058088075;0.0;0.0;0.0;0.0;0.0;0.34708027554638504;0.0;0.23676874105877915;0.2662687484009117
GO:0042769;0.3638311422569293;0.769643597904653;0.2745967380636052;0.0;0.0;0.41973807919786693;0.3806608072418462;0.0;0.3638311422569293;0.40733519514263944;0.0;0.3214116822411329;0.0;0.0;0.0;0.0;0.0;0.0;0.42958280211374317;0.0;0.3638311422569293;0.0;0.41432013721168004;0.0;1.0;0.4711209201521333;0.3905055301577225;0.0;0.6778966601915623;0.0;0.42958280211374317;0.0;0.0;0.0;0.46262687794237156;0.0;0.0;0.0;0.3638311422569293
GO:0006351;0.5839808300154367;0.6370821205788785;0.48609645738156015;0.0;0.0;0.548774050275077;0.5096967783190562;0.0;0.4928671133341394;0.5363711662198495;0.0;0.4176439776896795;0.0;0.0;0.0;0.0;0.0;0.0;0.7061081623287034;0.0;0.4928671133341394;0.0;0.6697063872733497;0.0;0.4711209201521333;1.0;0.5195415012349325;0.0;0.560823921659056;0.0;0.6497324898722505;0.0;0.0;0.0;0.39096958978888635;0.0;0.0;0.0;0.4928671133341394
GO:0051260;0.503876007032658;0.38065266004893084;0.27742235750494454;0.0;0.0;0.5597829439735955;0.42908138832464554;0.0;0.7533567602833408;0.547380059918368;0.0;0.5293276889945175;0.0;0.0;0.0;0.0;0.0;0.0;0.47800338319654245;0.0;0.7533567602833408;0.0;0.4627407182944793;0.0;0.3905055301577225;0.5195415012349325;1.0;0.0;0.31156695932525663;0.0;0.47800338319654245;0.0;0.0;0.0;0.31035419979447554;0.0;0.0;0.0;0.4122517233397286
GO:0006355;0.0;0.0;0.0;0.6643585170531912;0.5354077717175472;0.7454838235400842;0.4222958458493458;0.8002722955442101;0.0;0.0;0.7877424714314065;0.0;0.4556901616149162;0.8600058296148485;0.47251982659983316;0.4321405687652221;0.0;0.44167889306605196;0.0;0.7113907200328616;0.0;0.0;0.0;0.39969936927291955;0.0;0.0;0.0;1.0;0.0;0.8900589815394991;0.0;0.0;0.0;0.0;0.0;0.49846277851663956;0.0;0.38815124402903367;0.40546618086442887
GO:0006298;0.39563634447127316;0.8486468320965852;0.3698770003778904;0.0;0.0;0.3604295647309135;0.3213522927748928;0.0;0.2848925714244635;0.348026680675686;0.0;0.29425202248986143;0.0;0.0;0.0;0.0;0.0;0.0;0.519285803620666;0.0;0.2848925714244635;0.0;0.6142025236505864;0.0;0.6778966601915623;0.560823921659056;0.31156695932525663;0.0;1.0;0.0;0.5108517958791642;0.0;0.0;0.0;0.41049086167156634;0.0;0.0;0.0;0.3045226277899759
GO:0006357;0.0;0.0;0.0;0.6295124675762827;0.507734220436787;0.6951490352699075;0.39693741409870287;0.7499375072740333;0.0;0.0;0.8553921965369784;0.0;0.4336353981508042;0.7923561045092766;0.4504650631357211;0.4067821370145791;0.0;0.42084411213800776;0.0;0.6705435494889503;0.0;0.0;0.0;0.3776446058088075;0.0;0.0;0.0;0.8900589815394991;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.4749305448081235;0.0;0.36461901032051763;0.3801077491137859
GO:0006511;0.5614318262526623;0.5931111158659894;0.6049138331698976;0.0;0.0;0.5072359322366868;0.46815866028066616;0.0;0.45132899529574927;0.4948330481814594;0.0;0.40290841421295;0.0;0.0;0.0;0.0;0.0;0.0;0.6081943718338604;0.0;0.45132899529574927;0.0;0.5929317069317972;0.0;0.42958280211374317;0.6497324898722505;0.47800338319654245;0.0;0.5108517958791642;0.0;1.0;0.0;0.0;0.0;0.3494314717504962;0.0;0.0;0.0;0.45132899529574927
GO:0006610;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6153565443014609;0.0;0.0;0.0;0.0;0.6558480713364871;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.6814098238657591;0.6855349850879642;0.0;0.0;0.7851474704628364;0.0;0.0
GO:0006406;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5945860073038634;0.0;0.0;0.0;0.0;0.4481563559807771;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6814098238657591;1.0;0.6647644480903666;0.0;0.0;0.6814098238657591;0.0;0.0
GO:0006605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6855349850879642;0.0;0.0;0.0;0.0;0.5344931318253472;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6855349850879642;0.6647644480903666;1.0;0.0;0.0;0.6855349850879642;0.0;0.0
GO:0071260;0.28367981189368235;0.4795765623952405;0.20845667624922237;0.0;0.0;0.33958674883462;0.30050947687859925;0.0;0.28367981189368235;0.3271838647793925;0.0;0.26806290643954656;0.0;0.0;0.0;0.0;0.0;0.0;0.3494314717504962;0.0;0.28367981189368235;0.0;0.3341688068484331;0.0;0.46262687794237156;0.39096958978888635;0.31035419979447554;0.0;0.41049086167156634;0.0;0.3494314717504962;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.28367981189368235
GO:0043065;0.0;0.0;0.0;0.4545317105848417;0.6062725894366352;0.40545035579230104;0.3663730838362803;0.44537803070698606;0.0;0.0;0.4182089963414908;0.0;0.41089319638869315;0.4448773928834729;0.6667233374171156;0.4958328882881619;0.0;0.7450143767617338;0.0;0.4372167737494465;0.0;0.0;0.0;0.34708027554638504;0.0;0.0;0.0;0.49846277851663956;0.0;0.4749305448081235;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3495434188513634;0.3668583556867586
GO:0006607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6153565443014609;0.0;0.0;0.0;0.0;0.6558480713364871;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7851474704628364;0.6814098238657591;0.6855349850879642;0.0;0.0;1.0;0.0;0.0
GO:0070317;0.0;0.0;0.0;0.3442201760972358;0.386488412052271;0.3548034883771946;0.2560615493486744;0.4275348389205431;0.0;0.0;0.3970621362685169;0.0;0.21377025599374544;0.42703420109702994;0.349870818241486;0.2832212090999459;0.0;0.22656154200654188;0.0;0.4235148995352477;0.0;0.0;0.0;0.23676874105877915;0.0;0.0;0.0;0.38815124402903367;0.0;0.36461901032051763;0.0;0.0;0.0;0.0;0.0;0.3495434188513634;0.0;1.0;0.25654682119915273
GO:0036337;0.3855773354389354;0.37663950913755423;0.25074796960415136;0.3638502324627482;0.4091496490416876;0.4566425750402724;0.5721288325429055;0.35055523501264846;0.3855773354389354;0.42908138832464554;0.32190873040274914;0.3371567543561361;0.2733764861840696;0.3500545971891353;0.27289121433359137;0.3028512654654583;0.0;0.24057281055540614;0.45132899529574927;0.3442201760972358;0.3855773354389354;0.0;0.43606633039368614;0.2662687484009117;0.3638311422569293;0.4928671133341394;0.4122517233397286;0.40546618086442887;0.3045226277899759;0.3801077491137859;0.45132899529574927;0.0;0.0;0.0;0.28367981189368235;0.3668583556867586;0.0;0.25654682119915273;1.0
