;GO:0002086;GO:0046697;GO:0008625;GO:0045766;GO:0006687;GO:0051005;GO:0031638;GO:0010813;GO:0010815;GO:0015707;GO:0032729;GO:0019886;GO:0019747;GO:0070839;GO:0048011;GO:0002764;GO:0002369;GO:0048255;GO:0014902;GO:0016485;GO:0007193;GO:0008284;GO:0008203;GO:0045944;GO:0043129;GO:0042832;GO:0002576;GO:0097067;GO:0071310;GO:0032147;GO:0010634;GO:1905572;GO:0022617;GO:0008333;GO:0005980;GO:0043410;GO:0005985;GO:0002224;GO:0070574;GO:0071421;GO:0033344;GO:0032496;GO:0019730;GO:0001818;GO:2001235;GO:1903206;GO:0006006;GO:0006886;GO:0006879;GO:0000023;GO:0032526;GO:0006914;GO:0033619;GO:0032367;GO:0006919;GO:0051603;GO:0043312;GO:0045454;GO:0006897;GO:0006895;GO:0038180;GO:0030855;GO:0007218;GO:0045342;GO:0010628;GO:0010506;GO:0002606;GO:0001913;GO:0015914;GO:2001259;GO:0050766;GO:0046718;GO:0046716;GO:0060586;GO:1904037;GO:0007035;GO:0009615;GO:0046836;GO:0060742;GO:0032868;GO:0032509;GO:0034769;GO:0050829;GO:0030163;GO:1902023;GO:0045599;GO:0046323;GO:0060736;GO:0006876;GO:0002026;GO:0043181;GO:0070371;GO:0043066;GO:0006508;GO:0002309;GO:0006909;GO:0002827
GO:0002086;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1642658631441654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1642658631441654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1642658631441654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0046697;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34386328635089514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34386328635089514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008625;0.0;0.0;1.0;0.042064647228987374;0.01468324974140624;0.036692364793703955;0.0;0.01468324974140624;0.01468324974140624;0.0;0.042064647228987374;0.0;0.047799631016701725;0.0;0.2052608479739753;0.12659489728285286;0.0;0.047799631016701725;0.01468324974140624;0.0;0.12659489728285286;0.047799631016701725;0.0;0.047799631016701725;0.036692364793703955;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.0;0.01468324974140624;0.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.12659489728285286;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.0;0.0;0.036692364793703955;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.047799631016701725;0.0;0.01468324974140624;0.047799631016701725;0.0;0.0;0.2052608479739753;0.01468324974140624;0.12659489728285286;0.0;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.0;0.0;0.042064647228987374;0.047799631016701725;0.0;0.036692364793703955;0.036692364793703955;0.047799631016701725;0.036692364793703955;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.036692364793703955;0.042064647228987374;0.036692364793703955;0.12659489728285286;0.047799631016701725;0.0;0.01468324974140624;0.0;0.042064647228987374
GO:0045766;0.0;0.0;0.042064647228987374;1.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.24944431948534626;0.0;0.042064647228987374;0.0;0.042064647228987374;0.042064647228987374;0.0;0.11511873865597294;0.0;0.0;0.042064647228987374;0.11511873865597294;0.0;0.11511873865597294;0.036692364793703955;0.0;0.0;0.0;0.0;0.11511873865597294;0.24944431948534626;0.0;0.0;0.0;0.0;0.11511873865597294;0.0;0.11511873865597294;0.0;0.0;0.0;0.0;0.0;0.18922943134840794;0.11511873865597294;0.042064647228987374;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.11511873865597294;0.0;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.11511873865597294;0.042064647228987374;0.11511873865597294;0.0;0.0;0.11511873865597294;0.11511873865597294;0.0;0.036692364793703955;0.036692364793703955;0.11511873865597294;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20397374928165476;0.0;0.0;0.036692364793703955;0.18922943134840794;0.036692364793703955;0.042064647228987374;0.042064647228987374;0.0;0.0;0.0;0.11511873865597294
GO:0006687;0.0;0.0;0.01468324974140624;0.0;1.0;0.0;0.1237146889194086;0.1237146889194086;0.1237146889194086;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.1237146889194086;0.01468324974140624;0.0;0.27271733917935304;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.06927734236639929;0.0;0.06927734236639929;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06927734236639929;0.0;0.01468324974140624;0.06927734236639929;0.0;0.06886689890529227;0.1237146889194086;0.0;0.0;0.1237146889194086;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.06501482195767329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.1237146889194086;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.1237146889194086;0.0;0.1237146889194086;0.01468324974140624;0.0;0.0
GO:0051005;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;1.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.0;0.0;0.0;0.0;0.20819522445199756;0.036692364793703955;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.26943094905830245;0.0;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;0.0;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.17530917548795347;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.0;0.036692364793703955
GO:0031638;0.0;0.0;0.0;0.0;0.1237146889194086;0.0;1.0;0.1237146889194086;0.1237146889194086;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4828467087500229;0.0;0.0;0.06927734236639929;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08547128021085358;0.0;0.06927734236639929;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06927734236639929;0.0;0.0;0.06927734236639929;0.0;0.05923137626096931;0.26577770024764036;0.0;0.0;0.26577770024764036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08547128021085358;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1468397877411918;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1468397877411918;0.0;0.26577770024764036;0.0;0.0;0.0
GO:0010813;0.0;0.0;0.01468324974140624;0.0;0.1237146889194086;0.0;0.1237146889194086;1.0;0.6423768814047484;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.1237146889194086;0.01468324974140624;0.0;0.06501482195767329;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.242130903760124;0.0;0.06886689890529227;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06501482195767329;0.0;0.01468324974140624;0.06886689890529227;0.0;0.24065568453703556;0.1237146889194086;0.0;0.0;0.1237146889194086;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.06501482195767329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.316425220850889;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.1237146889194086;0.0;0.1237146889194086;0.01468324974140624;0.0;0.0
GO:0010815;0.0;0.0;0.01468324974140624;0.0;0.1237146889194086;0.0;0.1237146889194086;0.6423768814047484;1.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.1237146889194086;0.01468324974140624;0.0;0.06501482195767329;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.242130903760124;0.0;0.06886689890529227;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06501482195767329;0.0;0.01468324974140624;0.06886689890529227;0.0;0.24065568453703556;0.1237146889194086;0.0;0.0;0.1237146889194086;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.06501482195767329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.316425220850889;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.1237146889194086;0.0;0.1237146889194086;0.01468324974140624;0.0;0.0
GO:0015707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.2671917332720723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.3582167568548244;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.2671917332720723;0.2671917332720723;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.23717602614496414;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.14698621595948655;0.0;0.14698621595948655;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3582167568548244;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.3582167568548244;0.0;0.14698621595948655;0.0;0.0;0.0;0.13331334997803274;0.0;0.0;0.0;0.0;0.14698621595948655;0.0
