;GO:0002086;GO:0046697;GO:0008625;GO:0045766;GO:0006687;GO:0051005;GO:0031638;GO:0010813;GO:0010815;GO:0015707;GO:0032729;GO:0019886;GO:0019747;GO:0070839;GO:0048011;GO:0002764;GO:0002369;GO:0048255;GO:0014902;GO:0016485;GO:0007193;GO:0008284;GO:0008203;GO:0045944;GO:0043129;GO:0042832;GO:0002576;GO:0097067;GO:0071310;GO:0032147;GO:0010634;GO:1905572;GO:0022617;GO:0008333;GO:0005980;GO:0043410;GO:0005985;GO:0002224;GO:0070574;GO:0071421;GO:0033344;GO:0032496;GO:0019730;GO:0001818;GO:2001235;GO:1903206;GO:0006006;GO:0006886;GO:0006879;GO:0000023;GO:0032526;GO:0006914;GO:0033619;GO:0032367;GO:0006919;GO:0051603;GO:0043312;GO:0045454;GO:0006897;GO:0006895;GO:0038180;GO:0030855;GO:0007218;GO:0045342;GO:0010628;GO:0010506;GO:0002606;GO:0001913;GO:0015914;GO:2001259;GO:0050766;GO:0046718;GO:0046716;GO:0060586;GO:1904037;GO:0007035;GO:0009615;GO:0046836;GO:0060742;GO:0032868;GO:0032509;GO:0034769;GO:0050829;GO:0030163;GO:1902023;GO:0045599;GO:0046323;GO:0060736;GO:0006876;GO:0002026;GO:0043181;GO:0070371;GO:0043066;GO:0006508;GO:0002309;GO:0006909;GO:0002827
GO:0002086;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06397587292736058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05772719628941774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07685901606646695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0046697;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09708914997741776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09708914997741776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33064455562530315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33071519898019974;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008625;0.0;0.0;1.0;0.033205470168080946;0.02283537593488651;0.051654787837409726;0.0;0.023646409505766557;0.016943654219970274;0.0;0.06845703713218734;0.0;0.1518231482096793;0.0;0.3981289310453043;0.3705305935174204;0.0;0.004044468826009516;0.0642058232576707;0.0;0.3705305935174204;0.1518231482096793;0.0;0.005439344724655555;0.0642058232576707;0.0;0.0642058232576707;0.030477824524970297;0.0642058232576707;0.007259226533337186;0.03283101611315032;0.0;0.0642058232576707;0.0;0.004825413462602607;0.007827477218386933;0.05088580133913734;0.04743600973004754;0.0;0.0;0.0;0.0;0.0;0.08515358371477114;0.027319038802380607;0.015922329724654256;0.0;0.0;0.018032200330988648;0.05088580133913734;0.0;0.0642058232576707;0.0;0.0;0.010840808751527521;0.0;0.02535564089323761;0.1518231482096793;0.0;0.0;0.4417985090863461;0.0642058232576707;0.3705305935174204;0.0;0.07595466202205571;0.1518231482096793;0.08077709883171201;0.0;0.0;0.008488935902188906;0.04541468016124073;0.0;0.0642058232576707;0.05772719628941774;0.07552614026072267;0.01844711400995396;0.0;0.0;0.0642058232576707;0.0;0.0;0.0642058232576707;0.0;0.0;0.0;0.06946559382316327;0.0;0.0;0.010224353395975485;0.08515358371477114;0.0642058232576707;0.0832600489573124;0.0982116173552396;0.0;0.02456399058215948;0.0;0.025984967537770937
GO:0045766;0.0;0.0;0.033205470168080946;1.0;0.0;0.02503693274896002;0.0;0.0;0.0;0.0;0.17550054565552936;0.0;0.033205470168080946;0.0;0.033205470168080946;0.033205470168080946;0.0;0.004044468826009516;0.0;0.0;0.033205470168080946;0.059203133899649846;0.0;0.005439344724655555;0.02503693274896002;0.0;0.0;0.0;0.0;0.007259226533337186;0.09732358513402;0.0;0.0;0.0;0.0;0.007827477218386933;0.0;0.019436679350425087;0.0;0.0;0.0;0.0;0.0;0.059203133899649846;0.027319038802380607;0.00893041313614451;0.0;0.0;0.018032200330988648;0.0;0.0;0.0;0.0;0.0;0.010840808751527521;0.0;0.0;0.033205470168080946;0.0;0.0;0.033205470168080946;0.0;0.033205470168080946;0.0;0.059203133899649846;0.033205470168080946;0.059203133899649846;0.0;0.0;0.01513520532427022;0.04541468016124073;0.0;0.02503693274896002;0.02503693274896002;0.059203133899649846;0.01844711400995396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.059203133899649846;0.0;0.0;0.010224353395975485;0.059203133899649846;0.02503693274896002;0.019134429580236846;0.033205470168080946;0.0;0.0;0.0;0.046329460318724834
GO:0006687;0.0;0.0;0.02283537593488651;0.0;1.0;0.0;0.13158102474668879;0.13158102474668879;0.09763199833339319;0.0;0.0;0.0;0.0;0.0;0.02283537593488651;0.02283537593488651;0.0;0.0;0.02283537593488651;0.13158102474668879;0.02283537593488651;0.0;0.12492951390495306;0.0;0.0;0.0;0.02283537593488651;0.02283537593488651;0.02283537593488651;0.0;0.0;0.0;0.02283537593488651;0.0;0.019782121447818518;0.0;0.09361522770048261;0.008219747869843272;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.043481858429366575;0.0;0.018032200330988648;0.09361522770048261;0.0;0.09361522770048261;0.13158102474668879;0.0;0.0;0.13158102474668879;0.02283537593488651;0.02283537593488651;0.0;0.0;0.02283537593488651;0.02283537593488651;0.02283537593488651;0.043481858429366575;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02283537593488651;0.0;0.0;0.01844711400995396;0.0;0.0;0.02283537593488651;0.0;0.0;0.02283537593488651;0.0;0.13158102474668879;0.0;0.0;0.0;0.0;0.010224353395975485;0.0;0.02283537593488651;0.08313274241039267;0.0;0.13158102474668879;0.02283537593488651;0.0;0.0
GO:0051005;0.0;0.0;0.051654787837409726;0.02503693274896002;0.0;1.0;0.0;0.0;0.0;0.0;0.05161662299000323;0.0;0.051654787837409726;0.0;0.051654787837409726;0.051654787837409726;0.0;0.0017104009083996215;0.0;0.0;0.051654787837409726;0.051654787837409726;0.0;0.0023002922159567813;0.051654787837409726;0.0;0.0;0.0;0.0;0.006170743589206189;0.013884196466664223;0.0;0.0;0.0;0.0;0.0033102305199409275;0.0;0.008219747869843272;0.0;0.0;0.0;0.0;0.0;0.051654787837409726;0.01155318801908015;0.0067335337213507455;0.0;0.0;0.018032200330988648;0.0;0.0;0.0;0.0;0.0;0.012598480439759672;0.0;0.0;0.051654787837409726;0.0;0.0;0.051654787837409726;0.0;0.051654787837409726;0.0;0.051654787837409726;0.051654787837409726;0.051654787837409726;0.0;0.0;0.008488935902188906;0.019205812566270887;0.0;0.051654787837409726;0.051654787837409726;0.031939912128662144;0.01844711400995396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.029376914469850347;0.0;0.0;0.010224353395975485;0.051654787837409726;0.051654787837409726;0.014427364653026629;0.041533572581776305;0.0;0.0;0.0;0.01959267197344068
GO:0031638;0.0;0.0;0.0;0.0;0.13158102474668879;0.0;1.0;0.13625432763711012;0.09763199833339319;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9729722988633381;0.0;0.0;0.0625035752660303;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014643321259564142;0.0;0.0625035752660303;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0625035752660303;0.0;0.0;0.0625035752660303;0.0;0.03282501461598794;0.46652994022353084;0.0;0.0;0.46652994022353084;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09961161630956905;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3299821510735427;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19180712099368474;0.0;0.46652994022353084;0.0;0.0;0.0
GO:0010813;0.0;0.0;0.023646409505766557;0.0;0.13158102474668879;0.0;0.13625432763711012;1.0;0.7036359816359119;0.0;0.0;0.0;0.0;0.0;0.023646409505766557;0.023646409505766557;0.0;0.0;0.023646409505766557;0.13625432763711012;0.023646409505766557;0.0;0.045026183647003726;0.0;0.0;0.0;0.023646409505766557;0.023646409505766557;0.023646409505766557;0.0;0.0;0.0;0.023646409505766557;0.0;0.037591700103262425;0.0;0.09694011679480566;0.008219747869843272;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.045026183647003726;0.0;0.018032200330988648;0.09694011679480566;0.0;0.18421400394988613;0.13625432763711012;0.0;0.0;0.13625432763711012;0.023646409505766557;0.023646409505766557;0.0;0.0;0.023646409505766557;0.023646409505766557;0.023646409505766557;0.045026183647003726;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.023646409505766557;0.0;0.0;0.01844711400995396;0.0;0.0;0.023646409505766557;0.0;0.0;0.023646409505766557;0.0;0.3250196827450525;0.0;0.0;0.0;0.0;0.010224353395975485;0.0;0.023646409505766557;0.08313274241039267;0.0;0.13625432763711012;0.023646409505766557;0.0;0.0
GO:0010815;0.0;0.0;0.016943654219970274;0.0;0.09763199833339319;0.0;0.09763199833339319;0.7036359816359119;1.0;0.0;0.0;0.0;0.0;0.0;0.016943654219970274;0.016943654219970274;0.0;0.0;0.016943654219970274;0.09763199833339319;0.016943654219970274;0.0;0.032263168172473024;0.0;0.0;0.0;0.016943654219970274;0.016943654219970274;0.016943654219970274;0.0;0.0;0.0;0.016943654219970274;0.0;0.037591700103262425;0.0;0.0694617006702081;0.008219747869843272;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.032263168172473024;0.0;0.016943654219970274;0.0694617006702081;0.0;0.13199713828190024;0.09763199833339319;0.0;0.0;0.09763199833339319;0.016943654219970274;0.016943654219970274;0.0;0.0;0.016943654219970274;0.016943654219970274;0.016943654219970274;0.032263168172473024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016943654219970274;0.0;0.0;0.016943654219970274;0.0;0.0;0.016943654219970274;0.0;0.0;0.016943654219970274;0.0;0.23289037254360465;0.0;0.0;0.0;0.0;0.010224353395975485;0.0;0.016943654219970274;0.08313274241039267;0.0;0.09763199833339319;0.016943654219970274;0.0;0.0
GO:0015707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.30801217630875394;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18721747699791577;0.0;0.0;0.0;0.0;0.09766371844529377;0.0;0.11905129657903742;0.0;0.0;0.0;0.0;0.08169665524468829;0.11118797535737299;0.18822795487686475;0.0;0.0;0.0;0.0;0.0;0.0;0.1213438492266856;0.0;0.0;0.0;0.0;0.0;0.05740360159950619;0.0;0.0;0.056185937859846775;0.0;0.23919876100623783;0.1420314170230899;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18039247576079395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2083823521827764;0.0;0.0;0.11850734794206882;0.0;0.0;0.0;0.07113968526795189;0.0;0.1953011200249436;0.0;0.0;0.0;0.10794583337401059;0.0;0.0;0.0;0.0;0.23919876100623783;0.0
