;GO:0002086;GO:0046697;GO:0008625;GO:0045766;GO:0006687;GO:0051005;GO:0031638;GO:0010813;GO:0010815;GO:0015707;GO:0032729;GO:0019886;GO:0019747;GO:0070839;GO:0048011;GO:0002764;GO:0002369;GO:0048255;GO:0014902;GO:0016485;GO:0007193;GO:0008284;GO:0008203;GO:0045944;GO:0043129;GO:0042832;GO:0002576;GO:0097067;GO:0071310;GO:0032147;GO:0010634;GO:1905572;GO:0022617;GO:0008333;GO:0005980;GO:0043410;GO:0005985;GO:0002224;GO:0070574;GO:0071421;GO:0033344;GO:0032496;GO:0019730;GO:0001818;GO:2001235;GO:1903206;GO:0006006;GO:0006886;GO:0006879;GO:0000023;GO:0032526;GO:0006914;GO:0033619;GO:0032367;GO:0006919;GO:0051603;GO:0043312;GO:0045454;GO:0006897;GO:0006895;GO:0038180;GO:0030855;GO:0007218;GO:0045342;GO:0010628;GO:0010506;GO:0002606;GO:0001913;GO:0015914;GO:2001259;GO:0050766;GO:0046718;GO:0046716;GO:0060586;GO:1904037;GO:0007035;GO:0009615;GO:0046836;GO:0060742;GO:0032868;GO:0032509;GO:0034769;GO:0050829;GO:0030163;GO:1902023;GO:0045599;GO:0046323;GO:0060736;GO:0006876;GO:0002026;GO:0043181;GO:0070371;GO:0043066;GO:0006508;GO:0002309;GO:0006909;GO:0002827
GO:0002086;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19510772212051097;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19275817040614016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19398468274162417;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0046697;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17987669796978115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23551091491552187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4716634099495178;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4716634099495178;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008625;0.0;0.0;1.0;0.07464383796284187;0.02383643374802551;0.049553782751963496;0.0;0.01864978894956986;0.01983002654283323;0.0;0.06885887467506738;0.0;0.060712243272341475;0.0;0.30656069875560676;0.2514621894389319;0.0;0.07538034752501814;0.02097206752162638;0.0;0.21256279047697185;0.1005093922746404;0.0;0.10351239443482718;0.05204533198186668;0.0;0.02548057513173678;0.02156219976803395;0.03213283367477613;0.09034742842115154;0.08335531821698815;0.0;0.023904874017850568;0.0;0.02110621004689814;0.09533400631142466;0.019154254597201287;0.2129881328855636;0.0;0.0;0.0;0.0;0.0;0.07747997422415964;0.08520013210364971;0.07081968628358437;0.0;0.0;0.059736527897979126;0.019154254597201287;0.0;0.026812163448350888;0.0;0.0;0.08034002727926726;0.0;0.028959080190098376;0.07865223375268801;0.0;0.0;0.29504902852168197;0.02775322375476215;0.21649095900851037;0.0;0.09610812447908391;0.08991917926773049;0.058160737929194864;0.0;0.0;0.06818654049796158;0.07700981413783284;0.0;0.054800694341765946;0.05165058363502477;0.0736711011413855;0.05520254983048997;0.0;0.0;0.020827074288089328;0.0;0.0;0.019154254597201287;0.0;0.0;0.0;0.07623968695999613;0.0;0.0;0.04459656634831675;0.06448141805190236;0.04459656634831675;0.19350719949667186;0.10066671801458296;0.0;0.019529053387198653;0.0;0.0620540187806067
GO:0045766;0.0;0.0;0.07464383796284187;1.0;0.0;0.055723731175084695;0.0;0.0;0.0;0.0;0.4716321663943502;0.0;0.05963838373511227;0.0;0.07159036811400396;0.0998095747377852;0.0;0.20850064439597285;0.0;0.0;0.0819049825797738;0.2924856306146595;0.0;0.3031109330528307;0.058894200811566655;0.0;0.0;0.0;0.0;0.25749107805394433;0.5075595988095719;0.0;0.0;0.0;0.0;0.27448102410967457;0.0;0.22467047785599947;0.0;0.0;0.0;0.0;0.0;0.4105438261481597;0.24031054471614904;0.07093983928030155;0.0;0.0;0.06893814364684428;0.0;0.0;0.0;0.0;0.0;0.2244115403138089;0.0;0.0;0.0800091698845366;0.0;0.0;0.06854293734054198;0.0;0.0836654108126542;0.0;0.3236451152753972;0.09356051697768561;0.17951902104751524;0.0;0.0;0.21520766225363663;0.21369365005987875;0.0;0.06244721103341155;0.05838922733850586;0.20308909167730166;0.06296956930328322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3742781102446479;0.0;0.0;0.049532334507010015;0.3317678990689763;0.049532334507010015;0.07351045197608791;0.10707711302497341;0.0;0.0;0.0;0.1931894119507161
GO:0006687;0.0;0.0;0.02383643374802551;0.0;1.0;0.0;0.20418892024887658;0.16325709288750984;0.1740177489414496;0.0;0.0;0.0;0.0;0.0;0.022941277152828832;0.030983125579080357;0.0;0.0;0.02189537351534798;0.2313888006645067;0.025940268448521403;0.0;0.4941123023468746;0.0;0.0;0.0;0.026856553326935134;0.022539409182826105;0.034352345539033054;0.0;0.0;0.0;0.025111904271561642;0.0;0.10399506094756512;0.0;0.09399208230847397;0.025994888546882214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12572364137782496;0.0;0.025111904271561642;0.09399208230847397;0.0;0.13291946302353097;0.20328563400974486;0.0;0.0;0.2633804389602236;0.03074958753743831;0.025394320216796554;0.0;0.0;0.022041628613433593;0.029393499173044214;0.02644513591987129;0.0819612878009246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022941277152828832;0.0;0.0;0.023117326092099644;0.0;0.0;0.02173738053617767;0.0;0.0;0.019921509271399407;0.0;0.2561289936053197;0.0;0.0;0.0;0.0;0.018510518396739405;0.0;0.018510518396739405;0.19804207350124997;0.0;0.2903235022324664;0.020327253806802243;0.0;0.0
GO:0051005;0.0;0.0;0.049553782751963496;0.055723731175084695;0.0;1.0;0.0;0.0;0.0;0.0;0.05198594539089076;0.0;0.04158973532777567;0.0;0.047995785998861604;0.06132090951030583;0.0;0.05032943784539326;0.0;0.0;0.05313915106351528;0.06431559526173422;0.0;0.06590952795707013;0.045868955703161046;0.0;0.0;0.0;0.0;0.3336484279364394;0.05489783422981753;0.0;0.0;0.0;0.0;0.0615310902878896;0.0;0.05323083947788146;0.0;0.0;0.0;0.0;0.0;0.05752587151156898;0.05593699358318707;0.04765987877387211;0.0;0.0;0.05174003102782304;0.0;0.0;0.0;0.0;0.0;0.3905375137309148;0.0;0.0;0.052218852331852854;0.0;0.0;0.04640990047317579;0.0;0.05398400832893991;0.0;0.06889140920017416;0.058565769274468576;0.044846359756696506;0.0;0.0;0.24627727215325856;0.051273067271858985;0.0;0.047995785998861604;0.04556206372025016;0.04933388209357355;0.04830375621439229;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05082774516571876;0.0;0.0;0.03998325582277077;0.049100952405871715;0.03998325582277077;0.04897905319701719;0.0643994938813651;0.0;0.0;0.0;0.0474796078678862
GO:0031638;0.0;0.0;0.0;0.0;0.20418892024887658;0.0;1.0;0.15918046032135044;0.16939361570525743;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8714564814812686;0.0;0.0;0.12125392380751161;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1246723873071666;0.0;0.09158070561210625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12144632731136083;0.0;0.0;0.09158070561210625;0.0;0.11019440643362113;0.42322450543820295;0.0;0.0;0.5433729928135241;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10517661466021318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2922625479926992;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22797809555203014;0.0;0.59653723042909;0.0;0.0;0.0
GO:0010813;0.0;0.0;0.01864978894956986;0.0;0.16325709288750984;0.0;0.15918046032135044;1.0;0.7281156346425967;0.0;0.0;0.0;0.0;0.0;0.01809729474646061;0.022756774514483602;0.0;0.0;0.017440114187681783;0.17523928333403047;0.019913405567360813;0.0;0.08989282617322755;0.0;0.0;0.0;0.02044898396350942;0.017846288321375487;0.024523376499772587;0.0;0.0;0.0;0.019421595251349472;0.0;0.289120440652062;0.0;0.07581376436705532;0.019945577875110712;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09000546952565251;0.0;0.019421595251349472;0.07581376436705532;0.0;0.34906763864765433;0.15863096467666213;0.0;0.0;0.19299274651615234;0.022630534039172655;0.019590093105253132;0.0;0.0;0.017532779044369076;0.021887368178553208;0.020209588569859747;0.06740413537455707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01809729474646061;0.0;0.0;0.01820667084357273;0.0;0.0;0.017339728950274563;0.0;0.0;0.016164404869870686;0.0;0.48358558800094453;0.0;0.0;0.0;0.0;0.015222863394942618;0.0;0.015222863394942618;0.15541984445200738;0.0;0.20707422621931107;0.016430515760039975;0.0;0.0
GO:0010815;0.0;0.0;0.01983002654283323;0.0;0.1740177489414496;0.0;0.16939361570525743;0.7281156346425967;1.0;0.0;0.0;0.0;0.0;0.0;0.01920656017453798;0.024538898862808956;0.0;0.0;0.018467991341220527;0.18769772189895878;0.021264789841122258;0.0;0.09612045756176243;0.0;0.0;0.0;0.021876643500360515;0.018924080213231;0.026605590670109598;0.0;0.0;0.0;0.020704901455138494;0.0;0.3062563889835649;0.0;0.07993741683173482;0.021301480959127362;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09624926023021073;0.0;0.020704901455138494;0.07993741683173482;0.0;0.3745234466900047;0.1687714835636888;0.0;0.0;0.20821300332369094;0.024392175685828594;0.020896512239237695;0.0;0.0;0.018571933505860526;0.02353100656421573;0.021602877895512254;0.07084591776029639;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01920656017453798;0.0;0.0;0.01932980117066826;0.0;0.0;0.01835546266242781;0.0;0.0;0.017043617088630857;0.0;0.5208883800487766;0.0;0.0;0.0;0.0;0.016000171534896985;0.0;0.016000171534896985;0.16514139559835303;0.0;0.22469797751799467;0.017339728950274563;0.0;0.0
GO:0015707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.2770111063621504;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19507372823266866;0.0;0.0;0.0;0.0;0.3582167568548244;0.0;0.1848732543153347;0.0;0.0;0.0;0.0;0.287579744740964;0.287579744740964;0.1755113406345142;0.0;0.0;0.0;0.0;0.0;0.0;0.3617398840066616;0.0;0.0;0.0;0.0;0.0;0.16447716822663597;0.0;0.0;0.2148066168652466;0.0;0.21513814717258306;0.17248132704484426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45498558093053587;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16181327341721294;0.0;0.0;0.1755113406345142;0.0;0.0;0.0;0.3903447572773327;0.0;0.1691775049448013;0.0;0.0;0.0;0.13331334997803274;0.0;0.0;0.0;0.0;0.18669313363308537;0.0
