;GO:0014068;GO:0021955;GO:0032330;GO:0030031;GO:0090331;GO:0022408;GO:0007097;GO:0036092;GO:0046854;GO:0045124;GO:0060401;GO:0045766;GO:0030307;GO:0032967;GO:0001942;GO:0001701;GO:0051122;GO:0030949;GO:0071897;GO:0010656;GO:0019369;GO:0019886;GO:0035556;GO:0035793;GO:0038027;GO:1901751;GO:1900024;GO:0003065;GO:0000226;GO:0046621;GO:0001560;GO:0014909;GO:0048010;GO:0051893;GO:0032956;GO:0051496;GO:0001558;GO:0048013;GO:0010544;GO:0034059;GO:0070278;GO:0034614;GO:0070318;GO:0031623;GO:0051897;GO:0071404;GO:0071526;GO:0043406;GO:1904753;GO:0008286;GO:0008285;GO:0008284;GO:0051271;GO:0060548;GO:0045785;GO:0038096;GO:0001890;GO:0045667;GO:0009414;GO:0002576;GO:0048661;GO:0000165;GO:0050730;GO:0007229;GO:0051781;GO:2000811;GO:0051385;GO:0048146;GO:0034446;GO:0010512;GO:0032147;GO:0051549;GO:0010595;GO:0038128;GO:0038007;GO:0050731;GO:0051545;GO:2001224;GO:0045715;GO:0032781;GO:0038089;GO:0043651;GO:0038083;GO:0007517;GO:0030913;GO:0050748;GO:0010888;GO:0050900;GO:0050867;GO:0032496;GO:0001938;GO:0030199;GO:0010761;GO:0033623;GO:0106089;GO:0060683;GO:0007172;GO:0018108;GO:0007173;GO:0007179;GO:0008543;GO:0043542;GO:0042730;GO:0006367;GO:0060326;GO:0031954;GO:0009749;GO:0010613;GO:0032369;GO:0051964;GO:0060396;GO:0090668;GO:0010594;GO:0090303;GO:0043277;GO:0045214;GO:0043552;GO:0090022;GO:0048843;GO:0002053;GO:0007342;GO:1904706;GO:0043434;GO:0043280;GO:0010629;GO:0002687;GO:0006888;GO:0001755;GO:0019395;GO:0045860;GO:0048333;GO:0010507;GO:0010628;GO:0032355;GO:0010745;GO:0010469;GO:0030335;GO:0046718;GO:0008360;GO:2000060;GO:0035584;GO:0014003;GO:0046710;GO:0043200;GO:0046037;GO:1903225;GO:0001570;GO:0061436;GO:0050771;GO:0030449;GO:0009968;GO:2001306;GO:0045112;GO:0010951;GO:2001303;GO:0070542;GO:0014910;GO:0031532;GO:0030049;GO:0060452;GO:0010572;GO:0050829;GO:0007044;GO:0045597;GO:0007166;GO:0007167;GO:0001578;GO:0019372;GO:0045087;GO:0046330;GO:0070374;GO:0030036
GO:0014068;1.0;0.0;0.03339691615813532;0.0;0.014512104402440329;0.03339691615813532;0.0;0.0;0.0;0.01873144595815766;0.0;0.03339691615813532;0.10004507709335599;0.03339691615813532;0.0;0.0;0.0;0.588177307613437;0.0;0.03339691615813532;0.0;0.0;0.03339691615813532;0.05152776266253909;0.03339691615813532;0.0;0.03339691615813532;0.03339691615813532;0.0;0.01873144595815766;0.03339691615813532;0.0;0.03339691615813532;0.03339691615813532;0.03339691615813532;0.06533593867211791;0.03339691615813532;0.03339691615813532;0.02095923272371947;0.0;0.0;0.0;0.10004507709335599;0.0;0.7947244838411236;0.0;0.03339691615813532;0.07271645434846631;0.03244546911032127;0.03339691615813532;0.03339691615813532;0.10004507709335599;0.03339691615813532;0.03339691615813532;0.03339691615813532;0.06100201014844465;0.0;0.03339691615813532;0.0;0.0;0.10004507709335599;0.03339691615813532;0.03339691615813532;0.03339691615813532;0.10004507709335599;0.03339691615813532;0.0;0.10004507709335599;0.0;0.009995815008905168;0.02174601615092366;0.08005841285072166;0.07987259133063723;0.03339691615813532;0.03339691615813532;0.03060524638168383;0.008226308904547598;0.044480449943994374;0.01609376291272219;0.01412351490195075;0.10004507709335599;0.0;0.0;0.0;0.0;0.02759162696399265;0.01873144595815766;0.0;0.10004507709335599;0.0;0.10004507709335599;0.0;0.0;0.03339691615813532;0.02649410028158982;0.01873144595815766;0.15765842615334905;0.0;0.03339691615813532;0.03339691615813532;0.03339691615813532;0.0;0.031484589256357734;0.0;0.0;0.030632490292028372;0.0;0.03339691615813532;0.01873144595815766;0.03339691615813532;0.03339691615813532;0.0;0.03339691615813532;0.09841492126870216;0.0;0.0;0.03255489693810376;0.03339691615813532;0.0027165988484176284;0.10004507709335599;0.0;0.03339691615813532;0.0;0.03252378829527287;0.01873144595815766;0.09992627856294826;0.0;0.0;0.0;0.021784663449386885;0.0;0.03339691615813532;0.03339691615813532;0.0;0.03339691615813532;0.15765842615334905;0.10004507709335599;0.0;0.03339691615813532;0.014355233311900542;0.03339691615813532;0.0;0.0;0.0;0.0;0.026294757422913692;0.0;0.01412351490195075;0.008996095331478294;0.03239814530310216;0.15765842615334905;0.0;0.0;0.01591452275163979;0.0;0.0;0.03339691615813532;0.0;0.0;0.03339691615813532;0.07130369525502721;0.0;0.0;0.10004507709335599;0.03339691615813532;0.03339691615813532;0.0;0.0;0.0;0.10753251291128181;0.16072781002879047;0.0
GO:0021955;0.0;1.0;0.0;0.22652470722034176;0.0;0.0;0.0;0.005075678132271311;0.015393928619663268;0.0;0.0;0.0;0.0;0.0;0.051023157765211095;0.051023157765211095;0.003025263394387177;0.0;0.005873524301798058;0.0;0.013352943028499221;0.0;0.051023157765211095;0.007274252216822797;0.051023157765211095;0.008214560101624229;0.0;0.0;0.17354366072385544;0.0;0.0;0.051023157765211095;0.051023157765211095;0.0;0.0;0.0;0.0;0.051023157765211095;0.0;0.0;0.051023157765211095;0.023368729875322573;0.0;0.051023157765211095;0.0;0.051023157765211095;0.051023157765211095;0.0;0.0;0.051023157765211095;0.0;0.0;0.0;0.0;0.0;0.008754391999442696;0.051023157765211095;0.0;0.0;0.051023157765211095;0.0;0.01454866207651827;0.0;0.051023157765211095;0.0;0.0;0.0;0.0;0.6450365553795768;0.0;0.0;0.0;0.0;0.051023157765211095;0.051023157765211095;0.0;0.0;0.0;0.0;0.0;0.017496459471361966;0.017515193190448905;0.00644285964833323;0.051023157765211095;0.1286976234195722;0.0;0.0;0.051023157765211095;0.0;0.0;0.0;0.17354366072385544;0.051023157765211095;0.0;0.0;0.029288074710788342;0.13260756395083723;0.00995265833540629;0.051023157765211095;0.051023157765211095;0.051023157765211095;0.051023157765211095;0.0;0.007057077111086225;0.051023157765211095;0.0;0.0;0.0;0.0;0.0;0.051023157765211095;0.051023157765211095;0.0;0.0;0.0;0.17354366072385544;0.0;0.0;0.0;0.0;0.17354366072385544;0.0;0.0;0.0;0.0;0.0;0.0;0.051023157765211095;0.02278374795681795;0.0;0.20987791675183984;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.051023157765211095;0.20987791675183984;0.0025622542611064923;0.0;0.0025604690327645833;0.0;0.20987791675183984;0.0;0.0;0.0;0.0;0.0020423972536974685;0.0;0.0;0.0020423972536974685;0.0;0.0;0.17354366072385544;0.051023157765211095;0.0;0.0;0.0;0.17354366072385544;0.0;0.051023157765211095;0.051023157765211095;0.17354366072385544;0.02191428665964354;0.0;0.0;0.0;0.17354366072385544
GO:0032330;0.03339691615813532;0.0;1.0;0.0;0.014512104402440329;0.14210042952538657;0.0;0.0;0.0;0.14210042952538657;0.0;0.17164947137953412;0.09873193228442995;0.04244253132023494;0.0;0.0;0.0;0.037375250853054785;0.0;0.076112166787378;0.0;0.0;0.14210042952538657;0.04987118670720168;0.14210042952538657;0.0;0.29978116280293554;0.06329874281728123;0.0;0.054190221913055496;0.14210042952538657;0.0;0.14210042952538657;0.1338733196603206;0.14210042952538657;0.02181035718438865;0.14210042952538657;0.14210042952538657;0.02095923272371947;0.0;0.0;0.0;0.09626146168572945;0.0;0.03339691615813532;0.0;0.14210042952538657;0.003055782700257283;0.03244546911032127;0.14210042952538657;0.14210042952538657;0.14210042952538657;0.14210042952538657;0.14210042952538657;0.0797003682520364;0.02070091600076522;0.0;0.4164380539734556;0.0;0.0;0.12547526821630264;0.0344022327979711;0.07111155747450323;0.14210042952538657;0.14210042952538657;0.07661983022451697;0.0;0.12490900307557773;0.0;0.009995815008905168;0.007259226533337186;0.026724994166719432;0.026662963471087646;0.14210042952538657;0.14210042952538657;0.010216603126352617;0.008226308904547598;0.043514583644405004;0.01609376291272219;0.06009409744517728;0.04137268902860579;0.0;0.0;0.0;0.0;0.02759162696399265;0.0797003682520364;0.0;0.14210042952538657;0.0;0.09120063924171794;0.0;0.0;0.14210042952538657;0.0768151617736938;0.2007946657139918;0.09219140839078975;0.0;0.14210042952538657;0.14210042952538657;0.14210042952538657;0.0;0.031484589256357734;0.0;0.0;0.01022569765270045;0.0;0.08330765047047413;0.05387780982331947;0.10526855041358689;0.14210042952538657;0.0;0.14210042952538657;0.07163181090886232;0.0;0.0;0.010867432912906327;0.05731861601465551;0.00796123658204326;0.12411952063886021;0.0;0.09844323943383655;0.0;0.010857048266638851;0.07563384408059995;0.033357258988837186;0.0;0.0;0.0;0.0072721277237207;0.0;0.03661205876314987;0.07595466202205571;0.0;0.2042978267136652;0.14210042952538657;0.050630917619257816;0.0;0.14210042952538657;0.0047920451188282615;0.14210042952538657;0.0;0.0;0.0;0.0;0.07705914505308364;0.0;0.06009409744517728;0.02636386424526058;0.018171261831963142;0.0566113654604624;0.0;0.0;0.01591452275163979;0.0;0.0;0.14210042952538657;0.0;0.0;0.04645471215358898;0.0238025058441933;0.0;0.0;0.28273019813440253;0.14210042952538657;0.14210042952538657;0.0;0.0;0.0;0.0045188670929252805;0.006754307064843514;0.0
GO:0030031;0.0;0.22652470722034176;0.0;1.0;0.0;0.0;0.0;0.005075678132271311;0.015393928619663268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003025263394387177;0.0;0.005873524301798058;0.0;0.013352943028499221;0.0;0.09481075942948833;0.007274252216822797;0.09481075942948833;0.008214560101624229;0.0;0.0;0.32247722383464145;0.0;0.0;0.09481075942948833;0.09481075942948833;0.0;0.0;0.0;0.0;0.09481075942948833;0.0;0.0;0.09481075942948833;0.023368729875322573;0.0;0.051925829547280054;0.0;0.05933604448260999;0.09481075942948833;0.0;0.0;0.09481075942948833;0.0;0.0;0.0;0.0;0.0;0.008754391999442696;0.0;0.0;0.0;0.08448767247666746;0.0;0.01454866207651827;0.0;0.09481075942948833;0.0;0.0;0.0;0.0;0.20367851376569068;0.0;0.0;0.0;0.0;0.09481075942948833;0.09481075942948833;0.0;0.0;0.0;0.0;0.0;0.017496459471361966;0.017515193190448905;0.00644285964833323;0.0;0.16798764843079614;0.0;0.0;0.09481075942948833;0.0;0.0;0.0;0.21223251904766613;0.09481075942948833;0.0;0.0;0.029288074710788342;0.1730912525059867;0.00995265833540629;0.09481075942948833;0.09481075942948833;0.09481075942948833;0.09481075942948833;0.0;0.007057077111086225;0.09481075942948833;0.0;0.0;0.0;0.0;0.0;0.09481075942948833;0.09481075942948833;0.0;0.0;0.0;0.32247722383464145;0.0;0.0;0.0;0.0;0.2736940048971158;0.0;0.0;0.0;0.0;0.0;0.0;0.09481075942948833;0.02278374795681795;0.0;0.09481075942948833;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09481075942948833;0.09481075942948833;0.0025622542611064923;0.0;0.0025604690327645833;0.0;0.09481075942948833;0.0;0.0;0.0;0.0;0.0020423972536974685;0.0;0.0;0.0020423972536974685;0.0;0.0;0.32247722383464145;0.09481075942948833;0.0;0.0;0.0;0.4140732322254013;0.0;0.09481075942948833;0.09481075942948833;0.32247722383464145;0.02191428665964354;0.0;0.0;0.0;0.32247722383464145
GO:0090331;0.014512104402440329;0.0;0.014512104402440329;0.0;1.0;0.09646468246974955;0.0;0.0;0.0;0.014512104402440329;0.0;0.014512104402440329;0.014512104402440329;0.008139455094186466;0.0;0.0;0.0;0.014512104402440329;0.0;0.04362187838590044;0.0;0.0;0.014512104402440329;0.014512104402440329;0.014512104402440329;0.0;0.014512104402440329;0.014512104402440329;0.0;0.04316824652710499;0.014512104402440329;0.0;0.014512104402440329;0.014512104402440329;0.014512104402440329;0.014512104402440329;0.014512104402440329;0.014512104402440329;0.6923967396009226;0.0;0.0;0.0;0.014512104402440329;0.0;0.014512104402440329;0.0;0.014512104402440329;0.003055782700257283;0.04362187838590044;0.014512104402440329;0.04362187838590044;0.014512104402440329;0.04362187838590044;0.04362187838590044;0.014512104402440329;0.014512104402440329;0.0;0.014512104402440329;0.0;0.0;0.014512104402440329;0.014512104402440329;0.014512104402440329;0.014512104402440329;0.014512104402440329;0.04362187838590044;0.0;0.014512104402440329;0.0;0.03004638159942513;0.007259226533337186;0.014512104402440329;0.014512104402440329;0.014512104402440329;0.014512104402440329;0.010216603126352617;0.024727430057537497;0.014512104402440329;0.04362187838590044;0.006137151161383605;0.014512104402440329;0.0;0.0;0.0;0.0;0.04362187838590044;0.014512104402440329;0.0;0.021943724587577585;0.0;0.014512104402440329;0.0;0.0;0.014512104402440329;0.06974672696718333;0.014512104402440329;0.014512104402440329;0.0;0.014512104402440329;0.014512104402440329;0.014512104402440329;0.0;0.4573806581438226;0.0;0.0;0.01022569765270045;0.0;0.014512104402440329;0.014512104402440329;0.04362187838590044;0.014512104402440329;0.0;0.014512104402440329;0.028697618453738867;0.0;0.0;0.010867432912906327;0.02123536602514009;0.014436329990340504;0.014512104402440329;0.0;0.04362187838590044;0.0;0.010857048266638851;0.014512104402440329;0.014512104402440329;0.0;0.0;0.0;0.0072721277237207;0.0;0.04362187838590044;0.008139455094186466;0.0;0.04362187838590044;0.014512104402440329;0.014512104402440329;0.0;0.014512104402440329;0.0047920451188282615;0.014512104402440329;0.0;0.0;0.0;0.0;0.04362187838590044;0.0;0.01574759140741464;0.027041328095167447;0.02123536602514009;0.04362187838590044;0.0;0.0;0.04362187838590044;0.0;0.0;0.014512104402440329;0.0;0.0;0.014512104402440329;0.14923791347225712;0.0;0.0;0.014512104402440329;0.014512104402440329;0.014512104402440329;0.0;0.0;0.0;0.006612397077373056;0.006754307064843514;0.0
GO:0022408;0.03339691615813532;0.0;0.14210042952538657;0.0;0.09646468246974955;1.0;0.0;0.0;0.0;0.08437756581782069;0.0;0.033205470168080946;0.09873193228442995;0.04244253132023494;0.0;0.0;0.0;0.037375250853054785;0.0;0.22878526719584943;0.0;0.0;0.15043956016743423;0.017200930015290047;0.15043956016743423;0.0;0.10229380238298853;0.03550258876259744;0.0;0.054190221913055496;0.15043956016743423;0.0;0.15043956016743423;0.1338733196603206;0.15043956016743423;0.02181035718438865;0.15043956016743423;0.15043956016743423;0.06300127642288267;0.0;0.0;0.0;0.09626146168572945;0.0;0.03339691615813532;0.0;0.15043956016743423;0.003055782700257283;0.09752770986583613;0.15043956016743423;0.4522056909229952;0.15043956016743423;0.4522056909229952;0.4522056909229952;0.15043956016743423;0.02070091600076522;0.0;0.15043956016743423;0.0;0.0;0.12547526821630264;0.0344022327979711;0.07111155747450323;0.15043956016743423;0.15043956016743423;0.23031125075424508;0.0;0.12490900307557773;0.0;0.03004638159942513;0.007259226533337186;0.026724994166719432;0.026662963471087646;0.15043956016743423;0.15043956016743423;0.010216603126352617;0.024727430057537497;0.014848405345017903;0.04837617957270405;0.06362070557074771;0.04137268902860579;0.0;0.0;0.0;0.0;0.08293756456782546;0.15043956016743423;0.0;0.15043956016743423;0.0;0.09120063924171794;0.0;0.0;0.15043956016743423;0.1273334815776604;0.038843587624766245;0.09219140839078975;0.0;0.15043956016743423;0.15043956016743423;0.15043956016743423;0.0;0.031484589256357734;0.0;0.0;0.01022569765270045;0.0;0.046725055250607335;0.09606053379289337;0.10913771012896466;0.15043956016743423;0.0;0.14849736101457836;0.07163181090886232;0.0;0.0;0.010867432912906327;0.05731861601465551;0.008165813951078226;0.12411952063886021;0.0;0.29591015192633113;0.0;0.010857048266638851;0.13485008872885304;0.033357258988837186;0.0;0.0;0.0;0.0072721277237207;0.0;0.11005204555688017;0.07595466202205571;0.0;0.20954760310932108;0.15043956016743423;0.050630917619257816;0.0;0.15043956016743423;0.0047920451188282615;0.15043956016743423;0.0;0.0;0.0;0.0;0.07903930943993291;0.0;0.06362070557074771;0.027041328095167447;0.018171261831963142;0.17016788405689737;0.0;0.0;0.04783740226709901;0.0;0.0;0.15043956016743423;0.0;0.0;0.026055217975410407;0.0238025058441933;0.0;0.0;0.09647553150187647;0.15043956016743423;0.15043956016743423;0.0;0.0;0.0;0.0045188670929252805;0.006754307064843514;0.0
GO:0007097;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.11302463878355382;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11302463878355382;0.0;0.0;0.11302463878355382;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11302463878355382;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11302463878355382;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44910526868857076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0036092;0.0;0.005075678132271311;0.0;0.005075678132271311;0.0;0.0;0.0;1.0;0.22188688385544347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03917367288147686;0.0;0.040508847115464576;0.0;0.057308578401425246;0.0;0.005075678132271311;0.005075678132271311;0.005075678132271311;0.057308578401425246;0.0;0.0;0.005075678132271311;0.0;0.0;0.005075678132271311;0.005075678132271311;0.0;0.0;0.0;0.0;0.005075678132271311;0.0;0.0;0.005075678132271311;0.005075678132271311;0.0;0.020808099040796484;0.0;0.005075678132271311;0.005075678132271311;0.0;0.0;0.005075678132271311;0.0;0.0;0.0;0.0;0.0;0.005075678132271311;0.0;0.0;0.0;0.005075678132271311;0.0;0.03142851848172011;0.0;0.005075678132271311;0.0;0.0;0.0;0.0;0.005075678132271311;0.0;0.0;0.0;0.0;0.005075678132271311;0.005075678132271311;0.0;0.0;0.0;0.0;0.0;0.005075678132271311;0.057308578401425246;0.03142851848172011;0.0;0.005075678132271311;0.0;0.0;0.005075678132271311;0.0;0.0;0.0;0.005075678132271311;0.005075678132271311;0.0;0.0;0.005075678132271311;0.005075678132271311;0.03142851848172011;0.005075678132271311;0.005075678132271311;0.005075678132271311;0.005075678132271311;0.0;0.040508847115464576;0.005075678132271311;0.0;0.0;0.0;0.0;0.0;0.005075678132271311;0.005075678132271311;0.0;0.0;0.0;0.005075678132271311;0.0;0.0;0.0;0.0;0.005075678132271311;0.0;0.0;0.0;0.0;0.0;0.0;0.005075678132271311;0.057308578401425246;0.0;0.005075678132271311;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005075678132271311;0.005075678132271311;0.023640919072090115;0.0;0.023624447467613965;0.0;0.005075678132271311;0.0;0.0;0.0;0.0;0.02644668958703296;0.02950589275490944;0.0;0.02644668958703296;0.0;0.0;0.005075678132271311;0.005075678132271311;0.0;0.0;0.0;0.005075678132271311;0.0;0.005075678132271311;0.005075678132271311;0.005075678132271311;0.057308578401425246;0.0;0.0;0.0;0.005075678132271311
GO:0046854;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.0;0.22188688385544347;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03415771053721576;0.0;0.024078925456931653;0.0;0.15076570312311677;0.0;0.015393928619663268;0.007274252216822797;0.015393928619663268;0.09274913604627837;0.0;0.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.06310849171233121;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.0;0.008754391999442696;0.0;0.0;0.0;0.015393928619663268;0.0;0.10544624108622469;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.0;0.0;0.0;0.015393928619663268;0.17381010816994802;0.0466967565945033;0.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.015393928619663268;0.015393928619663268;0.07213518361787605;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.0;0.028930983336468746;0.015393928619663268;0.0;0.0;0.0;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.0;0.0;0.015393928619663268;0.18587482187686966;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015393928619663268;0.015393928619663268;0.023640919072090115;0.0;0.023624447467613965;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.023060343877242616;0.029312266494784082;0.0;0.023060343877242616;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.0;0.015393928619663268;0.0;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.17381010816994802;0.0;0.0;0.0;0.015393928619663268
GO:0045124;0.01873144595815766;0.0;0.14210042952538657;0.0;0.014512104402440329;0.08437756581782069;0.0;0.0;0.0;1.0;0.0;0.059203133899649846;0.05537612650142185;0.04244253132023494;0.0;0.0;0.0;0.020962788546452144;0.0;0.04268929898153971;0.0;0.0;0.19023393748378778;0.017200930015290047;0.1685090979943731;0.0;0.0573738851251586;0.06329874281728123;0.0;0.054190221913055496;0.15541530000146492;0.0;0.14405093685226275;0.0750860001738697;0.13090261930360728;0.012232851829583478;0.17012716498780991;0.14405093685226275;0.02095923272371947;0.0;0.0;0.0;0.053990504958053596;0.0;0.01873144595815766;0.0;0.1685090979943731;0.0017139076026874173;0.018197804502348085;0.14405093685226275;0.10239557015479397;0.10277666372112565;0.08524740016709156;0.10648251742596115;0.19023393748378778;0.011610595646515674;0.0;0.19794449565152625;0.0;0.0;0.07037575549042066;0.019295301441722517;0.03988458962878241;0.1685090979943731;0.10560348940179391;0.04297403396104125;0.0;0.07005815236708877;0.0;0.005606387959908646;0.004071507945924721;0.026724994166719432;0.026662963471087646;0.13788527571977624;0.1685090979943731;0.005730222168749597;0.004613918840620522;0.014848405345017903;0.009026565471962709;0.0654900635425248;0.02320484577119294;0.0;0.0;0.0;0.0;0.015475412967067517;0.09649505624064406;0.0;0.10616367088933762;0.0;0.05115202365442158;0.0;0.0;0.14402841748860157;0.02649410028158982;0.06925552048054988;0.05170771983561907;0.0;0.13788527571977624;0.14934313403128344;0.14405093685226275;0.0;0.031484589256357734;0.0;0.0;0.005735323047764678;0.0;0.08330765047047413;0.05387780982331947;0.03630787811619615;0.14405093685226275;0.0;0.14849736101457836;0.07163181090886232;0.0;0.0;0.006095255362744679;0.0321484939864237;0.0027165988484176284;0.06961535257299202;0.0;0.0552142063258047;0.0;0.006089430889627678;0.07563384408059995;0.018709203301978145;0.0;0.0;0.0;0.004078743882000987;0.0;0.02053473431174207;0.07595466202205571;0.0;0.039099721715652125;0.09185382161404643;0.028397541039609942;0.0;0.10690215883659161;0.0026877312188754057;0.14828407885683123;0.0;0.0;0.0;0.0;0.026294757422913692;0.0;0.09952010207966809;0.008996095331478294;0.018171261831963142;0.031751815877821804;0.0;0.0;0.008926034411701067;0.0;0.0;0.11154425364751352;0.0;0.0;0.04645471215358898;0.0238025058441933;0.0;0.0;0.054110571049588635;0.19023393748378778;0.1685090979943731;0.0;0.0;0.0;0.0025345128976109917;0.0037883119857789515;0.0
