;GO:0016525;GO:0014068;GO:0035684;GO:0036499;GO:0033141;GO:0034351;GO:0045765;GO:0046697;GO:0042531;GO:0051091;GO:0007259;GO:0032966;GO:0001666;GO:0048247;GO:0045651;GO:0048246;GO:0031639;GO:0048245;GO:2000353;GO:0032722;GO:0070208;GO:0050830;GO:0072108;GO:0019800;GO:0033138;GO:0007260;GO:0016239;GO:0007266;GO:0045779;GO:0014909;GO:0051770;GO:0048013;GO:0010544;GO:0034614;GO:0071407;GO:1905563;GO:0008285;GO:0008284;GO:0045944;GO:0001890;GO:0045669;GO:0043524;GO:0048661;GO:0000165;GO:0051024;GO:0043491;GO:0019221;GO:0060707;GO:0060708;GO:0071276;GO:0051384;GO:2000134;GO:0051549;GO:0070102;GO:0010596;GO:0022617;GO:0090200;GO:0044344;GO:0043410;GO:0048666;GO:0045835;GO:0001781;GO:0046888;GO:0090280;GO:2000427;GO:0001934;GO:0030593;GO:0050900;GO:0032496;GO:0010888;GO:0030199;GO:2000660;GO:0045727;GO:0032494;GO:0007179;GO:0048711;GO:0043388;GO:0042730;GO:0043547;GO:0070091;GO:0002675;GO:0050870;GO:0050871;GO:0072540;GO:0051607;GO:2000676;GO:2001243;GO:0072307;GO:0030225;GO:2000553;GO:0030500;GO:1900182;GO:0007187;GO:0002690;GO:0043312;GO:1901676;GO:0090141;GO:0042102;GO:0046426;GO:0035987;GO:2001258;GO:0031663;GO:0010469;GO:0032755;GO:0030335;GO:0008360;GO:0045742;GO:0051591;GO:0006469;GO:0043687;GO:0030206;GO:0071230;GO:1900747;GO:0030208;GO:1904707;GO:0030207;GO:0048863;GO:0045079;GO:0048861;GO:0051901;GO:0071356;GO:0070301;GO:0014910;GO:2001268;GO:0050776;GO:0043615;GO:0032461;GO:0051918;GO:0050829;GO:1900122;GO:0044267;GO:0045599;GO:0007565;GO:0009617;GO:0045089;GO:0071222;GO:0002548;GO:0070373;GO:0043066;GO:0070098;GO:0006508;GO:0070374;GO:0071347;GO:0071346;GO:2000502
GO:0016525;1.0;0.23483791567653758;0.0;0.2626261219463741;0.14533959603792057;0.330845731051814;0.7740151669772847;0.0;0.12970362542917285;0.20022114089559054;0.31369523055522053;0.35302400488810504;0.0;0.0;0.34167787578455566;0.0;0.0;0.0;0.24908158647542375;0.3787966460155674;0.0;0.0;0.3723395389179733;0.0;0.1724654320583629;0.0;0.23517257119763688;0.3023794910432482;0.4740652091256296;0.0;0.2647992299675521;0.302392274990272;0.3105718776423282;0.0;0.0;0.3309426908350797;0.4084572407980951;0.32688791607974077;0.1563905932116605;0.0;0.37259306537007203;0.31119614242736265;0.3031529928293962;0.19025175112096293;0.16497771418949092;0.3259255468779214;0.3259262064063246;0.0;0.0;0.0;0.0;0.2783609802652972;0.2706389074429166;0.3137230773598352;0.3766177934445696;0.0;0.17555811639965122;0.0;0.14281891195346577;0.0;0.2638286499293075;0.0;0.2693199942082806;0.2646023265624589;0.23499233683918205;0.17976360490714907;0.0;0.0;0.0;0.3774342682011838;0.0;0.27775018736139706;0.16538066334950954;0.0;0.30238591606128284;0.34203188695520537;0.24116776977919896;0.34810910156857017;0.2236013109322753;0.1628638421925927;0.25666563179152035;0.21080450651400617;0.24898342649972308;0.0;0.0;0.24908158647542375;0.23967041808972075;0.4607322884308928;0.0;0.19512072343214207;0.5470223412742501;0.2923612689846253;0.3259303431023839;0.1872550182535895;0.0;0.14815315710817395;0.36094791610041704;0.16849067947262106;0.2780125707385607;0.0;0.25051737599976737;0.3259262064063246;0.30180803103438064;0.3787939464781673;0.2564081709629909;0.4513415296832928;0.23483440016489748;0.0;0.18428348901550617;0.0;0.0;0.0;0.27787239677506215;0.0;0.2826672947161614;0.0;0.0;0.2871401524128931;0.3137089271921989;0.25520892996524636;0.0;0.0;0.3030297357167089;0.14762410415201013;0.3548262751898087;0.0;0.2646586847679099;0.2861621578056796;0.0;0.2235865964775599;0.0;0.49145269376743994;0.0;0.0;0.2563884865964358;0.0;0.0;0.1726576072313483;0.3531369590443697;0.3137230773598352;0.0;0.1381769840965455;0.0;0.0;0.20663767435437283
GO:0014068;0.23483791567653758;1.0;0.0;0.29975642895946786;0.4084829738452114;0.3019969833844072;0.2824988246139957;0.0;0.5137538359129283;0.27992202615043066;0.35211951194130775;0.25639190229498443;0.0;0.0;0.3190301659265515;0.0;0.0;0.0;0.39738694926253465;0.3414515144946887;0.0;0.0;0.3056061297021142;0.0;0.2823130382576521;0.0;0.3769319120911833;0.3406670952121962;0.2482214841422266;0.0;0.3020204775455249;0.34068008114160275;0.2515391738256465;0.0;0.0;0.30207776911877604;0.3653673707648728;0.5084246005883869;0.2574051044658294;0.0;0.3966115051430289;0.2855395323630825;0.47514805122850373;0.22245558866785833;0.27074475819223054;0.3644034644741684;0.3644041242794228;0.0;0.0;0.0;0.0;0.25765279506859345;0.34931114030138855;0.35214759148002966;0.2510250828694001;0.0;0.606466267154023;0.0;0.5631576565198749;0.0;0.24515370854255433;0.0;0.34869641336306695;0.30181546761278594;0.3766656117215239;0.29353199220724496;0.0;0.0;0.0;0.2723782579586527;0.0;0.45910963405203203;0.2713688031685041;0.0;0.34067362175701554;0.319338809883975;0.21576455361096933;0.2333033439758338;0.20159517385404696;0.15086850142055241;0.4084802727683977;0.34063555516051097;0.3972432521040813;0.0;0.0;0.3973869492625347;0.442864730569923;0.30217717113953385;0.0;0.257051003586415;0.28250939043222917;0.3304572735402631;0.36440826270554233;0.3908218355369588;0.0;0.244534935140061;0.38623466109644405;0.27617951207025593;0.5084490618806919;0.0;0.18696587198767148;0.3644041242794228;0.6072311377745927;0.34144932100553843;0.40808609610981667;0.34023859820165664;0.7952425640270299;0.0;0.17497332980661395;0.0;0.0;0.0;0.4592966376313684;0.0;0.44601112957968075;0.0;0.0;0.1947394054626316;0.3521333231134511;0.35031690012668376;0.0;0.0;0.34132747661131413;0.25280992848956163;0.3930490732339631;0.0;0.4200726647412473;0.3105516333400951;0.0;0.20158321310009145;0.0;0.3204650314368089;0.0;0.0;0.40807654450472375;0.0;0.0;0.32491788692416784;0.3204617620799853;0.35214759148002966;0.0;0.5457229482429704;0.0;0.0;0.23394475265902875
GO:0035684;0.0;0.0;1.0;0.2064362082744376;0.0;0.0;0.0;0.0;0.0;0.0;0.2496683183645368;0.0;0.0;0.6967007608439015;0.0;0.6095672326565981;0.0;0.5728122794401925;0.0;0.0;0.23211324942338502;0.0;0.0;0.14111769461992213;0.0;0.15949650999264028;0.0;0.2399959093723644;0.0;0.6154518572897772;0.0;0.2400068065497038;0.0;0.20747045223904767;0.24023532911066928;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14696929612632112;0.0;0.2601830575030387;0.26018362622431607;0.24954249622989655;0.24954249622989655;0.2228738754118214;0.0;0.0;0.0;0.24969218735539075;0.0;0.261120573486215;0.0;0.20727958224156426;0.0;0.2725044670455766;0.0;0.2508518571185802;0.0;0.0;0.0;0.0;0.5728122794401925;0.7910648752490155;0.0;0.0;0.25042878115101197;0.0;0.0;0.0;0.24000138612002883;0.0;0.0;0.0;0.0;0.17147237783871694;0.0;0.0;0.0;0.23207468797824482;0.20595707822910483;0.0;0.0;0.0;0.2509036689375869;0.0;0.0;0.0;0.26018719336385443;0.0;0.2162570332709467;0.0;0.0;0.0;0.0;0.28556797671820305;0.0;0.26018362622431607;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19437568638111805;0.14434366551646102;0.17232384753653401;0.0;0.12416717269825649;0.0;0.14433692580461283;0.28556797671820305;0.0;0.24968005844647223;0.0;0.2229128260571738;0.15895954035854948;0.0;0.0;0.0;0.6154576670440273;0.0;0.0;0.0;0.0;0.22218451279931192;0.0;0.0;0.0;0.0;0.17238474658890782;0.6095702044239297;0.0;0.0;0.24969218735539075;0.0;0.0;0.2229128260571738;0.2229128260571738;0.0
GO:0036499;0.2626261219463741;0.29975642895946786;0.2064362082744376;1.0;0.18400685611664427;0.33890198832636764;0.32370044732140535;0.0;0.16397773718396058;0.25476138052601127;0.5680336004089582;0.2898788191843517;0.34842463349744873;0.19901068715827824;0.2499235041620268;0.19281723089406083;0.0;0.1815852694971233;0.3183534928365488;0.31163362381136234;0.22246883761883335;0.2771005757801719;0.23850291281342847;0.13749383531223006;0.2188895795601541;0.15488268948809725;0.30019281019996574;0.546971479183833;0.279478065224574;0.24873795652234149;0.27124778519071874;0.5469952492768257;0.22681701148051908;0.47166652248181146;0.3894857684262914;0.3390037283650647;0.42080713886148174;0.42080523941773396;0.1981971881019252;0.0;0.3176611140227548;0.31831356960728585;0.3893962355927902;0.3406199939910885;0.2092434464379949;0.5908476081970744;0.5908488398501466;0.23842998982714392;0.23842998982714392;0.36246305545347063;0.22227208643186655;0.284041977255051;0.2760060421527777;0.5680854863158478;0.2760082648927895;0.24897805456436406;0.222877608660239;0.33804705782506217;0.1807740985996383;0.2593068869588621;0.26892652597549055;0.2396250523565299;0.2746344311136363;0.2710411785254701;0.2999577864161783;0.22830421487739344;0.1815852694971233;0.2475736014437166;0.22145969829982806;0.3104815612517139;0.23923896912543222;0.28340602739705856;0.2097622148667644;0.21368129261594387;0.5469834256653269;0.2501871038222293;0.24844685766115238;0.20386343437886867;0.22984488659520824;0.22672266492600493;0.2627195937552798;0.2684874346184693;0.31822516505421855;0.22243341384653287;0.266461429516646;0.3183534928365488;0.2438700042327442;0.33912892253397475;0.23967232986984918;0.15837597674788784;0.323714319951712;0.3002420798136774;0.5908565650317248;0.23798118147955996;0.15392548751284185;0.18761697743902933;0.30842558688316035;0.2137674219825319;0.2836792106774506;0.27110828850183616;0.20416463585875408;0.5908488398501466;0.3876205339762771;0.3116313407821849;0.327938314289666;0.38781813878627175;0.29975184497488144;0.2221499191157479;0.18675632562446792;0.1875663695602654;0.14055445295986344;0.28281622732497114;0.28353326573731674;0.1213529164484176;0.3623974402935892;0.14054806244837031;0.27110828850183616;0.2094468135668659;0.5680591208057075;0.3263685538617357;0.3625238695627996;0.3645609094307365;0.3892334855928426;0.14920673408071444;0.36650166054369876;0.24874019548035795;0.33874730550729;0.19422374108627924;0.2771005757801719;0.22982933895877053;0.21333180714218353;0.3623346561290896;0.0;0.2482159113190068;0.2624292277420646;0.2829130567146324;0.19281813706553877;0.1748264422274342;0.3623304766688338;0.5680854863158478;0.0;0.17482473899610743;0.3625238695627996;0.3625238695627996;0.20975189277069128
GO:0033141;0.14533959603792057;0.4084829738452114;0.0;0.18400685611664427;1.0;0.18484870629292466;0.162284471114985;0.0;0.8344022894225551;0.34167996201849365;0.20249132790284138;0.19157303225088537;0.0;0.0;0.21539844651834839;0.0;0.0;0.0;0.2484781862929482;0.19891742276657717;0.0;0.0;0.20919430453816357;0.0;0.8767627658810778;0.0;0.3738053543802047;0.19865095020263593;0.15035691480907373;0.0;0.3288169035374837;0.19865536577549303;0.1746802174238741;0.0;0.0;0.18487896965923256;0.2068034398481666;0.2877764780115418;0.41774863957272657;0.0;0.24817478493449927;0.17854973894003554;0.2768038611757721;0.15165721485568032;0.19224946906028906;0.20649427626378808;0.20649448813232654;0.0;0.0;0.0;0.0;0.16723162082374984;0.22878915844168396;0.20250061345913292;0.16441408731905469;0.0;0.31343258192047685;0.0;0.8460212551747962;0.0;0.16187485405415983;0.0;0.22874339554369716;0.18478068525459293;0.2402152012268576;0.8458222292927885;0.0;0.0;0.0;0.15889292848516254;0.0;0.2982013866800464;0.5384899832014317;0.0;0.19865316942476807;0.21553909756024817;0.12220642372501839;0.1566218934926675;0.11752772609925331;0.09826577469441307;0.21791496392781315;0.2250352612243015;0.2484219966376627;0.0;0.0;0.24847818629294824;0.3011855498370791;0.1849161983072779;0.0;0.15969765529155855;0.16228795783328911;0.19513535181713682;0.20649581700517913;0.2388851205359801;0.0;0.5480365350263222;0.24407157633297055;0.1949738630376211;0.39363830982893083;0.0;0.1254586925207334;0.20649448813232654;0.3543424317426735;0.19891667833597826;0.2526195073651676;0.19850517068827658;0.3756664733694279;0.0;0.42395054114592867;0.0;0.0;0.0;0.298280268047417;0.0;0.2666555947210331;0.0;0.0;0.3002530199955438;0.20249589516535452;0.21721276221478997;0.0;0.0;0.19887532027777124;0.3434769114601221;0.2153895951210865;0.0;0.25716197980368277;0.1823347598866552;0.0;0.11752366082633298;0.0;0.1916074592324666;0.0;0.0;0.21778163271417805;0.0;0.0;0.5243005916053142;0.1916062904662911;0.20250061345913292;0.0;0.8265495110745713;0.0;0.0;0.1660099235389207
GO:0034351;0.330845731051814;0.3019969833844072;0.0;0.33890198832636764;0.18484870629292466;1.0;0.32697375181511024;0.0;0.16464595853861544;0.2563779660218239;0.4073969261502504;0.3654881397408761;0.0;0.0;0.25147908779248446;0.0;0.0;0.0;0.5083139092021202;0.3146662909648504;0.0;0.0;0.23991917294474735;0.0;0.2200819022394877;0.0;0.30243991736094494;0.3921444388371662;0.35226021646302413;0.0;0.27354246009353905;0.3921616459214267;0.31740579927893336;0.0;0.0;0.4757273379601901;0.591731087679175;0.4252341164858811;0.19917423414718438;0.0;0.3201784462396151;0.8163378699657379;0.39318566491154355;0.24331237536123357;0.21033273544614942;0.4239309441991024;0.4239318371778859;0.0;0.0;0.0;0.0;0.3980528945224121;0.2779044894217256;0.40743451428016697;0.38671711123489827;0.0;0.3550222903764202;0.0;0.1815865629232701;0.0;0.37672835137789545;0.0;0.3847790494374798;0.27333234433525133;0.3022013632432218;0.2296016129565958;0.0;0.0;0.0;0.39171655902913005;0.0;0.39715538677927625;0.21085692595585878;0.0;0.39215308685005434;0.25174598083154043;0.2510571005192302;0.2563491980096588;0.23207713281340783;0.167314596620958;0.2648716726806285;0.2702835239134434;0.32075148049589564;0.0;0.0;0.5083139092021202;0.6242626843224969;0.34199953610464995;0.0;0.15915552182582832;0.3269879064340836;0.3030560842898584;0.42393743812550766;0.23939123385991234;0.0;0.18849226357898152;0.3107981248790234;0.21490445039090492;0.3975409232950478;0.0;0.2567303521100345;0.4239318371778859;0.3913753148073353;0.31466396328496715;0.33062185448077247;0.39157676744836006;0.3019923306174981;0.0;0.2610848826489451;0.0;0.0;0.0;0.3973349543130425;0.0;0.3656773932934426;0.0;0.0;0.2929714260680458;0.4074154140903692;0.3290263605338438;0.0;0.0;0.39301973255373;0.38104380274235194;0.3707034353620529;0.0;0.34161143490911794;0.24415446306458385;0.0;0.23206128172459456;0.0;0.5087641363910258;0.0;0.0;0.26457653276398324;0.0;0.0;0.2443344552120361;0.9302438640049847;0.40743451428016697;0.0;0.17558449376527202;0.0;0.0;0.293400393786421
GO:0045765;0.7740151669772847;0.2824988246139957;0.0;0.32370044732140535;0.162284471114985;0.32697375181511024;1.0;0.0;0.14303151251999774;0.23386018794348581;0.40495846473815356;0.3544743063038145;0.0;0.0;0.3978360993230098;0.0;0.0;0.0;0.30336764972544233;0.484264586084023;0.0;0.0;0.4303594921579254;0.0;0.1968564014257026;0.0;0.2829832428390506;0.3862966400161521;0.4236462187127491;0.0;0.3270081660617217;0.38631750448128316;0.2560334621984795;0.0;0.0;0.32709209467917744;0.42721884360490836;0.4272163973239071;0.17618574582740604;0.0;0.45358762240089545;0.30332235158206944;0.38755994131093524;0.22037231957897652;0.18716054931984247;0.4255741159563459;0.42557524042506284;0.0;0.0;0.0;0.0;0.2652198973331734;0.3205119802698403;0.405004872616616;0.32051497764143494;0.0;0.20089595484912173;0.0;0.1591481019298805;0.0;0.24889773030111853;0.0;0.25502746735851833;0.32670793119519237;0.28272231643620993;0.20642208516459024;0.0;0.0;0.0;0.38577794991187536;0.0;0.2645273431328292;0.1876793146731942;0.0;0.3863071261189282;0.3983161262383392;0.3150235364066213;0.2921773716472682;0.2857044387407632;0.19349945425619552;0.31469289946279944;0.24842787473931552;0.3032220527242547;0.0;0.0;0.30336764972544245;0.22246417356448972;0.5690475095607498;0.0;0.21977634606750074;0.706741955483979;0.3700952268122399;0.425582293352907;0.21636159245307182;0.0;0.16580026719387111;0.4367108570806252;0.19169471242932015;0.264824778454164;0.0;0.23422662486439988;0.42557524042506284;0.385364469588978;0.48426017402150034;0.3143059527757765;0.5763758983568559;0.28249373735232264;0.0;0.16496082285753805;0.0;0.0;0.0;0.26466586528342206;0.0;0.3546967706744972;0.0;0.0;0.23411632563628632;0.404981290463811;0.3125058821608026;0.0;0.0;0.3873585146881353;0.12910167316712812;0.47622173459386774;0.0;0.32679385448680054;0.2764403087001554;0.0;0.28568041605724986;0.0;0.4431094798876093;0.0;0.0;0.31427637568824157;0.0;0.0;0.1534070030887756;0.35461661927370247;0.405004872616616;0.0;0.15340536440486158;0.0;0.0;0.18766898968643833
GO:0046697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7142728507586162;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.560082097681884;0.560082097681884;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.49981656164855853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30076816984828686;0.0;0.0;0.0;0.0;0.3331716736104748;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.39719493396580213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.39719493396580213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3704484604029907;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0042531;0.12970362542917285;0.5137538359129283;0.0;0.16397773718396058;0.8344022894225551;0.16464595853861544;0.14303151251999774;0.0;1.0;0.3094999783710984;0.17849837768628932;0.1699596315347978;0.0;0.0;0.19532823097765314;0.0;0.0;0.0;0.22214685103158566;0.17571541171376914;0.0;0.0;0.1902126642927129;0.0;0.7521062964438784;0.0;0.33535936048020665;0.17550744471340823;0.1336846796733772;0.0;0.2928778545878229;0.17551089135181588;0.1592848716100166;0.0;0.0;0.16466996779904441;0.18184072257713974;0.2530397789936551;0.3838001614163075;0.0;0.22190431430835492;0.15962993983436796;0.2445170112176052;0.1377860980525785;0.17609963522106772;0.1816016479478328;0.1816018118142473;0.0;0.0;0.0;0.0;0.15052218231654743;0.20627636608478167;0.17850559310033032;0.14823571487011558;0.0;0.3863169561647711;0.0;0.8910257218133216;0.0;0.14616847557002438;0.0;0.2062953188616119;0.16459199131913615;0.21551898225150823;0.7709908045861904;0.0;0.0;0.0;0.1403904120272759;0.0;0.26844110843378594;0.49318660230281863;0.0;0.17550917696114499;0.19544388518349068;0.10746633980149084;0.14187190069053976;0.1038314440363969;0.08850461003417502;0.22557611617913617;0.20321995209255006;0.2221019381871015;0.0;0.0;0.2221468510315857;0.27350780322382734;0.164699501745469;0.0;0.17020484743839048;0.14303422099784677;0.17275761751554836;0.18160283960929133;0.24343705453157707;0.0;0.5049992725473424;0.21861806484723817;0.17838281354076924;0.35433341781060934;0.0;0.11363380329562695;0.1816018118142473;0.3130966207861076;0.17571483081766087;0.22545112707860523;0.1753936444089641;0.4551392710292866;0.0;0.39075420456768073;0.0;0.0;0.0;0.26850502915918595;0.0;0.23656408581496108;0.0;0.0;0.2750155739617694;0.17850192672309625;0.19390763668035352;0.0;0.0;0.175682557388502;0.32027060421411296;0.18844605152501256;0.0;0.2290621006206531;0.1921203290453734;0.0;0.10382827104730898;0.0;0.16998672801979636;0.0;0.0;0.2254529403619409;0.0;0.0;0.4849429545615613;0.16998580813564126;0.17850559310033032;0.0;0.8720575991764201;0.0;0.0;0.15204385653506
GO:0051091;0.20022114089559054;0.27992202615043066;0.0;0.25476138052601127;0.34167996201849365;0.2563779660218239;0.23386018794348581;0.0;0.3094999783710984;1.0;0.2916179060640329;0.32249718359014573;0.0;0.0;0.24231369616267018;0.0;0.0;0.0;0.29325660734477477;0.2842626506712711;0.0;0.0;0.233285884893145;0.0;0.3953047474625194;0.0;0.3717451455239442;0.2837187784057094;0.20986880469039598;0.0;0.4575033418358189;0.28372778552797295;0.18661500281782026;0.0;0.0;0.25643618617101804;0.30064598689027877;0.3606830776453692;0.6818482943141718;0.0;0.29276663932577174;0.2444185864919289;0.3410301154916568;0.1966769799046896;0.209411209250018;0.2999930230630742;0.2999934702333682;0.0;0.0;0.0;0.0;0.22369403087779546;0.2623496914802767;0.29163716499651215;0.2186812625654191;0.0;0.2206724553277313;0.0;0.3365567367366191;0.0;0.21421196288491146;0.0;0.21781796129333605;0.25624713522548265;0.2800683679692184;0.4092773385361258;0.0;0.0;0.0;0.22688154136577848;0.0;0.22329941618804489;0.5498578667773276;0.0;0.28372330527256934;0.24252019943955488;0.3008927798602836;0.16414895588218245;0.28443769236585137;0.13115607346394098;0.2502497068929666;0.2566552156148992;0.2931658324085233;0.0;0.0;0.29325660734477477;0.1980068282315967;0.256507816131117;0.0;0.16658429933152255;0.23386742862819532;0.27660147904361126;0.29999627496537795;0.23286964834631044;0.0;0.34736966761062044;0.28618337242290964;0.21317469859003915;0.2234689757748364;0.0;0.20723496648706435;0.2999934702333682;0.3424904955594932;0.2842611304126533;0.299988907878054;0.2834215057856418;0.2799186941120314;0.0;0.34747026707441175;0.0;0.0;0.0;0.22337839919336844;0.0;0.32343948028632297;0.0;0.0;0.4472130524212114;0.29162737880809453;0.2988927283178699;0.0;0.0;0.2841766776305704;0.28627891294622626;0.25540932465232746;0.0;0.3074697941507203;0.19722683467233132;0.0;0.28442363876644877;0.0;0.26956611170820177;0.0;0.0;0.25003880703802883;0.0;0.0;0.2971196924339962;0.26956379840626654;0.29163716499651215;0.0;0.327057764595556;0.0;0.0;0.1749070321019317
