;GO:0014068;GO:0014066;GO:0046579;GO:0046854;GO:0022008;GO:1902715;GO:0003334;GO:0032725;GO:0001701;GO:0032729;GO:0031077;GO:0010811;GO:0050679;GO:0035556;GO:0019800;GO:1902043;GO:0007265;GO:0009967;GO:0060513;GO:0090190;GO:0030538;GO:0007416;GO:0001837;GO:0001839;GO:0010543;GO:0051259;GO:0051897;GO:0043406;GO:0033089;GO:0008285;GO:0038095;GO:0021533;GO:0097190;GO:0045664;GO:0046632;GO:0060825;GO:0045944;GO:0044336;GO:0060302;GO:0021773;GO:0048538;GO:0045668;GO:0032825;GO:0000165;GO:0007229;GO:0001766;GO:0046641;GO:0001649;GO:0050852;GO:0050853;GO:0031295;GO:0033077;GO:0038083;GO:0048304;GO:0045954;GO:0030514;GO:0002863;GO:0050860;GO:1990830;GO:2001234;GO:2000147;GO:0021915;GO:0060044;GO:0045727;GO:0006366;GO:0048712;GO:0048557;GO:0045840;GO:0043303;GO:0001865;GO:0002437;GO:0032760;GO:0051965;GO:2000313;GO:0060272;GO:0021902;GO:0060394;GO:0003382;GO:0030217;GO:0010629;GO:0048570;GO:0045066;GO:0030336;GO:0032753;GO:0061037;GO:0061312;GO:1905006;GO:0090630;GO:0045589;GO:0090193;GO:1904837;GO:0000122;GO:0045595;GO:0071353;GO:0047496;GO:0010951;GO:0045070;GO:0006351;GO:0033153;GO:0007169;GO:0007202;GO:0042089;GO:0042246;GO:0060335;GO:0090090;GO:0045086;GO:0045087;GO:0043066;GO:0046330;GO:0070374;GO:0032733
GO:0014068;1.0;0.18903846187955858;0.6582015754381983;0.0;0.0;0.03165550628683551;0.0;0.03339691615813532;0.0;0.03339691615813532;0.0;0.03339691615813532;0.10004507709335599;0.03339691615813532;0.0;0.33013961613033765;0.03339691615813532;0.588177307613437;0.0;0.02671567573066729;0.0;0.0;0.0;0.0;0.03339691615813532;0.0;0.7947244838411236;0.07271645434846631;0.02389805897157093;0.03339691615813532;0.03339691615813532;0.0;0.03339691615813532;0.03339691615813532;0.0;0.03339691615813532;0.016294308724158792;0.03339691615813532;0.15765842615334905;0.0;0.0;0.03339691615813532;0.0297330125123373;0.03339691615813532;0.03339691615813532;0.0;0.025433067407433483;0.0;0.09841492126870216;0.09841492126870216;0.06720964993877188;0.0;0.0;0.016941891261251833;0.05440053928403399;0.06271770720863407;0.08667712931741565;0.12140394980660675;0.0;0.128715331084812;0.10004507709335599;0.0;0.011034152341489094;0.023097546611374684;0.0;0.016836475030801417;0.0;0.0864023077716102;0.0;0.0;0.0;0.03339691615813532;0.10004507709335599;0.15765842615334905;0.0;0.0;0.03703906595077816;0.0;0.0;0.01873144595815766;0.0;0.0;0.03339691615813532;0.03339691615813532;0.01873144595815766;0.01401595803751955;0.02864709145880253;0.01412351490195075;0.03339691615813532;0.03339691615813532;0.0;0.004334589126298501;0.03339691615813532;0.0;0.0;0.01591452275163979;0.03339691615813532;0.0;0.0;0.03339691615813532;0.01412351490195075;0.0;0.0;0.2177606412570748;0.15765842615334905;0.028569999332218883;0.0;0.03339691615813532;0.10753251291128181;0.16072781002879047;0.03339691615813532
GO:0014066;0.18903846187955858;1.0;0.1453825071188985;0.0;0.0;0.01056719950766053;0.0;0.06876025766680915;0.0;0.06845703713218734;0.0;0.09908801506273343;0.12237164973833586;0.176667307943996;0.0;0.08849252022518993;0.176667307943996;0.2680457476216774;0.0;0.014984115114555507;0.0;0.0;0.0;0.0;0.0972414051147806;0.0;0.1755374679142554;0.01606149367682513;0.007977618639555543;0.176667307943996;0.10146335594481412;0.0;0.176667307943996;0.1278973558857554;0.0;0.176667307943996;0.005439344724655555;0.176667307943996;0.2902621061186242;0.0;0.0;0.04674786275686857;0.00992543516235905;0.0344022327979711;0.176667307943996;0.0;0.008490033138338878;0.0;0.03628655925051139;0.03628655925051139;0.02243583701703053;0.0;0.0;0.005655519876148392;0.018460719431617437;0.06271770720863407;0.02941371880731433;0.12140394980660675;0.0;0.128715331084812;0.06873602013241494;0.0;0.011034152341489094;0.007710392655491601;0.0;0.016836475030801417;0.0;0.0288427048321951;0.0;0.0;0.0;0.05198383880526412;0.03544469595414651;0.38870180834449536;0.0;0.0;0.03703906595077816;0.0;0.0;0.07563384408059995;0.0;0.0;0.05038208982079265;0.06876025766680915;0.05237238123799794;0.01401595803751955;0.02864709145880253;0.06825029425055543;0.059657614159254344;0.03742569573639038;0.0;0.004334589126298501;0.176667307943996;0.0;0.0;0.01591452275163979;0.05234787527989835;0.0;0.0;0.176667307943996;0.040211699544984596;0.0;0.0;0.058369813888328494;0.1586066884032438;0.00953719963097976;0.0;0.0982116173552396;0.023751608788583584;0.03550130060104913;0.06845703713218734
GO:0046579;0.6582015754381983;0.1453825071188985;1.0;0.0;0.0;0.03165550628683551;0.0;0.02765977804511252;0.0;0.02765977804511252;0.0;0.02765977804511252;0.08285868712564694;0.02765977804511252;0.0;0.33013961613033765;0.02765977804511252;0.4871364081260098;0.0;0.02671567573066729;0.0;0.0;0.0;0.0;0.02765977804511252;0.0;0.6582015754381983;0.07271645434846631;0.02389805897157093;0.02765977804511252;0.02765977804511252;0.0;0.02765977804511252;0.02765977804511252;0.0;0.02765977804511252;0.016294308724158792;0.02765977804511252;0.13057484270987485;0.0;0.0;0.02765977804511252;0.0297330125123373;0.02765977804511252;0.02765977804511252;0.0;0.025433067407433483;0.0;0.0815085700047915;0.0815085700047915;0.06720964993877188;0.0;0.0;0.016941891261251833;0.05440053928403399;0.06271770720863407;0.0815085700047915;0.12140394980660675;0.0;0.128715331084812;0.08285868712564694;0.0;0.011034152341489094;0.023097546611374684;0.0;0.016836475030801417;0.0;0.08285868712564694;0.0;0.0;0.0;0.02765977804511252;0.08285868712564694;0.13057484270987485;0.0;0.0;0.03703906595077816;0.0;0.0;0.015513637103899261;0.0;0.0;0.02765977804511252;0.02765977804511252;0.015513637103899261;0.01401595803751955;0.02765977804511252;0.011697286227118778;0.02765977804511252;0.02765977804511252;0.0;0.004334589126298501;0.02765977804511252;0.0;0.0;0.01591452275163979;0.02765977804511252;0.0;0.0;0.02765977804511252;0.011697286227118778;0.0;0.0;0.2177606412570748;0.13057484270987485;0.028569999332218883;0.0;0.02765977804511252;0.10753251291128181;0.16072781002879047;0.02765977804511252
GO:0046854;0.0;0.0;0.0;1.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.0;0.0;0.015393928619663268;0.03184682907249611;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.0;0.015393928619663268;0.015393928619663268;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.0;0.10544624108622469;0.015393928619663268;0.015393928619663268;0.0;0.015393928619663268;0.015345541423299216;0.015345541423299216;0.0;0.015393928619663268;0.0466967565945033;0.0;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.0;0.02364269671193163;0.0;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.0059273314718851075;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.023743746809502336;0.04134722021340835;0.015393928619663268;0.0;0.029312266494784082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0022008;0.0;0.0;0.0;0.015393928619663268;1.0;0.0;0.40322596619553985;0.0;0.14968290410618665;0.0;0.09154117819299881;0.0;0.0;0.14532829318607357;0.007768333550726095;0.0;0.1223271111229267;0.0;0.027275313653067575;0.0;0.050218701820486815;0.09392096814308441;0.7208346561898384;0.09814460971269862;0.0;0.08330205454180095;0.0;0.0;0.0;0.0;0.04290872884499664;0.7919880533013256;0.14532829318607357;0.0;0.18418275444345403;0.09951961845293916;0.0;0.09815614670867658;0.0;0.5849805719910086;0.09382091077367775;0.0;0.0;0.01454866207651827;0.12705590171490894;0.10897386151546537;0.0;0.7919880533013256;0.015345541423299216;0.015345541423299216;0.0;0.24903832890293218;0.00644285964833323;0.0;0.0;0.0;0.0;0.0;0.04124057718599388;0.0;0.0;0.10200993726884038;0.0;0.0;0.00576711589335461;0.0;0.10773198243353409;0.0;0.017150719269996305;0.18096747769985339;0.0;0.0;0.0;0.0;0.07291534985854393;0.5961187518360416;0.0;0.2918929813101488;0.25648823962695244;0.0;0.10773198243353409;0.24903832890293218;0.0;0.0;0.0;0.0059273314718851075;0.0;0.0;0.0;0.0;0.08330205454180095;0.0;0.0;0.04124057718599388;0.019463364054312284;0.0;0.0;0.005791764842280598;0.010085745029180233;0.11978181163412484;0.0;0.0;0.07851075781719515;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1902715;0.03165550628683551;0.01056719950766053;0.03165550628683551;0.0;0.0;1.0;0.0;0.05873296464376958;0.0;0.08657783982324785;0.0;0.01056719950766053;0.03165550628683551;0.01056719950766053;0.0;0.03165550628683551;0.01056719950766053;0.03165550628683551;0.0;0.03132518766301715;0.0;0.0;0.0;0.0;0.01056719950766053;0.0;0.03165550628683551;0.00915401932262876;0.02389805897157093;0.01056719950766053;0.01056719950766053;0.0;0.01056719950766053;0.01056719950766053;0.0;0.01056719950766053;0.016294308724158792;0.01056719950766053;0.01056719950766053;0.0;0.0;0.01056719950766053;0.0297330125123373;0.01056719950766053;0.01056719950766053;0.0;0.025433067407433483;0.0;0.01056719950766053;0.01056719950766053;0.03165550628683551;0.0;0.0;0.016941891261251833;0.01056719950766053;0.01056719950766053;0.01056719950766053;0.01056719950766053;0.0;0.01056719950766053;0.03165550628683551;0.0;0.01056719950766053;0.023097546611374684;0.0;0.01056719950766053;0.0;0.03165550628683551;0.0;0.0;0.0;0.05873296464376958;0.03165550628683551;0.01056719950766053;0.0;0.0;0.007846016291768662;0.0;0.0;0.005926862395604646;0.0;0.0;0.01056719950766053;0.05873296464376958;0.01056719950766053;0.01056719950766053;0.01056719950766053;0.004468855717445473;0.01056719950766053;0.03132518766301715;0.0;0.004334589126298501;0.01056719950766053;0.0;0.0;0.01056719950766053;0.01056719950766053;0.0;0.0;0.01056719950766053;0.004468855717445473;0.0;0.0;0.03165550628683551;0.01056719950766053;0.0530081795390383;0.0;0.01056719950766053;0.013536890787930196;0.020233460113947156;0.05873296464376958
GO:0003334;0.0;0.0;0.0;0.015393928619663268;0.40322596619553985;0.0;1.0;0.0;0.18801331047174333;0.0;0.17557230652612152;0.0;0.0;0.09802776016950505;0.007768333550726095;0.0;0.09802776016950505;0.0;0.027275313653067575;0.0;0.050218701820486815;0.09392096814308441;0.40322596619553985;0.09802776016950505;0.0;0.08330205454180095;0.0;0.0;0.0;0.0;0.04290872884499664;0.40322596619553985;0.09802776016950505;0.0;0.1529059138230946;0.09802776016950505;0.0;0.09802776016950505;0.0;0.40322596619553985;0.17994474213765224;0.0;0.0;0.01454866207651827;0.09802776016950505;0.09802776016950505;0.0;0.40322596619553985;0.015345541423299216;0.015345541423299216;0.0;0.2067480930717105;0.00644285964833323;0.0;0.0;0.0;0.0;0.0;0.04124057718599388;0.0;0.0;0.18801331047174333;0.0;0.0;0.00576711589335461;0.0;0.09802776016950505;0.0;0.017150719269996305;0.15023663661437883;0.0;0.0;0.0;0.0;0.07291534985854393;0.40322596619553985;0.0;0.2918929813101488;0.2129329034281357;0.0;0.09802776016950505;0.2067480930717105;0.0;0.0;0.0;0.0059273314718851075;0.0;0.0;0.0;0.0;0.08330205454180095;0.0;0.0;0.04124057718599388;0.019463364054312284;0.0;0.0;0.005791764842280598;0.010085745029180233;0.09802776016950505;0.0;0.0;0.15058048311347733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032725;0.03339691615813532;0.06876025766680915;0.02765977804511252;0.0;0.0;0.05873296464376958;0.0;1.0;0.0;0.6783833457115042;0.0;0.12259494357455726;0.12237164973833586;0.06876025766680915;0.0;0.018745444507407213;0.06876025766680915;0.0567803547091016;0.0;0.07919539658551795;0.0;0.0;0.0;0.0;0.0972414051147806;0.0;0.03339691615813532;0.003055782700257283;0.023648687696953153;0.06876025766680915;0.056908109707328014;0.0;0.06876025766680915;0.12259494357455726;0.0;0.06876025766680915;0.005439344724655555;0.06876025766680915;0.03448612983852584;0.0;0.0;0.04674786275686857;0.029422754711180804;0.019295301441722517;0.06876025766680915;0.0;0.008490033138338878;0.0;0.03628655925051139;0.03628655925051139;0.02243583701703053;0.0;0.0;0.016765106149821657;0.018460719431617437;0.00745151002620946;0.02941371880731433;0.014424040505754047;0.0;0.015292707957495433;0.06873602013241494;0.0;0.011034152341489094;0.007710392655491601;0.0;0.016836475030801417;0.0;0.0288427048321951;0.0;0.0;0.0;0.5151401808925441;0.1050715235968925;0.08233902887734072;0.0;0.0;0.004400622783858107;0.0;0.0;0.06876025766680915;0.0;0.0;0.028257980116147188;0.681388146523552;0.09337645524613562;0.00786117973553225;0.02864709145880253;0.051845251348373166;0.059657614159254344;0.19780566244136788;0.0;0.0024311562656152597;0.06876025766680915;0.0;0.0;0.008926034411701067;0.09333276276079011;0.0;0.0;0.06876025766680915;0.040211699544984596;0.0;0.0;0.012364526452258133;0.018844109286857823;0.0530081795390383;0.0;0.0550842956350268;0.0045188670929252805;0.006754307064843514;0.6783833457115042
GO:0001701;0.0;0.0;0.0;0.0;0.14968290410618665;0.0;0.18801331047174333;0.0;1.0;0.0;0.17557230652612152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027275313653067575;0.0;0.050218701820486815;0.0;0.14548277147425906;0.09814460971269862;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14968290410618665;0.0;0.0;0.03717276541035199;0.0;0.0;0.0;0.0;0.1180639611886754;0.17994474213765224;0.0;0.0;0.0;0.0;0.0;0.0;0.14968290410618665;0.0;0.0;0.0;0.050262270246028425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19565096635652715;0.0;0.0;0.0;0.0;0.10773198243353409;0.0;0.0;0.03652384076764924;0.0;0.0;0.0;0.0;0.07291534985854393;0.14492168396017985;0.0;0.07096173750168966;0.05176585175401968;0.0;0.10773198243353409;0.050262270246028425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15058048311347733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032729;0.03339691615813532;0.06845703713218734;0.02765977804511252;0.0;0.0;0.08657783982324785;0.0;0.6783833457115042;0.0;1.0;0.0;0.12205432162818906;0.12205432162818906;0.06845703713218734;0.0;0.018745444507407213;0.06845703713218734;0.0567803547091016;0.0;0.07919539658551795;0.0;0.0;0.0;0.0;0.0972414051147806;0.0;0.03339691615813532;0.003055782700257283;0.023648687696953153;0.06845703713218734;0.056908109707328014;0.0;0.06845703713218734;0.12205432162818906;0.0;0.06845703713218734;0.005439344724655555;0.06845703713218734;0.03448612983852584;0.0;0.0;0.04674786275686857;0.029422754711180804;0.019295301441722517;0.06845703713218734;0.0;0.008490033138338878;0.0;0.03628655925051139;0.03628655925051139;0.02243583701703053;0.0;0.0;0.016765106149821657;0.018460719431617437;0.00745151002620946;0.02941371880731433;0.014424040505754047;0.0;0.015292707957495433;0.06873602013241494;0.0;0.011034152341489094;0.007710392655491601;0.0;0.016836475030801417;0.0;0.0288427048321951;0.0;0.0;0.0;0.5151401808925441;0.1050715235968925;0.08233902887734072;0.0;0.0;0.004400622783858107;0.0;0.0;0.06845703713218734;0.0;0.0;0.028257980116147188;0.6783833457115042;0.09337645524613562;0.00786117973553225;0.02864709145880253;0.05161662299000323;0.059657614159254344;0.19780566244136788;0.0;0.0024311562656152597;0.06845703713218734;0.0;0.0;0.008926034411701067;0.09333276276079011;0.0;0.0;0.06845703713218734;0.040211699544984596;0.0;0.0;0.012364526452258133;0.018844109286857823;0.0530081795390383;0.0;0.0550842956350268;0.0045188670929252805;0.006754307064843514;0.6783833457115042
