;GO:0007094;GO:0016925;GO:0032330;GO:0016926;GO:0015031;GO:0042772;GO:0048754;GO:0042775;GO:0002520;GO:1902309;GO:0005989;GO:0002479;GO:0045893;GO:0051482;GO:0033138;GO:0042426;GO:0051260;GO:0003064;GO:0000226;GO:0006605;GO:0000350;GO:0051496;GO:0001558;GO:0010944;GO:0006607;GO:0045022;GO:0086091;GO:0018146;GO:0010389;GO:0035025;GO:0006383;GO:1903543;GO:1900034;GO:0008285;GO:0090156;GO:0060306;GO:0042276;GO:0002064;GO:0051270;GO:0045944;GO:0006302;GO:0000045;GO:0097067;GO:0000165;GO:0034605;GO:1990668;GO:0016236;GO:1901016;GO:0006672;GO:0006397;GO:1902902;GO:0071387;GO:0048278;GO:0015937;GO:0050900;GO:1901020;GO:0060046;GO:0032092;GO:0008380;GO:0015871;GO:0006120;GO:0006487;GO:0006366;GO:0042177;GO:0051291;GO:0006887;GO:0033615;GO:0051443;GO:0043154;GO:2000678;GO:0048280;GO:1900060;GO:0036289;GO:0046827;GO:0044804;GO:0060271;GO:0007341;GO:1900740;GO:0006893;GO:0007224;GO:0045732;GO:0043312;GO:0043433;GO:1904667;GO:0006012;GO:0007189;GO:0006656;GO:0000422;GO:1905913;GO:0048208;GO:0006888;GO:0010628;GO:0071048;GO:0016567;GO:2000048;GO:0086013;GO:0043328;GO:0090630;GO:0006501;GO:0043687;GO:0000122;GO:0010839;GO:0000086;GO:0010719;GO:0010797;GO:0016310;GO:0032981;GO:0031532;GO:0035331;GO:0060058;GO:0006351;GO:0060054;GO:0051480;GO:0006357;GO:0090090;GO:0097711;GO:0035329;GO:0036258;GO:0032456
GO:0007094;1.0;0.08635281159742235;0.16981324109703597;0.08517338979020313;0.0;0.19312029833403588;0.0;0.10046035552264478;0.0;0.17642392616194433;0.08758156359260738;0.0;0.12230448362662177;0.11469850844438007;0.12678316633644046;0.10972830320990389;0.10218511906124371;0.13360687073719804;0.10380300701464325;0.0;0.09892196959539941;0.19230324285257924;0.21351440725591467;0.16636541188451626;0.0;0.0;0.1269871810005124;0.0785769955775532;0.3290695134374619;0.1421845611643422;0.07573700521933893;0.1460267366711896;0.17556687815394703;0.244328171056542;0.1368605585000664;0.13351964619852005;0.06961726414899141;0.10561753478605455;0.18173256828241552;0.11955359819573308;0.08257186260797733;0.10049607481666997;0.09416238741064083;0.16308926944685323;0.10029400561711325;0.09733174736278329;0.10205598632639139;0.1499615502351386;0.09277592701113234;0.08875708796190301;0.28392370995108207;0.07574278430733293;0.10366616379800866;0.05754829967294914;0.10361735162230482;0.12960855173346253;0.14295270173924843;0.10377015216893351;0.09002932605286823;0.0;0.10211446068524054;0.08744371188125304;0.07573700521933893;0.15244520667787115;0.10218511906124371;0.10196124145445525;0.09893888732946646;0.12339698253311866;0.15688319909377046;0.10037251325372577;0.09733174736278329;0.17612513465208446;0.0817834803618491;0.110740311508622;0.10205598632639139;0.09583894044602101;0.0;0.15664632989095692;0.0;0.21316849544047972;0.12200174399591633;0.08258770215449458;0.16560776301260363;0.16780950522877;0.0;0.19369339851191625;0.07762124578768781;0.09125591441244471;0.1594473864314921;0.09886565620337773;0.0;0.13591613325272747;0.0;0.08879497824015817;0.22875205906413595;0.09404891149035825;0.0;0.09878571063904332;0.08755782243373969;0.09138147875479605;0.164513792324853;0.2289443905119595;0.17376803953427813;0.21846448218233272;0.13445113398915512;0.10568366244692731;0.09894687620647202;0.10209253291897319;0.20909676539829258;0.13132396485859765;0.07666014364654859;0.16717713599913958;0.11785128460976103;0.14609364613704823;0.20909591687755635;0.10366616379800866;0.2131683097025763;0.0988828460364313;0.0
GO:0016925;0.08635281159742235;1.0;0.0;0.8871700820703053;0.0;0.16753278545353786;0.0;0.3207728661608808;0.0;0.0;0.3527067594960456;0.0;0.0;0.1384460460256327;0.0;0.3484433716880843;0.1956067673744416;0.0;0.20162228865657197;0.0;0.18398875805732598;0.0;0.0;0.0;0.0;0.0;0.0;0.37725403511150696;0.0;0.0;0.39594739129129347;0.0;0.0;0.0;0.18880224031602713;0.0;0.34852273396150196;0.20858269299454898;0.0;0.0;0.45413635766174215;0.18950971907850764;0.16817778726863328;0.6701239483732001;0.18879243347026667;0.17856260127692067;0.330514461373493;0.0;0.4991213034556708;0.4632874985925529;0.0;0.11725096311776213;0.20110665495539026;0.23987014364766518;0.200923037135336;0.0;0.0;0.0;0.4747525483544248;0.0;0.33087673707733684;0.7857419507959511;0.39594739129129347;0.0;0.1956067673744416;0.19478804987847417;0.1840472913742799;0.0;0.0;0.0;0.17856260127692067;0.0;0.745611635326488;0.0;0.330514461373493;0.17360179986034233;0.0;0.07904122052695214;0.0;0.20128676970320106;0.0;0.1345084512053362;0.0;0.0;0.32946173634262677;0.16842131173674085;0.3711726367610556;0.26952446899440624;0.0;0.18379404449502687;0.0;0.0;0.0;0.9032707498550032;0.0;0.0;0.0;0.0;0.7874775967635549;0.8475046073658381;0.0;0.0;0.20234965150417822;0.0;0.1826410114621546;0.35373048828279385;0.18407493790992008;0.19526778366501832;0.0;0.0;0.4034681817074395;0.0;0.14482756677655773;0.0;0.0;0.20110665495539026;0.2012864293183467;0.1838534611902954;0.0
GO:0032330;0.16981324109703597;0.0;1.0;0.0;0.0;0.3891028646910708;0.0;0.0;0.0;0.24021819860207155;0.0;0.0;0.22463109702210354;0.17859015797774655;0.24021653841576357;0.16291184205404236;0.0;0.44142152555718717;0.0;0.0;0.0;0.2856177028950991;0.5331695309149215;0.2155283753847528;0.0;0.0;0.38794893752448983;0.0;0.4429643688142264;0.3022480619656593;0.0;0.32015477551571947;0.5072888716899531;0.5074126017812177;0.27226222741636175;0.35266158873871445;0.0;0.0;0.5624235966165576;0.2155229330587002;0.0;0.0;0.0;0.2681618835003644;0.0;0.0;0.0;0.3396965013892648;0.0;0.0;0.2574239085858555;0.0;0.0;0.0;0.0;0.200528390324007;0.42710113891550466;0.29947278983700354;0.0;0.0;0.0;0.0;0.0;0.2822774966279185;0.0;0.0;0.0;0.22834417359398892;0.19435171999600084;0.2728210696107266;0.0;0.23944853344907926;0.0;0.2285097757971458;0.0;0.0;0.0;0.15331809294367615;0.0;0.5055566977852534;0.28227463251012663;0.0;0.28412006216507624;0.21892470000329498;0.0;0.3919432056744622;0.0;0.0;0.3142027330918202;0.0;0.0;0.3698876877432593;0.0;0.0;0.42398230470803905;0.23066537457870842;0.0;0.26140779110727097;0.0;0.0;0.21124223955698895;0.42490293879888136;0.0;0.6742095249342296;0.25963210163205236;0.0;0.0;0.0;0.34124895989280135;0.4090749981732847;0.0;0.44304492053441086;0.18935287231431772;0.32047657113265704;0.3412458150237375;0.0;0.5055554278293686;0.0;0.0
GO:0016926;0.08517338979020313;0.8871700820703053;0.0;1.0;0.0;0.1631497502223314;0.0;0.31131846521103224;0.0;0.0;0.34451503803062655;0.0;0.0;0.13543918315840048;0.0;0.3413904083690892;0.18965777693900956;0.0;0.19530767774887967;0.0;0.17871593374052838;0.0;0.0;0.0;0.0;0.0;0.0;0.3698880991232307;0.0;0.0;0.3886410074377217;0.0;0.0;0.0;0.1832540733870164;0.0;0.34284923894630887;0.20183186951307705;0.0;0.0;0.44455065610000516;0.18392050958004152;0.16376138250890773;0.6568394898508593;0.1832448344289683;0.17359199974561065;0.3204860731295288;0.0;0.48634623558770673;0.4522865607306561;0.0;0.11508709012133876;0.1948237977920988;0.23687983621821235;0.19465146880293313;0.0;0.0;0.0;0.46320717375939047;0.0;0.3208266868643423;0.7675403076304653;0.3886410074377217;0.0;0.18965777693900956;0.18888800350709115;0.1787711596846415;0.0;0.0;0.0;0.17359199974561065;0.0;0.7301117930465287;0.0;0.3204860731295288;0.16889991074809343;0.0;0.07805192511238745;0.0;0.19499282952663996;0.0;0.13166844033521616;0.0;0.0;0.3194452153912575;0.16399227606547015;0.36406112697905274;0.2628181371021133;0.0;0.17853221504737699;0.0;0.0;0.0;0.834570791596428;0.0;0.0;0.0;0.0;0.7691963880552806;0.8263675376607795;0.0;0.0;0.19599011637551575;0.0;0.17744406176990843;0.3422682197060224;0.17879724372731673;0.18933908191871568;0.0;0.0;0.39588425895803275;0.0;0.14154040996366452;0.0;0.0;0.1948237977920988;0.1949925100956314;0.17858827784816883;0.0
GO:0015031;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8402981836098531;0.0;0.0;0.0;0.0;0.6401748149955767;0.4045250338679509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27135426897472026;0.0;0.0;0.0;0.0;0.0;0.0;0.5436292560714031;0.0;0.0;0.0;0.0;0.0;0.4379670977729929;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4400090292061507;0.0;0.0;0.2740509020701088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.420815930558855;0.0;0.351286854764421;0.0;0.0;0.3606121617971886;0.5966472664360194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27135426897472026;0.0;0.0;0.4212357138159996
GO:0042772;0.19312029833403588;0.16753278545353786;0.3891028646910708;0.1631497502223314;0.0;1.0;0.0;0.23026844246109868;0.0;0.21888323728694234;0.17222048398060047;0.0;0.20586690518288472;0.21709668834073412;0.2188818589027329;0.19995391805186574;0.23953571413465036;0.29960721841982413;0.24861927046955842;0.0;0.22234278502114316;0.2559542980363959;0.4383388736432772;0.19819546033174892;0.0;0.0;0.2682497781296474;0.14054906418650714;0.3754765933296927;0.2692294007728725;0.1317146957167739;0.2833460637228639;0.42069351534747984;0.4207786052873083;0.31304388063659244;0.2991689567233415;0.3067244238120266;0.2592885677227704;0.45792090935141266;0.19819085814821896;0.41308002564929425;0.2304561932903246;0.3382251030675483;0.38703335886207807;0.5417213687703233;0.2144669963094436;0.23882733702316164;0.2985459458584219;0.1935269042553066;0.1768256573434129;0.23307812047084372;0.22315586353710562;0.247835705566909;0.08499577935121809;0.24755690248796297;0.1820221039566407;0.3510768735431781;0.24843088065850188;0.18194806420769924;0.0;0.23914780908831967;0.17168825774131632;0.1317146957167739;0.24693635524122462;0.23953571413465036;0.23830912578892902;0.22242827110936333;0.2089812591392968;0.18014529621257977;0.2298074513354593;0.2144669963094436;0.21824403455617905;0.15114895214341736;0.2047840164329776;0.23882733702316164;0.20735039793121332;0.0;0.17545984621946523;0.0;0.5908088978896171;0.24693416340056132;0.15391903226677833;0.2547509290269252;0.2010638467975213;0.0;0.541171240518173;0.13752031711942472;0.1870285971813988;0.27102682192394995;0.22205849349820073;0.0;0.3114744155129172;0.0;0.17697610875527076;0.36174830827406135;0.19914973638795558;0.0;0.2216555901572146;0.1721287072927653;0.18755678443726118;0.1945651851577568;0.36241829501524203;0.24972617193134536;0.3277816591584414;0.300717530183025;0.2596874765567598;0.22246865195732232;0.23902757501000596;0.29974439563828187;0.2327774602547792;0.13453210037374344;0.37553446832079646;0.22867577785166165;0.2835980891380441;0.2997419692375627;0.247835705566909;0.671338123157656;0.22214523154380364;0.0
GO:0048754;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3314997350219671;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22916782542908493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31486443321181945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2977966116422557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0042775;0.10046035552264478;0.3207728661608808;0.0;0.31131846521103224;0.0;0.23026844246109868;0.0;1.0;0.0;0.0;0.3309561031242311;0.0;0.0;0.17867330550879604;0.0;0.27605415142903955;0.2868556336826746;0.0;0.29998089098160424;0.0;0.2625435955191665;0.0;0.0;0.0;0.0;0.0;0.0;0.2635707946111158;0.0;0.0;0.2453510886053119;0.0;0.0;0.0;0.27245551999012596;0.0;0.21003793749206473;0.3156527617844959;0.0;0.0;0.29149963476112406;0.27393126727957395;0.23148871472586222;0.26874678833560056;0.27243509808351674;0.25163225079310614;0.48415088352532204;0.0;0.37819668252520905;0.3410329678367889;0.0;0.14487523109645473;0.2988408777133503;0.15291493931569325;0.29843560320586604;0.0;0.0;0.0;0.35232746728158204;0.0;0.861479580000314;0.3297961787665669;0.2453510886053119;0.0;0.2868556336826746;0.28509833352458686;0.2626627972085967;0.0;0.0;0.0;0.25163225079310614;0.0;0.28575822306805754;0.0;0.48415088352532204;0.24189146567111122;0.0;0.09069963204430245;0.0;0.29923876995022436;0.0;0.17216878939570784;0.0;0.0;0.2867083557270399;0.23195035297501915;0.2572968213732485;0.3636199865080803;0.0;0.2621472989655246;0.0;0.0;0.0;0.3413634077094194;0.0;0.0;0.0;0.0;0.33075601782166647;0.3647991974923952;0.0;0.0;0.30159386065012694;0.0;0.2598078708648705;0.5356482942614582;0.26271910997387093;0.2861272052463584;0.0;0.0;0.2511350742365385;0.0;0.1894463461997538;0.0;0.0;0.2988408777133503;0.29923801767781905;0.26226819060163525;0.0
GO:0002520;0.0;0.0;0.0;0.0;0.0;0.0;0.3314997350219671;0.0;1.0;0.0;0.0;0.35208693104701544;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5320957931318436;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36963388535074315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19369234339006733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1902309;0.17642392616194433;0.0;0.24021819860207155;0.0;0.0;0.21888323728694234;0.0;0.0;0.0;1.0;0.0;0.0;0.30722436911455153;0.11137488114998997;0.4760057023046055;0.10506892730605717;0.0;0.18768645381053217;0.0;0.0;0.0;0.1818243000579459;0.25811730963480495;0.4722498213446346;0.0;0.0;0.1748801883228623;0.0;0.23495416337012628;0.1884242666554375;0.0;0.19523163746108926;0.25189584257958725;0.350564465986899;0.14179967902081575;0.1875143730935044;0.0;0.0;0.2647848812670278;0.29851768886171287;0.0;0.0;0.0;0.17458947468177732;0.0;0.0;0.0;0.20232939294466662;0.0;0.0;0.36789332429398625;0.0;0.0;0.0;0.0;0.16695605963173193;0.20666662087388807;0.14884332241042275;0.0;0.0;0.0;0.0;0.0;0.5670829051619574;0.0;0.0;0.0;0.3998681999281318;0.5446986646472529;0.14195111809789857;0.0;0.47687767218506943;0.0;0.1454857515638096;0.0;0.0;0.0;0.11735685870795043;0.0;0.25146801375734323;0.36827516056623766;0.0;0.3953068161695909;0.6500758113423735;0.0;0.21977918356728018;0.0;0.0;0.21998710796799995;0.0;0.0;0.28750168324835473;0.0;0.0;0.3193631310542165;0.12962507250751548;0.0;0.1387980300363163;0.0;0.0;0.465646323870967;0.3197381338409926;0.0;0.29966231781524877;0.1382958233726751;0.0;0.0;0.0;0.2823135191165666;0.1698134217590891;0.0;0.2349768237109531;0.11546787235708016;0.387129986331327;0.28231197232938227;0.0;0.25146769955099935;0.0;0.0
