;GO:0061333;GO:0032330;GO:0051091;GO:0060401;GO:0051092;GO:0007016;GO:0045766;GO:0002634;GO:0032967;GO:0002755;GO:0071498;GO:0071374;GO:0032729;GO:0018277;GO:0071897;GO:0001947;GO:2000111;GO:0019886;GO:0035556;GO:0042307;GO:0060998;GO:0051260;GO:0045652;GO:0048251;GO:0045540;GO:0001954;GO:0001558;GO:0051496;GO:0014902;GO:0030890;GO:0086091;GO:0034059;GO:0070278;GO:0070318;GO:0034614;GO:1905563;GO:0060025;GO:1904753;GO:0008284;GO:0002062;GO:0038095;GO:0045666;GO:0097190;GO:0060548;GO:0045663;GO:0045669;GO:0045944;GO:0043524;GO:0050850;GO:0000165;GO:0051145;GO:0007229;GO:0030889;GO:0071277;GO:0051385;GO:0046641;GO:0001649;GO:0001805;GO:0050731;GO:0050852;GO:0050853;GO:0016358;GO:0043537;GO:0046928;GO:0031295;GO:0060536;GO:0038083;GO:0048667;GO:0048666;GO:0007249;GO:0001782;GO:0007517;GO:0050982;GO:0002587;GO:0002467;GO:0001812;GO:0002902;GO:0032496;GO:0050867;GO:0032012;GO:0001818;GO:0086073;GO:0060045;GO:0007172;GO:0055012;GO:0006366;GO:0008543;GO:0051291;GO:0006367;GO:1903966;GO:0002159;GO:0009749;GO:0035914;GO:0048167;GO:0030220;GO:2000311;GO:2000310;GO:0030224;GO:0019722;GO:0010694;GO:0014898;GO:0051966;GO:0030501;GO:0051963;GO:0046949;GO:0014033;GO:0007186;GO:0030182;GO:0090263;GO:0042100;GO:0043312;GO:1904706;GO:0043434;GO:0045579;GO:2000727;GO:0030217;GO:0043280;GO:0045580;GO:0071560;GO:0071681;GO:0010629;GO:0002721;GO:0010628;GO:2001016;GO:0032355;GO:0010469;GO:0035984;GO:0072659;GO:0032753;GO:0043200;GO:0090073;GO:0000122;GO:0018057;GO:0098911;GO:0070542;GO:0060297;GO:0060452;GO:0035690;GO:0006351;GO:0007169;GO:0045597;GO:0048469;GO:0072160;GO:0045879;GO:0002553;GO:0045086;GO:0030318;GO:0098761;GO:0071222;GO:2000987;GO:0002669;GO:0046330;GO:0045087;GO:0070374;GO:0071864;GO:0071226;GO:0030279
GO:0061333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.16666666666666666;0.0;0.14285714285714285;0.16666666666666666;0.0;0.0;0.16666666666666666;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.15384615384615385;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.14285714285714285;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032330;0.0;1.0;0.3157894736842105;0.0;0.3;0.14285714285714285;0.5333333333333333;0.5333333333333333;0.42857142857142855;0.1;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.47058823529411764;0.0;0.6153846153846154;0.35294117647058826;0.1111111111111111;0.0;0.6666666666666666;0.0;0.35294117647058826;0.42857142857142855;0.6153846153846154;0.42105263157894735;0.0;0.47058823529411764;0.25;0.0;0.0;0.5333333333333333;0.0;0.5;0.26666666666666666;0.47058823529411764;0.6153846153846154;0.0;0.125;0.625;0.6153846153846154;0.6153846153846154;0.7142857142857143;0.7142857142857143;0.42105263157894735;0.5;0.5;0.47058823529411764;0.0;0.5714285714285714;0.47058823529411764;0.0;0.0;0.4444444444444444;0.0;0.3157894736842105;0.4444444444444444;0.1111111111111111;0.1111111111111111;0.0;0.4444444444444444;0.5333333333333333;0.11764705882352941;0.0;0.0;0.0;0.0;0.5714285714285714;0.13333333333333333;0.0;0.0;0.4;0.0;0.3157894736842105;0.47058823529411764;0.0;0.6153846153846154;0.47058823529411764;0.6153846153846154;0.0;0.4444444444444444;0.5714285714285714;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.47058823529411764;0.47058823529411764;0.0;0.13333333333333333;0.4444444444444444;0.0;0.5333333333333333;0.5333333333333333;0.7142857142857143;0.0;0.0;0.6153846153846154;0.0;0.5;0.0;0.0;0.5333333333333333;0.0;0.5882352941176471;0.5882352941176471;0.0;0.4;0.625;0.0;0.0;0.42857142857142855;0.5;0.42857142857142855;0.5882352941176471;0.0;0.5714285714285714;0.0;0.0;0.5714285714285714;0.0;0.2857142857142857;0.42105263157894735;0.0;0.4444444444444444;0.0;0.5882352941176471;0.47058823529411764;0.0;0.0;0.13333333333333333;0.7692307692307693;0.0;0.0;0.5333333333333333;0.1111111111111111;0.5;0.0;0.0;0.0;0.5333333333333333;0.5;0.4;0.0;0.42105263157894735;0.5714285714285714;0.0;0.6153846153846154
GO:0051091;0.0;0.3157894736842105;1.0;0.0;0.96;0.10526315789473684;0.4;0.3;0.42105263157894735;0.08;0.0;0.0;0.42105263157894735;0.0;0.0;0.0;0.36363636363636365;0.0;0.1111111111111111;0.36363636363636365;0.08695652173913043;0.0;0.3;0.0;0.2727272727272727;0.42105263157894735;0.3333333333333333;0.3333333333333333;0.0;0.36363636363636365;0.19047619047619047;0.0;0.0;0.4;0.0;0.2857142857142857;0.2;0.2727272727272727;0.4444444444444444;0.0;0.09523809523809523;0.09523809523809523;0.1111111111111111;0.3333333333333333;0.42105263157894735;0.42105263157894735;0.8333333333333334;0.2857142857142857;0.38095238095238093;0.09090909090909091;0.0;0.10526315789473684;0.2727272727272727;0.0;0.0;0.34782608695652173;0.0;0.3333333333333333;0.34782608695652173;0.08695652173913043;0.08695652173913043;0.0;0.2608695652173913;0.3;0.36363636363636365;0.0;0.0;0.0;0.0;0.10526315789473684;0.1;0.0;0.0;0.3;0.0;0.3333333333333333;0.2727272727272727;0.0;0.4444444444444444;0.2727272727272727;0.3333333333333333;0.0;0.34782608695652173;0.10526315789473684;0.0;0.0;0.09523809523809523;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.2727272727272727;0.2727272727272727;0.0;0.1;0.34782608695652173;0.0;0.3;0.4;0.21052631578947367;0.0;0.0;0.1111111111111111;0.0;0.38095238095238093;0.0;0.0;0.3;0.0;0.36363636363636365;0.36363636363636365;0.0;0.32;0.2857142857142857;0.0;0.0;0.631578947368421;0.2857142857142857;0.42105263157894735;0.36363636363636365;0.0;0.3157894736842105;0.0;0.0;0.42105263157894735;0.0;0.42105263157894735;0.8333333333333334;0.0;0.2608695652173913;0.0;0.2727272727272727;0.36363636363636365;0.0;0.0;0.1;0.4444444444444444;0.0;0.0;0.3;0.08695652173913043;0.38095238095238093;0.0;0.0;0.0;0.4;0.38095238095238093;0.32;0.0;0.3333333333333333;0.42105263157894735;0.0;0.3333333333333333
GO:0060401;0.0;0.0;0.0;1.0;0.0;0.23529411764705882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38095238095238093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051092;0.0;0.3;0.96;0.0;1.0;0.1;0.38095238095238093;0.2857142857142857;0.4;0.07692307692307693;0.0;0.0;0.4;0.0;0.0;0.0;0.34782608695652173;0.0;0.10526315789473684;0.34782608695652173;0.08333333333333333;0.0;0.2857142857142857;0.0;0.2608695652173913;0.4;0.3157894736842105;0.32;0.0;0.34782608695652173;0.18181818181818182;0.0;0.0;0.38095238095238093;0.0;0.2727272727272727;0.19047619047619047;0.2608695652173913;0.42105263157894735;0.0;0.09090909090909091;0.36363636363636365;0.10526315789473684;0.3157894736842105;0.4;0.4;0.8;0.2727272727272727;0.36363636363636365;0.08695652173913043;0.0;0.1;0.2608695652173913;0.0;0.0;0.3333333333333333;0.0;0.32;0.3333333333333333;0.08333333333333333;0.08333333333333333;0.0;0.25;0.2857142857142857;0.34782608695652173;0.0;0.0;0.0;0.0;0.1;0.09523809523809523;0.0;0.0;0.2857142857142857;0.0;0.32;0.2608695652173913;0.0;0.42105263157894735;0.2608695652173913;0.3157894736842105;0.0;0.3333333333333333;0.1;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.19047619047619047;0.0;0.2608695652173913;0.2608695652173913;0.0;0.09523809523809523;0.3333333333333333;0.0;0.2857142857142857;0.38095238095238093;0.2;0.0;0.0;0.10526315789473684;0.0;0.36363636363636365;0.0;0.0;0.2857142857142857;0.0;0.34782608695652173;0.34782608695652173;0.0;0.3076923076923077;0.2727272727272727;0.0;0.0;0.6;0.2727272727272727;0.4;0.34782608695652173;0.0;0.3;0.0;0.0;0.4;0.0;0.4;0.8;0.0;0.25;0.0;0.2608695652173913;0.34782608695652173;0.0;0.0;0.09523809523809523;0.42105263157894735;0.0;0.0;0.2857142857142857;0.08333333333333333;0.36363636363636365;0.0;0.0;0.0;0.38095238095238093;0.36363636363636365;0.3076923076923077;0.0;0.32;0.4;0.0;0.3157894736842105
GO:0007016;0.0;0.14285714285714285;0.10526315789473684;0.23529411764705882;0.1;1.0;0.13333333333333333;0.13333333333333333;0.14285714285714285;0.1;0.16666666666666666;0.14285714285714285;0.14285714285714285;0.13333333333333333;0.13333333333333333;0.0;0.11764705882352941;0.0;0.15384615384615385;0.11764705882352941;0.1111111111111111;0.14285714285714285;0.13333333333333333;0.14285714285714285;0.11764705882352941;0.14285714285714285;0.15384615384615385;0.10526315789473684;0.14285714285714285;0.11764705882352941;0.125;0.0;0.14285714285714285;0.13333333333333333;0.15384615384615385;0.125;0.13333333333333333;0.11764705882352941;0.15384615384615385;0.16666666666666666;0.125;0.125;0.15384615384615385;0.15384615384615385;0.14285714285714285;0.14285714285714285;0.10526315789473684;0.125;0.125;0.11764705882352941;0.15384615384615385;0.14285714285714285;0.11764705882352941;0.14285714285714285;0.0;0.1111111111111111;0.16666666666666666;0.10526315789473684;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.14285714285714285;0.1111111111111111;0.13333333333333333;0.11764705882352941;0.0;0.1111111111111111;0.14285714285714285;0.16666666666666666;0.14285714285714285;0.13333333333333333;0.0;0.0;0.13333333333333333;0.0;0.10526315789473684;0.11764705882352941;0.0;0.15384615384615385;0.11764705882352941;0.15384615384615385;0.0;0.1111111111111111;0.14285714285714285;0.13333333333333333;0.1111111111111111;0.125;0.14285714285714285;0.11764705882352941;0.1111111111111111;0.14285714285714285;0.0;0.16666666666666666;0.13333333333333333;0.15384615384615385;0.11764705882352941;0.11764705882352941;0.14285714285714285;0.13333333333333333;0.1111111111111111;0.0;0.13333333333333333;0.13333333333333333;0.14285714285714285;0.13333333333333333;0.15384615384615385;0.15384615384615385;0.16666666666666666;0.125;0.14285714285714285;0.11764705882352941;0.13333333333333333;0.0;0.11764705882352941;0.11764705882352941;0.14285714285714285;0.1;0.125;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.125;0.14285714285714285;0.11764705882352941;0.0;0.14285714285714285;0.14285714285714285;0.2857142857142857;0.14285714285714285;0.0;0.14285714285714285;0.10526315789473684;0.11764705882352941;0.1111111111111111;0.0;0.11764705882352941;0.11764705882352941;0.16666666666666666;0.11764705882352941;0.13333333333333333;0.15384615384615385;0.18181818181818182;0.14285714285714285;0.13333333333333333;0.1111111111111111;0.125;0.15384615384615385;0.14285714285714285;0.14285714285714285;0.13333333333333333;0.125;0.1;0.0;0.10526315789473684;0.14285714285714285;0.15384615384615385;0.15384615384615385
GO:0045766;0.0;0.5333333333333333;0.4;0.0;0.38095238095238093;0.13333333333333333;1.0;0.625;0.5333333333333333;0.09523809523809523;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.4444444444444444;0.0;0.14285714285714285;0.4444444444444444;0.10526315789473684;0.0;0.5;0.0;0.3333333333333333;0.5333333333333333;0.42857142857142855;0.4;0.0;0.4444444444444444;0.23529411764705882;0.0;0.0;0.5;0.0;0.35294117647058826;0.25;0.3333333333333333;0.5714285714285714;0.0;0.11764705882352941;0.5882352941176471;0.14285714285714285;0.42857142857142855;0.6666666666666666;0.6666666666666666;0.4;0.35294117647058826;0.47058823529411764;0.1111111111111111;0.0;0.13333333333333333;0.3333333333333333;0.0;0.0;0.42105263157894735;0.0;0.4;0.42105263157894735;0.10526315789473684;0.10526315789473684;0.0;0.42105263157894735;0.375;0.4444444444444444;0.0;0.0;0.0;0.0;0.13333333333333333;0.125;0.0;0.0;0.375;0.0;0.4;0.3333333333333333;0.0;0.5714285714285714;0.3333333333333333;0.5714285714285714;0.0;0.42105263157894735;0.13333333333333333;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.3333333333333333;0.3333333333333333;0.0;0.125;0.42105263157894735;0.0;0.375;0.625;0.6666666666666666;0.0;0.0;0.14285714285714285;0.0;0.47058823529411764;0.0;0.0;0.375;0.0;0.5555555555555556;0.5555555555555556;0.0;0.38095238095238093;0.47058823529411764;0.0;0.0;0.4;0.47058823529411764;0.5333333333333333;0.5555555555555556;0.0;0.26666666666666666;0.0;0.0;0.6666666666666666;0.0;0.26666666666666666;0.3;0.0;0.3157894736842105;0.0;0.5555555555555556;0.5555555555555556;0.0;0.0;0.125;0.7142857142857143;0.0;0.0;0.375;0.10526315789473684;0.5882352941176471;0.0;0.0;0.0;0.625;0.5882352941176471;0.38095238095238093;0.0;0.4;0.5333333333333333;0.0;0.5714285714285714
GO:0002634;0.0;0.5333333333333333;0.3;0.0;0.2857142857142857;0.13333333333333333;0.625;1.0;0.4;0.09523809523809523;0.0;0.0;0.4;0.0;0.0;0.0;0.3333333333333333;0.0;0.14285714285714285;0.3333333333333333;0.10526315789473684;0.0;0.5;0.0;0.3333333333333333;0.4;0.42857142857142855;0.3;0.0;0.4444444444444444;0.23529411764705882;0.0;0.0;0.375;0.0;0.35294117647058826;0.25;0.3333333333333333;0.42857142857142855;0.0;0.11764705882352941;0.11764705882352941;0.14285714285714285;0.42857142857142855;0.5333333333333333;0.5333333333333333;0.3;0.35294117647058826;0.47058823529411764;0.1111111111111111;0.0;0.13333333333333333;0.4444444444444444;0.0;0.0;0.42105263157894735;0.0;0.7;0.3157894736842105;0.10526315789473684;0.10526315789473684;0.0;0.3157894736842105;0.375;0.1111111111111111;0.0;0.0;0.0;0.0;0.13333333333333333;0.125;0.0;0.0;0.5;0.0;0.7;0.3333333333333333;0.0;0.42857142857142855;0.4444444444444444;0.42857142857142855;0.0;0.42105263157894735;0.13333333333333333;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.4444444444444444;0.4444444444444444;0.0;0.125;0.21052631578947367;0.0;0.375;0.5;0.26666666666666666;0.0;0.0;0.14285714285714285;0.0;0.47058823529411764;0.0;0.0;0.375;0.0;0.4444444444444444;0.4444444444444444;0.0;0.2857142857142857;0.47058823529411764;0.0;0.0;0.4;0.8235294117647058;0.4;0.4444444444444444;0.0;0.26666666666666666;0.0;0.0;0.4;0.0;0.26666666666666666;0.3;0.0;0.3157894736842105;0.0;0.5555555555555556;0.3333333333333333;0.0;0.0;0.125;0.5714285714285714;0.0;0.0;0.5;0.10526315789473684;0.35294117647058826;0.0;0.0;0.0;0.375;0.47058823529411764;0.2857142857142857;0.0;0.4;0.4;0.0;0.42857142857142855
GO:0032967;0.0;0.42857142857142855;0.42105263157894735;0.0;0.4;0.14285714285714285;0.5333333333333333;0.4;1.0;0.1;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.47058823529411764;0.0;0.15384615384615385;0.47058823529411764;0.1111111111111111;0.0;0.4;0.0;0.5882352941176471;0.5714285714285714;0.46153846153846156;0.42105263157894735;0.0;0.47058823529411764;0.25;0.0;0.0;0.5333333333333333;0.0;0.375;0.26666666666666666;0.35294117647058826;0.6153846153846154;0.0;0.125;0.125;0.15384615384615385;0.46153846153846156;0.5714285714285714;0.5714285714285714;0.5263157894736842;0.375;0.5;0.11764705882352941;0.0;0.14285714285714285;0.35294117647058826;0.0;0.0;0.4444444444444444;0.0;0.42105263157894735;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.0;0.3333333333333333;0.4;0.47058823529411764;0.0;0.0;0.0;0.0;0.14285714285714285;0.13333333333333333;0.0;0.0;0.4;0.0;0.42105263157894735;0.35294117647058826;0.0;0.6153846153846154;0.35294117647058826;0.46153846153846156;0.0;0.4444444444444444;0.14285714285714285;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.35294117647058826;0.35294117647058826;0.0;0.13333333333333333;0.5555555555555556;0.0;0.4;0.5333333333333333;0.2857142857142857;0.0;0.0;0.15384615384615385;0.0;0.5;0.0;0.0;0.4;0.0;0.47058823529411764;0.47058823529411764;0.0;0.4;0.375;0.0;0.0;0.5714285714285714;0.375;0.7142857142857143;0.47058823529411764;0.0;0.2857142857142857;0.0;0.0;0.5714285714285714;0.0;0.2857142857142857;0.5263157894736842;0.0;0.3333333333333333;0.0;0.35294117647058826;0.47058823529411764;0.0;0.0;0.13333333333333333;0.6153846153846154;0.0;0.0;0.4;0.1111111111111111;0.75;0.0;0.0;0.0;0.5333333333333333;0.5;0.4;0.0;0.5263157894736842;0.5714285714285714;0.0;0.46153846153846156
GO:0002755;0.0;0.1;0.08;0.0;0.07692307692307693;0.1;0.09523809523809523;0.09523809523809523;0.1;1.0;0.2222222222222222;0.1;0.1;0.19047619047619047;0.19047619047619047;0.0;0.08695652173913043;0.10526315789473684;0.10526315789473684;0.08695652173913043;0.08333333333333333;0.1;0.09523809523809523;0.1;0.08695652173913043;0.1;0.10526315789473684;0.08;0.1;0.08695652173913043;0.09090909090909091;0.0;0.1;0.09523809523809523;0.21052631578947367;0.09090909090909091;0.09523809523809523;0.08695652173913043;0.10526315789473684;0.1111111111111111;0.09090909090909091;0.09090909090909091;0.10526315789473684;0.10526315789473684;0.1;0.1;0.08;0.09090909090909091;0.09090909090909091;0.08695652173913043;0.10526315789473684;0.1;0.08695652173913043;0.2;0.0;0.08333333333333333;0.1111111111111111;0.08;0.08333333333333333;0.08333333333333333;0.08333333333333333;0.1;0.08333333333333333;0.09523809523809523;0.08695652173913043;0.0;0.16666666666666666;0.1;0.1111111111111111;0.1;0.09523809523809523;0.0;0.0;0.09523809523809523;0.10526315789473684;0.48;0.08695652173913043;0.0;0.10526315789473684;0.08695652173913043;0.10526315789473684;0.0;0.08333333333333333;0.1;0.09523809523809523;0.08333333333333333;0.09090909090909091;0.1;0.08695652173913043;0.16666666666666666;0.1;0.0;0.1111111111111111;0.09523809523809523;0.10526315789473684;0.08695652173913043;0.08695652173913043;0.1;0.09523809523809523;0.08333333333333333;0.0;0.09523809523809523;0.09523809523809523;0.1;0.09523809523809523;0.10526315789473684;0.10526315789473684;0.1111111111111111;0.09090909090909091;0.1;0.08695652173913043;0.09523809523809523;0.0;0.08695652173913043;0.08695652173913043;0.1;0.07692307692307693;0.09090909090909091;0.1;0.2;0.1;0.09090909090909091;0.1;0.08695652173913043;0.0;0.1;0.2;0.0;0.1;0.0;0.1;0.08;0.08695652173913043;0.08333333333333333;0.0;0.08695652173913043;0.08695652173913043;0.2222222222222222;0.08695652173913043;0.09523809523809523;0.10526315789473684;0.11764705882352941;0.1;0.09523809523809523;0.08333333333333333;0.09090909090909091;0.10526315789473684;0.2;0.1;0.09523809523809523;0.09090909090909091;0.07692307692307693;0.1111111111111111;0.08;0.1;0.10526315789473684;0.10526315789473684
