;GO:1902476;GO:0051092;GO:1903507;GO:0042535;GO:0000398;GO:0030327;GO:0030328;GO:0048662;GO:0034622;GO:0050810;GO:0006351;GO:0051085;GO:0006355;GO:0002296;GO:0006974;GO:0042742;GO:0000389;GO:0000245;GO:0006357;GO:0051016;GO:2000406;GO:0030238;GO:0042130;GO:0050900;GO:0030575;GO:0033327;GO:0051017
GO:0006974;0.0;0.0;0.0;0.0;0.19532746785648783;0.20117159811038388;0.1597518519584037;0.0;0.3520341869299082;0.0;0.15974922495796673;0.3736281021019562;0.0;0.3009654096172891;1.0;0.38217566224410443;0.28700643558536526;0.30082416790816024;0.0;0.12388190260841936;0.0;0.0;0.0;0.34890418242463744;0.3730727145004745;0.3496163837052386;0.3326708807892677
GO:0042742;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38217566224410443;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000389;0.0;0.0;0.0;0.0;0.16894341085460876;0.17329776883337394;0.14165825959478687;0.0;0.8231924059912471;0.0;0.14165619396277962;0.28768763218032567;0.0;0.2425903752672973;0.28700643558536526;0.0;1.0;0.8835645743553107;0.0;0.1911846035222246;0.0;0.0;0.0;0.27280287515993956;0.4873997400204861;0.2732380812545145;0.5319879037895978
GO:0000245;0.0;0.0;0.0;0.0;0.17363823174812967;0.17824125846043154;0.1449443198180956;0.0;0.8610487628721599;0.0;0.14494215724196519;0.30157262046335953;0.0;0.2523892647824727;0.30082416790816024;0.0;0.8835645743553107;1.0;0.0;0.19469683054877363;0.0;0.0;0.0;0.28525713358734106;0.5108954238723492;0.2857330182861459;0.5553429669605148
GO:0006357;0.0;0.8508267791723823;0.6722041999476227;0.4640828842230122;0.0;0.0;0.0;0.3206602430590721;0.0;0.44659052342963945;0.0;0.0;0.9763590739133027;0.0;0.0;0.0;0.0;0.0;1.0;0.1661538322747426;0.2292190993668388;0.0;0.19131787774651657;0.0;0.0;0.0;0.0
GO:0051016;0.0;0.1535643124481996;0.20240488832163003;0.1340797309561236;0.09517370863969957;0.09654022616430566;0.08585751487959543;0.27497282471785195;0.20613917885080682;0.1581011716645644;0.0858567560779342;0.1240086442908748;0.16879421847617876;0.11480876021524944;0.12388190260841936;0.0;0.1911846035222246;0.19469683054877363;0.1661538322747426;1.0;0.15861177993272801;0.0;0.19410545235916943;0.12115907306757036;0.2102321151235623;0.12124484081580375;0.20207849763134078
GO:2000406;0.0;0.2470521913750121;0.19160286043171978;0.23982432235312026;0.0;0.0;0.0;0.29370744749688205;0.0;0.23496267414464525;0.0;0.0;0.23427473518670486;0.0;0.0;0.0;0.0;0.0;0.2292190993668388;0.15861177993272801;1.0;0.0;0.21760906817960698;0.0;0.0;0.0;0.0
GO:0030238;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3172228339523256;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.6294575891458144;0.0
GO:0042130;0.0;0.17481558780101222;0.22874330253746214;0.15000075994844678;0.0;0.0;0.0;0.41632920362494696;0.0;0.18740918132098375;0.0;0.0;0.19482704709794949;0.0;0.0;0.0;0.0;0.0;0.19131787774651657;0.19410545235916943;0.21760906817960698;0.0;1.0;0.0;0.0;0.0;0.0
GO:0050900;0.0;0.0;0.0;0.0;0.1886430918610826;0.19408850224795596;0.15525258878328077;0.0;0.3309021630870028;0.0;0.15525010767199401;0.3499114014271647;0.0;0.28538413249691064;0.34890418242463744;0.0;0.27280287515993956;0.28525713358734106;0.0;0.12115907306757036;0.0;0.0;0.0;1.0;0.3494242384450417;0.3287650398290674;0.3137371013897443
GO:0030575;0.0;0.0;0.0;0.0;0.19549035228740108;0.2013443795556573;0.15986078980377627;0.0;0.5979971746943868;0.0;0.1598581592193435;0.3742245365495776;0.0;0.30135229472492914;0.3730727145004745;0.0;0.4873997400204861;0.5108954238723492;0.0;0.2102321151235623;0.0;0.0;0.0;0.3494242384450417;1.0;0.350138566611889;0.5650581650276624
GO:0033327;0.0;0.0;0.0;0.0;0.18885109275741285;0.1943086918644626;0.15539344510534311;0.0;0.33154269957448923;0.0;0.15539095948996465;0.350627724839231;0.0;0.4841739180176548;0.3496163837052386;0.0;0.2732380812545145;0.2857330182861459;0.0;0.12124484081580375;0.0;0.6294575891458144;0.0;0.3287650398290674;0.350138566611889;1.0;0.3143128498890174
GO:0051017;0.0;0.0;0.0;0.0;0.1837940248137466;0.18895925226944826;0.15195319180376948;0.0;0.6402748353097973;0.0;0.15195081502727098;0.33358643235204755;0.0;0.27443074427142017;0.3326708807892677;0.0;0.5319879037895978;0.5553429669605148;0.0;0.20207849763134078;0.0;0.0;0.0;0.3137371013897443;0.5650581650276624;0.3143128498890174;1.0
