;GO:0010360;GO:0090314;GO:0042738;GO:0022408;GO:0006887;GO:0023014;GO:0000187;GO:0050871;GO:1902808;GO:0006958;GO:0095500;GO:0035459;GO:0019369;GO:0051601;GO:0050853;GO:0051568;GO:0042742;GO:0009306;GO:0000055;GO:0006888;GO:0002029;GO:0045087;GO:0033148;GO:0031146;GO:0018105
GO:0010360;1.0;0.31244134290080744;0.0;0.19114698378468398;0.0;0.0665499659180434;0.2606746806954966;0.06285420405097152;0.056709996516895095;0.06279422307085425;0.05544336754731076;0.0;0.0;0.0;0.061661673351929465;0.0;0.0;0.0;0.0;0.0;0.1528951055815147;0.0;0.05215856160843517;0.0;0.0
GO:0090314;0.31244134290080744;1.0;0.0;0.07442939675136517;0.0;0.07976502185950622;0.20274457835540202;0.20392232889141476;0.18071135428694754;0.20369167073479322;0.06432132982809595;0.0;0.0;0.0;0.19935170077761402;0.0;0.0;0.0;0.0;0.0;0.05740614951915584;0.0;0.1640435310012793;0.0;0.0
GO:0042738;0.0;0.0;1.0;0.0;0.02966513870144591;0.1283986714053503;0.0;0.0;0.0;0.10316237095373691;0.0221476267955128;0.022021739276101474;0.10958291446570911;0.0;0.025037060767133825;0.10545545443079803;0.0;0.02539608399248648;0.0;0.0;0.0;0.0;0.0;0.3739975901361325;0.12091533054081699
GO:0022408;0.19114698378468398;0.07442939675136517;0.0;1.0;0.0;0.10771812736858337;0.09872039025677837;0.09939356199609173;0.08637114589669498;0.08735224158591362;0.08380505635767124;0.0;0.0;0.0;0.09678863674807331;0.0;0.0;0.0;0.0;0.0;0.21319487421109215;0.0;0.07732722187183;0.0;0.0
GO:0006887;0.0;0.0;0.02966513870144591;0.0;1.0;0.04027696260688111;0.0;0.0;0.0;0.0;0.02989403288337519;0.2969619505512307;0.032154240035267324;0.2427323520402617;0.03540986461082984;0.030510809673003386;0.0;0.7361480829113822;0.27499375839810974;0.6103719508941046;0.0;0.0;0.0;0.03113011673989577;0.0369156478790159
GO:0023014;0.0665499659180434;0.07976502185950622;0.1283986714053503;0.10771812736858337;0.04027696260688111;1.0;0.10708104921414952;0.10787352912544959;0.09270382313071286;0.3309085577073744;0.23770911699682853;0.02737613844500602;0.13910104093191283;0.0;0.2775892611049197;0.3450352265431013;0.0;0.03279265155650285;0.0;0.0;0.07818820849805863;0.0;0.0823644699818479;0.286204444991302;0.6918042965063573
GO:0000187;0.2606746806954966;0.20274457835540202;0.0;0.09872039025677837;0.0;0.10708104921414952;1.0;0.2637970571703929;0.2293988028958559;0.435093020205977;0.08341893292963053;0.0;0.0;0.0;0.42431085476189684;0.0;0.0;0.0;0.0;0.0;0.2741427597726067;0.0;0.40354208904200195;0.0;0.0
GO:0050871;0.06285420405097152;0.20392232889141476;0.0;0.09939356199609173;0.0;0.10787352912544959;0.2637970571703929;1.0;0.23075969135409904;0.6027222071408537;0.083899089231953;0.0;0.0;0.0;0.5876866655104652;0.0;0.0;0.0;0.0;0.0;0.07370729797609471;0.0;0.2065718265530551;0.0;0.0
GO:1902808;0.056709996516895095;0.18071135428694754;0.0;0.08637114589669498;0.0;0.09270382313071286;0.2293988028958559;0.23075969135409904;1.0;0.20801284780680349;0.07442687208487056;0.0;0.0;0.0;0.20348883064810971;0.0;0.0;0.0;0.0;0.0;0.06629495352102335;0.0;0.18486478719353325;0.0;0.0
GO:0006958;0.06279422307085425;0.20369167073479322;0.10316237095373691;0.08735224158591362;0.0;0.3309085577073744;0.435093020205977;0.6027222071408537;0.20801284780680349;1.0;0.07375015364572776;0.0;0.12928717379423926;0.0;0.7188202848373282;0.2620090894270942;0.26449162329543774;0.0;0.0;0.0;0.2298917141993664;0.6556642828236929;0.3408063361666268;0.2665628049773113;0.3078778712371971
GO:0095500;0.05544336754731076;0.06432132982809595;0.0221476267955128;0.08380505635767124;0.02989403288337519;0.23770911699682853;0.08341893292963053;0.083899089231953;0.07442687208487056;0.07375015364572776;1.0;0.0221476267955128;0.023506148618294156;0.0;0.21726661992710053;0.022615617199934667;0.0;0.025563652935467848;0.0;0.0;0.06477263703294663;0.0;0.06761268908541208;0.022954102897241247;0.02595329917554738
GO:0035459;0.0;0.0;0.022021739276101474;0.0;0.2969619505512307;0.02737613844500602;0.0;0.0;0.0;0.0;0.0221476267955128;1.0;0.02336439314196439;0.18489687373188096;0.025037060767133825;0.19001051551956596;0.0;0.2542267108430571;0.2081065911210672;0.26098520340425435;0.0;0.0;0.0;0.022818908388626956;0.025780600319133335
GO:0019369;0.0;0.0;0.10958291446570911;0.0;0.032154240035267324;0.13910104093191283;0.0;0.0;0.0;0.12928717379423926;0.023506148618294156;0.02336439314196439;1.0;0.0;0.026787182788190755;0.11269619311480743;0.0;0.027198564970729925;0.0;0.0;0.0;0.0;0.0;0.11447913882777278;0.1304092041380203
GO:0051601;0.0;0.0;0.0;0.0;0.2427323520402617;0.0;0.0;0.0;0.0;0.0;0.0;0.18489687373188096;0.0;1.0;0.0;0.0;0.0;0.3618673984081119;0.6571704186144699;0.3477321504367587;0.0;0.0;0.0;0.0;0.0
GO:0050853;0.061661673351929465;0.19935170077761402;0.025037060767133825;0.09678863674807331;0.03540986461082984;0.2775892611049197;0.42431085476189684;0.5876866655104652;0.20348883064810971;0.7188202848373282;0.21726661992710053;0.025037060767133825;0.026787182788190755;0.0;1.0;0.02563678021267713;0.0;0.029492203727140273;0.0;0.0;0.22561543170777154;0.4837238960374866;0.3341552033304585;0.0260726126871413;0.030012029239388876
GO:0051568;0.0;0.0;0.10545545443079803;0.0;0.030510809673003386;0.3450352265431013;0.0;0.0;0.0;0.2620090894270942;0.022615617199934667;0.19001051551956596;0.11269619311480743;0.0;0.02563678021267713;1.0;0.0;0.026013338331420797;0.0;0.0;0.0;0.0;0.0;0.23317173776594574;0.5538328960238788
GO:0042742;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26449162329543774;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.7223676000051895;0.0;0.0;0.0
