;GO:0006281;GO:0034475;GO:0007131;GO:1904851;GO:0006123;GO:0006520;GO:0051170;GO:0006637;GO:0000187;GO:0030307;GO:0071051;GO:0042182;GO:0070126;GO:0070125;GO:0034427;GO:0010971;GO:1902042;GO:1902043;GO:0000707;GO:0007186;GO:0007066;GO:0007141;GO:0090263;GO:1902600;GO:0043278;GO:0009725;GO:0000467;GO:0042148;GO:0000387;GO:0000266;GO:0006412;GO:0006406;GO:0000077;GO:0051973;GO:0006606;GO:0016042;GO:0071049;GO:0035589;GO:0043967;GO:0043968;GO:1904874;GO:0043928;GO:1904871;GO:0046952;GO:0006784;GO:0043488;GO:1904837;GO:0000398;GO:0006417;GO:0045471;GO:0000165;GO:0106074;GO:0071035;GO:0072321;GO:0032508;GO:0071034;GO:0032543;GO:0071038;GO:0035774;GO:0016579;GO:0045638;GO:0006351;GO:0090521;GO:0046325;GO:0006310;GO:0000724;GO:0045039;GO:0000722;GO:0007602;GO:0000245;GO:0034080;GO:0008535;GO:0006357;GO:0006626;GO:0048034;GO:0006429;GO:0000492;GO:0051792;GO:0051790;GO:0006508;GO:0032212
GO:0006281;1.0;0.26148378866392696;0.6218633153951182;0.0;0.12792759546796423;0.19458870618472143;0.0;0.15255599440907952;0.0;0.0;0.25842466747480614;0.11937922251227508;0.03240639108136001;0.23307609994934636;0.2667607710221053;0.0;0.0;0.0;0.025453083643177322;0.04639859111594698;0.021491315517021915;0.028082108093075788;0.0;0.0;0.2340895264912657;0.3364259058769259;0.25842466747480614;0.5407879539964935;0.029451596321340975;0.027960544577435516;0.314497399949502;0.0;0.6970801646872593;0.0;0.0;0.17600335601157951;0.0;0.026955195166218297;0.2200432306110803;0.19554608301229637;0.0;0.29905156615613526;0.0;0.11246831640272337;0.20917050583735072;0.0;0.028733547986749715;0.37931102414038853;0.0;0.268816446689411;0.2705312937455288;0.27324431328879933;0.26148378866392696;0.0;0.030817641163373218;0.2463463981314962;0.25656067809150546;0.25842466747480614;0.0;0.2668699311112114;0.0;0.5295660249326735;0.023979595480373466;0.0;0.7647255090059007;0.8066887777573969;0.025453083643177322;0.5718000319726928;0.23995661106980357;0.028632995070703476;0.02892660935841817;0.028199491741890008;0.0;0.0;0.19831805465598737;0.23286571799844283;0.025453083643177322;0.11868576547247406;0.11313862225042381;0.27038746166062827;0.0
GO:0034475;0.26148378866392696;1.0;0.2100758350566144;0.0;0.0919737857465851;0.12615153177234364;0.0;0.10405056636594481;0.0;0.0;0.7689470974182437;0.08747063169355722;0.02212876516863006;0.12858894844861615;0.2132085462610632;0.0;0.0;0.0;0.018649788949569857;0.02786732652350508;0.016430515760039975;0.02002330655878193;0.0;0.0;0.0;0.0;0.7689470974182437;0.18994490933561864;0.02070995544300125;0.019961425850583678;0.20745663210028148;0.0;0.021777386563907243;0.0;0.0;0.11468748498277942;0.0;0.019443700530977902;0.12358654906213086;0.11367873077871628;0.0;0.2314193679334615;0.0;0.08370207926090609;0.15788033107868246;0.0;0.02035231342945171;0.5101271600043412;0.0;0.0;0.14202714620843812;0.4713256583328573;0.456461847725747;0.0;0.02137625180786892;0.436795813842674;0.18056012229929755;0.4525367534740312;0.0;0.1407711743394865;0.0;0.33400931059423417;0.017846288321375487;0.0;0.24204082442331143;0.2269394435511557;0.018649788949569857;0.19783124520232537;0.020901046312813445;0.02030181390824431;0.02044898396350942;0.020082913816025467;0.0;0.0;0.15161789048906024;0.41875435564033353;0.018649788949569857;0.08723531380492296;0.08420093969545166;0.16232439686504915;0.0
GO:0007131;0.6218633153951182;0.2100758350566144;1.0;0.0;0.1013501078861839;0.14266849258044076;0.0;0.11621371689977276;0.0;0.0;0.2080967730952286;0.09590915745032304;0.0247082418539964;0.17781566250190842;0.21346840343585027;0.0;0.0;0.0;0.6602810344986052;0.03208563715201645;0.5751072019816543;0.7139821894687762;0.0;0.0;0.0;0.0;0.2080967730952286;0.4354701478581274;0.022952503793430286;0.022036674815599528;0.23363195347473453;0.0;0.024270980061372346;0.0;0.0;0.12954322473514623;0.0;0.021407402030452726;0.17012824072743984;0.15510509561623836;0.0;0.2336578631334156;0.0;0.09139716015942927;0.17174277609656344;0.0;0.022514034702917574;0.2799382933547034;0.0;0.0;0.19881556025313882;0.21760013417181787;0.2100758350566144;0.0;0.023773771751884165;0.20019292477092407;0.2000690903189543;0.2080967730952286;0.0;0.1968309765955747;0.0;0.35408312764447897;0.01948697196488797;0.0;0.8288129486919212;0.7710855873776572;0.02044898396350942;0.6622997898759039;0.023187454025804268;0.022452254132169763;0.02263239127412538;0.02218483009939226;0.0;0.0;0.16435804662383072;0.19119810752798144;0.02044898396350942;0.09557185484070237;0.09194188291226846;0.1869145652390875;0.0
GO:1904851;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.18399516274271907;0.1843892118142392;0.0;0.0;0.0;0.0;0.05502304956006848;0.16129930331295803;0.06017966820016245;0.15612389434437682;0.0;0.08160178875183786;0.0;0.0;0.17698367595487877;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0634620621294714;0.16469429680997327;0.0;0.0;0.0;0.05655706189476003;0.0;0.0;0.2645122883256281;0.05979898517499056;0.5380809161766941;0.0;0.0;0.06599275184356883;0.0;0.0;0.0717455173677281;0.0;0.0712496629077856;0.04885319126026569;0.0;0.0;0.0;0.0;0.0;0.0;0.5399428487208512;0.0;0.06352875013345113;0.0;0.0;0.26326339482488714;0.0;0.0;0.0;0.04885319126026569;0.06086612746677066;0.0;0.0;0.0;0.08782307121078552;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1640084296713622
GO:0006123;0.12792759546796423;0.0919737857465851;0.1013501078861839;0.0;1.0;0.12302087002061392;0.0;0.11048543927451376;0.0;0.0;0.09114255948980775;0.0919737857465851;0.023493618260426462;0.109986752386942;0.09339720512961748;0.0;0.0;0.0;0.01960991546369627;0.030067032820251936;0.01717119564934004;0.021134275670770666;0.0;0.0;0.0;0.0;0.09114255948980775;0.09114255948980775;0.021900692391224698;0.021065349530960804;0.11878805153970066;0.0;0.02309794596497708;0.0;0.0;0.10474062546397941;0.0;0.020489603251445852;0.10545545443079803;0.09654431862425213;0.0;0.10182925494009133;0.0;0.5014566436530444;0.08401867986120656;0.0;0.021501138931747515;0.12091052989684808;0.0;0.0;0.12226757259139956;0.09512821076429788;0.0919737857465851;0.0;0.0226471908366008;0.08781644184117185;0.10250368774962634;0.09114255948980775;0.0;0.12111303868824969;0.0;0.15078083398806175;0.018723519825233667;0.0;0.11778822004321944;0.109986752386942;0.01960991546369627;0.09512821076429788;0.02211450226620029;0.021444785313718844;0.021609059926712387;0.021200691870145665;0.0;0.0;0.08053578163500218;0.08401867986120656;0.01960991546369627;0.09114255948980775;0.08781644184117185;0.12137622172263067;0.0
GO:0006520;0.19458870618472143;0.12615153177234364;0.14266849258044076;0.0;0.12302087002061392;1.0;0.0;0.14562928876162823;0.0;0.0;0.12472803698428422;0.3936476029445495;0.03094019909607669;0.1447641371160916;0.12860425241042925;0.0;0.0;0.0;0.024539713195627318;0.043450527091506326;0.02083649140926217;0.026974416562598764;0.0;0.0;0.0;0.0;0.12472803698428422;0.12472803698428422;0.02823557136509326;0.026862234835871347;0.28816036239397075;0.0;0.030257593473362234;0.0;0.0;0.16689912947411542;0.0;0.02593300342799562;0.24613844182001865;0.21978138539492934;0.0;0.14353590565299612;0.0;0.3716312153462692;0.18485804145968027;0.0;0.027574928780804975;0.18008473275673764;0.0;0.0;0.2996766313477089;0.1316129215232068;0.12615153177234364;0.0;0.029488740008488258;0.11909598005847251;0.23726137994334762;0.12472803698428422;0.0;0.29582905309755053;0.0;0.24642063538658615;0.023167227161864604;0.0;0.1738234881794298;0.15867031727344041;0.024539713195627318;0.1316129215232068;0.02859196781708855;0.027482308467644552;0.02775268631929555;0.02708270465702204;0.0;0.0;0.17555923234075027;0.6117048599072336;0.024539713195627318;0.5025599767382788;0.47986703242471407;0.36647732738549904;0.0
GO:0051170;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28997003800393356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8305661174479708;0.0;0.0;0.9795616621046264;0.0;0.2964877236344359;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2289993928781921;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3851288281409869;0.0;0.0;0.0;0.0;0.0;0.0;0.43432412615441357;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006637;0.15255599440907952;0.10405056636594481;0.11621371689977276;0.0;0.11048543927451376;0.14562928876162823;0.0;1.0;0.0;0.0;0.10298797825810069;0.10405056636594481;0.027288117716249564;0.127713063489508;0.10587604643841578;0.0;0.0;0.0;0.02218483009939226;0.03657610403071549;0.01911377124220526;0.024155908982977235;0.0;0.0;0.0;0.0;0.10298797825810069;0.10298797825810069;0.025162364515897637;0.02406590669866514;0.13973499203707612;0.0;0.026755760370291672;0.0;0.0;0.13584415724549223;0.0;0.023317373979722562;0.12164376668493276;0.10993860603338819;0.0;0.11684414620328482;0.0;0.09876116289167816;0.4992273119748975;0.0;0.024636366992967132;0.14268130332403686;0.0;0.0;0.4616523995674692;0.10810603653249774;0.10405056636594481;0.0;0.026152800411045025;0.09876116289167816;0.11773300303438612;0.10298797825810069;0.0;0.14296338882134899;0.0;0.18621311100567267;0.021057065768047428;0.0;0.13835350272536429;0.127713063489508;0.02218483009939226;0.10810603653249774;0.025445013138970653;0.024562408806052934;0.024778159837908917;0.024242713280608143;0.0;0.0;0.47619120349714744;0.09398351717908766;0.02218483009939226;0.10298797825810069;0.09876116289167816;0.16209473836767;0.0
GO:0000187;0.0;0.0;0.0;0.18399516274271907;0.0;0.0;0.0;0.0;1.0;0.2627417166990623;0.0;0.0;0.0;0.0;0.16890619950665722;0.2218945421466654;0.3189873008401843;0.4185518597302888;0.0;0.12690486056004419;0.0;0.0;0.48964963903896674;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09122035992655188;0.601174772815809;0.0;0.0;0.0;0.07901728520026005;0.0;0.0;0.19030210089058724;0.18717199059189735;0.18242414278091137;0.0;0.0;0.21863861810136245;0.0;0.0;0.4444052043365328;0.0;0.10585580184960743;0.05993090669871448;0.0;0.0;0.0;0.0;0.0;0.0;0.4231260608983231;0.0;0.09134164756977059;0.0;0.0;0.06913358845134754;0.0;0.0;0.0;0.05993090669871448;0.08655096803854924;0.0;0.0;0.0;0.3204838517464921;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3226715827488474
GO:0030307;0.0;0.0;0.0;0.1843892118142392;0.0;0.0;0.0;0.0;0.2627417166990623;1.0;0.0;0.0;0.0;0.0;0.06737623464565791;0.22241184525027388;0.0855370771959047;0.21360063791278672;0.0;0.12735695670352126;0.0;0.0;0.24997922118052013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09145371810257298;0.22826731434043487;0.0;0.0;0.0;0.07919232429866183;0.0;0.0;0.19072365812429165;0.07467970597557758;0.18281148441858408;0.0;0.0;0.09612865124225957;0.0;0.0;0.10714119662874719;0.0;0.10617017618024961;0.06006207530297912;0.0;0.0;0.0;0.0;0.0;0.0;0.22452115480374307;0.0;0.09157562750564156;0.0;0.0;0.06928584317415049;0.0;0.0;0.0;0.06006207530297912;0.08676101985983517;0.0;0.0;0.0;0.14108357145628722;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3631101077973762
