;GO:0032092;GO:1902476;GO:0022408;GO:0032570;GO:0023019;GO:0051291;GO:0032091;GO:0002159;GO:0009826;GO:0001666;GO:0001701;GO:0045893;GO:0035635;GO:0032525;GO:0042307;GO:0031032;GO:0090026;GO:0000902;GO:0034142;GO:0003382;GO:0051260;GO:0003383;GO:0043312;GO:0009966;GO:0042742;GO:0030216;GO:0071560;GO:0071285;GO:0071681;GO:0007416;GO:0051894;GO:2000648;GO:0070830;GO:0001837;GO:0086091;GO:0001839;GO:0018149;GO:0072659;GO:2000048;GO:1902373;GO:0055074;GO:0008284;GO:0048339;GO:0048699;GO:0045944;GO:0045109;GO:0061436;GO:0010718;GO:0045471;GO:0048863;GO:0007509;GO:0006816;GO:0098911;GO:0032463;GO:0010634;GO:0007043;GO:0007162;GO:0007565;GO:1990830;GO:0001657;GO:0043066;GO:0050900;GO:0032496;GO:0086073;GO:0071624;GO:2000147
GO:0032092;1.0;0.0;0.1428571428571429;0.0;0.18181818181818177;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.052631578947368474;0.0;0.0;0.0625;0.0;0.05714285714285716;0.0;0.06451612903225812;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.07407407407407407;0.1428571428571429;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.125;0.05405405405405406;0.1333333333333333;0.16666666666666663;0.0;0.0;0.050000000000000044;0.0;0.125;0.10526315789473684;0.0;0.0;0.0;0.0;0.07692307692307687;0.10526315789473684;0.08695652173913049;0.0;0.16666666666666663;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.06060606060606055;0.11764705882352944
GO:1902476;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12903225806451613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2941176470588235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0022408;0.1428571428571429;0.0;1.0;0.0;0.36363636363636365;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.09090909090909094;0.0;0.11428571428571432;0.0;0.12903225806451613;0.0;0.0;0.0;0.0;0.33333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.1923076923076923;0.2857142857142857;0.0;0.0;0.1578947368421053;0.0;0.0;0.0;0.8181818181818181;0.17142857142857137;0.11764705882352944;0.33333333333333337;0.0;0.0;0.09999999999999998;0.0;0.11111111111111116;0.21052631578947367;0.0;0.0;0.0;0.0;0.15384615384615385;0.3529411764705882;0.17391304347826086;0.0;0.7777777777777778;0.0;0.0;0.0;0.4285714285714286;0.0;0.0;0.0;0.12121212121212122;0.23529411764705888
GO:0032570;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.25;0.15000000000000002;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.375;0.0;0.0;0.0
GO:0023019;0.18181818181818177;0.0;0.36363636363636365;0.0;1.0;0.16666666666666663;0.18181818181818177;0.1428571428571429;0.11764705882352944;0.0;0.0;0.11428571428571432;0.0;0.0;0.09999999999999998;0.16666666666666663;0.125;0.16666666666666663;0.23076923076923073;0.1428571428571429;0.16666666666666663;0.19999999999999996;0.07692307692307687;0.4444444444444444;0.0;0.18181818181818177;0.11764705882352944;0.1333333333333333;0.0714285714285714;0.19999999999999996;0.16666666666666663;0.36363636363636365;0.15384615384615385;0.19999999999999996;0.1875;0.0;0.10526315789473684;0.0;0.3076923076923077;0.11764705882352944;0.1428571428571429;0.4444444444444444;0.0;0.19999999999999996;0.10810810810810811;0.15384615384615385;0.1333333333333333;0.25;0.0;0.2222222222222222;0.1333333333333333;0.0;0.17391304347826086;0.25;0.19999999999999996;0.16666666666666663;0.4444444444444444;0.0;0.1333333333333333;0.0;0.3076923076923077;0.18181818181818177;0.0;0.0;0.1333333333333333;0.2857142857142857
GO:0051291;0.0;0.0;0.0;0.0;0.16666666666666663;1.0;0.0;0.3846153846153846;0.23529411764705888;0.0;0.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.0;0.33333333333333337;0.0625;0.2857142857142857;1.0;0.16666666666666663;0.0714285714285714;0.0;0.0;0.15384615384615385;0.10526315789473684;0.11764705882352944;0.06666666666666665;0.5555555555555556;0.0;0.0;0.41666666666666663;0.16666666666666663;0.0;0.0;0.09523809523809523;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.3076923076923077;0.0;0.0;0.0;0.18181818181818177;0.11764705882352944;0.0;0.0;0.0;0.0;0.4545454545454546;0.0;0.0;0.11764705882352944;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0
GO:0032091;0.5555555555555556;0.0;0.1428571428571429;0.0;0.18181818181818177;0.0;1.0;0.0;0.0;0.0;0.0;0.052631578947368474;0.0;0.0;0.0625;0.0;0.05714285714285716;0.0;0.06451612903225812;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.07407407407407407;0.1428571428571429;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.125;0.05405405405405406;0.1333333333333333;0.16666666666666663;0.0;0.0;0.050000000000000044;0.0;0.125;0.10526315789473684;0.0;0.0;0.0;0.0;0.07692307692307687;0.10526315789473684;0.08695652173913049;0.0;0.16666666666666663;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.06060606060606055;0.11764705882352944
GO:0002159;0.0;0.0;0.0;0.0;0.1428571428571429;0.3846153846153846;0.0;1.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.2857142857142857;0.05882352941176472;0.25;0.3846153846153846;0.1428571428571429;0.06666666666666665;0.0;0.0;0.1333333333333333;0.09523809523809523;0.10526315789473684;0.0625;0.4545454545454546;0.0;0.0;0.9;0.1428571428571429;0.0;0.0;0.08695652173913049;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.2666666666666667;0.0;0.0;0.0;0.15384615384615385;0.10526315789473684;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.10526315789473684;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.0
GO:0009826;0.0;0.0;0.0;0.0;0.11764705882352944;0.23529411764705888;0.0;0.21052631578947367;1.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.23529411764705888;0.0;0.6153846153846154;0.05405405405405406;0.6428571428571428;0.23529411764705888;0.11764705882352944;0.06060606060606055;0.0;0.0;0.25;0.08333333333333337;0.09090909090909094;0.05714285714285716;0.2666666666666667;0.0;0.0;0.2222222222222222;0.2666666666666667;0.0;0.17647058823529416;0.07692307692307687;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.2666666666666667;0.0;0.2222222222222222;0.0;0.0;0.0;0.2857142857142857;0.09090909090909094;0.0;0.0;0.0;0.0;0.23529411764705888;0.0;0.0;0.09090909090909094;0.09999999999999998;0.0;0.11111111111111116;0.0;0.0;0.0;0.0
GO:0001666;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2142857142857143;0.0;0.11764705882352944;0.1333333333333333;0.0714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.0
