;GO:0032092;GO:1902476;GO:0022408;GO:0032570;GO:0023019;GO:0051291;GO:0032091;GO:0002159;GO:0009826;GO:0001666;GO:0001701;GO:0045893;GO:0035635;GO:0032525;GO:0042307;GO:0031032;GO:0090026;GO:0000902;GO:0034142;GO:0003382;GO:0051260;GO:0003383;GO:0043312;GO:0009966;GO:0042742;GO:0030216;GO:0071560;GO:0071285;GO:0071681;GO:0007416;GO:0051894;GO:2000648;GO:0070830;GO:0001837;GO:0086091;GO:0001839;GO:0018149;GO:0072659;GO:2000048;GO:1902373;GO:0055074;GO:0008284;GO:0048339;GO:0048699;GO:0045944;GO:0045109;GO:0061436;GO:0010718;GO:0045471;GO:0048863;GO:0007509;GO:0006816;GO:0098911;GO:0032463;GO:0010634;GO:0007043;GO:0007162;GO:0007565;GO:1990830;GO:0001657;GO:0043066;GO:0050900;GO:0032496;GO:0086073;GO:0071624;GO:2000147
GO:0032092;1.0;0.0;0.2991552772002664;0.0;0.349349589965259;0.0;0.672066515326089;0.0;0.0;0.0;0.0;0.13875631786636866;0.0;0.0;0.16016207762169485;0.0;0.14844004041852266;0.0;0.16335232948404912;0.0;0.0;0.0;0.0;0.3312329027112751;0.0;0.0;0.0;0.0;0.0;0.0;0.18333448484677958;0.29974310109222496;0.0;0.0;0.24763573113468906;0.0;0.0;0.0;0.27264391665708193;0.14165588573800011;0.28602276597311505;0.3319936711015699;0.0;0.0;0.13289080897263938;0.0;0.27166153723545017;0.24083798749748211;0.0;0.0;0.0;0.0;0.18805926595991607;0.24130014168540573;0.20830862586216067;0.0;0.33159676187113435;0.0;0.0;0.0;0.2731829647325103;0.0;0.0;0.0;0.15581949700065267;0.26112734694036954
GO:1902476;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2610545277054481;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23276507197434101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.46944377892364214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0022408;0.2991552772002664;0.0;1.0;0.0;0.5306771890816709;0.0;0.2991573207540717;0.0;0.0;0.0;0.0;0.22452537833036965;0.0;0.0;0.20604241426043549;0.0;0.23947659393682252;0.0;0.262326397610271;0.0;0.0;0.0;0.0;0.5058216929045389;0.0;0.0;0.0;0.0;0.0;0.0;0.3510533752026278;0.46198644845903153;0.0;0.0;0.31022423138252797;0.0;0.0;0.0;0.918565026335433;0.3186777462209666;0.2617891479627683;0.5068707360264385;0.0;0.0;0.215425611895932;0.0;0.24970697213399476;0.3777623759086245;0.0;0.0;0.0;0.0;0.29972676210878274;0.5266054336883356;0.32996160572632216;0.0;0.9020664873028282;0.0;0.0;0.0;0.5905333461504171;0.0;0.0;0.0;0.2508102317356525;0.40710694162584676
GO:0032570;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2732179630740658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22258676242149864;0.0;0.4199002014854831;0.3000534014304353;0.45747863040117054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5657778711635407;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3748981997075883;0.0;0.0;0.0;0.5423839973427173;0.0;0.0;0.0
GO:0023019;0.349349589965259;0.0;0.5306771890816709;0.0;1.0;0.3320118664429943;0.3493523768160281;0.29959596239139;0.25793263517945225;0.0;0.0;0.23982072189214948;0.0;0.0;0.22229971580308286;0.3310364417038912;0.2569560975029328;0.32890290065439454;0.39919630055473804;0.2974776272352368;0.3320118664429943;0.3729853584628061;0.1874723451898795;0.590694250161447;0.0;0.350859886600379;0.2598319207425471;0.284811709000745;0.1773837994744606;0.37169172791056143;0.31914582331198305;0.5317713121667144;0.3149731966702799;0.37197877456427325;0.34860982525340417;0.0;0.23987048810805878;0.0;0.48155011141212484;0.24494593970187087;0.299438438350271;0.5921253669683854;0.0;0.3719485394310794;0.22946750361879942;0.314036465022396;0.2837353922984898;0.42317139236558965;0.0;0.3958776174692267;0.28313034878449705;0.0;0.327620287205885;0.42401533256760915;0.3640868263093933;0.3317192418904707;0.5913786776657989;0.0;0.28487605156415396;0.0;0.48254475307504696;0.3476237930108152;0.0;0.0;0.27004984201700905;0.46034178750774185
GO:0051291;0.0;0.0;0.0;0.0;0.3320118664429943;1.0;0.0;0.5555744687839601;0.40547432985283505;0.0;0.0;0.0;0.0;0.0;0.0;0.5098206222140299;0.0;0.5068353758305851;0.15945872486746773;0.46245119148919966;0.9031056063872155;0.3347628488568293;0.17729745184436502;0.0;0.0;0.3168307306556269;0.2406877462722864;0.2619714045861692;0.16824785106513426;0.6756116913407763;0.0;0.0;0.5815825254037154;0.3339517738003608;0.0;0.0;0.22346192632716444;0.0;0.0;0.0;0.0;0.0;0.0;0.33392740429662204;0.0;0.4859355331903182;0.0;0.0;0.0;0.3530883812720785;0.2605482288942426;0.0;0.0;0.0;0.0;0.6096528578898952;0.0;0.0;0.26202584013286373;0.0;0.0;0.31418955731021225;0.0;0.0;0.0;0.0
GO:0032091;0.672066515326089;0.0;0.2991573207540717;0.0;0.3493523768160281;0.0;1.0;0.0;0.0;0.0;0.0;0.13875675750584576;0.0;0.0;0.16016266336960724;0.0;0.14844054356376843;0.0;0.16335293879931287;0.0;0.0;0.0;0.0;0.3312354080127798;0.0;0.0;0.0;0.0;0.0;0.0;0.18333525234948794;0.29974515268489266;0.0;0.0;0.2476371314274604;0.0;0.0;0.0;0.27264561405670423;0.14165634394363552;0.2860246340459893;0.3319961879245763;0.0;0.0;0.1328912122287729;0.0;0.27166322242506963;0.24083931196752797;0.0;0.0;0.0;0.0;0.1880600735316537;0.24130147124350587;0.2083096167085869;0.0;0.3315992726798276;0.0;0.0;0.0;0.27318466885069337;0.0;0.0;0.0;0.15582005141557995;0.2611289039707112
GO:0002159;0.0;0.0;0.0;0.0;0.29959596239139;0.5555744687839601;0.0;1.0;0.3761685807528577;0.0;0.0;0.0;0.0;0.0;0.0;0.4643367529450985;0.0;0.46185911160795684;0.15158167552199756;0.4247140121281909;0.5555744687839601;0.30183417490692466;0.16761292146877502;0.0;0.0;0.2871790923819084;0.22318195918957331;0.24136523886406883;0.1595023406282684;0.6093423447921353;0.0;0.0;0.8729912808046525;0.30117465657688947;0.0;0.0;0.20829326217105928;0.0;0.0;0.0;0.0;0.0;0.0;0.30115483587022485;0.0;0.4444402280241897;0.0;0.0;0.0;0.31665207521318106;0.24015662990957626;0.0;0.0;0.0;0.0;0.9113610539059598;0.0;0.0;0.2414114468629196;0.0;0.0;0.285007457032915;0.0;0.0;0.0;0.0
GO:0009826;0.0;0.0;0.0;0.0;0.25793263517945225;0.40547432985283505;0.0;0.3761685807528577;1.0;0.0;0.2386427134237595;0.0;0.0;0.0;0.0;0.40461589167586187;0.0;0.8013638273068827;0.14012950052963968;0.7445800406229615;0.40547432985283505;0.25958989664984516;0.15372129114392336;0.0;0.0;0.4211926959077307;0.19921106468972075;0.2135724769862536;0.14687192757818435;0.43923679019407774;0.0;0.0;0.39027309641280167;0.43885187991179014;0.0;0.3343364058846651;0.18726325207625677;0.0;0.0;0.0;0.0;0.0;0.2597205507077539;0.43882703285945185;0.0;0.38942451837293207;0.0;0.0;0.0;0.4581157537902625;0.2126256352088992;0.0;0.0;0.0;0.0;0.4052169492418793;0.0;0.0;0.21360865533233103;0.23047461411058473;0.0;0.24704578218587886;0.0;0.0;0.0;0.0
GO:0001666;0.0;0.0;0.0;0.2732179630740658;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38236674877341537;0.0;0.2606659068846261;0.28581406856804437;0.17777209254083837;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31533643040217413;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.285878864871299;0.0;0.0;0.0;0.2993428567360905;0.0;0.0;0.0
