;GO:0032092;GO:1902476;GO:0022408;GO:0032570;GO:0023019;GO:0051291;GO:0032091;GO:0002159;GO:0009826;GO:0001666;GO:0001701;GO:0045893;GO:0035635;GO:0032525;GO:0042307;GO:0031032;GO:0090026;GO:0000902;GO:0034142;GO:0003382;GO:0051260;GO:0003383;GO:0043312;GO:0009966;GO:0042742;GO:0030216;GO:0071560;GO:0071285;GO:0071681;GO:0007416;GO:0051894;GO:2000648;GO:0070830;GO:0001837;GO:0086091;GO:0001839;GO:0018149;GO:0072659;GO:2000048;GO:1902373;GO:0055074;GO:0008284;GO:0048339;GO:0048699;GO:0045944;GO:0045109;GO:0061436;GO:0010718;GO:0045471;GO:0048863;GO:0007509;GO:0006816;GO:0098911;GO:0032463;GO:0010634;GO:0007043;GO:0007162;GO:0007565;GO:1990830;GO:0001657;GO:0043066;GO:0050900;GO:0032496;GO:0086073;GO:0071624;GO:2000147
GO:0032092;1.0;0.0;0.3076923076923077;0.0;0.3333333333333333;0.0;0.8333333333333334;0.0;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.25;0.0;0.23529411764705882;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.3076923076923077;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.2857142857142857;0.25;0.26666666666666666;0.3333333333333333;0.0;0.0;0.2222222222222222;0.0;0.13333333333333333;0.3076923076923077;0.0;0.0;0.0;0.0;0.23529411764705882;0.26666666666666666;0.26666666666666666;0.0;0.3333333333333333;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.23529411764705882;0.3076923076923077
GO:1902476;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0022408;0.3076923076923077;0.0;1.0;0.0;0.46153846153846156;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.35294117647058826;0.0;0.3333333333333333;0.0;0.1;0.0;0.0;0.0;0.0;0.6153846153846154;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5714285714285714;0.0;0.0;0.25;0.0;0.0;0.0;0.9333333333333333;0.5882352941176471;0.25;0.6153846153846154;0.0;0.0;0.42105263157894735;0.0;0.125;0.5714285714285714;0.0;0.0;0.0;0.0;0.3333333333333333;0.625;0.375;0.0;0.9230769230769231;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.3333333333333333;0.5714285714285714
GO:0032570;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.5714285714285714;0.42857142857142855;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6153846153846154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.6153846153846154;0.0;0.0;0.0
GO:0023019;0.3333333333333333;0.0;0.46153846153846156;0.0;1.0;0.15384615384615385;0.3333333333333333;0.15384615384615385;0.16666666666666666;0.0;0.0;0.35294117647058826;0.0;0.0;0.375;0.3076923076923077;0.35294117647058826;0.18181818181818182;0.10526315789473684;0.15384615384615385;0.15384615384615385;0.16666666666666666;0.125;0.5;0.0;0.15384615384615385;0.15384615384615385;0.3076923076923077;0.3076923076923077;0.18181818181818182;0.5333333333333333;0.6153846153846154;0.15384615384615385;0.16666666666666666;0.26666666666666666;0.0;0.2857142857142857;0.0;0.42857142857142855;0.375;0.26666666666666666;0.6666666666666666;0.0;0.16666666666666666;0.3333333333333333;0.3076923076923077;0.13333333333333333;0.46153846153846156;0.0;0.36363636363636365;0.14285714285714285;0.0;0.35294117647058826;0.4;0.4;0.16666666666666666;0.5;0.0;0.3076923076923077;0.0;0.5714285714285714;0.16666666666666666;0.0;0.0;0.35294117647058826;0.46153846153846156
GO:0051291;0.0;0.0;0.0;0.0;0.15384615384615385;1.0;0.0;0.14285714285714285;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.16666666666666666;0.1;0.14285714285714285;0.14285714285714285;0.15384615384615385;0.11764705882352941;0.0;0.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.16666666666666666;0.0;0.0;0.14285714285714285;0.15384615384615385;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.2857142857142857;0.0;0.0;0.0;0.16666666666666666;0.13333333333333333;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.14285714285714285;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0
GO:0032091;0.8333333333333334;0.0;0.3076923076923077;0.0;0.3333333333333333;0.0;1.0;0.0;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.25;0.0;0.23529411764705882;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.3076923076923077;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.2857142857142857;0.25;0.26666666666666666;0.3333333333333333;0.0;0.0;0.2222222222222222;0.0;0.13333333333333333;0.3076923076923077;0.0;0.0;0.0;0.0;0.23529411764705882;0.26666666666666666;0.26666666666666666;0.0;0.3333333333333333;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.23529411764705882;0.3076923076923077
GO:0002159;0.0;0.0;0.0;0.0;0.15384615384615385;0.14285714285714285;0.0;1.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.16666666666666666;0.1;0.14285714285714285;0.14285714285714285;0.15384615384615385;0.11764705882352941;0.0;0.0;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.14285714285714285;0.16666666666666666;0.0;0.0;0.14285714285714285;0.15384615384615385;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.2857142857142857;0.0;0.0;0.0;0.16666666666666666;0.13333333333333333;0.0;0.0;0.0;0.0;0.9230769230769231;0.0;0.0;0.14285714285714285;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0
GO:0009826;0.0;0.0;0.0;0.0;0.16666666666666666;0.15384615384615385;0.0;0.15384615384615385;1.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.9090909090909091;0.10526315789473684;0.15384615384615385;0.15384615384615385;0.16666666666666666;0.125;0.0;0.0;0.15384615384615385;0.15384615384615385;0.15384615384615385;0.15384615384615385;0.18181818181818182;0.0;0.0;0.15384615384615385;0.16666666666666666;0.0;0.15384615384615385;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.0;0.15384615384615385;0.0;0.0;0.0;0.36363636363636365;0.14285714285714285;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.15384615384615385;0.13333333333333333;0.0;0.16666666666666666;0.0;0.0;0.0;0.0
GO:0001666;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.46153846153846156;0.0;0.3076923076923077;0.3076923076923077;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0
