;GO:0043507;GO:0014065;GO:0032570;GO:0051091;GO:0001666;GO:0001821;GO:0071376;GO:0001701;GO:0051482;GO:0044320;GO:0031639;GO:0071375;GO:0010259;GO:0050679;GO:0044321;GO:0048008;GO:0009444;GO:0045652;GO:0042542;GO:0003100;GO:0061844;GO:0010828;GO:0051412;GO:0014909;GO:0048016;GO:0051771;GO:0031583;GO:0034696;GO:0061051;GO:0031100;GO:0007193;GO:0045429;GO:0033089;GO:0045787;GO:1903547;GO:0038097;GO:1904754;GO:0045944;GO:0001890;GO:0042313;GO:0043401;GO:0043524;GO:0032308;GO:0048661;GO:0035815;GO:0045793;GO:0071277;GO:0071398;GO:0070101;GO:2000253;GO:0010595;GO:0010870;GO:0019229;GO:0032269;GO:0035810;GO:0030522;GO:0044344;GO:0042045;GO:0046887;GO:0035094;GO:0046888;GO:0007517;GO:0071385;GO:0035767;GO:0030593;GO:0032496;GO:0071389;GO:0001938;GO:0035924;GO:0071548;GO:0010460;GO:0034392;GO:0030072;GO:0030195;GO:0006366;GO:0002042;GO:0045840;GO:0045444;GO:0043303;GO:0042730;GO:0006367;GO:0060721;GO:0006885;GO:1903208;GO:0010613;GO:0033574;GO:0071456;GO:0019722;GO:0032765;GO:0007186;GO:0014032;GO:0030185;GO:0090023;GO:0010193;GO:0045333;GO:0043312;GO:0043278;GO:1900625;GO:0007589;GO:0071560;GO:0001516;GO:0014826;GO:0014824;GO:0032870;GO:0010469;GO:0070873;GO:0030334;GO:0030335;GO:0060585;GO:0007274;GO:0043200;GO:0051591;GO:0045586;GO:0045987;GO:0000122;GO:1904707;GO:0046321;GO:0001569;GO:0042482;GO:0071870;GO:0071356;GO:0014910;GO:0060298;GO:0035690;GO:0006351;GO:0007565;GO:0007166;GO:0043179;GO:0007205;GO:2000108;GO:0071222;GO:0048752;GO:0043066;GO:0070098;GO:0006508;GO:0071347;GO:0016264;GO:0071346
GO:0043507;1.0;0.15458520682571816;0.0;0.3219248150525454;0.0;0.0;0.0;0.0;0.07087996412694118;0.0;0.0;0.0;0.0;0.21313315386314652;0.0;0.1543404171800326;0.0;0.15204696507718973;0.0;0.08091966289410482;0.0;0.14715086578150693;0.0;0.0;0.1562883272364055;0.170295133810744;0.1581998518472511;0.0;0.15946119949108015;0.0;0.15451194158171555;0.32063896096112615;0.15884386856198876;0.21830462182624127;0.27620082157309045;0.2110493737281625;0.19287308929815258;0.3460209310529641;0.0;0.2629095853254359;0.15825207592460397;0.1449571298646797;0.12715256713459042;0.2132203437558208;0.1371705742822336;0.08074459104716068;0.0;0.0;0.374732829753575;0.15307743647521993;0.1883466852083803;0.34446320095918465;0.11033241923935397;0.3165960022363405;0.08273931361120856;0.16010954298579766;0.0;0.0;0.2785056534265378;0.0;0.18398602558498772;0.0;0.0;0.0;0.0;0.0;0.0;0.2084057616387364;0.0;0.0;0.1421597591276089;0.14515192224091908;0.07270126007612529;0.14894024922540153;0.0;0.0;0.19068143572591592;0.0;0.0;0.1475092685364357;0.0;0.14895058322973415;0.08173403517432597;0.18489471599678914;0.1686593762958938;0.0;0.0;0.15624377190501085;0.17526045312691949;0.1599704236829323;0.0;0.0;0.20952544051004204;0.0;0.0;0.0;0.0;0.1459415934716047;0.08224456184196532;0.0;0.0;0.0733126509850615;0.07331352451420903;0.0;0.2886434731397123;0.2593053272106892;0.15772820739960594;0.2009734882822309;0.29398021557470655;0.0;0.0;0.0;0.1409217107796459;0.14563585021784695;0.223746821723468;0.20855982739607687;0.31666678333974374;0.0;0.14348491264856608;0.0;0.0;0.15594812035911781;0.16625224556842547;0.0;0.0;0.0;0.1598775934404683;0.20981771011608127;0.1581560014735903;0.20340450204538624;0.0;0.0;0.15144930731918968;0.15615317141152432;0.0;0.0;0.0;0.0
GO:0014065;0.15458520682571816;1.0;0.0;0.30281026340746375;0.0;0.0;0.177620902924426;0.0;0.2728505317395859;0.23771016433610007;0.0;0.18640865848461496;0.0;0.49637771622867943;0.0;0.7059064675611791;0.23861318374323492;0.4646748917843752;0.0;0.26315473195241723;0.0;0.3745089291232198;0.0;0.30511797541472435;0.8160941957847834;0.3258450671436442;0.7647488920463198;0.0;0.1889560648755943;0.0;0.7083866768450489;0.30636164264976373;0.23722197293433478;0.5370428396002908;0.43095874440464965;0.3921478127186314;0.37160642745332845;0.23221337149075819;0.0;0.4971645054496468;0.7655910966449853;0.40424973884836674;0.24977031376017267;0.49702736715467594;0.3042232489557454;0.39574382847581907;0.2566216015754594;0.22245085790744668;0.3558056442791419;0.42700370893131273;0.34940230192124627;0.36511687003490345;0.30722267133118286;0.3514960356012889;0.28342559829730285;0.7964142431130146;0.2378597404005739;0.0;0.345118602394397;0.0;0.346626904009218;0.0;0.18745001021495133;0.2516368459225996;0.21982935662493505;0.0;0.18766463658983462;0.46282044009142503;0.264684819704898;0.0;0.33694497216358826;0.40576831811250935;0.29140654633781016;0.25865918481100947;0.1381032631091175;0.2710901797032721;0.3606452727035836;0.32896430637960766;0.16015877139763823;0.25252879362082675;0.14875509847824867;0.43691722716762066;0.2719671189661183;0.27568715036114716;0.33706140970697074;0.0;0.22982447588937904;0.8153403897886771;0.2583444212006188;0.7940455896582299;0.289031282796728;0.0;0.2661661660202809;0.0;0.2943039424621634;0.1805828489669366;0.0;0.36490784214609084;0.27770306928973165;0.23774079395352857;0.1404266903997292;0.19676051630981123;0.19676680853379308;0.25385636329171973;0.4926990293358562;0.41294430030991225;0.5221531053810123;0.41593750562154497;0.3318381609706135;0.2813532033363627;0.0;0.0;0.37435437672882566;0.3625335523033752;0.22909627662161933;0.46386484938666334;0.35352616165947115;0.0;0.34640560071271986;0.1869946604794173;0.2548842022275415;0.5031406166681538;0.2610667076982534;0.2988657449935139;0.14090373816868235;0.0;0.7924706012017358;0.503778671241152;0.7640427295589621;0.4305540544825188;0.19681994614297252;0.0;0.45913757264539523;0.7327345011003031;0.0;0.25500616517831315;0.27699662292760696;0.2549666460631242
GO:0032570;0.0;0.0;1.0;0.0;0.2683864436538602;0.0;0.4103210718800683;0.0;0.0;0.47676164361620793;0.0;0.43024048967465495;0.0;0.0;0.6452416517788679;0.0;0.0;0.0;0.4494597957094925;0.0;0.21848685309552193;0.0;0.8085772205724271;0.0;0.0;0.0;0.0;0.679449882024012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29156412148455774;0.44810391139147154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4101952083055971;0.0;0.0;0.480667668413789;0.0;0.0;0.535452915035714;0.0;0.0;0.5457237213403413;0.5360544112539775;0.0;0.3796809697046163;0.8212159488049839;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8526747075540457;0.26181986422135156;0.0;0.0;0.0;0.0;0.0;0.0;0.4500325498345392;0.0;0.0;0.49355604990980106;0.0;0.0;0.4099949684401841;0.0;0.0;0.0;0.5083227759205652;0.0;0.0;0.0;0.0;0.0;0.0;0.5094345614988282;0.5484893850406235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4317740447317232;0.36598075723363105;0.0;0.0;0.42192638164234897;0.0;0.0;0.0;0.0;0.0;0.0;0.39749552657064496;0.0;0.0;0.0;0.0;0.36615141341580154;0.0;0.36609611690433885
GO:0051091;0.3219248150525454;0.30281026340746375;0.0;1.0;0.0;0.0;0.0;0.0;0.12524792177526217;0.0;0.0;0.0;0.0;0.36317680032671446;0.0;0.30187240032345264;0.0;0.2932216903877659;0.0;0.16041731752161503;0.0;0.28867421313678115;0.0;0.0;0.3094151139428456;0.41963439982329825;0.3169981930930523;0.0;0.1814581356079334;0.0;0.30252926361421806;0.47063968726890226;0.2171534848387615;0.3809313369455894;0.3271787709624665;0.2398264768836004;0.30097400420162196;0.7061018741556365;0.0;0.30583346872881495;0.31720794993594625;0.26794817252701936;0.22060767013844162;0.3634692269329462;0.2526171558785623;0.15973074160220682;0.0;0.0;0.2921342995287052;0.31240164704783024;0.28848244288552677;0.5325907008967813;0.2037985792363796;0.4792940166708775;0.16773012913278332;0.3247599327581889;0.0;0.0;0.28601652259313776;0.0;0.24135392154272833;0.0;0.0;0.0;0.0;0.0;0.0;0.34766081391454595;0.0;0.0;0.27007279002612145;0.2686145032524759;0.13104914832125378;0.18122742517354198;0.0;0.0;0.2948675036136317;0.0;0.0;0.17819651883701182;0.0;0.2819196716548756;0.16364977362680502;0.20468119593464465;0.2701327401725728;0.0;0.0;0.3092405283705207;0.22591557296747677;0.32418807244888376;0.0;0.0;0.23700140797650532;0.0;0.0;0.0;0.0;0.2840568350502734;0.16570931553410678;0.0;0.0;0.1330492157455179;0.13305209280212926;0.0;0.35611265525457847;0.4824307178021993;0.31511012163860563;0.32454304699922226;0.41632390981324113;0.0;0.0;0.0;0.2544780282968947;0.28290085852990354;0.6651956458513631;0.3481561959581367;0.433337153319166;0.0;0.27489595886172136;0.0;0.0;0.30808451310514295;0.23358353037973648;0.0;0.0;0.0;0.3238070544203563;0.30832362729289264;0.3168221763789903;0.33194020507250765;0.0;0.0;0.2910070302531323;0.3088858200159192;0.0;0.0;0.0;0.0
GO:0001666;0.0;0.0;0.2683864436538602;0.0;1.0;0.0;0.17528490839922237;0.0;0.0;0.24780911831330624;0.0;0.1854041495858946;0.0;0.0;0.3682911119470329;0.0;0.0;0.0;0.386742748753694;0.0;0.2811733725196484;0.0;0.2476422604983629;0.0;0.0;0.0;0.0;0.2824349289886519;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27235647400212964;0.22862833045204317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2479998523813923;0.0;0.0;0.3950965152599449;0.0;0.0;0.18661384311608492;0.0;0.0;0.2933439464144293;0.18686344597045984;0.0;0.28309442302322996;0.22867278180988856;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2946986851751371;0.643460314491288;0.0;0.0;0.0;0.0;0.0;0.0;0.3873772938169635;0.0;0.0;0.2593373978314866;0.0;0.0;0.24784817175120563;0.0;0.0;0.0;0.2687119390536292;0.0;0.0;0.0;0.0;0.0;0.0;0.32698886511899494;0.29532445882470254;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18608460529284906;0.2700643681346821;0.0;0.0;0.3305278076129819;0.0;0.0;0.0;0.0;0.0;0.0;0.19760088938547313;0.0;0.0;0.0;0.0;0.2702250227962946;0.0;0.2701729624844069
GO:0001821;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45328517707980415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45546629134361155;0.0;0.0;0.0;0.0;0.0;0.2777170427345782;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5984622086068543;0.0;0.0;0.0;0.31156985066262544;0.0;0.0;0.4808449780771763;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071376;0.0;0.177620902924426;0.4103210718800683;0.0;0.17528490839922237;0.0;1.0;0.0;0.13924538741939302;0.6734168917284106;0.0;0.9629008748818567;0.0;0.0;0.42179070880346586;0.1770148112809403;0.16721257634990286;0.0;0.2620129033524021;0.0;0.15253292685481334;0.0;0.392123427111386;0.19735742571302034;0.18190014819677808;0.0;0.18683679333843006;0.4219487118814442;0.0;0.0;0.17743926731230505;0.0;0.0;0.0;0.0;0.11445031623766055;0.0;0.0;0.0;0.0;0.1869737071955706;0.0;0.0;0.0;0.0;0.18158257434440284;0.4013872453600122;0.5528183380737881;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1919160807403872;0.5786927526419512;0.0;0.0;0.24736420087107538;0.0;0.0;0.5667981898568318;0.17350541243527262;0.15776575634956577;0.3242287458653204;0.5672840088733131;0.0;0.5185296092934507;0.374306849064451;0.0;0.0;0.146236984800039;0.0;0.1107360031804309;0.18253712818056236;0.0;0.20706627683198897;0.12448134408384107;0.0;0.11748138516354396;0.0;0.0;0.0;0.0;0.4316739439776912;0.371687946720883;0.1817867894680418;0.0;0.19154094137693906;0.1904993680851879;0.0;0.0;0.2622458804729488;0.1927756949629029;0.1364786644219141;0.3514853024523432;0.0;0.0;0.5784897374841367;0.11222486162489378;0.0;0.0;0.7048695672121918;0.0;0.0;0.0;0.0;0.0;0.18713347048802595;0.45541722679960134;0.43203151612208485;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7289610672116689;0.5053440041340872;0.0;0.0;0.44443762292973477;0.11252933162790996;0.0;0.19129107507649373;0.0;0.1867219175706669;0.0;0.5057133697442513;0.0;0.0;0.18155651786859256;0.0;0.5055100427606076;0.18519614403917847;0.5054562474498502
GO:0001701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.6827166054310266;0.0;0.0;0.0;0.0;0.0;0.0;0.2566882676848768;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4759289711655994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4250813895392931;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1973568587805706;0.0;0.2796377221091093;0.0;0.0;0.0;0.0;0.0;0.0;0.47588838592356725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32891483016530465;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3909128585143205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1850405246847928;0.18504707122714661;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3712533417135352;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3214691448910703;0.0;0.0;0.0;0.0;0.0;0.34706614785442724;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051482;0.07087996412694118;0.2728505317395859;0.0;0.12524792177526217;0.0;0.0;0.13924538741939302;0.0;1.0;0.17365928546917114;0.0;0.14458898622627916;0.0;0.18203334075069214;0.0;0.2718785533721381;0.17414073779180111;0.17363136376572896;0.0;0.24714995218784222;0.0;0.1807922855401095;0.0;0.2070813869140906;0.27972141877054135;0.16343227951354122;0.2876660362594294;0.0;0.08451232389501871;0.0;0.2725592152315353;0.16863525115721262;0.10256339933816361;0.19236433905475592;0.16433977858406795;0.17309523204885283;0.14702137559207354;0.10074636954897427;0.0;0.18223789171477042;0.2878866521589019;0.15670387215819404;0.13340604769953138;0.18220225180058747;0.20712818736215272;0.3407752265140141;0.18354057609229882;0.16537198825163424;0.1421897073732204;0.1981151090806564;0.14020378655018584;0.14504867977578864;0.20866011321721106;0.14085492437283206;0.2602553590724557;0.2958606219206031;0.1737391012910161;0.0;0.18523714059938035;0.0;0.18586653223257607;0.0;0.14521472311345215;0.1809765011840798;0.1639188028639017;0.0;0.14534349511031508;0.17313003769937912;0.1876286371916756;0.0;0.22344607175051379;0.15714478747863797;0.2720511173769174;0.18289993726508513;0.11373255874405229;0.19082484318797138;0.143679922911566;0.21779650512406135;0.12828073868893577;0.17949674372820182;0.12085969304196897;0.16600949356005384;0.5375457650105028;0.11610978474854465;0.16755248315933613;0.0;0.16941270297202518;0.2795392179659155;0.1369836508385132;0.29525468718664394;0.19954378177812104;0.0;0.11282245888079792;0.0;0.20204280561626914;0.14105918474101037;0.0;0.17747118766028763;0.2566152149614181;0.17367563205312192;0.11530365711258961;0.19970422263685073;0.1997090818694076;0.18212169802005912;0.18107444181794835;0.15921715839716438;0.1886378533530146;0.16007617073679917;0.16564294625366313;0.19585378442847776;0.0;0.0;0.14785182975032568;0.17664224658403563;0.09960916297891022;0.17341251626289958;0.1414846163671843;0.0;0.17092935188501096;0.14494130126079383;0.18265011374155737;0.18378544235013866;0.11104427230432436;0.20418237265245362;0.11562508595505716;0.0;0.29485115959998814;0.18395003314730293;0.2874809430008344;0.16422593479342346;0.15077534049798064;0.0;0.17213112289970203;0.2791691354322707;0.0;0.18271273518732925;0.1937327176870918;0.1826924460972349
GO:0044320;0.0;0.23771016433610007;0.47676164361620793;0.0;0.24780911831330624;0.0;0.6734168917284106;0.0;0.17365928546917114;1.0;0.0;0.7046041615866087;0.0;0.0;0.6736451374206414;0.23662587645387137;0.21943071653755908;0.0;0.2800888047006931;0.0;0.2046526619062449;0.0;0.4490406365351546;0.27443992901263176;0.2454374806431276;0.0;0.25451117600768475;0.494903572763579;0.0;0.0;0.23738495864092116;0.0;0.0;0.0;0.0;0.13671938971991368;0.0;0.0;0.0;0.0;0.2547653034704012;0.0;0.0;0.0;0.0;0.24485965656388342;0.5353819999865651;0.5938140662614653;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2640301330877822;0.7588854833894978;0.0;0.0;0.35433797479989804;0.0;0.0;0.7082874095220714;0.23039644928254766;0.20344444397607586;0.3647805823542976;0.7090462134640375;0.0;0.6965880267314306;0.42266464611352744;0.0;0.0;0.18467046440948084;0.0;0.13145229710977863;0.24659858964417225;0.0;0.29358166031377336;0.151282085759615;0.0;0.14106715175219303;0.0;0.0;0.0;0.0;0.5103426157416571;0.48381764211571837;0.24523114412245453;0.0;0.26332062390012173;0.26135612299749633;0.0;0.0;0.2804230905506214;0.26565987716366435;0.1693770295314933;0.3333365983731;0.0;0.0;0.7585363933716327;0.13355561943331226;0.0;0.0;0.9378557604214568;0.0;0.0;0.0;0.0;0.0;0.2550620126990681;0.39393963115887837;0.36654892843868014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6070066598979837;0.6729979614409521;0.0;0.0;0.6148170659161298;0.13398705376065256;0.0;0.2628486239591303;0.0;0.25429805776611375;0.0;0.5299962364629288;0.0;0.0;0.24481227819619786;0.0;0.6732924780139368;0.2514764078522119;0.6731970497483709
