;GO:0000122;GO:0006406;GO:0048681;GO:2000010;GO:0006351;GO:0051045;GO:0010640;GO:2001222;GO:0006357
GO:0000122;1.0;0.0;0.3333333333333333;0.3;0.0;0.5454545454545454;0.42105263157894735;0.1;0.9565217391304348
GO:0006406;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0048681;0.3333333333333333;0.0;1.0;0.1;0.0;0.36363636363636365;0.42105263157894735;0.1;0.08695652173913043
GO:2000010;0.3;0.0;0.1;1.0;0.0;0.3333333333333333;0.4;0.125;0.3157894736842105
GO:0006351;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
GO:0051045;0.5454545454545454;0.0;0.36363636363636365;0.3333333333333333;0.0;1.0;0.47058823529411764;0.4444444444444444;0.47619047619047616
GO:0010640;0.42105263157894735;0.0;0.42105263157894735;0.4;0.0;0.47058823529411764;1.0;0.13333333333333333;0.4444444444444444
GO:2001222;0.1;0.0;0.1;0.125;0.0;0.4444444444444444;0.13333333333333333;1.0;0.10526315789473684
GO:0006357;0.9565217391304348;0.0;0.08695652173913043;0.3157894736842105;0.0;0.47619047619047616;0.4444444444444444;0.10526315789473684;1.0
