;GO:0000122;GO:0006406;GO:0048681;GO:2000010;GO:0006351;GO:0051045;GO:0010640;GO:2001222;GO:0006357
GO:0000122;1.0;0.0;0.013029324657314607;0.0024311562656152597;0.0;0.04374284022303413;0.004334589126298501;0.004334589126298501;0.13531635682768936
GO:0006406;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0048681;0.013029324657314607;0.0;1.0;0.00508120870627362;0.0;0.024769581576289387;0.009059455501965847;0.06879517505691701;0.009059455501965847
GO:2000010;0.0024311562656152597;0.0;0.00508120870627362;1.0;0.0;0.004621783939665492;0.060589948693957105;0.07783900225372278;0.01796646261110231
GO:0006351;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
GO:0051045;0.04374284022303413;0.0;0.024769581576289387;0.004621783939665492;0.0;1.0;0.008240331850451884;0.008240331850451884;0.02356988324107953
GO:0010640;0.004334589126298501;0.0;0.009059455501965847;0.060589948693957105;0.0;0.008240331850451884;1.0;0.07783900225372278;0.03203300198081839
GO:2001222;0.004334589126298501;0.0;0.06879517505691701;0.07783900225372278;0.0;0.008240331850451884;0.07783900225372278;1.0;0.03203300198081839
GO:0006357;0.13531635682768936;0.0;0.009059455501965847;0.01796646261110231;0.0;0.02356988324107953;0.03203300198081839;0.03203300198081839;1.0
