;GO:0000122;GO:0006406;GO:0048681;GO:2000010;GO:0006351;GO:0051045;GO:0010640;GO:2001222;GO:0006357
GO:0000122;1.0;0.0;0.13839445927415203;0.042064647228987374;0.0;0.20539045317781315;0.047799631016701725;0.047799631016701725;0.193449319138058
GO:0006406;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0048681;0.13839445927415203;0.0;1.0;0.042064647228987374;0.0;0.13839445927415203;0.1492331351584338;0.32289829670630044;0.047799631016701725
GO:2000010;0.042064647228987374;0.0;0.042064647228987374;1.0;0.0;0.042064647228987374;0.042064647228987374;0.19673256925640645;0.042064647228987374
GO:0006351;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
GO:0051045;0.20539045317781315;0.0;0.13839445927415203;0.042064647228987374;0.0;1.0;0.047799631016701725;0.047799631016701725;0.10900961301269105
GO:0010640;0.047799631016701725;0.0;0.1492331351584338;0.042064647228987374;0.0;0.047799631016701725;1.0;0.047799631016701725;0.047799631016701725
GO:2001222;0.047799631016701725;0.0;0.32289829670630044;0.19673256925640645;0.0;0.047799631016701725;0.047799631016701725;1.0;0.047799631016701725
GO:0006357;0.193449319138058;0.0;0.047799631016701725;0.042064647228987374;0.0;0.10900961301269105;0.047799631016701725;0.047799631016701725;1.0
