;GO:0000122;GO:0006406;GO:0048681;GO:2000010;GO:0006351;GO:0051045;GO:0010640;GO:2001222;GO:0006357
GO:0000122;1.0;0.0;0.08695652173913049;0.06976744186046513;0.0;0.30612244897959184;0.09999999999999998;0.08333333333333337;0.5277777777777778
GO:0006406;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0048681;0.08695652173913049;0.0;1.0;0.06521739130434778;0.0;0.09836065573770492;0.11904761904761907;0.25;0.07407407407407407
GO:2000010;0.06976744186046513;0.0;0.06521739130434778;1.0;0.0;0.08571428571428574;0.19999999999999996;0.18181818181818177;0.11538461538461542
GO:0006351;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
GO:0051045;0.30612244897959184;0.0;0.09836065573770492;0.08571428571428574;0.0;1.0;0.125;0.09999999999999998;0.23684210526315785
GO:0010640;0.09999999999999998;0.0;0.11904761904761907;0.19999999999999996;0.0;0.125;1.0;0.19999999999999996;0.17391304347826086
GO:2001222;0.08333333333333337;0.0;0.25;0.18181818181818177;0.0;0.09999999999999998;0.19999999999999996;1.0;0.12903225806451613
GO:0006357;0.5277777777777778;0.0;0.07407407407407407;0.11538461538461542;0.0;0.23684210526315785;0.17391304347826086;0.12903225806451613;1.0
