;GO:0000122;GO:0006406;GO:0048681;GO:2000010;GO:0006351;GO:0051045;GO:0010640;GO:2001222;GO:0006357
GO:0000122;1.0;0.0;0.2635920405739537;0.0817719587803985;0.0;0.3735311391591187;0.0945356128624475;0.10076153026610804;0.7648362735786254
GO:0006406;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0048681;0.2635920405739537;0.0;1.0;0.05785755914066376;0.0;0.18150434999187245;0.20777335639239677;0.47000680513692245;0.10267279541001152
GO:2000010;0.0817719587803985;0.0;0.05785755914066376;1.0;0.0;0.05594692972714482;0.059444330371875985;0.2908571308022336;0.09246311658274195
GO:0006351;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
GO:0051045;0.3735311391591187;0.0;0.18150434999187245;0.05594692972714482;0.0;1.0;0.06432648765024365;0.06714972393178878;0.2222953335513181
GO:0010640;0.0945356128624475;0.0;0.20777335639239677;0.059444330371875985;0.0;0.06432648765024365;1.0;0.07159914452181518;0.10713900900523397
GO:2001222;0.10076153026610804;0.0;0.47000680513692245;0.2908571308022336;0.0;0.06714972393178878;0.07159914452181518;1.0;0.11520648551477154
GO:0006357;0.7648362735786254;0.0;0.10267279541001152;0.09246311658274195;0.0;0.2222953335513181;0.10713900900523397;0.11520648551477154;1.0
