;GO:1902475;GO:0007257;GO:0043542;GO:0051092;GO:0060644;GO:0050796;GO:0001666;GO:0045893;GO:0001504;GO:2000353;GO:0051965;GO:0001829;GO:2001244;GO:0030183;GO:0042100;GO:0042102;GO:0010508;GO:0033209;GO:0051131;GO:0010469;GO:0072659;GO:0032753;GO:0046718;GO:0007032;GO:1904674;GO:0008284;GO:1904677;GO:0006814;GO:0045596;GO:0051023;GO:0010716;GO:2000737;GO:0033632;GO:0015804;GO:0016236;GO:0045190;GO:0050776;GO:0031295;GO:0006351;GO:0048305;GO:0007166;GO:0009267;GO:0006357;GO:0001662;GO:0032735;GO:0010923;GO:0043066;GO:0006508;GO:0033147;GO:0032733;GO:2000103
GO:1902475;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31908955518441184;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18221881870799148;0.0;0.0;0.0;0.0;0.0;0.0;0.4017769877484506;0.0;0.0;0.0;0.0;0.0;0.7533084749847602;0.0;0.0;0.0;0.0;0.0;0.35705426240289645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0007257;0.0;1.0;0.0;0.310135327617113;0.0;0.1793081172121944;0.0;0.34374200501362295;0.07862558658104428;0.1930027097472797;0.18427878016605037;0.0;0.3812271062055278;0.0;0.0;0.1651648068240678;0.293423876034827;0.15095808872416186;0.0;0.2791162863118911;0.0;0.14397420777528308;0.0;0.0;0.14076368712263745;0.21078429740239338;0.2045220983352816;0.0;0.1499977647055393;0.1366896652345119;0.14721009413569422;0.1468275035741242;0.12010666737058158;0.0;0.0;0.0;0.14914578927812994;0.17617168873862538;0.0;0.0;0.15443778118081103;0.0;0.25805398157627235;0.0;0.14395611458369992;0.2627563658217676;0.14655914832587463;0.0;0.23179976890337362;0.14395989178683538;0.1944456624375695
GO:0043542;0.0;0.0;1.0;0.0;0.3626836317825017;0.0;0.0;0.0;0.0;0.0;0.0;0.3822030552877858;0.0;0.27591804606434034;0.29286596770159823;0.0;0.0;0.3031683122315583;0.32404173076008674;0.0;0.0;0.0;0.0;0.35962720523551417;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3188870888627854;0.13866538096612863;0.0;0.0;0.14976770052997462;0.22647689567050955;0.3313375117537575;0.25511774918466834;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051092;0.0;0.310135327617113;0.0;1.0;0.0;0.23882808704027314;0.0;0.717578265614057;0.15847280012593912;0.31299355061005957;0.2875074952416095;0.0;0.2565534654315506;0.0;0.0;0.23790953661316355;0.40910067371202924;0.3020285965080247;0.0;0.3483333592623949;0.0;0.28905813772231176;0.0;0.0;0.2764012942531212;0.37170893520730847;0.34989501230918957;0.0;0.29820875738084296;0.249848116815218;0.2873891900466247;0.28593464740324437;0.2514835418666281;0.0;0.0;0.0;0.2555247864091636;0.26549806489877437;0.0;0.0;0.3162866364474042;0.0;0.8683207660314634;0.0;0.28898521528214915;0.3480175068998129;0.2849186854114812;0.0;0.2508351903617998;0.28900043732141883;0.31740400014240155
GO:0060644;0.0;0.0;0.3626836317825017;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8279823421528021;0.0;0.5811750536892701;0.31531927623607575;0.0;0.0;0.3272941836502453;0.35175599589931067;0.0;0.0;0.0;0.0;0.39408638053891165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3456901807267735;0.14350367188433372;0.0;0.0;0.15542757972379012;0.23967487128763174;0.3603697013737577;0.271989233938942;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0050796;0.0;0.1793081172121944;0.0;0.23882808704027314;0.0;1.0;0.0;0.20180657136272412;0.25151445582939563;0.30513762279378076;0.2767127021816362;0.0;0.32701419741708815;0.0;0.0;0.2234256942339136;0.29958620719645995;0.3583648932446179;0.0;0.4734044901853499;0.0;0.27525408528653844;0.0;0.0;0.26105194895362643;0.373507528880487;0.34762205897104276;0.0;0.35299980902541445;0.7331902135850545;0.33793954591820724;0.33593009604495544;0.3036606294191879;0.0;0.0;0.0;0.30957247880935745;0.25274298948382073;0.0;0.0;0.3786163240405452;0.0;0.2640351682424238;0.0;0.27517158972904154;0.2522630434618034;0.33452866415328625;0.0;0.3880067568193442;0.275188809441825;0.3101314438489614
GO:0001666;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3279766594936302;0.0;0.4287142706614425;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045893;0.0;0.34374200501362295;0.0;0.717578265614057;0.0;0.20180657136272412;0.0;1.0;0.1282738271114977;0.30059462524480446;0.27995318309149564;0.0;0.2540988357687336;0.0;0.0;0.2380938978632665;0.4548498615302605;0.24515376501152128;0.0;0.24215764450983512;0.0;0.23431875253548848;0.0;0.0;0.22593216569513427;0.34606249647190673;0.3294988187005443;0.0;0.24263108812166645;0.20961902191689533;0.23541986996943362;0.2344429263611387;0.20061274089832282;0.0;0.0;0.0;0.20317606538485308;0.261660508236155;0.0;0.0;0.2544647831649924;0.0;0.7369216332967928;0.0;0.234270831561812;0.2645915894529027;0.23375949306030924;0.0;0.21031337850119178;0.23428083510142214;0.3041094326113872
GO:0001504;0.31908955518441184;0.07862558658104428;0.0;0.15847280012593912;0.0;0.25151445582939563;0.0;0.1282738271114977;1.0;0.21975888971777505;0.19225110579729293;0.0;0.162172456803725;0.0;0.0;0.14559240925700742;0.2142294926427327;0.2770826486292174;0.0;0.26978610255898217;0.25507858241081716;0.28052187463017425;0.0;0.0;0.25933712739768505;0.2949649011897526;0.2648435153625947;0.47495496981790747;0.2709251937605243;0.20216739341708218;0.2541152923869203;0.2519237240640747;0.32636391032928097;0.40248277732076787;0.0;0.0;0.33654070835863276;0.1705207607638587;0.0;0.32682506924810895;0.30117173687231125;0.0;0.18059926269117865;0.0;0.28039565407089656;0.17009847811629197;0.2504022556206772;0.0;0.20342011881408667;0.2804219975901363;0.2248008772738017
GO:2000353;0.0;0.1930027097472797;0.0;0.31299355061005957;0.0;0.30513762279378076;0.0;0.30059462524480446;0.21975888971777505;1.0;0.42564325676400744;0.0;0.6210018183887083;0.0;0.0;0.3358654124389682;0.46547436033971856;0.41648578599634273;0.0;0.4079116799531204;0.0;0.39965382095152774;0.0;0.0;0.37585762837222764;0.5998760962338224;0.5517936423509958;0.0;0.4092568765434137;0.32335992484708664;0.3891505511024952;0.3864883351150793;0.35945747487491253;0.0;0.0;0.0;0.36777124119811794;0.3847477604981423;0.0;0.0;0.44409181044010015;0.0;0.2942938184612898;0.0;0.39951443570300993;0.27974324221195146;0.569784833323328;0.0;0.32501521777268116;0.3995435291574934;0.4841092519296534
