;GO:0090656;GO:0035166;GO:0008584;GO:0033540;GO:0015031;GO:0006283;GO:0036297;GO:0042176;GO:0006366;GO:0001302;GO:0006521;GO:0006368;GO:0060964;GO:0001701;GO:0032728;GO:0061819;GO:0010259;GO:0051607;GO:0070914;GO:0035278;GO:0006295;GO:0030182;GO:0006296;GO:0035195;GO:0006293;GO:1902600;GO:0007223;GO:0045652;GO:0070911;GO:0035264;GO:0006383;GO:1905765;GO:0008284;GO:1904431;GO:0006783;GO:0006782;GO:0000710;GO:0009615;GO:0006303;GO:1901919;GO:0045190;GO:0042407;GO:0009303;GO:0006355;GO:0006754;GO:0000720;GO:0006359;GO:0006357;GO:0009744;GO:0006625;GO:0045089;GO:0048477;GO:0045087;GO:0019254;GO:0033387
GO:0090656;1.0;0.0;0.0;0.30935442110565486;0.0;0.48740580018146207;0.5468838637109188;0.0;0.6109305261700049;0.31048236645534294;0.0;0.5119276144233951;0.0;0.0;0.0;0.48740580018146207;0.0;0.0;0.5202094758101256;0.0;0.5119276144233951;0.4897500090802972;0.5119276144233951;0.28367981189368235;0.0;0.0;0.3855773354389354;0.0;0.48740580018146207;0.0;0.5510048863794157;0.0;0.0;0.0;0.43589981489894003;0.49416511889761555;0.5891751570658477;0.0;0.5140801880822552;0.0;0.6060048220507647;0.37530409558661176;0.5510048863794157;0.0;0.3972951455673535;0.48740580018146207;0.0;0.0;0.0;0.503876007032658;0.0;0.3855773354389354;0.0;0.39227917096459924;0.36547661640293866
GO:0035166;0.0;1.0;0.604523137761283;0.0;0.0;0.0;0.0;0.0;0.0;0.38810966868393443;0.0;0.0;0.0;0.3936080953148622;0.0;0.0;0.4927052274795198;0.0;0.0;0.0;0.0;0.5673773113088887;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4209133443125979;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5181668558495318;0.0;0.0;0.0
GO:0008584;0.0;0.604523137761283;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37128000369901754;0.0;0.0;0.0;0.3767784303299453;0.0;0.0;0.47587556249460283;0.0;0.0;0.0;0.0;0.5505476463239718;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.404083679327681;0.0;0.0;0.0;0.0;0.0;0.0;0.5380801569011496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5522631697432582;0.0;0.0;0.0
GO:0033540;0.30935442110565486;0.0;0.0;1.0;0.0;0.24290942056261472;0.28359507701227216;0.0;0.3887272764867523;0.20858484291008988;0.0;0.30935442110565486;0.0;0.0;0.0;0.24290942056261472;0.0;0.0;0.256920689111479;0.0;0.30935442110565486;0.34556119218011516;0.30935442110565486;0.19457357436122563;0.0;0.0;0.24138851853875337;0.0;0.24290942056261472;0.0;0.32880163669616314;0.0;0.0;0.0;0.2852024796692733;0.32080654667853226;0.31639875264093564;0.0;0.2695838084634079;0.0;0.3159134807904574;0.1817822883484292;0.32880163669616314;0.0;0.30979968299818866;0.24290942056261472;0.0;0.0;0.0;0.25074796960415136;0.0;0.24138851853875337;0.0;0.24169842678356318;0.32364664872446386
GO:0015031;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5270060500701297;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6927067691462723;0.0;0.0;0.0;0.0;0.0
GO:0006283;0.48740580018146207;0.0;0.0;0.24290942056261472;0.0;1.0;0.6369599463225433;0.0;0.4863717656353353;0.20858484291008988;0.0;0.410030090878142;0.0;0.0;0.0;0.4379420086303849;0.0;0.4079079123021382;0.61028555842175;0.0;0.410030090878142;0.34556119218011516;0.410030090878142;0.19457357436122563;0.0;0.0;0.24138851853875337;0.0;0.7603417023523814;0.0;0.4264461258447461;0.0;0.0;0.0;0.334002291353687;0.3696063583629459;0.6041562706938797;0.3361052895175543;0.6041562706938797;0.0;0.44450106831518743;0.1817822883484292;0.4264461258447461;0.0;0.3432370097314364;0.7603417023523814;0.0;0.0;0.28591188358864716;0.25074796960415136;0.0;0.24138851853875337;0.4715866828700791;0.2903816474193462;0.27637037887048194
GO:0036297;0.5468838637109188;0.0;0.0;0.28359507701227216;0.0;0.6369599463225433;1.0;0.0;0.5357073905255451;0.25074796960415136;0.0;0.4635070333405958;0.0;0.0;0.0;0.48727763352059467;0.0;0.45189723703832657;0.6792512396774721;0.0;0.4635070333405958;0.39186563644642075;0.4635070333405958;0.23525923081088307;0.0;0.0;0.28769296280505896;0.0;0.6369599463225433;0.0;0.4757817507349559;0.0;0.0;0.0;0.3761654180477484;0.4189419832531557;0.6636343342233364;0.3767909459672118;0.6636343342233364;0.0;0.48849039305137576;0.22124796226201882;0.4757817507349559;0.0;0.38167824011321766;0.6369599463225433;0.0;0.0;0.3253775575022368;0.29473729434033974;0.0;0.28769296280505896;0.5178911271363846;0.33254477411340766;0.3170560353201394
GO:0042176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.6308907552355943;0.0;0.5094809615249285;0.0;0.35079351612521037;0.2896683971564415;0.0;0.0;0.0;0.5654854140607422;0.0;0.0;0.0;0.42409924530260223;0.3610641214253248;0.0;0.3610641214253248;0.36810845296060557;0.0;0.0;0.0;0.42409924530260223;0.4713756559129307;0.44372930166811464;0.0;0.0;0.0;0.0;0.0;0.4663905386575312;0.0;0.0;0.0;0.6421124528844679;0.0;0.0;0.505467810613552;0.6072664034075597;0.0;0.0;0.45621539213443824;0.0;0.0;0.0;0.0
GO:0006366;0.6109305261700049;0.0;0.0;0.3887272764867523;0.0;0.4863717656353353;0.5357073905255451;0.0;1.0;0.3826827236402922;0.0;0.7018838482221958;0.0;0.0;0.0;0.4863717656353353;0.0;0.0;0.5090330026247518;0.0;0.6109305261700049;0.5887529208269071;0.6109305261700049;0.30758775465669974;0.0;0.0;0.48458024718554527;0.0;0.4863717656353353;0.0;0.7619968741766454;0.0;0.0;0.0;0.5875101117343582;0.6457754157330338;0.6376049140707981;0.0;0.5130461535361285;0.0;0.654434579055715;0.34039143028536323;0.7619968741766454;0.0;0.5497136743489897;0.4863717656353353;0.0;0.0;0.0;0.5112546350863385;0.0;0.48458024718554527;0.0;0.4644795281495485;0.49185870341863
GO:0001302;0.31048236645534294;0.38810966868393443;0.37128000369901754;0.20858484291008988;0.0;0.20858484291008988;0.25074796960415136;0.0;0.3826827236402922;1.0;0.0;0.31048236645534294;0.0;0.2693824801537645;0.0;0.19457357436122563;0.672677736321404;0.0;0.22407358170335817;0.0;0.31048236645534294;0.5620149214846293;0.31048236645534294;0.24138851853875337;0.0;0.0;0.31048236645534294;0.0;0.20858484291008988;0.34447744913735695;0.32275708384970303;0.0;0.0;0.0;0.2675776345890683;0.3371567543561361;0.3371567543561361;0.0;0.23525923081088307;0.0;0.3271838647793925;0.22407358170335817;0.32275708384970303;0.0;0.24393667660022128;0.20858484291008988;0.0;0.0;0.0;0.31035419979447554;0.0;0.45784224784326755;0.0;0.22407358170335817;0.19457357436122563
