;GO:0090656;GO:0035166;GO:0008584;GO:0033540;GO:0015031;GO:0006283;GO:0036297;GO:0042176;GO:0006366;GO:0001302;GO:0006521;GO:0006368;GO:0060964;GO:0001701;GO:0032728;GO:0061819;GO:0010259;GO:0051607;GO:0070914;GO:0035278;GO:0006295;GO:0030182;GO:0006296;GO:0035195;GO:0006293;GO:1902600;GO:0007223;GO:0045652;GO:0070911;GO:0035264;GO:0006383;GO:1905765;GO:0008284;GO:1904431;GO:0006783;GO:0006782;GO:0000710;GO:0009615;GO:0006303;GO:1901919;GO:0045190;GO:0042407;GO:0009303;GO:0006355;GO:0006754;GO:0000720;GO:0006359;GO:0006357;GO:0009744;GO:0006625;GO:0045089;GO:0048477;GO:0045087;GO:0019254;GO:0033387
GO:0090656;1.0;0.0;0.0;0.09375972003871777;0.0;0.4797576737426041;0.46461716358435773;0.0;0.2764377184871949;0.018467991341220527;0.0;0.22974296401931668;0.0;0.0;0.0;0.3843941462250362;0.0;0.0;0.4207155213458879;0.0;0.1870401770518115;0.024591293508476806;0.21775879800297784;0.019454633959398688;0.0;0.0;0.021065349530960804;0.0;0.4441210004560879;0.0;0.21860841626592875;0.0;0.0;0.0;0.18710316229000576;0.1757319976671626;0.3914064228131476;0.0;0.4681087056398944;0.0;0.4309464532148672;0.17682033219624627;0.2067601591463086;0.0;0.21279978695715396;0.3843941462250362;0.0;0.0;0.0;0.18734233836305592;0.0;0.020714994840789015;0.0;0.1561994434319442;0.1561994434319442
GO:0035166;0.0;1.0;0.3815552980918506;0.0;0.0;0.0;0.0;0.0;0.0;0.15120104785034139;0.0;0.0;0.0;0.24946260989350275;0.0;0.0;0.21260048218185287;0.0;0.0;0.0;0.0;0.19631352099331764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18114870791948307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2190883411868002;0.0;0.0;0.0
GO:0008584;0.0;0.3815552980918506;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18976104912036237;0.0;0.0;0.0;0.3358017883342646;0.0;0.0;0.2722578523961143;0.0;0.0;0.0;0.0;0.26666899701147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23944060824471405;0.0;0.0;0.0;0.0;0.0;0.0;0.3741809740964181;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5729085196234746;0.0;0.0;0.0
GO:0033540;0.09375972003871777;0.0;0.0;1.0;0.0;0.10789251775458374;0.10440618171941657;0.0;0.1307594293439878;0.018843922736484796;0.0;0.10812528034852327;0.0;0.0;0.0;0.08602385550819228;0.0;0.0;0.09432779010233808;0.0;0.08762462115340149;0.025262371681231917;0.10235292923487979;0.019872260366623797;0.0;0.0;0.021555863886025584;0.0;0.09969526807670119;0.0;0.10276167005455328;0.0;0.0;0.0;0.09722729354321166;0.09119420989180778;0.08762462115340149;0.0;0.10520968120353869;0.0;0.09667241819086282;0.021407402030452726;0.0970683590659173;0.0;0.3683914739623372;0.08602385550819228;0.0;0.0;0.0;0.022712541878556033;0.0;0.021189144978896953;0.0;0.08551419494982655;0.37765629423812375
GO:0015031;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3876538407598618;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6327577704026586;0.0;0.0;0.0;0.0;0.0
GO:0006283;0.4797576737426041;0.0;0.0;0.10789251775458374;0.0;1.0;0.6289527999341743;0.0;0.33604176405529085;0.021027770085949665;0.0;0.2694648139328191;0.0;0.0;0.0;0.43575219132384907;0.0;0.3496686360009341;0.5607214319546776;0.0;0.21254824802541458;0.02934856309454142;0.25312571092794167;0.022316419816850137;0.0;0.0;0.024461993820790114;0.0;0.855048720293851;0.0;0.2542744469219572;0.0;0.0;0.0;0.21596736379134532;0.20095786762912832;0.5163315789360111;0.23897566215236446;0.6344713792184132;0.0;0.49655889767868083;0.024270980061372346;0.2383852196282071;0.0;0.24968088488083134;0.7246954270428178;0.0;0.0;0.17336825299712727;0.025962433527879854;0.0;0.023990809116292033;0.3948175458311797;0.17706890291505215;0.17706890291505215
GO:0036297;0.46461716358435773;0.0;0.0;0.10440618171941657;0.0;0.6289527999341743;1.0;0.0;0.3207224611124701;0.020401339940053793;0.0;0.2595245727570409;0.0;0.0;0.0;0.4232255459342028;0.0;0.33567852539562065;0.5429091511475681;0.0;0.20631513515782143;0.02814249939683547;0.24433472027581335;0.02161214347188439;0.0;0.0;0.023618344348297036;0.0;0.5766940158191651;0.0;0.24540488254495557;0.0;0.0;0.0;0.20883056148517895;0.1947643695587751;0.5011898262351094;0.22903673980305503;0.6117602612285447;0.0;0.4803572765573354;0.023440230855033575;0.23057248317872334;0.0;0.24044907292136053;0.491303647795958;0.0;0.0;0.16807700231536882;0.025014121225182904;0.0;0.023178807812114018;0.37707308184409033;0.17197867181463733;0.17197867181463733
GO:0042176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1957894315155237;0.0;0.2132675844885527;0.0;0.08043788726220495;0.057119684496529786;0.0;0.0;0.0;0.3307980561112732;0.0;0.0;0.0;0.18349083743612432;0.0774866797367805;0.0;0.08117113834463115;0.08455439689151682;0.0;0.0;0.0;0.16969728545384302;0.11971554651804024;0.16969728545384302;0.0;0.0;0.0;0.0;0.0;0.15604904157709176;0.0;0.0;0.0;0.39252187153827567;0.0;0.0;0.20567435726043562;0.3691679280446972;0.0;0.0;0.10175150084936135;0.0;0.0;0.0;0.0
GO:0006366;0.2764377184871949;0.0;0.0;0.1307594293439878;0.0;0.33604176405529085;0.3207224611124701;0.0;1.0;0.02505713758405306;0.0;0.4380328444975753;0.0;0.0;0.0;0.24643023284355048;0.0;0.0;0.2787105187451735;0.0;0.2524990077658977;0.03784173929040029;0.31189534567109994;0.02690871356398683;0.0;0.0;0.03009114268175904;0.0;0.30067775348593334;0.0;0.4226106554308286;0.0;0.0;0.0;0.3463750454091822;0.3174922182437357;0.2524990077658977;0.0;0.3242157283336593;0.0;0.28819551057462806;0.029802620887177462;0.3905050693188608;0.0;0.4050154460885898;0.24643023284355048;0.0;0.0;0.0;0.03239410004747184;0.0;0.029381296784340833;0.0;0.20955100456962764;0.275747066212069
GO:0001302;0.018467991341220527;0.15120104785034139;0.18976104912036237;0.018843922736484796;0.0;0.021027770085949665;0.020401339940053793;0.0;0.02505713758405306;1.0;0.0;0.0210694772468693;0.0;0.19894856031002867;0.0;0.017043617088630857;0.5702960827792798;0.0;0.018571933505860526;0.0;0.017339728950274563;0.2965816533176066;0.02003087801487823;0.018467991341220527;0.0;0.0;0.01991340556736081;0.0;0.019549669583091338;0.1879777577260384;0.020104716632479723;0.0;0.0;0.0;0.01920656017453798;0.018097294746460605;0.017339728950274563;0.0;0.020546003372359907;0.0;0.01900000024168065;0.01978663948571285;0.019072139574988347;0.0;0.02111024600253506;0.017043617088630857;0.0;0.0;0.0;0.020896512239237695;0.0;0.25234806418931616;0.0;0.017043617088630857;0.017043617088630857
GO:0006521;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1957894315155237;0.0;0.0;1.0;0.0;0.14950963805547826;0.0;0.061624567189669015;0.04574956090136948;0.0;0.0;0.0;0.14909714823405956;0.0;0.0;0.0;0.1331655087204129;0.06804095273256552;0.0;0.07051430111061183;0.07273933480933586;0.0;0.0;0.0;0.13591770269913406;0.09353744363529701;0.13591770269913406;0.0;0.0;0.0;0.0;0.0;0.12701978906744735;0.0;0.0;0.0;0.24924131598676788;0.0;0.0;0.1580627331422444;0.23961614373616316;0.0;0.0;0.07340415631122672;0.0;0.0;0.0;0.0
GO:0006368;0.22974296401931668;0.0;0.0;0.10812528034852327;0.0;0.2694648139328191;0.2595245727570409;0.0;0.4380328444975753;0.0210694772468693;0.0;1.0;0.0;0.0;0.0;0.20862964285308327;0.0;0.0;0.23131061142036868;0.0;0.21296303110538867;0.029429872140563668;0.25371420260161304;0.02236340122458177;0.0;0.0;0.024518454824779018;0.0;0.24624120298688518;0.0;0.331199636545828;0.0;0.0;0.0;0.28500925959037143;0.26516073606529883;0.21296303110538867;0.0;0.26180716515366703;0.0;0.23780614788068713;0.024326561744240027;0.3104581616391945;0.0;0.324380384457306;0.20862964285308327;0.0;0.0;0.0;0.02602604232408053;0.0;0.02404511356073875;0.0;0.17740741766300056;0.23344948904111343
GO:0060964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2132675844885527;0.0;0.0;0.14950963805547826;0.0;1.0;0.0;0.06769936075549997;0.049532334507010015;0.0;0.0;0.0;0.2025273495947574;0.0;0.0;0.0;0.2011909142139378;0.07453993213211355;0.0;0.0775186751330593;0.0802161552097469;0.0;0.0;0.0;0.14265871298945185;0.10627554226849178;0.14265871298945185;0.0;0.0;0.0;0.0;0.0;0.13260172697808162;0.0;0.0;0.0;0.36071185656179255;0.0;0.0;0.2158928525617314;0.3446146643165489;0.0;0.0;0.08218885014957505;0.0;0.0;0.0;0.0
GO:0001701;0.0;0.24946260989350275;0.3358017883342646;0.0;0.0;0.0;0.0;0.0;0.0;0.19894856031002867;0.0;0.0;0.0;1.0;0.0;0.0;0.5427699973367623;0.0;0.0;0.0;0.0;0.28517597325186794;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32062964674185207;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29876932853140364;0.0;0.0;0.0
GO:0032728;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08043788726220495;0.0;0.0;0.061624567189669015;0.0;0.06769936075549997;0.0;1.0;0.04776391325856697;0.0;0.0;0.0;0.06032438723102933;0.0;0.0;0.0;0.059941876903185115;0.1721559463582906;0.0;0.0653129585273559;0.30358702335279153;0.0;0.0;0.0;0.054757227363070544;0.2412392391254678;0.14985464901251128;0.0;0.0;0.0;0.0;0.0;0.13964183732828442;0.0;0.0;0.0;0.10423863899922271;0.0;0.0;0.06413892525188056;0.09988983365136554;0.0;0.0;0.21348669698371628;0.0;0.0;0.0;0.0
GO:0061819;0.3843941462250362;0.0;0.0;0.08602385550819228;0.0;0.43575219132384907;0.4232255459342028;0.057119684496529786;0.24643023284355048;0.017043617088630857;0.04574956090136948;0.20862964285308327;0.049532334507010015;0.0;0.04776391325856697;1.0;0.0;0.0;0.3864884072212921;0.04492546505287154;0.17280298132602234;0.02212876516863006;0.19869934366611008;0.04468202786965736;0.04655683090094079;0.0;0.04805944944291943;0.049401147311962885;0.40615151885589484;0.0;0.19940650254647024;0.1881641342343969;0.061499508515578054;0.1881641342343969;0.1713785143196758;0.16178938092638262;0.36161319903760475;0.0;0.4261207546107065;0.03887657039573098;0.5746657514055646;0.26940633723662855;0.18950110744404047;0.07016111079755417;0.19320706862015252;0.35561964612187;0.04732864068651358;0.06788074483149603;0.0;0.2839762074139886;0.055707373818147096;0.018939587432658573;0.0;0.14450685928287207;0.14450685928287207
GO:0010259;0.0;0.21260048218185287;0.2722578523961143;0.0;0.0;0.0;0.0;0.0;0.0;0.5702960827792798;0.0;0.0;0.0;0.5427699973367623;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.22660860142195716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26058352728840345;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24739583621372724;0.0;0.0;0.0
GO:0051607;0.0;0.0;0.0;0.0;0.0;0.3496686360009341;0.33567852539562065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.2964589659582312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3171241449035793;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2713357534576413;0.9544911815152921;0.33888307000760515;0.0;0.4931453487841519;0.0;0.0;0.0;0.0;0.26544523047509355;0.0;0.0;0.18613648485868844;0.0;0.0;0.0;0.6725217637905795;0.0;0.0
GO:0070914;0.4207155213458879;0.0;0.0;0.09432779010233808;0.0;0.5607214319546776;0.5429091511475681;0.0;0.2787105187451735;0.018571933505860526;0.0;0.23131061142036868;0.0;0.0;0.0;0.3864884072212921;0.0;0.2964589659582312;1.0;0.0;0.1880779044726664;0.02477593375833625;0.219166662363059;0.01957001359577429;0.0;0.0;0.021200691870145665;0.0;0.5188083216064749;0.0;0.22002732383326395;0.0;0.0;0.0;0.188259953006712;0.17675207025339157;0.45688714106802003;0.20134780906351352;0.5470161492819906;0.0;0.4335804214992906;0.021057065768047428;0.2080289829394607;0.0;0.2142548258001423;0.44865714303595194;0.0;0.0;0.1526700652512307;0.02231857877471457;0.0;0.020845858660619693;0.3282872114100587;0.15705045119371405;0.15705045119371405
GO:0035278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3307980561112732;0.0;0.0;0.14909714823405956;0.0;0.2025273495947574;0.0;0.06032438723102933;0.04492546505287154;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5084334618315265;0.06664526249056335;0.0;0.06901641438639028;0.07114649461741367;0.0;0.0;0.0;0.251476340604152;0.09091990065110615;0.1334693903585367;0.0;0.0;0.0;0.0;0.0;0.12487901918753946;0.0;0.0;0.0;0.32752431399670123;0.0;0.0;0.21021047100830742;0.3152722366615936;0.0;0.0;0.07156681843375885;0.0;0.0;0.0;0.0
