;GO:0090656;GO:0035166;GO:0008584;GO:0033540;GO:0015031;GO:0006283;GO:0036297;GO:0042176;GO:0006366;GO:0001302;GO:0006521;GO:0006368;GO:0060964;GO:0001701;GO:0032728;GO:0061819;GO:0010259;GO:0051607;GO:0070914;GO:0035278;GO:0006295;GO:0030182;GO:0006296;GO:0035195;GO:0006293;GO:1902600;GO:0007223;GO:0045652;GO:0070911;GO:0035264;GO:0006383;GO:1905765;GO:0008284;GO:1904431;GO:0006783;GO:0006782;GO:0000710;GO:0009615;GO:0006303;GO:1901919;GO:0045190;GO:0042407;GO:0009303;GO:0006355;GO:0006754;GO:0000720;GO:0006359;GO:0006357;GO:0009744;GO:0006625;GO:0045089;GO:0048477;GO:0045087;GO:0019254;GO:0033387
GO:0090656;1.0;0.0;0.0;0.02374687830173118;0.0;0.7875751358841635;0.7935396657841689;0.0;0.19036456900037046;0.019961182058882136;0.0;0.23294441580449518;0.0;0.0;0.0;0.430109670004555;0.0;0.0;0.5786338603163614;0.0;0.6588911840241696;0.019961182058882136;0.6588911840241696;0.01858014444723244;0.0;0.0;0.019961182058882136;0.0;0.7875751358841635;0.0;0.19036456900037046;0.0;0.0;0.0;0.041321715777256615;0.042773738940876056;0.6917153591864827;0.0;0.3938564774469384;0.0;0.543226608377282;0.06789341856915977;0.1351668209551071;0.0;0.011103536612619496;0.39452892330872746;0.0;0.0;0.0;0.0482489572446725;0.0;0.019961182058882136;0.0;0.15829092241415585;0.06244917563736584
GO:0035166;0.0;1.0;0.23018548011744744;0.0;0.0;0.0;0.0;0.0;0.0;0.0938209107736823;0.0;0.0;0.0;0.17994474213766096;0.0;0.0;0.17994474213766096;0.0;0.0;0.0;0.0;0.0938209107736823;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0938209107736823;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0762633014949693;0.0;0.0;0.0
GO:0008584;0.0;0.23018548011744744;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.0;0.12672175318334397;0.0;0.0;0.12672175318334397;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.0;0.0;0.0;0.0;0.01603499459522322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1710942521006168;0.0;0.0;0.0
GO:0033540;0.02374687830173118;0.0;0.0;1.0;0.0;0.02374687830173118;0.02374687830173118;0.0;0.02364269671193163;0.005792528700939487;0.0;0.02374687830173118;0.0;0.0;0.0;0.02374687830173118;0.0;0.0;0.02374687830173118;0.0;0.02374687830173118;0.005792528700939487;0.02374687830173118;0.005792528700939487;0.0;0.0;0.005792528700939487;0.0;0.02374687830173118;0.0;0.02364269671193163;0.0;0.0;0.0;0.021362246606098843;0.022112904615224367;0.02374687830173118;0.0;0.02374687830173118;0.0;0.02374687830173118;0.005792528700939487;0.016787305380085424;0.0;0.0015920501110111612;0.02374687830173118;0.0;0.0;0.0;0.005792528700939487;0.0;0.005792528700939487;0.0;0.02374687830173118;0.07311744980817028
GO:0015031;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07783395603136173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22941739825690172;0.0;0.0;0.0;0.0;0.0
GO:0006283;0.7875751358841635;0.0;0.0;0.02374687830173118;0.0;1.0;0.9778008415377911;0.0;0.19036456900037046;0.01825716731530622;0.0;0.23294441580449518;0.0;0.0;0.0;0.430109670004555;0.0;0.033289887561540825;0.718393267868242;0.0;0.602643999429719;0.01825716731530622;0.602643999429719;0.01825716731530622;0.0;0.0;0.01825716731530622;0.0;0.9924836398768909;0.0;0.19036456900037046;0.0;0.0;0.0;0.041321715777256615;0.042773738940876056;0.8587877264025731;0.01825716731530622;0.48898597422121876;0.0;0.543226608377282;0.01825716731530622;0.1351668209551071;0.0;0.011103536612619496;0.49717605851354324;0.0;0.0;0.01825716731530622;0.014185560839465724;0.0;0.01825716731530622;0.033289887561540825;0.1447781923176969;0.06244917563736584
GO:0036297;0.7935396657841689;0.0;0.0;0.02374687830173118;0.0;0.9778008415377911;1.0;0.0;0.19036456900037046;0.01839543402203674;0.0;0.23294441580449518;0.0;0.0;0.0;0.430109670004555;0.0;0.03354200132273229;0.718393267868242;0.0;0.6072079933775754;0.01839543402203674;0.6072079933775754;0.01839543402203674;0.0;0.0;0.01839543402203674;0.0;0.9778008415377911;0.0;0.19036456900037046;0.0;0.0;0.0;0.041321715777256615;0.042773738940876056;0.8587877264025731;0.01839543402203674;0.48898597422121876;0.0;0.543226608377282;0.01839543402203674;0.1351668209551071;0.0;0.011103536612619496;0.48982083822287087;0.0;0.0;0.01839543402203674;0.014185560839465724;0.0;0.01839543402203674;0.03354200132273229;0.1458746386345022;0.06244917563736584
GO:0042176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.10686471433510195;0.0;0.16986148498869358;0.0;0.05291017350804523;0.009970584203866059;0.0;0.0;0.0;0.03079338376473453;0.0;0.0;0.0;0.05923386079158673;0.041091726362295494;0.0;0.07863667924771654;0.06476312062104211;0.0;0.0;0.0;0.006731489896014077;0.07863667924771654;0.016491724930043312;0.0;0.0;0.0;0.0;0.0;0.010870315286100019;0.0;0.0;0.0;0.04375379231544807;0.0;0.0;0.04318719734055574;0.04318719734055574;0.0;0.0;0.02569850411823463;0.0;0.0;0.0;0.0
GO:0006366;0.19036456900037046;0.0;0.0;0.02364269671193163;0.0;0.19036456900037046;0.19036456900037046;0.0;1.0;0.00576711589335461;0.0;0.8106906578533873;0.0;0.0;0.0;0.19036456900037046;0.0;0.0;0.19036456900037046;0.0;0.19036456900037046;0.00576711589335461;0.19036456900037046;0.00576711589335461;0.0;0.0;0.00576711589335461;0.0;0.19036456900037046;0.0;0.995744138514387;0.0;0.0;0.0;0.09350821638701176;0.09679404548749192;0.19036456900037046;0.0;0.19036456900037046;0.0;0.19036456900037046;0.00576711589335461;0.7070200636306937;0.0;0.036561570381127284;0.19036456900037046;0.0;0.0;0.0;0.00576711589335461;0.0;0.00576711589335461;0.0;0.04573286750932839;0.10349035103267758
GO:0001302;0.019961182058882136;0.0938209107736823;0.06607111804024644;0.005792528700939487;0.0;0.01825716731530622;0.01839543402203674;0.0;0.00576711589335461;1.0;0.0;0.007057077111086225;0.0;0.12882627151631723;0.0;0.009970584203866059;0.22134518364953432;0.0;0.013413596647178972;0.0;0.02924553745024626;0.5299121158507875;0.02924553745024626;0.01858014444723244;0.0;0.0;0.10140353156808037;0.0;0.01825716731530622;0.12882627151631723;0.00576711589335461;0.0;0.0;0.0;0.005210850243560383;0.0053939567558017295;0.01603499459522322;0.0;0.009130181082841464;0.0;0.012592803692483598;0.08019307499520512;0.004094893947323244;0.0;3.8834561091315113E-4;0.00914576938172216;0.0;0.0;0.0;0.014185560839465724;0.0;0.16355939562689842;0.0;0.048263343653229124;0.007875115927766477
