;GO:0090656;GO:0035166;GO:0008584;GO:0033540;GO:0015031;GO:0006283;GO:0036297;GO:0042176;GO:0006366;GO:0001302;GO:0006521;GO:0006368;GO:0060964;GO:0001701;GO:0032728;GO:0061819;GO:0010259;GO:0051607;GO:0070914;GO:0035278;GO:0006295;GO:0030182;GO:0006296;GO:0035195;GO:0006293;GO:1902600;GO:0007223;GO:0045652;GO:0070911;GO:0035264;GO:0006383;GO:1905765;GO:0008284;GO:1904431;GO:0006783;GO:0006782;GO:0000710;GO:0009615;GO:0006303;GO:1901919;GO:0045190;GO:0042407;GO:0009303;GO:0006355;GO:0006754;GO:0000720;GO:0006359;GO:0006357;GO:0009744;GO:0006625;GO:0045089;GO:0048477;GO:0045087;GO:0019254;GO:0033387
GO:0090656;1.0;0.0;0.0;0.13953488372093026;0.0;0.5925925925925926;0.6153846153846154;0.0;0.4411764705882353;0.08333333333333337;0.0;0.4375;0.0;0.0;0.0;0.5806451612903225;0.0;0.0;0.4571428571428572;0.0;0.6363636363636364;0.08695652173913049;0.6363636363636364;0.05714285714285716;0.0;0.0;0.0714285714285714;0.0;0.5925925925925926;0.0;0.4411764705882353;0.0;0.0;0.0;0.26315789473684215;0.2777777777777778;0.5161290322580645;0.0;0.5714285714285714;0.0;0.42105263157894735;0.16000000000000003;0.4054054054054054;0.0;0.17142857142857137;0.5714285714285714;0.0;0.0;0.0;0.0888888888888889;0.0;0.06451612903225812;0.0;0.29166666666666663;0.18604651162790697
GO:0035166;0.0;1.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.25;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17647058823529416;0.0;0.0;0.0
GO:0008584;0.0;0.36363636363636365;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.23076923076923073;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0;0.06060606060606055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3125;0.0;0.0;0.0
GO:0033540;0.13953488372093026;0.0;0.0;1.0;0.0;0.13043478260869568;0.1333333333333333;0.0;0.11538461538461542;0.06060606060606055;0.0;0.12244897959183676;0.0;0.0;0.0;0.11538461538461542;0.0;0.0;0.11111111111111116;0.0;0.15384615384615385;0.0625;0.15384615384615385;0.045454545454545414;0.0;0.0;0.05405405405405406;0.0;0.13043478260869568;0.0;0.11538461538461542;0.0;0.0;0.0;0.09615384615384615;0.09999999999999998;0.12;0.0;0.12765957446808507;0.0;0.10526315789473684;0.05555555555555558;0.10909090909090913;0.0;0.08333333333333337;0.12765957446808507;0.0;0.0;0.0;0.0357142857142857;0.0;0.050000000000000044;0.0;0.1428571428571429;0.19999999999999996
GO:0015031;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3793103448275862;0.0;0.0;0.0;0.0;0.0
GO:0006283;0.5925925925925926;0.0;0.0;0.13043478260869568;0.0;1.0;0.9565217391304348;0.0;0.4054054054054054;0.07407407407407407;0.0;0.4;0.0;0.0;0.0;0.4444444444444444;0.0;0.09090909090909094;0.6875;0.0;0.56;0.07692307692307687;0.56;0.052631578947368474;0.0;0.0;0.06451612903225812;0.0;1.0;0.0;0.4054054054054054;0.0;0.0;0.0;0.24390243902439024;0.2564102564102564;0.7857142857142857;0.0714285714285714;0.88;0.0;0.3902439024390244;0.06666666666666665;0.375;0.0;0.1643835616438356;0.9583333333333334;0.0;0.0;0.0714285714285714;0.040000000000000036;0.0;0.05882352941176472;0.11538461538461542;0.2592592592592593;0.17391304347826086
GO:0036297;0.6153846153846154;0.0;0.0;0.1333333333333333;0.0;0.9565217391304348;1.0;0.0;0.41666666666666663;0.07692307692307687;0.0;0.4117647058823529;0.0;0.0;0.0;0.4571428571428572;0.0;0.09375;0.7096774193548387;0.0;0.5833333333333333;0.07999999999999996;0.5833333333333333;0.05405405405405406;0.0;0.0;0.06666666666666665;0.0;0.9565217391304348;0.0;0.41666666666666663;0.0;0.0;0.0;0.25;0.26315789473684215;0.8148148148148149;0.07407407407407407;0.9166666666666666;0.0;0.4;0.06896551724137934;0.3846153846153846;0.0;0.16666666666666663;0.9166666666666666;0.0;0.0;0.07407407407407407;0.04081632653061229;0.0;0.06060606060606055;0.12;0.2692307692307693;0.1777777777777778
GO:0042176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.4285714285714286;0.0;0.3571428571428571;0.0;0.17647058823529416;0.05555555555555558;0.0;0.0;0.0;0.21621621621621623;0.0;0.0;0.0;0.23809523809523814;0.16666666666666663;0.0;0.1875;0.17647058823529416;0.0;0.0;0.0;0.1707317073170732;0.23076923076923073;0.21212121212121215;0.0;0.0;0.0;0.0;0.0;0.21212121212121215;0.0;0.0;0.0;0.35;0.0;0.0;0.33333333333333337;0.33333333333333337;0.0;0.0;0.15000000000000002;0.0;0.0;0.0;0.0
GO:0006366;0.4411764705882353;0.0;0.0;0.11538461538461542;0.0;0.4054054054054054;0.41666666666666663;0.0;1.0;0.06060606060606055;0.0;0.8333333333333334;0.0;0.0;0.0;0.34883720930232553;0.0;0.0;0.33333333333333337;0.0;0.4516129032258065;0.0625;0.4516129032258065;0.045454545454545414;0.0;0.0;0.05405405405405406;0.0;0.4054054054054054;0.0;1.0;0.0;0.0;0.0;0.42500000000000004;0.4473684210526315;0.36585365853658536;0.0;0.39473684210526316;0.0;0.3125;0.05555555555555558;0.90625;0.0;0.2816901408450704;0.39473684210526316;0.0;0.0;0.0;0.0357142857142857;0.0;0.050000000000000044;0.0;0.21212121212121215;0.25
GO:0001302;0.08333333333333337;0.18181818181818177;0.16666666666666663;0.06060606060606055;0.0;0.07407407407407407;0.07692307692307687;0.0;0.06060606060606055;1.0;0.0;0.06666666666666665;0.0;0.16666666666666663;0.0;0.06060606060606055;0.33333333333333337;0.0;0.05714285714285716;0.0;0.09999999999999998;0.5714285714285714;0.09999999999999998;0.09523809523809523;0.0;0.0;0.1428571428571429;0.0;0.07407407407407407;0.2222222222222222;0.06060606060606055;0.0;0.0;0.0;0.0625;0.06666666666666665;0.06451612903225812;0.0;0.0714285714285714;0.0;0.052631578947368474;0.15384615384615385;0.05555555555555558;0.0;0.030303030303030276;0.0714285714285714;0.0;0.0;0.0;0.06060606060606055;0.0;0.2666666666666667;0.0;0.1333333333333333;0.05714285714285716
