;GO:0016525;GO:0042416;GO:0007093;GO:0016925;GO:0034198;GO:0043068;GO:0042771;GO:0021952;GO:0046854;GO:0008344;GO:0090050;GO:1902949;GO:0071493;GO:0000188;GO:0030307;GO:0001666;GO:0071376;GO:0030308;GO:0001701;GO:0035556;GO:0007265;GO:0006611;GO:0042149;GO:0061844;GO:0051412;GO:0071480;GO:0032713;GO:0030890;GO:0050725;GO:0031100;GO:0032436;GO:0051897;GO:0090399;GO:0033089;GO:0032792;GO:0043123;GO:0097191;GO:0045786;GO:0042551;GO:0046599;GO:0045944;GO:0043401;GO:0043524;GO:0048661;GO:0000165;GO:0034605;GO:0071310;GO:0043372;GO:0019221;GO:0048146;GO:0051549;GO:0033233;GO:0038128;GO:2000379;GO:0050731;GO:0051545;GO:2000773;GO:0030522;GO:0046886;GO:0044344;GO:0007517;GO:0051310;GO:0042053;GO:0035767;GO:0030593;GO:2001238;GO:0001938;GO:0035924;GO:0010243;GO:2001234;GO:0018108;GO:0032092;GO:0007052;GO:0007173;GO:0006366;GO:0045721;GO:0046777;GO:0061418;GO:0002042;GO:0045444;GO:0045604;GO:0006367;GO:0060326;GO:0009749;GO:0035914;GO:0071850;GO:0030509;GO:0048168;GO:0043153;GO:2000278;GO:0072303;GO:0060291;GO:0032486;GO:0060292;GO:0032007;GO:0055007;GO:0014037;GO:0090303;GO:0007186;GO:0090023;GO:0061000;GO:1904706;GO:1904948;GO:0045736;GO:0030217;GO:0010629;GO:0010508;GO:0031668;GO:0010868;GO:0032870;GO:0010469;GO:0018105;GO:2000182;GO:1904031;GO:0007274;GO:0045586;GO:1901842;GO:0000122;GO:0006978;GO:0032868;GO:0000086;GO:0006977;GO:0000082;GO:0098759;GO:0033158;GO:0060070;GO:0010830;GO:2000210;GO:0035335;GO:0032743;GO:0060574;GO:0090400;GO:0006351;GO:0007166;GO:1901216;GO:0060337;GO:0006357;GO:0007567;GO:0090090;GO:0071222;GO:0001975;GO:0043066;GO:0070098;GO:0034599;GO:0070498;GO:0032733;GO:0071506;GO:0071866;GO:0045080;GO:0071504
GO:0016525;1.0;0.0;0.4169919899935765;0.0;0.0;0.3839178130893503;0.28732647518258375;0.0;0.0;0.0;0.6628056586472568;0.21595340251127143;0.0;0.3377631208406028;0.36345650744153873;0.0;0.0;0.44229423228316617;0.0;0.4088226628516202;0.3476601930532108;0.0;0.0;0.0;0.0;0.0;0.4754662534478529;0.240511531005056;0.32585611118057495;0.0;0.25945745539698156;0.25452279955392026;0.0;0.3796187898524049;0.36513084942762225;0.28119718745471345;0.3308305280682939;0.48789687282349203;0.0;0.3308305280682939;0.35396816189306474;0.3496036359357787;0.381534632028301;0.28684120333210544;0.35140298299948763;0.0;0.0;0.3894221283574982;0.3863293869291936;0.29668592624798173;0.35865978680923843;0.28401558389076614;0.3209858051524176;0.3259184752881262;0.28106902079384594;0.31269711743344636;0.47068653938127614;0.3736505899705914;0.33733019828685623;0.0;0.0;0.0;0.3135155912328987;0.0;0.0;0.2881821295237541;0.28119718745471345;0.0;0.0;0.42266417591765376;0.0;0.3223086777539316;0.0;0.3432334121235214;0.0;0.34550079306210985;0.0;0.31400086308337694;0.0;0.0;0.49211587875210805;0.0;0.0;0.0;0.0;0.3791601230319437;0.36006307710843827;0.3205005333019393;0.28732647518258375;0.34717492120273247;0.5755002182684331;0.27001153834718855;0.28732647518258375;0.34550079306210985;0.35486024412750783;0.0;0.0;0.3439327690799688;0.3996211583248337;0.25452279955392026;0.44522491101126405;0.32818585622671465;0.0;0.37217518096290303;0.0;0.4776430989747846;0.3247012403404235;0.0;0.32818585622671465;0.0;0.3894167240266139;0.0;0.3036708683170224;0.3036708683170224;0.0;0.39510752864567317;0.2986858488845821;0.41086270226570626;0.28732647518258375;0.0;0.0;0.38779208641703883;0.0;0.0;0.2671859189058492;0.36908466783367405;0.43750591435426506;0.240511531005056;0.0;0.3853341747100316;0.0;0.0;0.0;0.42892501453580084;0.31725838117917554;0.28732647518258375;0.39539866430394865;0.0;0.381534632028301;0.0;0.0;0.4371702804015057;0.35464513512225143;0.0;0.28732647518258375;0.3853341747100316;0.0;0.31269711743344636;0.3581745149587601;0.0
GO:0042416;0.0;1.0;0.3720006738100659;0.30944629358695136;0.27456257665810896;0.0;0.30050947687859925;0.3678281368182669;0.29133176739714356;0.0;0.0;0.0;0.19861195333334608;0.0;0.0;0.0;0.21140323934614252;0.0;0.0;0.4220056645476357;0.36084319474922627;0.0;0.2675776345890683;0.0;0.0;0.21140323934614252;0.0;0.0;0.0;0.0;0.0;0.0;0.25821818352367026;0.0;0.0;0.0;0.3440135297643094;0.0;0.3173391418635162;0.0;0.0;0.36278663763179425;0.0;0.0;0.4317881054025308;0.297295455479691;0.3976587271324092;0.0;0.39951238862520916;0.0;0.0;0.0;0.33416880684843314;0.0;0.0;0.0;0.0;0.38683359166660697;0.0;0.22541450789500678;0.0;0.0;0.0;0.3173391418635162;0.30050947687859925;0.0;0.0;0.22541450789500678;0.0;0.0;0.3553522102272897;0.0;0.3440135297643094;0.35641641381953687;0.5340331692719045;0.0;0.3640123043362403;0.3271838647793925;0.25821818352367026;0.29187751349350416;0.0;0.46183281208695515;0.3906752822555916;0.0;0.29187751349350416;0.33416880684843314;0.37324607880445376;0.0;0.0;0.0;0.0;0.0;0.30050947687859925;0.0;0.0;0.31156695932525663;0.30050947687859925;0.0;0.41280416002084924;0.0;0.0;0.0;0.30050947687859925;0.0;0.343838478765127;0.0;0.0;0.39153073356139606;0.0;0.339906158434885;0.0;0.37385702725211656;0.0;0.0;0.21544161831826303;0.0;0.0;0.0;0.30050947687859925;0.0;0.30050947687859925;0.30050947687859925;0.30050947687859925;0.22541450789500678;0.0;0.38226766952968955;0.0;0.0;0.33477975529609594;0.0;0.30050947687859925;0.257732911673192;0.5423200354204986;0.4421080162318164;0.0;0.30050947687859925;0.0;0.0;0.0;0.25821818352367026;0.0;0.0;0.3678281368182669;0.32700881378021013;0.30050947687859925;0.0;0.24090324668827506;0.0;0.0;0.24090324668827506
GO:0007093;0.4169919899935765;0.3720006738100659;1.0;0.3123944436197417;0.38883033879498285;0.44194429287278114;0.47222683503080143;0.5243871923100698;0.33250977183573244;0.0;0.2952343425019559;0.2952343425019559;0.29556477863482483;0.39397628153047604;0.4237981067550868;0.0;0.31287971547022003;0.5339599159752524;0.0;0.5937230226998379;0.5325605529014285;0.0;0.3818453967259422;0.0;0.0;0.31287971547022003;0.3865748121465064;0.2952343425019559;0.2952343425019559;0.0;0.31193584082600534;0.3107230812952242;0.3819735633868096;0.30789746185388484;0.3893752035271019;0.3373974691960174;0.5157308879165116;0.7872214198000196;0.47389819735531896;0.5331378235576265;0.40869097338996463;0.5345039957839963;0.4606815173702176;0.3448676831155363;0.5363033428477053;0.4210508353428303;0.5214141069955485;0.31892078289504594;0.5712297467774112;0.3547124060314126;0.3280380181306194;0.33873839538766604;0.5058861650006352;0.383944955071557;0.334571849754678;0.38770268520311885;0.42999397855804783;0.558550949818809;0.39535667807028707;0.355171008825149;0.0;0.0;0.3715420710163295;0.47389819735531896;0.45706853237040207;0.34438241126505803;0.3373974691960174;0.33250977183573244;0.0;0.48449612442417517;0.360126558302207;0.3989867638475872;0.7055460260081827;0.528133771971739;0.5560714441170119;0.40733274156863125;0.36878665241115766;0.4989012229315946;0.45706853237040207;0.41563289335664344;0.4117445823130357;0.45706853237040207;0.5472343377473945;0.0;0.4907278623402359;0.7353014258829997;0.5449634369566559;0.4208183064402991;0.3538621226369924;0.4052014009861633;0.47222683503080143;0.3280380181306194;0.47222683503080143;0.40733274156863125;0.41437707310391203;0.5104173081719885;0.45706853237040207;0.38549206001484365;0.5845215181730514;0.3107230812952242;0.5487211670882177;0.40733274156863125;0.45706853237040207;0.648838490950014;0.5426888276118589;0.5018874530742643;0.38090152208172745;0.5284597326876865;0.40733274156863125;0.45417392057175887;0.49922211489123913;0.3786313753270339;0.36169734810045323;0.5459543376311669;0.3123944436197417;0.3219087304027491;0.33694147153292603;0.46855333319998355;0.47222683503080143;0.0;0.6620419731224726;0.7016420959131658;0.6620419731224726;0.33250977183573244;0.3054415415541931;0.5539850276818917;0.37647474115203805;0.2952343425019559;0.3395541033710132;0.3382452171828566;0.45706853237040207;0.3720006738100659;0.564358310265606;0.6138253743840185;0.3752848609626064;0.47222683503080143;0.4515989460452526;0.0;0.4410514610047052;0.45706853237040207;0.0;0.5163171657434222;0.5395454949704691;0.45076419364334946;0.47222683503080143;0.3382452171828566;0.355171008825149;0.38770268520311885;0.3275527462801411;0.355171008825149
GO:0016925;0.0;0.30944629358695136;0.3123944436197417;1.0;0.23227128330317998;0.0;0.24090324668827506;0.30822190662794274;0.2597390855475316;0.0;0.0;0.0;0.1658082777046826;0.0;0.0;0.0;0.17595071634392961;0.0;0.0;0.36239943435731153;0.3012369645589021;0.0;0.22528634123413932;0.0;0.0;0.17595071634392961;0.0;0.0;0.0;0.0;0.0;0.0;0.21140323934614252;0.0;0.0;0.0;0.2844072995739852;0.0;0.257732911673192;0.0;0.0;0.30318040744147007;0.0;0.0;0.464249327183298;0.25048051130216326;0.35084378295488144;0.0;0.339906158434885;0.0;0.0;0.0;0.27456257665810896;0.0;0.0;0.0;0.0;0.3272273614762828;0.0;0.18684511085235794;0.0;0.0;0.0;0.257732911673192;0.24090324668827506;0.0;0.0;0.18684511085235794;0.0;0.0;0.5212441211412313;0.0;0.2844072995739852;0.2968101836292127;0.4483348119515774;0.0;0.47874099329674824;0.2675776345890683;0.22541450789500678;0.24506256931597642;0.0;0.33371151943409466;0.33106905206526743;0.0;0.2590738378648407;0.27456257665810896;0.3136398486141296;0.0;0.0;0.0;0.0;0.0;0.24090324668827506;0.0;0.0;0.27876328369659314;0.24090324668827506;0.0;0.35319792983052506;0.0;0.0;0.0;0.24090324668827506;0.0;0.31103480313646353;0.0;0.0;0.33909700156722017;0.0;0.297614865079956;0.0;0.5397489381660581;0.0;0.0;0.18263794268959954;0.0;0.0;0.0;0.24090324668827506;0.0;0.24090324668827506;0.24090324668827506;0.24090324668827506;0.18684511085235794;0.0;0.32266143933936536;0.0;0.0;0.44950844425660386;0.0;0.24090324668827506;0.21544161831826303;0.4566216781001715;0.3825017860414922;0.0;0.24090324668827506;0.0;0.0;0.0;0.22541450789500678;0.0;0.0;0.30822190662794274;0.2801938696026824;0.24090324668827506;0.0;0.19861195333334608;0.0;0.0;0.19861195333334608
GO:0034198;0.0;0.27456257665810896;0.38883033879498285;0.23227128330317998;1.0;0.0;0.5189640306082861;0.3846578018031838;0.24224417287992372;0.0;0.0;0.0;0.36784246312702656;0.0;0.0;0.54156353988611;0.38333120192029485;0.0;0.0;0.43883532953255266;0.3776728597341432;0.0;0.7173281726996555;0.3946574509287439;0.35201778399753375;0.38333120192029485;0.0;0.0;0.0;0.0;0.0;0.0;0.2750478485085872;0.0;0.0;0.0;0.36084319474922627;0.0;0.33416880684843314;0.0;0.0;0.37961630261671114;0.0;0.0;0.38141564968042013;0.5908449781929703;0.5823779757193579;0.0;0.41634205361012605;0.0;0.0;0.0;0.35099847183335003;0.0;0.0;0.0;0.0;0.40366325665152386;0.0;0.40064613875569005;0.0;0.0;0.0;0.33416880684843314;0.3173391418635162;0.0;0.0;0.40064613875569005;0.48940272566182064;0.0;0.27547974716304646;0.0;0.36084319474922627;0.37324607880445376;0.3936808166207095;0.0;0.28413984127199704;0.5784420941377428;0.2946779048740996;0.30870717847842105;0.0;0.3173391418635162;0.40750494724050856;0.33236249957127745;0.32833723484393346;0.35099847183335003;0.3900757437893707;0.0;0.4119723877641391;0.0;0.0;0.0;0.3173391418635162;0.0;0.0;0.348026680675686;0.3173391418635162;0.0;0.42963382500576613;0.0;0.0;0.0;0.3173391418635162;0.0;0.3802982001155564;0.0;0.0;0.7161817892071143;0.0;0.5192791068678123;0.0;0.29398456418787333;0.0;0.0;0.43005314854946947;0.0;0.0;0.0;0.5189640306082861;0.35201778399753375;0.3173391418635162;0.5517677062369496;0.3173391418635162;0.40064613875569005;0.0;0.3990973345146065;0.0;0.0;0.25490729223185266;0.0;0.3173391418635162;0.535793695593203;0.40196768276930356;0.45893768121673334;0.0;0.3173391418635162;0.0;0.0;0.0;0.45426368111906806;0.36933272083292895;0.0;0.3846578018031838;0.6205583364934895;0.3173391418635162;0.0;0.42027619512120246;0.0;0.0;0.42027619512120246
GO:0043068;0.3839178130893503;0.0;0.44194429287278114;0.0;0.0;1.0;0.3704530959413145;0.0;0.0;0.0;0.4131470104516004;0.3976582716583321;0.0;0.3627154237198074;0.6084895030912036;0.0;0.0;0.4899077721517874;0.0;0.5342405769652799;0.4307868138119415;0.0;0.0;0.0;0.0;0.0;0.3535006352422802;0.4304619472869956;0.4304619472869956;0.0;0.45665106333731054;0.450092003652508;0.0;0.4571363351877888;0.3704530959413145;0.4767663915533012;0.433587205192537;0.5355104126921133;0.0;0.4139571488270246;0.5266036413396091;0.45236031306002183;0.6502432476728606;0.5163854601885021;0.45415966012373077;0.0;0.0;0.44814726661308285;0.48908606405343674;0.5262301831043783;0.450092003652508;0.3966422119916294;0.4041124259111483;0.5554627321445228;0.483810723088582;0.3531381591059193;0.3900831523068269;0.49906850408425113;0.5400719005815923;0.0;0.0;0.0;0.4139571488270246;0.0;0.0;0.7159580081371659;0.49942762854271777;0.0;0.0;0.6740578547268181;0.0;0.3889681096641064;0.0;0.4263600328822521;0.0;0.3704530959413145;0.0;0.39712748384210766;0.0;0.0;0.45415966012373077;0.0;0.0;0.0;0.0;0.4041124259111483;0.443189697867169;0.40362715406067;0.3539859070927585;0.4476164787968584;0.450092003652508;0.4727532406419246;0.3704530959413145;0.3704530959413145;0.37981254700671246;0.0;0.0;0.5044458501555342;0.5250390724384935;0.4304619472869956;0.3872827609262314;0.3704530959413145;0.0;0.41675754020762007;0.0;0.46881327617003804;0.5429316814284278;0.0;0.3704530959413145;0.0;0.49217340115085706;0.0;0.4041124259111483;0.48375133362234185;0.0;0.37981254700671246;0.29437967690243433;0.4358150051449109;0.3704530959413145;0.0;0.0;0.4995557952035852;0.0;0.0;0.33384535081602396;0.4522112885924048;0.43620475579812834;0.724589971522261;0.0;0.45719900732354724;0.0;0.0;0.0;0.5543429286494606;0.7692347554086202;0.3704530959413145;0.49401402385594767;0.0;0.40648693490750565;0.0;0.0;0.7386825716747287;0.43777175588098216;0.0;0.3704530959413145;0.45719900732354724;0.0;0.5968944718712743;0.4669216686374249;0.0
GO:0042771;0.28732647518258375;0.30050947687859925;0.47222683503080143;0.24090324668827506;0.5189640306082861;0.3704530959413145;1.0;0.4528959953786031;0.2610185749042658;0.0;0.22374314557048924;0.22374314557048924;0.3669868087858562;0.24880914897764567;0.3523069098236201;0.5407078855449396;0.3866168651513686;0.35334026042020905;0.0;0.7170000585953863;0.6558375887969768;0.0;0.5119790885392455;0.36113501923310715;0.37796468421802404;0.3866168651513686;0.25690929733551365;0.22374314557048924;0.22374314557048924;0.0;0.24044464389453868;0.23923188436375753;0.31048236645534294;0.23640626492241817;0.27617687756466514;0.2659062722645507;0.7297402346322229;0.3989429009605349;0.4024070004238523;0.31968093045037527;0.33719977645849797;0.5808141592931793;0.2925806601653439;0.2733764861840696;0.6595803787432537;0.5571856482231364;0.6083248759398481;0.24742958596357928;0.6175399102865942;0.2832212090999459;0.25654682119915273;0.2672471984561994;0.5521963285098181;0.31245375814009035;0.26308065282321136;0.22374314557048924;0.27617687756466514;0.604861113327992;0.3238654811388204;0.4360806567024458;0.0;0.0;0.30005087408486286;0.4024070004238523;0.3855773354389354;0.27289121433359137;0.2659062722645507;0.4092781021407852;0.5248372436085764;0.33371020405469665;0.28863536137074036;0.32749556691612053;0.42908138832464554;0.5744439354809219;0.48458024718554527;0.25654682119915273;0.297295455479691;0.5870740575228379;0.3855773354389354;0.3441416964251768;0.340253385381569;0.3855773354389354;0.4757431408159278;0.34551811377897135;0.41923666540876925;0.4343949680691686;0.5912736004658388;0.34932710950883245;0.38793757379476773;0.33371020405469665;0.40073563809933477;0.25654682119915273;0.5955038709263498;0.25654682119915273;0.2659062722645507;0.4389261112405218;0.3855773354389354;0.314000863083377;0.6308316816822342;0.23923188436375753;0.41756530308425166;0.23923188436375753;0.3855773354389354;0.2832212090999459;0.47119763068039217;0.3722219382632715;0.3094103251502608;0.6248581193582516;0.23923188436375753;0.5350835684490556;0.42773091795977247;0.30714017839556723;0.29020615116898657;0.29020615116898657;0.24090324668827506;0.2504175334712824;0.20727595672193327;0.32190873040274914;0.7440025606004488;0.37796468421802404;0.3855773354389354;0.7440025606004488;0.3855773354389354;0.4092781021407852;0.23395034462272646;0.6002951911910746;0.3049835442205714;0.22374314557048924;0.26806290643954656;0.26675402025138994;0.3855773354389354;0.5021343656233692;0.4928671133341394;0.6601355378932015;0.3037936640311397;0.5185369985399844;0.3801077491137859;0.0;0.2925806601653439;0.5111756256860382;0.4047672387796846;0.34821630853854857;0.5858556584796519;0.5868990065236557;0.5185369985399844;0.26675402025138994;0.4360806567024458;0.22374314557048924;0.2560615493486744;0.4360806567024458
GO:0021952;0.0;0.3678281368182669;0.5243871923100698;0.30822190662794274;0.3846578018031838;0.0;0.4528959953786031;1.0;0.32833723484393346;0.0;0.0;0.0;0.29139224164302585;0.0;0.0;0.0;0.30870717847842105;0.0;0.36950481572209565;0.5743921830476395;0.5132297132492301;0.0;0.37767285973414316;0.0;0.0;0.30870717847842105;0.0;0.0;0.0;0.5403680205230708;0.0;0.0;0.5251609077829352;0.0;0.0;0.0;0.49640004826431317;0.0;0.5842818661227811;0.0;0.0;0.515173156131798;0.0;0.0;0.516972503195507;0.41687829835103124;0.5172415700037494;0.0;0.551898907125213;0.0;0.0;0.0;0.4865553253484369;0.0;0.0;0.0;0.0;0.5392201101666108;0.0;0.35099847183335003;0.5696005695632153;0.0;0.0;0.46972566036352;0.4528959953786031;0.0;0.0;0.32833723484393346;0.0;0.0;0.35595402131040804;0.0;0.5880243319572426;0.5088029323195407;0.551898907125213;0.0;0.3646141154193586;0.4795703832793962;0.4528959953786031;0.558820237752769;0.0;0.4528959953786031;0.5430618007555954;0.0;0.601111531107698;0.4865553253484369;0.5256325973044575;0.0;0.0;0.0;0.5136936326222776;0.0;0.4528959953786031;0.0;0.0;0.6208009769394506;0.5674522011378642;0.0;0.5651906785208529;0.0;0.0;0.0;0.5674522011378642;0.0;0.653072496379321;0.0;0.0;0.5242871956958874;0.0;0.45000138357995983;0.0;0.3744588383352349;0.0;0.0;0.30822190662794274;0.0;0.0;0.0;0.4528959953786031;0.0;0.4528959953786031;0.4528959953786031;0.4528959953786031;0.32833723484393346;0.0;0.5346541880296933;0.0;0.0;0.3353815663792142;0.0;0.5674522011378642;0.5091868971391886;0.560185773273807;0.5944945347318202;0.0;0.4528959953786031;0.0;0.0;0.0;0.4528959953786031;0.0;0.0;0.5202146553182707;0.44659165665155043;0.4528959953786031;0.0;0.35099847183335003;0.0;0.0;0.35099847183335003
GO:0046854;0.0;0.29133176739714356;0.33250977183573244;0.2597390855475316;0.24224417287992372;0.0;0.2610185749042658;0.32833723484393346;1.0;0.0;0.0;0.0;0.17001544586744105;0.0;0.0;0.0;0.1817822883484292;0.0;0.0;0.38251476257330225;0.3213522927748928;0.0;0.23525923081088307;0.0;0.0;0.1817822883484292;0.0;0.0;0.0;0.0;0.0;0.0;0.22407358170335817;0.0;0.0;0.0;0.3045226277899759;0.0;0.27784823988918267;0.0;0.0;0.3232957356574607;0.0;0.0;0.5662115987999495;0.26315085365937885;0.36351412531209704;0.0;0.36002148665087563;0.0;0.0;0.0;0.2946779048740996;0.0;0.0;0.0;0.0;0.34734268969227344;0.0;0.19457357436122563;0.0;0.0;0.0;0.27784823988918267;0.2610185749042658;0.0;0.0;0.19457357436122563;0.0;0.0;0.5761844883766932;0.0;0.3045226277899759;0.3169255118452034;0.4083573328522647;0.0;0.5848445824856439;0.28769296280505896;0.24138851853875337;0.257732911673192;0.0;0.33201565809507144;0.35118438028125815;0.0;0.2750478485085872;0.2946779048740996;0.3337551768301203;0.0;0.0;0.0;0.0;0.0;0.2610185749042658;0.0;0.0;0.29473729434033974;0.2610185749042658;0.0;0.3733132580465157;0.0;0.0;0.0;0.2610185749042658;0.0;0.32700881378021013;0.0;0.0;0.35507101221096676;0.0;0.30758775465669974;0.0;0.5946893054015201;0.0;0.0;0.18684511085235794;0.0;0.0;0.0;0.2610185749042658;0.0;0.2610185749042658;0.2610185749042658;0.2610185749042658;0.19457357436122563;0.0;0.3427767675553561;0.0;0.0;0.41824203644509217;0.0;0.2610185749042658;0.22541450789500678;0.41664419900085886;0.40261711425748287;0.0;0.2610185749042658;0.0;0.0;0.0;0.24138851853875337;0.0;0.0;0.32833723484393346;0.29286421195989804;0.2610185749042658;0.0;0.20858484291008988;0.0;0.0;0.20858484291008988
GO:0008344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.39818648944958435;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4672803373661739;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
