;GO:0016525;GO:0042416;GO:0007093;GO:0016925;GO:0034198;GO:0043068;GO:0042771;GO:0021952;GO:0046854;GO:0008344;GO:0090050;GO:1902949;GO:0071493;GO:0000188;GO:0030307;GO:0001666;GO:0071376;GO:0030308;GO:0001701;GO:0035556;GO:0007265;GO:0006611;GO:0042149;GO:0061844;GO:0051412;GO:0071480;GO:0032713;GO:0030890;GO:0050725;GO:0031100;GO:0032436;GO:0051897;GO:0090399;GO:0033089;GO:0032792;GO:0043123;GO:0097191;GO:0045786;GO:0042551;GO:0046599;GO:0045944;GO:0043401;GO:0043524;GO:0048661;GO:0000165;GO:0034605;GO:0071310;GO:0043372;GO:0019221;GO:0048146;GO:0051549;GO:0033233;GO:0038128;GO:2000379;GO:0050731;GO:0051545;GO:2000773;GO:0030522;GO:0046886;GO:0044344;GO:0007517;GO:0051310;GO:0042053;GO:0035767;GO:0030593;GO:2001238;GO:0001938;GO:0035924;GO:0010243;GO:2001234;GO:0018108;GO:0032092;GO:0007052;GO:0007173;GO:0006366;GO:0045721;GO:0046777;GO:0061418;GO:0002042;GO:0045444;GO:0045604;GO:0006367;GO:0060326;GO:0009749;GO:0035914;GO:0071850;GO:0030509;GO:0048168;GO:0043153;GO:2000278;GO:0072303;GO:0060291;GO:0032486;GO:0060292;GO:0032007;GO:0055007;GO:0014037;GO:0090303;GO:0007186;GO:0090023;GO:0061000;GO:1904706;GO:1904948;GO:0045736;GO:0030217;GO:0010629;GO:0010508;GO:0031668;GO:0010868;GO:0032870;GO:0010469;GO:0018105;GO:2000182;GO:1904031;GO:0007274;GO:0045586;GO:1901842;GO:0000122;GO:0006978;GO:0032868;GO:0000086;GO:0006977;GO:0000082;GO:0098759;GO:0033158;GO:0060070;GO:0010830;GO:2000210;GO:0035335;GO:0032743;GO:0060574;GO:0090400;GO:0006351;GO:0007166;GO:1901216;GO:0060337;GO:0006357;GO:0007567;GO:0090090;GO:0071222;GO:0001975;GO:0043066;GO:0070098;GO:0034599;GO:0070498;GO:0032733;GO:0071506;GO:0071866;GO:0045080;GO:0071504
GO:0016525;1.0;0.0;0.24227939969735374;0.0;0.0;0.0958787905648607;0.07089696035048804;0.0;0.0;0.0;0.6983757105850942;0.06242028310310705;0.0;0.21379956765764582;0.08286909503155064;0.0;0.0;0.25507875464315116;0.0;0.10833318547641663;0.08698815181417983;0.0;0.0;0.0;0.0;0.0;0.4256474045668193;0.0730780893714577;0.25919107011831444;0.0;0.07813955993013333;0.08259623759256089;0.0;0.36172288879919573;0.1900087023719055;0.08374716568965385;0.07856616948337138;0.2871620367824688;0.0;0.06777691012300328;0.10398160113830308;0.0814261716380233;0.24897512414872663;0.07741264248125142;0.088807183437777;0.0;0.0;0.38923396930756654;0.09675235423876306;0.07465448173072858;0.28706713031492054;0.06924808863294833;0.07130685517486617;0.07839788577878226;0.08399221716414468;0.16726531250088952;0.4898051232236084;0.08389486619033037;0.06493760372858155;0.0;0.0;0.0;0.06869686495430578;0.0;0.0;0.07438967568029999;0.07856616948337138;0.0;0.0;0.2604733605664676;0.0;0.06831089661235003;0.0;0.07491107867081562;0.0;0.2018524687632957;0.0;0.07150365709414588;0.0;0.0;0.4139661114599951;0.0;0.0;0.0;0.0;0.20420830868757894;0.0791323079736309;0.07478377054075536;0.06924808863294833;0.0795168067566958;0.543779074558145;0.07383290448711413;0.06542993326622881;0.2052888812990458;0.22518367550587148;0.0;0.0;0.0741160461305348;0.10548712854339526;0.07130685517486617;0.4785182704357738;0.20729069700704297;0.0;0.21644435889755725;0.0;0.33200877052892;0.0796663559822535;0.0;0.17538658001584995;0.0;0.0949494834133734;0.0;0.05930098439524709;0.0730780893714577;0.0;0.3380190564986405;0.18433671908620383;0.3036208522043045;0.0674400168447299;0.0;0.0;0.2287887303751964;0.0;0.0;0.06777691012300328;0.07889385952373623;0.3638559157350044;0.06315912437342337;0.0;0.3189326994333725;0.0;0.0;0.0;0.11425798973408394;0.07787374010713771;0.07630561676097752;0.11612074264718093;0.0;0.2472914904566508;0.0;0.0;0.30662801062900874;0.07722137780290092;0.0;0.07452314163626789;0.31986737524992215;0.0;0.18433671908620383;0.28706713031492054;0.0
GO:0042416;0.0;1.0;0.0227567745144836;0.17625498762273414;0.021355193019097305;0.0;0.02067940939458141;0.020275980933668714;0.10752273525291667;0.0;0.0;0.0;0.018924080213231;0.0;0.0;0.0;0.01835546266242781;0.0;0.0;0.02907512471150142;0.024460313871913754;0.0;0.02120834965913348;0.0;0.0;0.02062727568362247;0.0;0.0;0.0;0.0;0.0;0.0;0.019549669583091338;0.0;0.0;0.0;0.022515997531319814;0.0;0.020209588569859743;0.0;0.0;0.02318457567359441;0.0;0.0;0.20954959717753505;0.021849572953508645;0.028431759995776754;0.0;0.026624820439140058;0.0;0.0;0.0;0.020779219834586204;0.0;0.0;0.0;0.0;0.023754756698913866;0.0;0.02062727568362247;0.0;0.0;0.0;0.01920656017453798;0.02233148510547192;0.0;0.0;0.020401339940053793;0.0;0.0;0.20151839467733249;0.0;0.022152314799624193;0.021648764299347714;0.3237718002123831;0.0;0.20221312089649277;0.020827074288089328;0.01974202850009074;0.02270358440312335;0.0;0.2879638046672565;0.024059983999255626;0.0;0.021555863886025584;0.01974202850009074;0.02264903353887864;0.0;0.0;0.0;0.0;0.0;0.01932980117066826;0.0;0.0;0.02067940939458141;0.018758980498249034;0.0;0.02848423848811043;0.0;0.0;0.0;0.018758980498249034;0.0;0.022774214900071033;0.0;0.0;0.024313228515537185;0.0;0.02512298367747648;0.0;0.20005241858929554;0.0;0.0;0.020919068091574542;0.0;0.0;0.0;0.01983002654283323;0.0;0.023051035011281727;0.021708291142540363;0.0227567745144836;0.016643039333390182;0.0;0.022593042705441487;0.0;0.0;0.1911386458454616;0.0;0.01809729474646061;0.018924080213231;0.36838366668963013;0.030282476862841842;0.0;0.021981355279213428;0.0;0.0;0.0;0.02341696381729374;0.0;0.0;0.022198607070496666;0.02393837158402052;0.021555863886025584;0.0;0.017339728950274563;0.0;0.0;0.01835546266242781
GO:0007093;0.24227939969735374;0.0227567745144836;1.0;0.0252011737427843;0.02583683411954562;0.10958630098701146;0.08090989588606846;0.024273698447793368;0.028170876164840854;0.0;0.0787106714096632;0.0711993690605206;0.022361288791246044;0.23206508651737545;0.09464172457758682;0.0;0.021571664268412803;0.27709917418499685;0.0;0.12391517414427815;0.09937083403814799;0.0;0.025622199563988073;0.0;0.0;0.024778901438521708;0.1907289465529087;0.08341012422755613;0.0657010553197443;0.0;0.08921464252313445;0.09432853925613954;0.02324004615090918;0.07516829389172286;0.1907289465529087;0.09564964317247315;0.08970404357985803;0.8136851180178636;0.024178606006770725;0.4534171032898629;0.11890617454823808;0.0929856572856424;0.27043565764772737;0.08838079053450518;0.10146002754258568;0.02656402351015201;0.03696946606158272;0.08090989588606846;0.11059063414436639;0.08521755552988347;0.0727946041989137;0.07902023391615262;0.08137970778409427;0.08951098762163191;0.09593095174759601;0.1813868066112718;0.22278946337161173;0.09581919600427458;0.07408206249159803;0.024778901438521708;0.0;0.0;0.07838859763297769;0.0227567745144836;0.027279740639886856;0.08491391482092393;0.08970404357985803;0.02445358281625372;0.0;0.2829899801760364;0.02968431826113806;0.06863607478566043;0.637916537983073;0.08551179255932762;0.0340459695880667;0.219045080428727;0.029811433813277246;0.08160528587410766;0.023512388299017466;0.02783706823530992;0.08607451454369167;0.02938197572878932;0.02990412540661551;0.0;0.02613114966890965;0.6996336640825203;0.09035354965335862;0.0853658085100976;0.06953941260495494;0.090794693880593;0.06264862388848513;0.08427552321665102;0.07464595353740333;0.22278946337161173;0.24447732084341767;0.024854171100844123;0.022131132536977863;0.07444986707670843;0.12063884908750905;0.08137970778409427;0.21763505630557378;0.22497091801043279;0.022131132536977863;0.6124380528021667;0.02794332485431287;0.3342140514369245;0.09096628068985398;0.030296339639914235;0.1902245233135813;0.03156405827509802;0.10851799694989084;0.029416777693051288;0.06762854678005077;0.4890386614247453;0.0252011737427843;0.07022407236857017;0.18501452810299857;0.33015194244989987;0.07694855848583086;0.0;0.6697587863896541;0.7842327861303072;0.6592701473777287;0.019244612791856863;0.06805596226405464;0.090079982665607;0.08565558430285423;0.07204535698021512;0.027809969843376466;0.07120235356194203;0.021215975677512273;0.022361288791246044;0.04027160751897703;0.1307393371448839;0.08890971023579482;0.08711105528706119;0.13288586556562607;0.0;0.2685978701078432;0.028917196264956514;0.0;0.3334419224057065;0.08816140175527983;0.02971648922764682;0.08506695276685149;0.07141192327697983;0.020182268837947173;0.19996755034295768;0.0727946041989137;0.021571664268412803
GO:0016925;0.0;0.17625498762273414;0.0252011737427843;1.0;0.023493618260426462;0.0;0.0226783013298087;0.022194025132937303;0.11987712687294716;0.0;0.0;0.0;0.02058440795226302;0.0;0.0;0.0;0.01991340556736081;0.0;0.0;0.033187976108416506;0.027307271452216265;0.0;0.023316016121525878;0.0;0.0;0.022615617199934667;0.0;0.0;0.0;0.0;0.0;0.0;0.02132673965151502;0.0;0.0;0.0;0.024906228224258288;0.0;0.022114502266200285;0.0;0.0;0.025726876097397496;0.0;0.0;0.3416575722938104;0.024093356294993446;0.03235233779161946;0.0;0.030033031860306307;0.0;0.0;0.0;0.022798395911577007;0.0;0.0;0.0;0.0;0.026430857739783008;0.0;0.022615617199934667;0.0;0.0;0.0;0.020919068091574542;0.02468065813041035;0.0;0.0;0.022344310956209142;0.0;0.0;0.558352056849809;0.0;0.024461993820790114;0.023849417185646194;0.21697311755882448;0.0;0.3283328644376458;0.022856015435949797;0.021555863886025584;0.025135959568081075;0.0;0.15360966050735989;0.026809277513876375;0.0;0.02373671883565217;0.021555863886025584;0.025069111026748272;0.0;0.0;0.0;0.0;0.0;0.021065349530960804;0.0;0.0;0.0226783013298087;0.020389216306868893;0.0;0.03242030442350502;0.0;0.0;0.0;0.020389216306868893;0.0;0.025222563800652447;0.0;0.0;0.027124082975488913;0.0;0.028135788283675037;0.0;0.5538328960238788;0.0;0.0;0.022966853773047347;0.0;0.0;0.0;0.021660817699326165;0.0;0.02556254675463227;0.023921681448272822;0.0252011737427843;0.017913791370828665;0.0;0.02500053366913018;0.0;0.0;0.3084264854932801;0.0;0.01960991546369627;0.02058440795226302;0.25131062047778474;0.034770356498777584;0.0;0.024253693733463998;0.0;0.0;0.0;0.026013338331420797;0.0;0.0;0.024518454824779018;0.026658371446777723;0.02373671883565217;0.0;0.018723519825233667;0.0;0.0;0.01991340556736081
GO:0034198;0.0;0.021355193019097305;0.02583683411954562;0.023493618260426462;1.0;0.0;0.3947269697954007;0.022685555746831114;0.026054074570735202;0.0;0.0;0.0;0.27360024951971523;0.0;0.0;0.3463354251400818;0.2645047137945599;0.0;0.0;0.034299274744592836;0.028055194058514824;0.0;0.7989521693221792;0.42412835542510996;0.18175916672187178;0.30120786317949433;0.0;0.0;0.0;0.0;0.0;0.0;0.021780212890886292;0.0;0.0;0.0;0.025526913357560136;0.0;0.02260247808503929;0.0;0.0;0.026389681874860144;0.0;0.0;0.028596386280873007;0.419949975593871;0.4351165434251336;0.0;0.03094019909607669;0.0;0.0;0.0;0.023317373979722566;0.0;0.0;0.0;0.0;0.027130926929223115;0.0;0.30120786317949433;0.0;0.0;0.0;0.021355193019097305;0.02529001383159382;0.0;0.0;0.29751386962340987;0.2537287372314589;0.0;0.02734341244764057;0.0;0.025060468969913537;0.024417945322409495;0.0310018770917311;0.0;0.02745123343907045;0.3978907660985262;0.022019239117364506;0.025768293075866488;0.0;0.02708666893163923;0.027529809716552837;0.21206367816820076;0.024299823175505535;0.022019239117364506;0.025698043574687853;0.0;0.39050683186191454;0.0;0.0;0.0;0.02150765967640577;0.0;0.0;0.02319176461071406;0.020803309448960187;0.0;0.03347996596305476;0.0;0.0;0.0;0.020803309448960187;0.0;0.0258593173294065;0.0;0.0;0.8412669018056623;0.0;0.3768051862127797;0.0;0.02711624311636132;0.0;0.0;0.47847881698014105;0.0;0.0;0.0;0.3766345755463586;0.21436572460412526;0.026216804620651513;0.41688611047489094;0.02583683411954562;0.23747157671042765;0.0;0.02562598706895579;0.0;0.0;0.025745071095439265;0.0;0.019992662136233238;0.3575343144581695;0.03608095944547765;0.03599210398451111;0.0;0.024841897401615937;0.0;0.0;0.0;0.45945925592217524;0.18428860366994076;0.0;0.025119729810165282;0.46585313680529966;0.024299823175505535;0.0;0.24840548548789726;0.0;0.0;0.2645047137945599
GO:0043068;0.0958787905648607;0.0;0.10958630098701146;0.0;0.0;1.0;0.0954086108667472;0.0;0.0;0.0;0.24648963717538894;0.21933618177790845;0.0;0.09435684905210147;0.30716446266210756;0.0;0.0;0.1166803078635257;0.0;0.16150279435476178;0.12217289467924282;0.0;0.0;0.0;0.0;0.0;0.07232920024234386;0.26394021523937666;0.20001374785289175;0.0;0.28600507986693674;0.30592914643813063;0.0;0.2335727448333988;0.0821903738903743;0.31115208312958664;0.1078797978026317;0.13518806839011713;0.0;0.0904761182579594;0.40856063598648507;0.11266141490801684;0.5873899826687179;0.2827998546324093;0.12534619199682479;0.0;0.0;0.25461084340799434;0.13958363343676775;0.27074944160963366;0.2250287512498826;0.09279198161827724;0.09606256606891463;0.2871471009455513;0.3122683092095111;0.07100331633191287;0.08994826601404668;0.11684797225999516;0.22965191931680912;0.0;0.0;0.0;0.09192220694893313;0.0;0.0;0.732139121786363;0.28789190048657504;0.0;0.0;0.6207895154633662;0.0;0.08248885152461076;0.0;0.10187345118187;0.0;0.08818613032359143;0.0;0.09637704408011395;0.0;0.0;0.1026731216827259;0.0;0.0;0.0;0.0;0.08939306251349499;0.10882055388130994;0.10166632567495379;0.08165883061079844;0.1094610929514165;0.18948199844647104;0.2671936229409066;0.08681776344662297;0.08994826601404668;0.10035486477572707;0.0;0.0;0.24223825330352344;0.1559816530061293;0.25635601173255407;0.08752514552248673;0.09097949625739131;0.0;0.0957399225839298;0.0;0.14339509273961662;0.2927775966054405;0.0;0.07494980803436226;0.0;0.13629794058319117;0.0;0.07746856400190438;0.26394021523937666;0.0;0.08089346640448741;0.06983913974196758;0.1451080358174317;0.08994826601404668;0.0;0.0;0.2729450504673097;0.0;0.0;0.07962082376408723;0.10842397786653446;0.10207759851953219;0.6038213648861683;0.0;0.22977832059123632;0.0;0.0;0.0;0.17329178542468127;0.7547462911283043;0.10415141447596832;0.17708325028883784;0.0;0.11234525676570294;0.0;0.0;0.7620120716561737;0.10565643331471919;0.0;0.10124272394821818;0.2305762386122076;0.0;0.4115182688200907;0.2250287512498826;0.0
GO:0042771;0.07089696035048804;0.02067940939458141;0.08090989588606846;0.0226783013298087;0.3947269697954007;0.0954086108667472;1.0;0.021924451421384397;0.02505513673988873;0.0;0.07111989241258229;0.06493053510876767;0.2650791369456456;0.07229474390970289;0.08387734595985998;0.33197432796859233;0.25653247972890525;0.08471255315413803;0.0;0.5449425566909692;0.44982112551960607;0.0;0.391781048393562;0.19093475602217475;0.17568270051540855;0.2909126996002189;0.0571401911614203;0.07493466607903784;0.060326504810192534;0.0;0.07958660532105954;0.08363125879756991;0.02107770458187479;0.06821520878684885;0.06493053510876767;0.08466806789632253;0.7094801118631624;0.09406185670711482;0.0218468452509813;0.06999448524519496;0.10239608598566399;0.21869298904971582;0.08290444648239924;0.07892235016013914;0.4581345024767668;0.40467071417442246;0.41395427430956516;0.0729105636071166;0.25469866971347194;0.07639024117564523;0.06625461593292258;0.0713725303759227;0.19410974823925256;0.07982235427442386;0.08488841580947074;0.05774322622046807;0.06967815110957121;0.224590869483571;0.06731943923264219;0.2909126996002189;0.0;0.0;0.0708568403404582;0.02067940939458141;0.024347747052696603;0.07614615794821768;0.07997584360893462;0.2874654639824627;0.2420421828489554;0.08630269071407547;0.026245243033597453;0.06121417752376265;0.02413491653699713;0.2029416443358363;0.029597730552548655;0.06861604341248287;0.026344561571762744;0.3841482655647238;0.021301480959127362;0.024790738209430313;0.07707814149732789;0.02600861888682059;0.02641692173916138;0.20383790003100252;0.02342862695588084;0.0693445216752181;0.2131782055661594;0.07650934968621761;0.1763067751328851;0.08084162228403892;0.05774322622046807;0.07563239510154253;0.34818669010065256;0.06967815110957121;0.07576424278416961;0.0223969095881914;0.020161478237968645;0.06678805247624074;0.27458700254020446;0.07329185094917633;0.06821520878684885;0.07029537494338661;0.020161478237968645;0.07310388819038618;0.02487497591853578;0.09390657994097551;0.08097762357759077;0.34804812759362075;0.060326504810192534;0.3608307803270227;0.09459782613459605;0.026035884626992783;0.06194765440710911;0.07493466607903784;0.0226783013298087;0.06411844068378712;0.055574820771238084;0.09875941838032018;0.7390330980944805;0.2059639258848597;0.025205591530145576;0.8151613156652248;0.024854171100844123;0.23102578372011792;0.06159657024935859;0.21260301633970322;0.07674203570482166;0.06563337391235209;0.024769243988015353;0.06416277850195906;0.01939916358446598;0.3463991267237324;0.034193046740910726;0.2941148400741227;0.0793438485681276;0.20633614073211776;0.11259662458766755;0.0;0.08240400982736301;0.33399786935599013;0.17804474026943207;0.09961063003977622;0.20855838668088045;0.4471255616701391;0.20199510838490714;0.0643329080662037;0.2413612637378061;0.06315174622108581;0.06625461593292258;0.25653247972890525
GO:0021952;0.0;0.020275980933668714;0.024273698447793368;0.022194025132937303;0.022685555746831114;0.0;0.021924451421384397;1.0;0.024465350352220243;0.0;0.0;0.0;0.019961425850583678;0.0;0.0;0.0;0.01932980117066826;0.0;0.22498438772580365;0.03159801605360953;0.026221636710213492;0.0;0.022519917677906957;0.0;0.0;0.02186586001337612;0.0;0.0;0.0;0.21039684576537307;0.0;0.0;0.26597879314693545;0.0;0.0;0.0;0.023999945204943005;0.0;0.27548473540305446;0.0;0.0;0.024761043995769613;0.0;0.0;0.02669380563891639;0.023244256772384637;0.030839612027823454;0.0;0.02872503882788926;0.0;0.0;0.0;0.022036674815599528;0.0;0.0;0.0;0.0;0.025412491185603462;0.0;0.02186586001337612;0.21637785626663134;0.0;0.0;0.020275980933668714;0.023790423392701078;0.0;0.0;0.02161214347188439;0.0;0.0;0.02559881963641493;0.0;0.19933016568012663;0.02301712748014908;0.028778193728951164;0.0;0.02569329716516224;0.02209050384407466;0.020873666878203672;0.3117418616151879;0.0;0.025373658104110977;0.025762119246723437;0.0;0.29499100308691345;0.020873666878203672;0.0241511537970053;0.0;0.0;0.0;0.1547185392686455;0.0;0.020413377208106327;0.0;0.0;0.2822746284713437;0.25463698052413003;0.0;0.030901365241713927;0.0;0.0;0.0;0.25463698052413003;0.0;0.3127763851879532;0.0;0.0;0.02605267940622733;0.0;0.026984665231013776;0.0;0.025399608128032485;0.0;0.0;0.022194025132937303;0.0;0.0;0.0;0.020972067521626378;0.0;0.02460878496291955;0.02308442892073447;0.024273698447793368;0.017440114187681783;0.0;0.024087500317151744;0.0;0.0;0.024192685514444073;0.0;0.24518545395276028;0.25700091452395357;0.0331039556156619;0.0330291427990822;0.0;0.023393457114963385;0.0;0.0;0.0;0.025026290496620356;0.0;0.0;0.02363967470695421;0.025622740951746933;0.022912140393025315;0.0;0.01820667084357273;0.0;0.0;0.01932980117066826
GO:0046854;0.0;0.10752273525291667;0.028170876164840854;0.11987712687294716;0.026054074570735202;0.0;0.02505513673988873;0.024465350352220243;1.0;0.0;0.0;0.0;0.022523830502730362;0.0;0.0;0.0;0.021722890458909478;0.0;0.0;0.03853808625661973;0.03082875903075967;0.0;0.02583583071830609;0.0;0.0;0.024978646799923364;0.0;0.0;0.0;0.0;0.0;0.0;0.02341566422709864;0.0;0.0;0.0;0.027802829889532695;0.0;0.024368753374837914;0.0;0.0;0.028829394659599016;0.0;0.0;0.5991828104461956;0.02679371907144916;0.037415866625345705;0.0;0.03434816872050259;0.0;0.0;0.0;0.025201805300743303;0.0;0.0;0.0;0.0;0.029716333701222824;0.0;0.024978646799923364;0.0;0.0;0.0;0.022925138196927788;0.027522036813528328;0.0;0.0;0.024648097165010242;0.0;0.0;0.5704058424576514;0.0;0.027250403628723475;0.02649237664524657;0.16241752076938198;0.0;0.572872188658585;0.02527223245117497;0.023692162428365488;0.028089411596356677;0.0;0.13995477546217505;0.030195532111376197;0.0;0.026353388905151504;0.023692162428365488;0.0280059569365948;0.0;0.0;0.0;0.0;0.0;0.023100938576977263;0.0;0.0;0.02505513673988873;0.02229033359681087;0.0;0.03750680325435487;0.0;0.0;0.0;0.02229033359681087;0.0;0.028197607125796317;0.0;0.0;0.030595478725091167;0.0;0.03188888965846963;0.0;0.5652155820474355;0.0;0.0;0.02540781346444151;0.0;0.0;0.0;0.0238190112313155;0.0;0.028623199887183627;0.026581574771059352;0.028170876164840854;0.019364880698138413;0.0;0.02792039816157154;0.0;0.0;0.429629218601754;0.0;0.021362239030958803;0.022523830502730362;0.19250822240344617;0.04068829496102392;0.0;0.026992159602965752;0.0;0.0;0.0;0.029189598110446753;0.0;0.0;0.027320488624102704;0.03000423289521534;0.026353388905151504;0.0;0.020314582176754532;0.0;0.0;0.021722890458909478
GO:0008344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3181852681164429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24633574876764608;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
