;GO:0016525;GO:0042416;GO:0007093;GO:0016925;GO:0034198;GO:0043068;GO:0042771;GO:0021952;GO:0046854;GO:0008344;GO:0090050;GO:1902949;GO:0071493;GO:0000188;GO:0030307;GO:0001666;GO:0071376;GO:0030308;GO:0001701;GO:0035556;GO:0007265;GO:0006611;GO:0042149;GO:0061844;GO:0051412;GO:0071480;GO:0032713;GO:0030890;GO:0050725;GO:0031100;GO:0032436;GO:0051897;GO:0090399;GO:0033089;GO:0032792;GO:0043123;GO:0097191;GO:0045786;GO:0042551;GO:0046599;GO:0045944;GO:0043401;GO:0043524;GO:0048661;GO:0000165;GO:0034605;GO:0071310;GO:0043372;GO:0019221;GO:0048146;GO:0051549;GO:0033233;GO:0038128;GO:2000379;GO:0050731;GO:0051545;GO:2000773;GO:0030522;GO:0046886;GO:0044344;GO:0007517;GO:0051310;GO:0042053;GO:0035767;GO:0030593;GO:2001238;GO:0001938;GO:0035924;GO:0010243;GO:2001234;GO:0018108;GO:0032092;GO:0007052;GO:0007173;GO:0006366;GO:0045721;GO:0046777;GO:0061418;GO:0002042;GO:0045444;GO:0045604;GO:0006367;GO:0060326;GO:0009749;GO:0035914;GO:0071850;GO:0030509;GO:0048168;GO:0043153;GO:2000278;GO:0072303;GO:0060291;GO:0032486;GO:0060292;GO:0032007;GO:0055007;GO:0014037;GO:0090303;GO:0007186;GO:0090023;GO:0061000;GO:1904706;GO:1904948;GO:0045736;GO:0030217;GO:0010629;GO:0010508;GO:0031668;GO:0010868;GO:0032870;GO:0010469;GO:0018105;GO:2000182;GO:1904031;GO:0007274;GO:0045586;GO:1901842;GO:0000122;GO:0006978;GO:0032868;GO:0000086;GO:0006977;GO:0000082;GO:0098759;GO:0033158;GO:0060070;GO:0010830;GO:2000210;GO:0035335;GO:0032743;GO:0060574;GO:0090400;GO:0006351;GO:0007166;GO:1901216;GO:0060337;GO:0006357;GO:0007567;GO:0090090;GO:0071222;GO:0001975;GO:0043066;GO:0070098;GO:0034599;GO:0070498;GO:0032733;GO:0071506;GO:0071866;GO:0045080;GO:0071504
GO:0016525;1.0;0.0;0.052693550906917914;0.0;0.0;0.029554417434315347;0.027069916134224936;0.0;0.0;0.0;0.06964872635289629;0.0035466333717426267;0.0;0.003049715297646511;0.029554417434315347;0.0;0.0;0.052693550906917914;0.0;0.029554417434315347;0.029554417434315347;0.0;0.0;0.0;0.0;0.0;0.15674420007313908;0.008823175234248635;0.007231847751660943;0.0;0.0011819119186969524;0.01873144595815766;0.0;0.023129755675912387;0.02847613625901737;0.01867714624936025;0.029554417434315347;0.052693550906917914;0.0;0.029554417434315347;0.0030507844279764845;0.029554417434315347;0.04432685872670267;0.029554417434315347;0.019295301441722517;0.0;0.0;0.012949605651363556;0.029554417434315347;0.029554417434315347;0.026724994166719432;0.029554417434315347;0.029554417434315347;0.029554417434315347;0.005730222168749597;0.008226308904547598;0.1410300091255296;0.029554417434315347;0.014974512205844807;0.0;0.0;0.0;0.029554417434315347;0.0;0.0;0.012470672872285853;0.029554417434315347;0.0;0.0;0.027265876143688635;0.0;0.022284038081440277;0.0;0.029554417434315347;0.0;0.01627910546008787;0.0;0.00838355536972487;0.0;0.0;0.15277603671478152;0.0;0.0;0.0;0.0;0.052693550906917914;0.015805707412652994;0.029554417434315347;0.029554417434315347;0.029554417434315347;0.026885098983453506;0.029554417434315347;0.029554417434315347;0.052693550906917914;0.03324772262229147;0.0;0.0;0.029554417434315347;0.029554417434315347;0.004722278411921194;0.03520502473039505;0.052693550906917914;0.0;0.0027202231284190912;0.0;0.052693550906917914;0.020590617912554315;0.0;0.013546785689486529;0.0;0.029554417434315347;0.0;0.02071307345746631;0.0035058652038434863;0.0;0.138513304494592;0.004747876596568217;0.004334589126298501;0.029554417434315347;0.0;0.0;0.008965476199807223;0.0;0.0;0.023433280073941302;0.029554417434315347;0.052693550906917914;0.029554417434315347;0.0;0.052693550906917914;0.0;0.0;0.0;0.029554417434315347;0.029554417434315347;0.029554417434315347;0.01796646261110231;0.0;0.03359778734293871;0.0;0.0;0.052693550906917914;0.029554417434315347;0.0;0.029554417434315347;0.052693550906917914;0.0;0.052693550906917914;0.00947687708432838;0.0
GO:0042416;0.0;1.0;0.006630447522617406;0.03820568060901855;0.006630447522617406;0.0;0.006630447522617406;0.006630447522617406;0.02718198537023622;0.0;0.0;0.0;0.006630447522617406;0.0;0.0;0.0;0.006630447522617406;0.0;0.0;0.006630447522617406;0.006630447522617406;0.0;0.006630447522617406;0.0;0.0;0.006630447522617406;0.0;0.0;0.0;0.0;0.0;0.0;0.006630447522617406;0.0;0.0;0.0;0.006630447522617406;0.0;0.006630447522617406;0.0;0.0;0.006630447522617406;0.0;0.0;0.03820568060901855;0.006630447522617406;0.006630447522617406;0.0;0.006630447522617406;0.0;0.0;0.0;0.006630447522617406;0.0;0.0;0.0;0.0;0.006630447522617406;0.0;0.006630447522617406;0.0;0.0;0.0;0.006630447522617406;0.006630447522617406;0.0;0.0;0.006630447522617406;0.0;0.0;0.03820568060901855;0.0;0.006630447522617406;0.006630447522617406;0.08912422272230677;0.0;0.03820568060901855;0.006321202829729875;0.006630447522617406;0.006630447522617406;0.0;0.10246603201354904;0.006630447522617406;0.0;0.006630447522617406;0.006630447522617406;0.006630447522617406;0.0;0.0;0.0;0.0;0.0;0.006630447522617406;0.0;0.0;0.006630447522617406;0.006630447522617406;0.0;0.006630447522617406;0.0;0.0;0.0;0.006630447522617406;0.0;0.006630447522617406;0.0;0.0;0.006630447522617406;0.0;0.006630447522617406;0.0;0.03820568060901855;0.0;0.0;0.006630447522617406;0.0;0.0;0.0;0.006630447522617406;0.0;0.006630447522617406;0.003791488894109078;0.006630447522617406;0.006630447522617406;0.0;0.006630447522617406;0.0;0.0;0.03820568060901855;0.0;0.006630447522617406;0.006630447522617406;0.08950514421834987;0.006630447522617406;0.0;0.006630447522617406;0.0;0.0;0.0;0.006630447522617406;0.0;0.0;0.006630447522617406;0.006630447522617406;0.006630447522617406;0.0;0.006630447522617406;0.0;0.0;0.006630447522617406
GO:0007093;0.052693550906917914;0.006630447522617406;1.0;0.010797935324323481;0.025470402488958214;0.06022813034453687;0.0482638511496623;0.025470402488958214;0.015393928619663268;0.0;0.0123403187047819;0.006323410249498067;0.025470402488958214;0.009167127394920439;0.06022813034453687;0.0;0.007277504342912662;0.18103950360622761;0.0;0.06022813034453687;0.06022813034453687;0.0;0.025470402488958214;0.0;0.0;0.025470402488958214;0.06022813034453687;0.015731131713214507;0.007231847751660943;0.0;0.002107269953595471;0.03339691615813532;0.025470402488958214;0.007977618639555543;0.02847613625901737;0.0333001034066708;0.06022813034453687;0.32030554791793797;0.025470402488958214;0.09107083769897623;0.005439344724655555;0.06022813034453687;0.13324193287088393;0.06022813034453687;0.0344022327979711;0.025470402488958214;0.025470402488958214;0.0044664118751067015;0.06022813034453687;0.06022813034453687;0.026724994166719432;0.06022813034453687;0.06022813034453687;0.06022813034453687;0.010216603126352617;0.024727430057537497;0.14556297468019164;0.06022813034453687;0.026698554386281926;0.025470402488958214;0.0;0.0;0.06022813034453687;0.025470402488958214;0.025470402488958214;0.02223437620788067;0.06022813034453687;0.025470402488958214;0.0;0.08195839143942517;0.00995265833540629;0.025470402488958214;0.0856589096286086;0.06022813034453687;0.00576711589335461;0.04893330001758997;0.018629235703855225;0.014947318878383303;0.025470402488958214;0.025470402488958214;0.06022813034453687;0.007057077111086225;0.025470402488958214;0.0;0.025470402488958214;0.46319910819315946;0.02818051988402438;0.06022813034453687;0.03378036353319867;0.05282283015760629;0.007819596168383732;0.05462324715381701;0.06022813034453687;0.1641487985490368;0.0999392005885697;0.025470402488958214;0.025470402488958214;0.03378036353319867;0.06022813034453687;0.008419506777565193;0.035574975379128515;0.18103950360622761;0.025470402488958214;0.01446670442238554;0.025470402488958214;0.06022813034453687;0.03671169548821159;0.025470402488958214;0.04072023060744154;0.025470402488958214;0.06022813034453687;0.009940745085628543;0.036930025540021796;0.009451706482078982;0.025470402488958214;0.047774232259325464;0.004747876596568217;0.013029324657314607;0.05473596929477336;0.0;0.0856589096286086;0.06895117873527666;0.0856589096286086;0.025470402488958214;0.023433280073941302;0.06022813034453687;0.06022813034453687;0.06022813034453687;0.018785553326515915;0.03378036353319867;0.025470402488958214;0.025470402488958214;0.005791764842280598;0.06022813034453687;0.06022813034453687;0.06022813034453687;0.03203300198081839;0.0;0.1009914587757903;0.014148413061266386;0.0;0.18103950360622761;0.06022813034453687;0.025470402488958214;0.06022813034453687;0.03378036353319867;0.007414005283503613;0.18103950360622761;0.00947687708432838;0.01181199151734236
GO:0016925;0.0;0.03820568060901855;0.010797935324323481;1.0;0.010797935324323481;0.0;0.010797935324323481;0.010797935324323481;0.04426689435566987;0.0;0.0;0.0;0.010797935324323481;0.0;0.0;0.0;0.007277504342912662;0.0;0.0;0.010797935324323481;0.010797935324323481;0.0;0.010797935324323481;0.0;0.0;0.010797935324323481;0.0;0.0;0.0;0.0;0.0;0.0;0.010797935324323481;0.0;0.0;0.0;0.010797935324323481;0.0;0.010797935324323481;0.0;0.0;0.010797935324323481;0.0;0.0;0.4714746769733058;0.010797935324323481;0.010797935324323481;0.0;0.010797935324323481;0.0;0.0;0.0;0.010797935324323481;0.0;0.0;0.0;0.0;0.010797935324323481;0.0;0.010797935324323481;0.0;0.0;0.0;0.010797935324323481;0.010797935324323481;0.0;0.0;0.010797935324323481;0.0;0.0;0.44676550133811305;0.0;0.010797935324323481;0.010797935324323481;0.05214194580361808;0.0;0.4714746769733058;0.006321202829729875;0.010797935324323481;0.010797935324323481;0.0;0.028930983336468746;0.010797935324323481;0.0;0.010797935324323481;0.010797935324323481;0.010797935324323481;0.0;0.0;0.0;0.0;0.0;0.010797935324323481;0.0;0.0;0.010797935324323481;0.010797935324323481;0.0;0.010797935324323481;0.0;0.0;0.0;0.010797935324323481;0.0;0.010797935324323481;0.0;0.0;0.010797935324323481;0.0;0.010797935324323481;0.0;0.4462307267251248;0.0;0.0;0.010797935324323481;0.0;0.0;0.0;0.010797935324323481;0.0;0.010797935324323481;0.003791488894109078;0.010797935324323481;0.010797935324323481;0.0;0.010797935324323481;0.0;0.0;0.4714746769733058;0.0;0.010797935324323481;0.010797935324323481;0.052364803152556746;0.010797935324323481;0.0;0.010797935324323481;0.0;0.0;0.0;0.010797935324323481;0.0;0.0;0.010797935324323481;0.010797935324323481;0.010797935324323481;0.0;0.007414005283503613;0.0;0.0;0.010797935324323481
GO:0034198;0.0;0.006630447522617406;0.025470402488958214;0.010797935324323481;1.0;0.0;0.15439449305557584;0.029052828007225057;0.015393928619663268;0.0;0.0;0.0;0.1167578812994488;0.0;0.0;0.052974558484462496;0.029246928664387137;0.0;0.0;0.029052828007225057;0.029052828007225057;0.0;0.9729471425225538;0.052974558484462496;0.021119677378165464;0.1167578812994488;0.0;0.0;0.0;0.0;0.0;0.0;0.029052828007225057;0.0;0.0;0.0;0.029052828007225057;0.0;0.029052828007225057;0.0;0.0;0.029052828007225057;0.0;0.0;0.01454866207651827;0.21976666605762057;0.1167578812994488;0.0;0.029052828007225057;0.0;0.0;0.0;0.029052828007225057;0.0;0.0;0.0;0.0;0.029052828007225057;0.0;0.1167578812994488;0.0;0.0;0.0;0.029052828007225057;0.02584317478281109;0.0;0.0;0.1167578812994488;0.029052828007225057;0.0;0.00995265833540629;0.0;0.029052828007225057;0.029052828007225057;0.00576711589335461;0.0;0.018629235703855225;0.047815987862464146;0.029052828007225057;0.029052828007225057;0.0;0.007057077111086225;0.029052828007225057;0.029052828007225057;0.029052828007225057;0.027979297749354683;0.011917507312416479;0.0;0.052974558484462496;0.0;0.0;0.0;0.029052828007225057;0.0;0.0;0.029052828007225057;0.029052828007225057;0.0;0.029052828007225057;0.0;0.0;0.0;0.029052828007225057;0.0;0.029052828007225057;0.0;0.0;0.38966850320020124;0.0;0.1167578812994488;0.0;0.009940745085628543;0.0;0.0;0.06378332281498633;0.0;0.0;0.0;0.17509858889972207;0.029052828007225057;0.029052828007225057;0.028680267320125612;0.029052828007225057;0.1167578812994488;0.0;0.029052828007225057;0.0;0.0;0.018785553326515915;0.0;0.029052828007225057;0.21976666605762057;0.005791764842280598;0.029052828007225057;0.0;0.029052828007225057;0.0;0.0;0.0;0.05685982556920437;0.029052828007225057;0.0;0.029052828007225057;0.21976666605762057;0.029052828007225057;0.0;0.029795500411509926;0.0;0.0;0.04747018442228691
GO:0043068;0.029554417434315347;0.0;0.06022813034453687;0.0;0.0;1.0;0.0482638511496623;0.0;0.0;0.0;0.03696712984907586;0.018942649162828375;0.0;0.003049715297646511;0.2957651458057049;0.0;0.0;0.09843484775068445;0.0;0.1340598696160366;0.1340598696160366;0.0;0.0;0.0;0.0;0.0;0.06874165782552993;0.04712477875388824;0.021663999227248668;0.0;0.006312618325767675;0.10004507709335599;0.0;0.02389805897157093;0.02847613625901737;0.09975506111888617;0.1340598696160366;0.1340598696160366;0.0;0.0893509322764291;0.016294308724158792;0.1340598696160366;0.07700130145181154;0.375878503948384;0.0344022327979711;0.0;0.0;0.013379753934762087;0.1340598696160366;0.37418217847357504;0.08005841285072166;0.10204050678676367;0.1340598696160366;0.21161286831757853;0.03060524638168383;0.008226308904547598;0.048425816673944556;0.1340598696160366;0.07997920883500724;0.0;0.0;0.0;0.1340598696160366;0.0;0.0;0.16585407901382096;0.2732041168321589;0.0;0.0;0.0473642393933765;0.0;0.05669375451644645;0.0;0.1340598696160366;0.0;0.01627910546008787;0.0;0.014947318878383303;0.0;0.0;0.1135850238144896;0.0;0.0;0.0;0.0;0.06616074451619969;0.02818051988402438;0.1340598696160366;0.07519063110438573;0.05282283015760629;0.023424680823839906;0.1636314846172366;0.1340598696160366;0.054608939142995035;0.03324772262229147;0.0;0.0;0.1277147310742887;0.1340598696160366;0.02522179594849674;0.011835064786733863;0.09844323943383655;0.0;0.0027202231284190912;0.0;0.07519063110438573;0.10997495660841895;0.0;0.013546785689486529;0.0;0.1340598696160366;0.0;0.036930025540021796;0.01872490545475932;0.0;0.047774232259325464;0.0026629582642753993;0.004334589126298501;0.05473596929477336;0.0;0.0;0.026857322794154717;0.0;0.0;0.023433280073941302;0.1340598696160366;0.1340598696160366;0.5721100632254534;0.0;0.12205432162818906;0.0;0.0;0.0;0.1340598696160366;0.7034084063659407;0.1340598696160366;0.03203300198081839;0.0;0.03359778734293871;0.0;0.0;0.1706058712769813;0.1340598696160366;0.0;0.1340598696160366;0.12205432162818906;0.0;0.13309823465452503;0.02838929480843504;0.0
GO:0042771;0.027069916134224936;0.006630447522617406;0.0482638511496623;0.010797935324323481;0.15439449305557584;0.0482638511496623;1.0;0.020410723484471798;0.015393928619663268;0.0;0.0123403187047819;0.006323410249498067;0.08202687976685719;0.003049715297646511;0.0482638511496623;0.03721665459450113;0.029246928664387137;0.0482638511496623;0.0;0.1404456285627643;0.1404456285627643;0.0;0.15439449305557584;0.020410723484471798;0.020410723484471798;0.08202687976685719;0.027069916134224936;0.015731131713214507;0.007231847751660943;0.0;0.002107269953595471;0.03339691615813532;0.020410723484471798;0.007977618639555543;0.02847613625901737;0.0333001034066708;0.1404456285627643;0.0482638511496623;0.020410723484471798;0.0482638511496623;0.005439344724655555;0.11778989978012246;0.04432685872670267;0.0482638511496623;0.10010894477299503;0.15439449305557584;0.08202687976685719;0.0044664118751067015;0.11778989978012246;0.0482638511496623;0.026724994166719432;0.0482638511496623;0.11778989978012246;0.0482638511496623;0.010216603126352617;0.008226308904547598;0.0482638511496623;0.11778989978012246;0.026698554386281926;0.08202687976685719;0.0;0.0;0.0482638511496623;0.020410723484471798;0.020410723484471798;0.02223437620788067;0.0482638511496623;0.08202687976685719;0.020410723484471798;0.027265876143688635;0.00995265833540629;0.020410723484471798;0.020410723484471798;0.11778989978012246;0.00576711589335461;0.01627910546008787;0.018629235703855225;0.047815987862464146;0.020410723484471798;0.020410723484471798;0.0482638511496623;0.007057077111086225;0.020410723484471798;0.020410723484471798;0.020410723484471798;0.0482638511496623;0.06877570964235426;0.0482638511496623;0.027069916134224936;0.0482638511496623;0.007819596168383732;0.0482638511496623;0.1404456285627643;0.0482638511496623;0.03324772262229147;0.020410723484471798;0.020410723484471798;0.027069916134224936;0.11778989978012246;0.008419506777565193;0.011835064786733863;0.0482638511496623;0.020410723484471798;0.0027202231284190912;0.020410723484471798;0.027069916134224936;0.03671169548821159;0.08202687976685719;0.013546785689486529;0.08202687976685719;0.0482638511496623;0.009940745085628543;0.036930025540021796;0.006250723331024727;0.020410723484471798;0.047774232259325464;0.0026629582642753993;0.004334589126298501;0.17576938056429434;0.020410723484471798;0.020410723484471798;0.03265085898797086;0.020410723484471798;0.08202687976685719;0.023433280073941302;0.11778989978012246;0.0482638511496623;0.0482638511496623;0.018785553326515915;0.027069916134224936;0.020410723484471798;0.15439449305557584;0.005791764842280598;0.11778989978012246;0.0482638511496623;0.11778989978012246;0.03203300198081839;0.0;0.03359778734293871;0.05685982556920437;0.020410723484471798;0.0482638511496623;0.11778989978012246;0.15439449305557584;0.11778989978012246;0.027069916134224936;0.029795500411509926;0.0482638511496623;0.00947687708432838;0.04747018442228691
GO:0021952;0.0;0.006630447522617406;0.025470402488958214;0.010797935324323481;0.029052828007225057;0.0;0.020410723484471798;1.0;0.015393928619663268;0.0;0.0;0.0;0.04084403161000327;0.0;0.0;0.0;0.007277504342912662;0.0;0.05018769374336425;0.05018769374336425;0.05018769374336425;0.0;0.029052828007225057;0.0;0.0;0.05018769374336425;0.0;0.0;0.0;0.05018769374336425;0.0;0.0;0.206441331167835;0.0;0.0;0.0;0.05018769374336425;0.0;0.206441331167835;0.0;0.0;0.05018769374336425;0.0;0.0;0.01454866207651827;0.05018769374336425;0.05018769374336425;0.0;0.05018769374336425;0.0;0.0;0.0;0.05018769374336425;0.0;0.0;0.0;0.0;0.05018769374336425;0.0;0.034541580701594334;0.05018769374336425;0.0;0.0;0.05018769374336425;0.02584317478281109;0.0;0.0;0.05018769374336425;0.0;0.0;0.00995265833540629;0.0;0.1190359496981399;0.05018769374336425;0.00576711589335461;0.0;0.018629235703855225;0.006321202829729875;0.05018769374336425;0.206441331167835;0.0;0.007057077111086225;0.05018769374336425;0.0;0.206441331167835;0.027979297749354683;0.011917507312416479;0.0;0.0;0.0;0.0033068976335559642;0.0;0.05018769374336425;0.0;0.0;0.206441331167835;0.206441331167835;0.0;0.05018769374336425;0.0;0.0;0.0;0.206441331167835;0.0;0.206441331167835;0.0;0.0;0.05018769374336425;0.0;0.0416010970150841;0.0;0.009940745085628543;0.0;0.0;0.05018769374336425;0.0;0.0;0.0;0.02314777431386088;0.0;0.05018769374336425;0.003791488894109078;0.05018769374336425;0.04124057718599388;0.0;0.05018769374336425;0.0;0.0;0.018785553326515915;0.0;0.206441331167835;0.206441331167835;0.005791764842280598;0.05018769374336425;0.0;0.05018769374336425;0.0;0.0;0.0;0.014148413061266386;0.0;0.0;0.05018769374336425;0.049034472044868035;0.05018769374336425;0.0;0.007414005283503613;0.0;0.0;0.01181199151734236
GO:0046854;0.0;0.02718198537023622;0.015393928619663268;0.04426689435566987;0.015393928619663268;0.0;0.015393928619663268;0.015393928619663268;1.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.007277504342912662;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.0;0.0;0.10544624108622469;0.015393928619663268;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.015393928619663268;0.0;0.0;0.07213518361787605;0.0;0.015393928619663268;0.015393928619663268;0.02364269671193163;0.0;0.1115725899712156;0.006321202829729875;0.015393928619663268;0.015393928619663268;0.0;0.028930983336468746;0.015393928619663268;0.0;0.015393928619663268;0.015393928619663268;0.011917507312416479;0.0;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.07204883839921762;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.015393928619663268;0.0;0.015393928619663268;0.003791488894109078;0.015393928619663268;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.09531896182567198;0.0;0.015393928619663268;0.015393928619663268;0.023743746809502336;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.0;0.014148413061266386;0.0;0.0;0.015393928619663268;0.015393928619663268;0.015393928619663268;0.0;0.007414005283503613;0.0;0.0;0.01181199151734236
GO:0008344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13701975560673865;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10264253022855821;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
