;GO:0008584;GO:0090179;GO:0043508;GO:0090177;GO:1901224;GO:0021952;GO:0046851;GO:0051092;GO:0045766;GO:0090291;GO:0008589;GO:0007413;GO:0030307;GO:0032967;GO:0001666;GO:0046580;GO:0045892;GO:0045893;GO:0001701;GO:0030704;GO:0030308;GO:0031915;GO:0001947;GO:0061181;GO:0001829;GO:0050679;GO:0070602;GO:0033138;GO:1902042;GO:0002092;GO:0000902;GO:0045930;GO:0042662;GO:0060997;GO:0090190;GO:0003337;GO:0051893;GO:0071481;GO:0048255;GO:0050680;GO:0048013;GO:0099557;GO:0010942;GO:0010667;GO:0034613;GO:0035264;GO:0046639;GO:0033089;GO:0033088;GO:1900273;GO:0008285;GO:1900155;GO:0008284;GO:0045665;GO:0045666;GO:0002063;GO:1900158;GO:0045944;GO:0001890;GO:0045669;GO:0006029;GO:0046638;GO:0045668;GO:0051389;GO:0072086;GO:0071310;GO:0060708;GO:0001649;GO:0033630;GO:0032423;GO:0050732;GO:2000273;GO:0061185;GO:0008333;GO:0002076;GO:0048666;GO:0048704;GO:0030514;GO:0001658;GO:0001934;GO:0030199;GO:0035924;GO:0007171;GO:0007050;GO:1902230;GO:0018108;GO:0032092;GO:0061098;GO:2000041;GO:0006366;GO:0045600;GO:0048557;GO:0002042;GO:0043547;GO:0003257;GO:0043154;GO:0016055;GO:0010975;GO:0051965;GO:0050910;GO:1904782;GO:0033690;GO:0090027;GO:0007186;GO:0021902;GO:0060394;GO:1904783;GO:0003382;GO:0090263;GO:0060712;GO:0007224;GO:0002053;GO:0060711;GO:2000727;GO:0003413;GO:0051973;GO:0031668;GO:0010626;GO:0001756;GO:0010628;GO:0035987;GO:0032355;GO:0010469;GO:0033689;GO:0030336;GO:0048170;GO:0060220;GO:1903225;GO:1904837;GO:0090191;GO:1904956;GO:0000122;GO:0010718;GO:0010717;GO:0030326;GO:0097421;GO:0050771;GO:0010719;GO:0043570;GO:0060628;GO:0001569;GO:0045112;GO:0010955;GO:0060070;GO:0033674;GO:0060071;GO:0010950;GO:0060575;GO:0016539;GO:0006351;GO:1900086;GO:1903078;GO:0090244;GO:0045597;GO:0048469;GO:0006357;GO:0090090;GO:0014807;GO:0043066;GO:0070373;GO:0045880;GO:0048596;GO:0043065;GO:0070374;GO:0032331;GO:0048074
GO:0008584;1.0;0.0;0.0;0.06607111804024644;0.0;0.05018769374336425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12672175318334397;0.12945502369302833;0.0;0.0;0.06607111804024644;0.0;0.06607111804024644;0.0;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.027557617886643567;0.0;0.033421167696460925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12672175318334397;0.0;0.0;0.6151375232874303;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28429615766389815;0.06607111804024644;0.0;0.0;0.0;0.0;0.0;0.0;0.12672175318334397;0.12672175318334397;0.06607111804024644;0.0;0.06293476764642246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.06607111804024644;0.0;0.6151375232874303;0.0;0.0;0.6151375232874303;0.0;0.06607111804024644;0.0;0.0;0.0;0.06607111804024644;0.0;0.06607111804024644;0.0;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06607111804024644;0.23018548011744744;0.0;0.0;0.0;0.0;0.06293476764642246;0.0;0.0;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.0;0.0
GO:0090179;0.0;1.0;0.0016126000802902012;0.0;0.028900264053219014;0.01222188623923354;0.028900264053219014;0.02849417210833194;0.0837914265800942;0.028900264053219014;0.028900264053219014;0.01222188623923354;0.028900264053219014;0.016209392859091565;0.0;0.027623629240543447;0.00503549750813152;0.006590760104905454;0.0;0.01222188623923354;0.028900264053219014;0.028900264053219014;0.0;0.0837914265800942;0.01222188623923354;0.028900264053219014;0.028900264053219014;0.01022569765270045;0.01870256991752583;0.02023209665877342;0.01222188623923354;0.028900264053219014;0.05703179615052346;0.01222188623923354;0.1427377316269711;0.01222188623923354;0.028900264053219014;0.01222188623923354;0.004044468826009516;0.028900264053219014;0.08409846404502279;0.028900264053219014;0.028900264053219014;0.028900264053219014;0.0;0.0;0.017489550537850722;0.023129755675912387;0.012128876602295224;0.028900264053219014;0.028900264053219014;0.1544096498237419;0.028900264053219014;0.08095882554673237;0.08115740532812496;0.01222188623923354;0.06957002568395854;0.005439344724655555;0.0;0.028900264053219014;0.01222188623923354;0.017960391764352917;0.028900264053219014;0.0032570480129851154;0.0;0.01222188623923354;0.01222188623923354;0.01222188623923354;0.016209392859091565;0.028900264053219014;0.010194876917698917;0.028900264053219014;0.09936401356124445;0.0;0.01222188623923354;0.01222188623923354;0.0;0.01328554432758263;0.0;0.012007631192934867;0.01222188623923354;0.01222188623923354;0.006962052420880793;0.028900264053219014;0.009578849884108204;0.00995265833540629;0.01222188623923354;0.0036955047951902882;0.14205611450015088;0.00576711589335461;0.028900264053219014;0.0;0.01222188623923354;0.01222188623923354;0.004028724716098102;0.010840797126225047;0.10374049306539737;0.09936401356124445;0.09936401356124445;0.0;0.00705468431966562;0.028900264053219014;0.009237272786020042;0.07053227468093504;0.01222188623923354;0.007846016291768662;0.007069344310426996;0.01222188623923354;0.028900264053219014;0.0;0.08409846404502279;0.028900264053219014;0.0;0.03456184356528886;0.01222188623923354;0.008360149742924409;0.01222188623923354;0.049943067291364426;0.0;0.016209392859091565;0.01222188623923354;0.0;0.028900264053219014;0.028900264053219014;0.028900264053219014;0.08664716739185407;0.01222188623923354;0.09040583948813477;0.01222188623923354;0.14262995242783597;0.09936401356124445;0.004334589126298501;0.0837914265800942;0.0837914265800942;0.0;0.0;0.030930102813911578;0.0837914265800942;0.01222188623923354;0.028900264053219014;0.0;0.0;0.011259120080936946;0.10374049306539737;0.028900264053219014;0.35947947153700804;0.015946230031755396;0.01222188623923354;0.0;0.005791764842280598;0.004455896851979239;0.016209392859091565;0.10374049306539737;0.028900264053219014;0.01222188623923354;0.028900264053219014;0.028900264053219014;0.09936401356124445;0.028900264053219014;0.006742652780456316;0.028900264053219014;0.0;0.028900264053219014;0.006754307064843514;0.0837914265800942;0.016209392859091565
GO:0043508;0.0;0.0016126000802902012;1.0;0.0;0.008475984234954938;0.0;0.0016126000802902012;0.00461253215244131;9.044646850939408E-4;0.00484730833218671;0.007612678651809766;0.0;0.0016126000802902012;0.0016126000802902012;0.0;0.0384679014521214;0.016273677988950085;0.00461253215244131;0.0;0.0;0.00484730833218671;0.002438409416751657;0.0;0.0016126000802902012;0.0;0.0016126000802902012;0.0016126000802902012;0.02208071940127385;0.028485447527607285;0.00461253215244131;0.0;0.00484730833218671;0.00484730833218671;0.0;9.044646850939408E-4;0.0;0.0016126000802902012;0.0;0.016273677988950085;0.00484730833218671;0.0016126000802902012;0.002438409416751657;0.0016126000802902012;0.00484730833218671;0.0;0.0;0.00484730833218671;0.0016126000802902012;0.00484730833218671;0.002438409416751657;0.00484730833218671;0.0016126000802902012;0.0016126000802902012;0.00484730833218671;0.0016126000802902012;0.0;0.0016126000802902012;0.00461253215244131;0.0;0.0016126000802902012;0.0;0.0016126000802902012;0.00484730833218671;0.22218367406364029;0.0;0.0;0.0;0.0;9.044646850939408E-4;0.00530136471169172;0.1346180985635552;0.007612678651809766;0.0016126000802902012;0.0;0.0;0.0;0.0;0.028485447527607285;0.0;0.02208071940127385;0.0;0.0;0.03231421959490707;0.00484730833218671;0.0384679014521214;0.0;9.044646850939408E-4;0.03231421959490707;0.028485447527607285;0.0;0.0016126000802902012;0.0;0.0;0.001370799156315836;0.00461253215244131;0.058609504581623124;0.0016126000802902012;0.0016126000802902012;0.0016126000802902012;0.0;0.028485447527607285;0.0016126000802902012;0.00484730833218671;0.0016126000802902012;0.0;0.1346180985635552;0.007612678651809766;0.0;0.007612678651809766;0.0;0.0016126000802902012;0.0016126000802902012;0.0;0.0016126000802902012;0.0;0.00461253215244131;0.0;0.00484730833218671;0.0;0.0021741227356896534;0.0;0.0;0.007612678651809766;0.00484730833218671;0.00484730833218671;0.002438409416751657;0.0;0.00484730833218671;0.0;0.0016126000802902012;0.0016126000802902012;0.016273677988950085;0.0016126000802902012;0.0016126000802902012;0.0;0.0;0.00484730833218671;0.00484730833218671;0.0;0.0016126000802902012;0.0;0.0;0.058609504581623124;0.0016126000802902012;0.009216031317760495;0.0016126000802902012;0.014330675424007096;0.0;0.0;0.0;0.02208071940127385;9.044646850939408E-4;0.0016126000802902012;0.0016126000802902012;0.0;0.00461253215244131;0.028485447527607285;9.044646850939408E-4;0.00484730833218671;0.2064305246537793;0.007612678651809766;0.0;0.0016126000802902012;0.03180493813529565;0.00484730833218671;0.0016126000802902012
GO:0090177;0.06607111804024644;0.0;0.0;1.0;0.0;0.09625798273178636;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11985849803994351;0.0300856621545931;0.0;0.0;0.22791473792042427;0.0;0.11985849803994351;0.0;0.0;0.0;0.0;0.0;0.1492821829818688;0.0;0.0;0.052854405309517384;0.0;0.033421167696460925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11985849803994351;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1047265944888685;0.0;0.0;0.0675267469225723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07961519896828319;0.11985849803994351;0.0;0.0;0.0;0.0;0.0;0.0;0.1047265944888685;0.1047265944888685;0.24040926544176702;0.0;0.12070635897947189;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34987183099462354;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11985849803994351;0.0;0.0;0.13610176506583027;0.0;0.06779069316196468;0.0;0.0;0.09729704975645138;0.0;0.11985849803994351;0.0;0.0;0.0;0.07687312898809748;0.0;0.11985849803994351;0.0;0.0;0.0;0.0;0.0;0.11985849803994351;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25251945465469;0.0713160106269047;0.0;0.0;0.0;0.0;0.12070635897947189;0.0;0.0;0.0;0.0;0.0;0.0;0.11985849803994351;0.0;0.0;0.0;0.0;0.0;0.0;0.11985849803994351;0.0;0.0;0.0;0.0;0.0;0.0;0.22298094716796768;0.0;0.0;0.0;0.0
GO:1901224;0.0;0.028900264053219014;0.008475984234954938;0.0;1.0;0.0;0.018699644403220073;0.02849417210833194;0.03334021611125579;0.03334021611125579;0.15739075951875556;0.0;0.09987522426819093;0.03334021611125579;0.0;0.14519250545550727;0.00503549750813152;0.01974353259675029;0.0;0.0;0.03334021611125579;0.05041367535315472;0.0;0.03334021611125579;0.0;0.09987522426819093;0.03334021611125579;0.030632490292028372;0.08829012008948091;0.06060804118568746;0.0;0.03334021611125579;0.010674423328211296;0.0;0.02671567573066729;0.0;0.03334021611125579;0.0;0.004044468826009516;0.03334021611125579;0.03334021611125579;0.05041367535315472;0.09987522426819093;0.03334021611125579;0.0;0.0;0.006032271430930402;0.02389805897157093;0.004183336539093065;0.18123305725099956;0.03334021611125579;0.018699644403220073;0.09987522426819093;0.023547070532702778;0.07071152378766986;0.0;0.01345827280372706;0.016294308724158792;0.0;0.09987522426819093;0.0;0.018556983806967593;0.03334021611125579;0.017119363906756772;0.0;0.0;0.0;0.0;0.03334021611125579;0.03334021611125579;0.010194876917698917;0.5871787219728573;0.018699644403220073;0.0;0.0;0.0;0.0;0.06271770720863407;0.0;0.035970518437018116;0.0;0.0;0.020855790033935093;0.03334021611125579;0.050347374776324096;0.0;0.01409953652163406;0.011070395253952748;0.0824840293362467;0.0;0.09987522426819093;0.0;0.0;0.01409953652163406;0.012068601570919634;0.010840797126225047;0.03334021611125579;0.03334021611125579;0.09987522426819093;0.0;0.033303387102592036;0.09987522426819093;0.009237272786020042;0.03334021611125579;0.0;0.03703906595077816;0.12450334885445538;0.0;0.5871787219728573;0.0;0.03334021611125579;0.09987522426819093;0.0;0.03570988761241643;0.0;0.025043983749353807;0.0;0.014526062108576933;0.0;0.03334021611125579;0.0;0.0;0.15739075951875556;0.03334021611125579;0.03334021611125579;0.07549469100683553;0.0;0.026294757422913692;0.0;0.01497280082569588;0.03334021611125579;0.004334589126298501;0.09987522426819093;0.03334021611125579;0.0;0.0;0.008996095331478294;0.03334021611125579;0.0;0.03334021611125579;0.0;0.0;0.011259120080936946;0.03334021611125579;0.0897055652798798;0.03334021611125579;0.04776913548907838;0.0;0.0;0.0;0.013348254730031798;0.03334021611125579;0.03334021611125579;0.09987522426819093;0.0;0.03203300198081839;0.15739075951875556;0.018699644403220073;0.03334021611125579;0.03544004453890271;0.5871787219728573;0.0;0.09987522426819093;0.16072781002879047;0.03334021611125579;0.018699644403220073
GO:0021952;0.05018769374336425;0.01222188623923354;0.0;0.09625798273178636;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2228155435536621;0.0;0.0;0.0;0.0;0.0;0.0;0.05018769374336425;0.1023295337704319;0.0;0.0;0.09625798273178636;0.0;0.206441331167835;0.0;0.0;0.0;0.0;0.0;0.6344745898251224;0.0;0.0;0.5155834251055712;0.0;0.13747414622639606;0.0;0.05018769374336425;0.0;0.0;0.05018769374336425;0.04346192493016004;0.0;0.0;0.0;0.05018769374336425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.206441331167835;0.0;0.0;0.05018769374336425;0.0;0.03483302314719772;0.0;0.0;0.0;0.0;0.05018769374336425;0.206441331167835;0.206441331167835;0.0;0.0;0.0;0.0;0.0;0.0;0.206441331167835;0.206441331167835;0.09625798273178636;0.0;0.09625798273178636;0.0;0.17070201996493647;0.05018769374336425;0.010014174072681417;0.05018769374336425;0.0;0.00995265833540629;0.0;0.0;0.0;0.00576711589335461;0.0;0.09625798273178636;0.05018769374336425;0.0;0.0;0.0;0.05018769374336425;0.0;0.0;0.0;0.0;0.0;0.0;0.05018769374336425;0.206441331167835;0.0;0.0;0.6344745898251224;0.0;0.05018769374336425;0.05018769374336425;0.0;0.05018769374336425;0.0;0.206441331167835;0.0;0.05018769374336425;0.0;0.05018769374336425;0.0;0.206441331167835;0.0;0.0;0.0;0.0;0.0;0.206441331167835;0.0;0.17070201996493647;0.0;0.0;0.0;0.0;0.0;0.09625798273178636;0.05018769374336425;0.0;0.0;0.06725903774848893;0.0;0.09625798273178636;0.0;0.0;0.05018769374336425;0.0;0.03399884334695676;0.0;0.206441331167835;0.0;0.005791764842280598;0.0;0.0;0.05018769374336425;0.0;0.206441331167835;0.0;0.0;0.0;0.0;0.0;0.0;0.09625798273178636;0.0;0.0;0.0;0.0
GO:0046851;0.0;0.028900264053219014;0.0016126000802902012;0.0;0.018699644403220073;0.0;1.0;0.015981626640088665;0.059203133899649846;0.09518055743765368;0.07590293193147712;0.0;0.05537612650142185;0.04244253132023494;0.0;0.027623629240543447;0.00503549750813152;0.0036965828264998394;0.0;0.0;0.09843484775068445;0.07590293193147712;0.0;0.09061652367347744;0.0;0.06863501806665667;0.07590293193147712;0.005735323047764678;0.01870256991752583;0.011347647291431718;0.0;0.13002643847798825;0.03175253739832654;0.0;0.02671567573066729;0.0;0.0750860001738697;0.0;0.004044468826009516;0.12213173300517399;0.07590293193147712;0.05764179127635948;0.07590293193147712;0.05322056358696159;0.0;0.0;0.0179438193819104;0.007977618639555543;0.012443908754890735;0.030491742189088546;0.1353298543814883;0.22912709960111022;0.07590293193147712;0.07004399345252178;0.02360482794317955;0.0;0.07137701866987077;0.0030507844279764845;0.0;0.046875373730982314;0.0;0.006194667947238045;0.1390579345449324;0.0032570480129851154;0.0;0.0;0.0;0.0;0.07590293193147712;0.04175973858503762;0.010194876917698917;0.02178625193817226;0.195083506639951;0.0;0.0;0.0;0.0;0.01328554432758263;0.0;0.006734762386770798;0.0;0.0;0.0039048308551034353;0.1353298543814883;0.009578849884108204;0.0;0.057230829516879925;0.0020727107865723465;0.017472660861452403;0.0;0.039084367195468886;0.0;0.0;0.057230829516879925;0.0022596050168992338;0.010840797126225047;0.07590293193147712;0.09445908303679042;0.03544469595414651;0.0;0.00705468431966562;0.07082831289070685;0.009237272786020042;0.07590293193147712;0.0;0.007846016291768662;0.0039650080349743905;0.0;0.01888105388734162;0.0;0.07590293193147712;0.06961535257299202;0.0;0.011920627753581966;0.0;0.0046889866229025395;0.0;0.04320976563989173;0.0;0.07590293193147712;0.0;0.0;0.07590293193147712;0.12602666856974465;0.05038208982079265;0.02520153853834212;0.0;0.07821736526453642;0.0;0.07940943831811668;0.12078933316726453;0.004334589126298501;0.04664495137312971;0.1353298543814883;0.0;0.0;0.026760120398891963;0.13837622641753922;0.0;0.07472813353955352;0.0;0.0;0.011259120080936946;0.07590293193147712;0.016795578523249925;0.0803947550319122;0.008943818185542742;0.0;0.0;0.0;0.002499194556849591;0.020438738156580934;0.07590293193147712;0.054110571049588635;0.0;0.01796646261110231;0.03359778734293871;0.1353298543814883;0.0982116173552396;0.006742652780456316;0.023799924187602718;0.0;0.055194393449573706;0.0037883119857789515;0.1028597288571445;0.1353298543814883
GO:0051092;0.0;0.02849417210833194;0.00461253215244131;0.0;0.02849417210833194;0.0;0.015981626640088665;1.0;0.02849417210833194;0.02849417210833194;0.02849417210833194;0.0;0.02849417210833194;0.038416113314486536;0.0;0.027623629240543447;0.155161534124081;0.20308468969938562;0.0;0.0;0.02849417210833194;0.02849417210833194;0.0;0.02849417210833194;0.0;0.02849417210833194;0.02849417210833194;0.029248639994943114;0.01870256991752583;0.05787001841963126;0.0;0.02849417210833194;0.010674423328211296;0.0;0.02671567573066729;0.0;0.02849417210833194;0.0;0.03584932738605358;0.02849417210833194;0.02849417210833194;0.02849417210833194;0.02849417210833194;0.02849417210833194;0.0;0.0;0.006032271430930402;0.007977618639555543;0.004183336539093065;0.02849417210833194;0.02849417210833194;0.015981626640088665;0.02849417210833194;0.023547070532702778;0.02360482794317955;0.0;0.01345827280372706;0.16760549890937199;0.0;0.02849417210833194;0.0;0.006194667947238045;0.02849417210833194;0.009316158956928345;0.0;0.0;0.0;0.0;0.02849417210833194;0.19373881625052308;0.029160483214539845;0.02849417210833194;0.015981626640088665;0.0;0.0;0.0;0.0;0.4093747313373433;0.0;0.03434551791793423;0.0;0.0;0.01991361096330565;0.02849417210833194;0.009578849884108204;0.0;0.024221620452226755;0.010570280192624532;0.017472660861452403;0.0;0.02849417210833194;0.0;0.0;0.024221620452226755;0.1241392943803354;0.031008013650729714;0.02849417210833194;0.02849417210833194;0.02849417210833194;0.0;0.00705468431966562;0.02849417210833194;0.009237272786020042;0.02849417210833194;0.0;0.02244201947940409;0.007069344310426996;0.0;0.02849417210833194;0.0;0.02849417210833194;0.02849417210833194;0.0;0.011920627753581966;0.0;0.07856095821181243;0.0;0.014526062108576933;0.0;0.04913659242816378;0.0;0.0;0.02849417210833194;0.02849417210833194;0.02849417210833194;0.02520153853834212;0.0;0.026294757422913692;0.0;0.01497280082569588;0.02849417210833194;0.13356406145528946;0.02849417210833194;0.02849417210833194;0.0;0.0;0.008996095331478294;0.02849417210833194;0.0;0.02849417210833194;0.0;0.0;0.03220454594804031;0.02849417210833194;0.08150209504096358;0.02849417210833194;0.04561112183403872;0.0;0.0;0.0;0.012745235318367078;0.02849417210833194;0.02849417210833194;0.02849417210833194;0.0;0.8780064831299897;0.02849417210833194;0.015981626640088665;0.02849417210833194;0.019286060519732653;0.02849417210833194;0.0;0.02849417210833194;0.01931939535712146;0.02849417210833194;0.015981626640088665
GO:0045766;0.0;0.0837914265800942;9.044646850939408E-4;0.0;0.03334021611125579;0.0;0.059203133899649846;0.02849417210833194;1.0;0.033205470168080946;0.033205470168080946;0.0;0.059203133899649846;0.059203133899649846;0.0;0.015493362196598496;0.002824277217674385;0.006590760104905454;0.0;0.0;0.033205470168080946;0.033205470168080946;0.0;0.17164947137953412;0.0;0.059203133899649846;0.033205470168080946;0.01022569765270045;0.010489776242512815;0.02023209665877342;0.0;0.033205470168080946;0.030948684653662784;0.0;0.07919539658551795;0.0;0.033205470168080946;0.0;0.004044468826009516;0.033205470168080946;0.033205470168080946;0.033205470168080946;0.059203133899649846;0.029850004891814687;0.0;0.0;0.017489550537850722;0.023648687696953153;0.012128876602295224;0.05436473829512231;0.033205470168080946;0.17164947137953412;0.059203133899649846;0.06827074756424241;0.06997366374480725;0.0;0.06957002568395854;0.005439344724655555;0.0;0.13895638838205013;0.0;0.01836334554075903;0.04674786275686857;0.001826791987304311;0.0;0.0;0.0;0.0;0.059203133899649846;0.033205470168080946;0.0057180365136027134;0.03884343104127958;0.17164947137953412;0.0;0.0;0.0;0.0;0.00745151002620946;0.0;0.012007631192934867;0.0;0.0;0.006962052420880793;0.033205470168080946;0.005372523262204567;0.0;0.02503693274896002;0.0036955047951902882;0.0506590243270875;0.0;0.17180937696579324;0.0;0.0;0.02503693274896002;0.004028724716098102;0.006080316055282548;0.033205470168080946;0.17164947137953412;0.1050715235968925;0.0;0.003956785634337351;0.059203133899649846;0.005180941712486416;0.033205470168080946;0.0;0.004400622783858107;0.007069344310426996;0.0;0.03366365709627272;0.0;0.033205470168080946;0.059203133899649846;0.0;0.035337262362769205;0.0;0.008360149742924409;0.0;0.04211585971766029;0.0;0.059203133899649846;0.0;0.0;0.033205470168080946;0.033205470168080946;0.028257980116147188;0.07470691960893057;0.0;0.07623720087768716;0.0;0.07739909520306253;0.17164947137953412;0.0024311562656152597;0.13827332911017257;0.17164947137953412;0.0;0.0;0.0260826565489851;0.13487306986640907;0.0;0.033205470168080946;0.0;0.0;0.006314942323832017;0.033205470168080946;0.02994539391253304;0.17164947137953412;0.015946230031755396;0.0;0.0;0.0;0.004455896851979239;0.03644090403475457;0.033205470168080946;0.17180937696579324;0.0;0.01796646261110231;0.018844109286857823;0.17164947137953412;0.033205470168080946;0.003781775406259269;0.0424336740708042;0.0;0.059203133899649846;0.006754307064843514;0.10025571411904854;0.033205470168080946
GO:0090291;0.0;0.028900264053219014;0.00484730833218671;0.0;0.03334021611125579;0.0;0.09518055743765368;0.02849417210833194;0.033205470168080946;1.0;0.09518055743765368;0.0;0.09518055743765368;0.04244253132023494;0.0;0.08303376008689407;0.015136182446102072;0.006590760104905454;0.0;0.0;0.2861028687575701;0.09518055743765368;0.0;0.09061652367347744;0.0;0.1439223341139114;0.09518055743765368;0.01022569765270045;0.05621798243877858;0.02023209665877342;0.0;0.2861028687575701;0.03208620771668035;0.0;0.014984115114555507;0.0;0.09518055743765368;0.0;0.012157253170951895;0.5213531630890315;0.09518055743765368;0.09518055743765368;0.09518055743765368;0.15997548584539723;0.0;0.0;0.018132381317938883;0.007977618639555543;0.033771252745228394;0.05436473829512231;0.5213531630890315;0.07702690422581426;0.1439223341139114;0.07078004806450082;0.02360482794317955;0.0;0.023995200875757308;0.005439344724655555;0.0;0.046875373730982314;0.0;0.006194667947238045;0.14051921950327012;0.009790348000499756;0.0;0.0;0.0;0.0;0.053384254386506666;0.07445482273101148;0.030644741019662348;0.03884343104127958;0.06558228427868903;0.0;0.0;0.0;0.0;0.039934966210058716;0.0;0.012007631192934867;0.0;0.0;0.006962052420880793;0.2861028687575701;0.02879302774662372;0.0;0.040251741058409674;0.0036955047951902882;0.0525210035732785;0.0;0.06968481436172225;0.0;0.0;0.040251741058409674;0.004028724716098102;0.03258631007139714;0.09518055743765368;0.09445908303679042;0.03544469595414651;0.0;0.02120564825812745;0.1439223341139114;0.027766282471162154;0.09518055743765368;0.0;0.02358430996649753;0.007069344310426996;0.0;0.03366365709627272;0.0;0.09518055743765368;0.1439223341139114;0.0;0.011920627753581966;0.0;0.008360149742924409;0.0;0.07956675849996997;0.0;0.053384254386506666;0.0;0.0;0.09518055743765368;0.5213531630890315;0.15144332855134077;0.02520153853834212;0.0;0.07903930943993291;0.0;0.02669550310986279;0.09518055743765368;0.013029324657314607;0.04664495137312971;0.09518055743765368;0.0;0.0;0.027041328095167447;0.13983034767223215;0.0;0.09518055743765368;0.0;0.0;0.03384374541987798;0.09518055743765368;0.02994539391253304;0.0803947550319122;0.015946230031755396;0.0;0.0;0.0;0.004455896851979239;0.020438738156580934;0.09518055743765368;0.09518055743765368;0.0;0.03203300198081839;0.1009914587757903;0.053384254386506666;0.2861028687575701;0.020267713863604715;0.0424336740708042;0.0;0.09518055743765368;0.006754307064843514;0.10394062636284618;0.09518055743765368
