;GO:0016525;GO:0060760;GO:0050717;GO:0050718;GO:0015031;GO:1901740;GO:0009597;GO:0045444;GO:0051091;GO:0032091;GO:0010819;GO:0051882;GO:0002479;GO:0010818;GO:0032725;GO:0001666;GO:0030308;GO:0002636;GO:0051607;GO:0019885;GO:0006919;GO:0010499;GO:0032480;GO:0045859;GO:0007186;GO:0090026;GO:0032481;GO:0043312;GO:0043950;GO:1904469;GO:0042102;GO:0061844;GO:2000406;GO:1901509;GO:0032757;GO:0043161;GO:0033209;GO:0032956;GO:0071360;GO:0045662;GO:0030816;GO:0010506;GO:0050727;GO:0030890;GO:0035549;GO:0010469;GO:0030334;GO:0052548;GO:0030336;GO:0033280;GO:1903265;GO:0060340;GO:0008284;GO:0043123;GO:0045944;GO:0043687;GO:0034605;GO:2000778;GO:0019221;GO:0002737;GO:1990668;GO:0010951;GO:0045071;GO:0035457;GO:0016579;GO:1901253;GO:0031295;GO:0033198;GO:0031296;GO:0060338;GO:0048305;GO:1902741;GO:0051281;GO:0002230;GO:0046967;GO:0001782;GO:0060337;GO:0006511;GO:0007517;GO:0071260;GO:0071222;GO:0045087;GO:0070098;GO:0043065;GO:0030593;GO:0039529;GO:0016540;GO:0071346
GO:0016525;1.0;0.32685650790868875;0.1913471196769054;0.19134711967690546;0.0;0.40914537584285726;0.0;0.0;0.20022114089559054;0.2411698894568099;0.228203503763169;0.25158159952115294;0.0;0.0;0.3787939464781673;0.0;0.3650431601081075;0.3412751291473741;0.0;0.0;0.13999029903284968;0.0;0.5271233966696187;0.2157455356518734;0.33914822171593495;0.1720662027755816;0.3787944041209357;0.0;0.23483797795647784;0.19849791687879353;0.16849067947262106;0.0;0.20605164744221727;0.6237921234018126;0.3787944041209357;0.0;0.3137230773598352;0.3145915676057523;0.0;0.49145269376743994;0.17986015138747546;0.31458936481523714;0.3268844560348103;0.19202461888088104;0.1984948031060423;0.30180803103438064;0.3143528280508833;0.26338532482356103;0.32039119721316844;0.0;0.22228229139289268;0.17919791745560557;0.32688791607974077;0.2348379550374329;0.1563905932116605;0.0;0.0;0.21041939188652894;0.3259262064063246;0.33334924659806925;0.0;0.21417584797143963;0.34149682715192115;0.0;0.0;0.310456492333812;0.19554782943089918;0.0;0.22797375665060254;0.24809664557031347;0.0;0.1984948031060423;0.12906466511937645;0.26389644449057803;0.0;0.23156183556958965;0.3137230773598352;0.0;0.0;0.0;0.0;0.0;0.3137230773598352;0.28261495578221574;0.0;0.17058316039438604;0.0;0.0
GO:0060760;0.32685650790868875;1.0;0.2195183167488651;0.21951831674886513;0.0;0.24929123975122097;0.0;0.0;0.3006237546514237;0.3319523509904347;0.3525729181864212;0.35200367495605084;0.0;0.0;0.5077993012628339;0.0;0.38685759276035464;0.4909573437020921;0.0;0.0;0.19817022458851166;0.0;0.4063956682590633;0.2633614945288227;0.4738134049221008;0.34961179747761084;0.5078001237041527;0.0;0.5084048971536806;0.22898173840011446;0.24514871096837018;0.0;0.3112051894304446;0.42685225159361617;0.5078001237041527;0.0;0.425623072446753;0.42722318812419074;0.0;0.3703295500302331;0.26462683483084026;0.42721912567832115;0.5625570260834117;0.2859567771910252;0.22897759482079386;0.5047909529118444;0.4267830166685037;0.3379873149463842;0.3265862794593348;0.0;0.6068196337779562;0.4684171324136227;0.5625652273741882;0.5084048353784167;0.2248881137192213;0.0;0.0;0.2449936803930599;0.4484000597653342;0.2853999142800064;0.0;0.20015644752328096;0.354491165431197;0.0;0.0;0.31379643057399503;0.2922317322906338;0.0;0.3521341307950087;0.4680737352728255;0.0;0.22897759482079386;0.18082818988709043;0.42337672003177845;0.0;0.3140183910558212;0.425623072446753;0.0;0.0;0.0;0.0;0.0;0.425623072446753;0.4627270777157568;0.0;0.2680527937642325;0.0;0.0
GO:0050717;0.1913471196769054;0.2195183167488651;1.0;0.8965213086554221;0.0;0.1670025380625479;0.0;0.0;0.19654159523035972;0.129720791025747;0.21370071518667225;0.1326741484141802;0.0;0.0;0.3744552851009525;0.0;0.20634094159752178;0.1781860164211306;0.0;0.0;0.17786127606509197;0.0;0.25192841153753015;0.17192706079116124;0.22387950702422715;0.23545846911172783;0.3744555367005067;0.0;0.252328171964676;0.8137897013270521;0.2029450167107641;0.0;0.2656090110810259;0.21493750923757945;0.3744555367005067;0.0;0.21468765547159357;0.21501274040284457;0.0;0.20248339721783087;0.2122387051205943;0.21501191690402816;0.17568912993208705;0.22177303639282764;0.8137807001310771;0.21014408887253477;0.25784313757989896;0.1555353733671915;0.22946970590252833;0.0;0.24381769496056088;0.21170774668428682;0.30548626663624573;0.25232815674704595;0.1926212040632639;0.0;0.0;0.8476520361487445;0.21918205518156997;0.19038144899953827;0.0;0.1475795538645163;0.15894057969701716;0.0;0.0;0.22464291362117159;0.22445918779621685;0.0;0.2477190426288169;0.1875217424460833;0.0;0.8137807001310771;0.23829443997137276;0.15571346882177536;0.0;0.12688888695052278;0.21468765547159357;0.0;0.0;0.0;0.0;0.0;0.21468765547159357;0.28176292996342606;0.0;0.24810562029228453;0.0;0.0
GO:0050718;0.19134711967690546;0.21951831674886513;0.8965213086554221;1.0;0.0;0.1670025380625479;0.0;0.0;0.19654159523035977;0.129720791025747;0.21370071518667227;0.13267414841418024;0.0;0.0;0.37445528510095255;0.0;0.2063409415975218;0.17818601642113063;0.0;0.0;0.177861276065092;0.0;0.2519284115375302;0.17192706079116127;0.22387950702422718;0.23545846911172788;0.3744555367005067;0.0;0.25232817196467605;0.8137897013270521;0.20294501671076412;0.0;0.2656090110810259;0.2149375092375795;0.3744555367005067;0.0;0.21468765547159363;0.21501274040284463;0.0;0.2024833972178309;0.21223870512059437;0.2150119169040282;0.17568912993208707;0.2217730363928277;0.8137807001310772;0.21014408887253483;0.25784313757989896;0.15553537336719153;0.22946970590252833;0.0;0.24381769496056094;0.21170774668428682;0.3054862666362458;0.252328156747046;0.19262120406326394;0.0;0.0;0.8476520361487445;0.21918205518157;0.19038144899953827;0.0;0.1475795538645163;0.1589405796970172;0.0;0.0;0.2246429136211716;0.22445918779621685;0.0;0.24771904262881694;0.18752174244608336;0.0;0.8137807001310772;0.23829443997137276;0.1557134688217754;0.0;0.1268888869505228;0.21468765547159363;0.0;0.0;0.0;0.0;0.0;0.21468765547159363;0.28176292996342606;0.0;0.24810562029228456;0.0;0.0
GO:0015031;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2740509020701088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8138961751406523;0.0;0.0;0.0;0.4586021167060515;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1901740;0.40914537584285726;0.24929123975122097;0.1670025380625479;0.1670025380625479;0.0;1.0;0.0;0.0;0.21013164267354564;0.1840078955037944;0.23425802757370393;0.1900075668706978;0.0;0.0;0.23525947927876364;0.0;0.4533399494373982;0.2803439236803689;0.0;0.0;0.15435263970062296;0.0;0.2939642942932306;0.22364846069855332;0.320351491189217;0.18474180733118267;0.2352596998559129;0.0;0.23982421141290589;0.1724237545184738;0.18143350639055547;0.0;0.21524732602674224;0.3616819924468465;0.2352596998559129;0.0;0.30185831609182284;0.36170460497879015;0.0;0.602239661595239;0.1918866236462561;0.30249975287624714;0.24930749687244322;0.2028588315118531;0.1724214050474296;0.29295251437367165;0.302324691613769;0.210586403944086;0.35836489021699985;0.0;0.22924124956615935;0.19128306578372664;0.3115190962498265;0.23982419228356178;0.17009232395764498;0.0;0.0;0.1813485757292468;0.3108196197867908;0.2025784294642943;0.0;0.2562260970748414;0.2709943696768;0.0;0.0;0.25107384728429866;0.20599671688388427;0.0;0.2340642396910623;0.2507775499004788;0.0;0.1724214050474296;0.14362418543832745;0.21091301523085618;0.0;0.17836135328746336;0.30185831609182284;0.0;0.0;0.0;0.0;0.0;0.30185831609182284;0.27827205554778117;0.0;0.1509645418076194;0.0;0.0
GO:0009597;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3316155591864425;0.0;0.0;0.7203403753991923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7003370818156064;0.0;0.0;0.0;0.0;0.0;0.0;0.22327640918796055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33561450430580314;0.0;0.0;0.0;0.0;0.0;0.0;0.2842122349807158;0.0;0.0;0.0;0.0;0.0;0.0;0.2609378273903104;0.0;0.0;0.0;0.2987080241294253;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3647910482393042;0.391344040548843;0.3307680425777134;0.0;0.0;0.0;0.3381751777540607;0.0;0.2609378273903104
GO:0045444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.24978089166429962;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3958776174692267;0.0;0.0;0.1940115752924505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18382213729149627;0.35095321838712384;0.0;0.25145004167547785;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2506813575393429;0.3314905787108365;0.0;0.37203890385366706;0.0;0.30119290092884715;0.0;0.0;0.3002543026038131;0.2238059298183756;0.0;0.0;0.0;0.0;0.0;0.23096445863233914;0.0;0.11085927271237513;0.0;0.0;0.0;0.35095321838712384;0.20826179347295828;0.4278544764464064;0.3143452344011531;0.21526537934928722;0.0;0.35095321838712384;0.0;0.24011123551111754;0.11837067967287142;0.0;0.3002543026038131
GO:0051091;0.20022114089559054;0.3006237546514237;0.19654159523035972;0.19654159523035977;0.0;0.21013164267354564;0.0;0.0;1.0;0.24030894274123016;0.22805522018608065;0.1831750377030473;0.0;0.0;0.2842611304126533;0.0;0.2764464926309848;0.22814896148138522;0.0;0.0;0.39304486352337087;0.0;0.22749571288214923;0.47751936611312135;0.30886342246615606;0.2169801504641027;0.28426138813695456;0.0;0.27992208517981987;0.2027964859226311;0.21317469859003915;0.0;0.25193544666338363;0.23376709182613573;0.28426138813695456;0.0;0.29163716499651215;0.29223737634048225;0.0;0.26956611170820177;0.4081450073082967;0.4067149458274978;0.24060508245924916;0.2377690409934135;0.20279377682215766;0.3424904955594932;0.2920724688121822;0.45930308084805305;0.2500550858421211;0.0;0.26788993501144664;0.22449597094141066;0.3606830776453692;0.2799220634569799;0.6818482943141718;0.0;0.0;0.2130769673810543;0.2999934702333682;0.15839840863376267;0.0;0.3949122838614079;0.21026179080736898;0.0;0.0;0.19524346013131377;0.24136101789232045;0.0;0.2733769361573259;0.24368232001288612;0.0;0.20279377682215766;0.16947940696476502;0.20465096142114175;0.0;0.17232743411192236;0.29163716499651215;0.0;0.0;0.0;0.0;0.0;0.29163716499651215;0.32339376501978434;0.0;0.17799196715332086;0.0;0.0
GO:0032091;0.2411698894568099;0.3319523509904347;0.129720791025747;0.129720791025747;0.0;0.1840078955037944;0.0;0.0;0.24030894274123016;1.0;0.20823957175591035;0.35119067553631544;0.0;0.0;0.2997399514120311;0.0;0.28535838871561814;0.20837175154459311;0.0;0.0;0.15847397137921865;0.0;0.29974188094795307;0.2630248245461174;0.3493523768160281;0.14844054356376843;0.29974043591952565;0.0;0.21576632139790936;0.13530807030591457;0.14485222859763516;0.0;0.18383615686788832;0.31479863673484904;0.29974043591952565;0.0;0.31389400256441463;0.31507163132416605;0.0;0.27318868597253476;0.15634952955231968;0.3150686415302876;0.3319913585247581;0.16893790230926747;0.13530562399371554;0.403193805120868;0.31474768246439894;0.3374330168911229;0.24097081835648143;0.0;0.20160825578987404;0.155672827347752;0.3319961879245763;0.21576629521777696;0.1328912122287729;0.0;0.0;0.1447607121260447;0.33065534112985423;0.16860928294398672;0.0;0.2503755702437288;0.26152495153509564;0.0;0.0;0.23154823289942317;0.17264081910856602;0.0;0.2079807659493964;0.23112242691868193;0.0;0.13530562399371554;0.10687355745680868;0.24998955340553772;0.0;0.3133712271849209;0.31389400256441463;0.0;0.0;0.0;0.0;0.0;0.31389400256441463;0.27318285695467376;0.0;0.1138375949992702;0.0;0.0
