;GO:1904153;GO:0060267;GO:0038095;GO:0097191;GO:1901224;GO:0006366;GO:0038096;GO:0045944;GO:0045471;GO:0050871;GO:0030449;GO:0030968;GO:0006958;GO:0019221;GO:0043154;GO:0018298;GO:0050716;GO:0018279;GO:0050853;GO:0050829;GO:0043277;GO:0007268;GO:0007565;GO:0043312;GO:0045454;GO:0006898;GO:0042742;GO:0045579;GO:0033209;GO:0007218;GO:0070233;GO:0045087;GO:0043066;GO:0045582;GO:0046330;GO:0006508;GO:0016064;GO:0019731;GO:0050900;GO:0032496;GO:0010469;GO:0030433;GO:0034976
GO:1904153;1.0;0.09795404577404272;0.1492331351584338;0.047799631016701725;0.1492331351584338;0.0;0.1492331351584338;0.10900961301269105;0.0;0.047799631016701725;0.3162972907616533;0.047799631016701725;0.1492331351584338;0.047799631016701725;0.40173051746419514;0.0;0.3388013070303909;0.0;0.1492331351584338;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.0;0.13839445927415203;0.047799631016701725;0.3417099416999735;0.0;0.0;0.0;0.0;0.0;0.1492331351584338;0.0;0.0
GO:0060267;0.09795404577404272;1.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.0;0.11511873865597294;0.17111199477934044;0.0;0.11511873865597294;0.09795404577404272;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.09795404577404272;0.0;0.11511873865597294;0.0;0.11511873865597294;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.11511873865597294;0.17111199477934044;0.0;0.0;0.0;0.0;0.0;0.042064647228987374;0.0;0.0
GO:0038095;0.1492331351584338;0.042064647228987374;1.0;0.2052608479739753;0.1492331351584338;0.01468324974140624;0.466061520668244;0.047799631016701725;0.0;0.2515269417723919;0.29114835073653533;0.12659489728285286;0.29114835073653533;0.2052608479739753;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.38293538010001654;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.047799631016701725;0.0;0.0;0.2515269417723919;0.2052608479739753;0.12659489728285286;0.047799631016701725;0.0;0.047799631016701725;0.2515269417723919;0.1492331351584338;0.0;0.0;0.0;0.01468324974140624;0.0;0.1492331351584338;0.01468324974140624;0.01468324974140624
GO:0097191;0.047799631016701725;0.042064647228987374;0.2052608479739753;1.0;0.047799631016701725;0.01468324974140624;0.2052608479739753;0.047799631016701725;0.0;0.047799631016701725;0.042064647228987374;0.12659489728285286;0.042064647228987374;0.2052608479739753;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.2052608479739753;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.047799631016701725;0.0;0.0;0.047799631016701725;0.2052608479739753;0.12659489728285286;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.01468324974140624;0.0;0.047799631016701725;0.01468324974140624;0.01468324974140624
GO:1901224;0.1492331351584338;0.11511873865597294;0.1492331351584338;0.047799631016701725;1.0;0.0;0.21066859409381297;0.12755981097713553;0.0;0.12755981097713553;0.1492331351584338;0.047799631016701725;0.21066859409381297;0.047799631016701725;0.047799631016701725;0.0;0.12755981097713553;0.0;0.21066859409381297;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.12755981097713553;0.29215307485716907;0.0;0.0;0.0;0.0;0.0;0.1786822519641151;0.0;0.0
GO:0006366;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;1.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.08547128021085358;0.01468324974140624;0.0;0.10587402764930422;0.0;0.10587402764930422;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.08547128021085358;0.0;0.0;0.01468324974140624;0.0;0.0;0.10587402764930422;0.01468324974140624
GO:0038096;0.1492331351584338;0.11511873865597294;0.466061520668244;0.2052608479739753;0.21066859409381297;0.01468324974140624;1.0;0.11511873865597294;0.0;0.28985679281760435;0.29114835073653533;0.12659489728285286;0.35499357710737345;0.2052608479739753;0.047799631016701725;0.01468324974140624;0.11511873865597294;0.01468324974140624;0.39057176820674416;0.0;0.0;0.01468324974140624;0.0;0.29045087053624835;0.047799631016701725;0.0;0.0;0.28985679281760435;0.2052608479739753;0.12659489728285286;0.047799631016701725;0.20709043845653538;0.047799631016701725;0.28985679281760435;0.21066859409381297;0.0;0.29045087053624835;0.20709043845653538;0.20709043845653538;0.0;0.1492331351584338;0.01468324974140624;0.01468324974140624
GO:0045944;0.10900961301269105;0.17111199477934044;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.0;0.11511873865597294;1.0;0.0;0.12755981097713553;0.1356691921375081;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.10900961301269105;0.0;0.12755981097713553;0.0;0.11511873865597294;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.12755981097713553;0.1816892161000484;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0
GO:0045471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.11807622278079505;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.11807622278079505;0.11807622278079505;0.0;0.26593385309172635;0.0;0.21955571243929653;0.11807622278079505
GO:0050871;0.047799631016701725;0.11511873865597294;0.2515269417723919;0.047799631016701725;0.12755981097713553;0.0;0.28985679281760435;0.12755981097713553;0.0;1.0;0.2515269417723919;0.047799631016701725;0.28985679281760435;0.047799631016701725;0.047799631016701725;0.0;0.12755981097713553;0.0;0.28985679281760435;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.4802734889304517;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.4023217335208211;0.12755981097713553;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.0;0.0
